seqname	gene_id	transcript_id	region	length	selection_reason	short_utrs
ENSMUSG00000019966_ENSMUST00000105283.9_stop_codon_region	ENSMUSG00000019966	ENSMUST00000105283.9	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000019966_ENSMUST00000105283.9_tail_region	ENSMUSG00000019966	ENSMUST00000105283.9	tail_region	100	appris_principal_1	false
ENSMUSG00000019966_ENSMUST00000105283.9_UTR_pair	ENSMUSG00000019966	ENSMUST00000105283.9	UTR_pair	4833	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_mRNA	ENSMUSG00000036676	ENSMUST00000058154.15	mRNA	5993	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_CDS	ENSMUSG00000036676	ENSMUST00000058154.15	CDS	2763	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_5UTR	ENSMUSG00000036676	ENSMUST00000058154.15	5UTR	203	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_3UTR	ENSMUSG00000036676	ENSMUST00000058154.15	3UTR	3027	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_start_codon_region	ENSMUSG00000036676	ENSMUST00000058154.15	start_codon_region	63	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_stop_codon_region	ENSMUSG00000036676	ENSMUST00000058154.15	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_tail_region	ENSMUSG00000036676	ENSMUST00000058154.15	tail_region	100	appris_principal_1	false
ENSMUSG00000036676_ENSMUST00000058154.15_UTR_pair	ENSMUSG00000036676	ENSMUST00000058154.15	UTR_pair	3237	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_mRNA	ENSMUSG00000019894	ENSMUST00000179636.3	mRNA	3543	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_CDS	ENSMUSG00000019894	ENSMUST00000179636.3	CDS	2190	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_5UTR	ENSMUSG00000019894	ENSMUST00000179636.3	5UTR	372	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_3UTR	ENSMUSG00000019894	ENSMUST00000179636.3	3UTR	981	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_start_codon_region	ENSMUSG00000019894	ENSMUST00000179636.3	start_codon_region	63	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_stop_codon_region	ENSMUSG00000019894	ENSMUST00000179636.3	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_tail_region	ENSMUSG00000019894	ENSMUST00000179636.3	tail_region	100	appris_principal_1	false
ENSMUSG00000019894_ENSMUST00000179636.3_UTR_pair	ENSMUSG00000019894	ENSMUST00000179636.3	UTR_pair	1360	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_mRNA	ENSMUSG00000036019	ENSMUST00000061506.9	mRNA	5629	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_CDS	ENSMUSG00000036019	ENSMUST00000061506.9	CDS	2511	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_5UTR	ENSMUSG00000036019	ENSMUST00000061506.9	5UTR	686	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_3UTR	ENSMUSG00000036019	ENSMUST00000061506.9	3UTR	2432	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_start_codon_region	ENSMUSG00000036019	ENSMUST00000061506.9	start_codon_region	63	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_stop_codon_region	ENSMUSG00000036019	ENSMUST00000061506.9	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_tail_region	ENSMUSG00000036019	ENSMUST00000061506.9	tail_region	100	appris_principal_1	false
ENSMUSG00000036019_ENSMUST00000061506.9_UTR_pair	ENSMUSG00000036019	ENSMUST00000061506.9	UTR_pair	3125	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_mRNA	ENSMUSG00000019907	ENSMUST00000219263.2	mRNA	3355	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_CDS	ENSMUSG00000019907	ENSMUST00000219263.2	CDS	3090	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_5UTR	ENSMUSG00000019907	ENSMUST00000219263.2	5UTR	207	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_3UTR	ENSMUSG00000019907	ENSMUST00000219263.2	3UTR	58	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_start_codon_region	ENSMUSG00000019907	ENSMUST00000219263.2	start_codon_region	63	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_stop_codon_region	ENSMUSG00000019907	ENSMUST00000219263.2	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_tail_region	ENSMUSG00000019907	ENSMUST00000219263.2	tail_region	100	appris_principal_1	false
ENSMUSG00000019907_ENSMUST00000219263.2_UTR_pair	ENSMUSG00000019907	ENSMUST00000219263.2	UTR_pair	272	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_mRNA	ENSMUSG00000035873	ENSMUST00000095313.5	mRNA	1745	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_CDS	ENSMUSG00000035873	ENSMUST00000095313.5	CDS	1002	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_5UTR	ENSMUSG00000035873	ENSMUST00000095313.5	5UTR	257	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_3UTR	ENSMUSG00000035873	ENSMUST00000095313.5	3UTR	486	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_start_codon_region	ENSMUSG00000035873	ENSMUST00000095313.5	start_codon_region	63	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_stop_codon_region	ENSMUSG00000035873	ENSMUST00000095313.5	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_tail_region	ENSMUSG00000035873	ENSMUST00000095313.5	tail_region	100	appris_principal_1	false
ENSMUSG00000035873_ENSMUST00000095313.5_UTR_pair	ENSMUSG00000035873	ENSMUST00000095313.5	UTR_pair	750	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_mRNA	ENSMUSG00000035864	ENSMUST00000105276.8	mRNA	4820	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_CDS	ENSMUSG00000035864	ENSMUST00000105276.8	CDS	1266	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_5UTR	ENSMUSG00000035864	ENSMUST00000105276.8	5UTR	664	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_3UTR	ENSMUSG00000035864	ENSMUST00000105276.8	3UTR	2890	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_start_codon_region	ENSMUSG00000035864	ENSMUST00000105276.8	start_codon_region	63	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_stop_codon_region	ENSMUSG00000035864	ENSMUST00000105276.8	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_tail_region	ENSMUSG00000035864	ENSMUST00000105276.8	tail_region	100	appris_principal_1	false
ENSMUSG00000035864_ENSMUST00000105276.8_UTR_pair	ENSMUSG00000035864	ENSMUST00000105276.8	UTR_pair	3561	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_mRNA	ENSMUSG00000020185	ENSMUST00000073781.12	mRNA	5473	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_CDS	ENSMUSG00000020185	ENSMUST00000073781.12	CDS	2715	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_5UTR	ENSMUSG00000020185	ENSMUST00000073781.12	5UTR	212	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_3UTR	ENSMUSG00000020185	ENSMUST00000073781.12	3UTR	2546	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_start_codon_region	ENSMUSG00000020185	ENSMUST00000073781.12	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_stop_codon_region	ENSMUSG00000020185	ENSMUST00000073781.12	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_tail_region	ENSMUSG00000020185	ENSMUST00000073781.12	tail_region	100	appris_principal_1	false
ENSMUSG00000020185_ENSMUST00000073781.12_UTR_pair	ENSMUSG00000020185	ENSMUST00000073781.12	UTR_pair	2765	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_mRNA	ENSMUSG00000020186	ENSMUST00000020403.7	mRNA	1384	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_CDS	ENSMUSG00000020186	ENSMUST00000020403.7	CDS	582	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_5UTR	ENSMUSG00000020186	ENSMUST00000020403.7	5UTR	467	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_3UTR	ENSMUSG00000020186	ENSMUST00000020403.7	3UTR	335	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_start_codon_region	ENSMUSG00000020186	ENSMUST00000020403.7	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_stop_codon_region	ENSMUSG00000020186	ENSMUST00000020403.7	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_tail_region	ENSMUSG00000020186	ENSMUST00000020403.7	tail_region	100	appris_principal_1	false
ENSMUSG00000020186_ENSMUST00000020403.7_UTR_pair	ENSMUSG00000020186	ENSMUST00000020403.7	UTR_pair	809	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_mRNA	ENSMUSG00000035798	ENSMUST00000041723.15	mRNA	4548	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_CDS	ENSMUSG00000035798	ENSMUST00000041723.15	CDS	1899	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_5UTR	ENSMUSG00000035798	ENSMUST00000041723.15	5UTR	36	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_3UTR	ENSMUSG00000035798	ENSMUST00000041723.15	3UTR	2613	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_start_codon_region	ENSMUSG00000035798	ENSMUST00000041723.15	start_codon_region	63	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_stop_codon_region	ENSMUSG00000035798	ENSMUST00000041723.15	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_tail_region	ENSMUSG00000035798	ENSMUST00000041723.15	tail_region	100	appris_principal_1	false
ENSMUSG00000035798_ENSMUST00000041723.15_UTR_pair	ENSMUSG00000035798	ENSMUST00000041723.15	UTR_pair	2656	appris_principal_1	false
ENSMUSG00000020189_ENSMUST00000105275.9_mRNA	ENSMUSG00000020189	ENSMUST00000105275.9	mRNA	7204	appris_principal_3	false
ENSMUSG00000020189_ENSMUST00000105275.9_CDS	ENSMUSG00000020189	ENSMUST00000105275.9	CDS	2670	appris_principal_3	false
ENSMUSG00000020189_ENSMUST00000105275.9_5UTR	ENSMUSG00000020189	ENSMUST00000105275.9	5UTR	509	appris_principal_3	false
ENSMUSG00000020189_ENSMUST00000105275.9_3UTR	ENSMUSG00000020189	ENSMUST00000105275.9	3UTR	4025	appris_principal_3	false
ENSMUSG00000020189_ENSMUST00000105275.9_start_codon_region	ENSMUSG00000020189	ENSMUST00000105275.9	start_codon_region	63	appris_principal_3	false
ENSMUSG00000020189_ENSMUST00000105275.9_stop_codon_region	ENSMUSG00000020189	ENSMUST00000105275.9	stop_codon_region	63	appris_principal_3	false
ENSMUSG00000020189_ENSMUST00000105275.9_tail_region	ENSMUSG00000020189	ENSMUST00000105275.9	tail_region	100	appris_principal_3	false
ENSMUSG00000020189_ENSMUST00000105275.9_UTR_pair	ENSMUSG00000020189	ENSMUST00000105275.9	UTR_pair	4541	appris_principal_3	false
ENSMUSG00000035759_ENSMUST00000040454.5_mRNA	ENSMUSG00000035759	ENSMUST00000040454.5	mRNA	2744	appris_principal_1	false
ENSMUSG00000035759_ENSMUST00000040454.5_CDS	ENSMUSG00000035759	ENSMUST00000040454.5	CDS	2142	appris_principal_1	false
ENSMUSG00000035759_ENSMUST00000040454.5_5UTR	ENSMUSG00000035759	ENSMUST00000040454.5	5UTR	44	appris_principal_1	false
ENSMUSG00000035759_ENSMUST00000040454.5_3UTR	ENSMUSG00000035759	ENSMUST00000040454.5	3UTR	558	appris_principal_1	false
ENSMUSG00000035759_ENSMUST00000040454.5_start_codon_region	ENSMUSG00000035759	ENSMUST00000040454.5	start_codon_region	63	appris_principal_1	false
ENSMUSG00000035759_ENSMUST00000040454.5_stop_codon_region	ENSMUSG00000035759	ENSMUST00000040454.5	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000035759_ENSMUST00000040454.5_tail_region	ENSMUSG00000035759	ENSMUST00000040454.5	tail_region	100	appris_principal_1	false
ENSMUSG00000035759_ENSMUST00000040454.5_UTR_pair	ENSMUSG00000035759	ENSMUST00000040454.5	UTR_pair	609	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_mRNA	ENSMUSG00000020205	ENSMUST00000164773.2	mRNA	1949	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_CDS	ENSMUSG00000020205	ENSMUST00000164773.2	CDS	1218	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_5UTR	ENSMUSG00000020205	ENSMUST00000164773.2	5UTR	119	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_3UTR	ENSMUSG00000020205	ENSMUST00000164773.2	3UTR	612	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_start_codon_region	ENSMUSG00000020205	ENSMUST00000164773.2	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_stop_codon_region	ENSMUSG00000020205	ENSMUST00000164773.2	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_tail_region	ENSMUSG00000020205	ENSMUST00000164773.2	tail_region	100	appris_principal_1	false
ENSMUSG00000020205_ENSMUST00000164773.2_UTR_pair	ENSMUSG00000020205	ENSMUST00000164773.2	UTR_pair	738	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_mRNA	ENSMUSG00000074748	ENSMUST00000099276.4	mRNA	3566	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_CDS	ENSMUSG00000074748	ENSMUST00000099276.4	CDS	294	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_5UTR	ENSMUSG00000074748	ENSMUST00000099276.4	5UTR	273	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_3UTR	ENSMUSG00000074748	ENSMUST00000099276.4	3UTR	2999	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_start_codon_region	ENSMUSG00000074748	ENSMUST00000099276.4	start_codon_region	63	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_stop_codon_region	ENSMUSG00000074748	ENSMUST00000099276.4	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_tail_region	ENSMUSG00000074748	ENSMUST00000099276.4	tail_region	100	appris_principal_1	false
ENSMUSG00000074748_ENSMUST00000099276.4_UTR_pair	ENSMUSG00000074748	ENSMUST00000099276.4	UTR_pair	3279	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_mRNA	ENSMUSG00000020130	ENSMUST00000020339.10	mRNA	3752	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_CDS	ENSMUSG00000020130	ENSMUST00000020339.10	CDS	2016	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_5UTR	ENSMUSG00000020130	ENSMUST00000020339.10	5UTR	56	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_3UTR	ENSMUSG00000020130	ENSMUST00000020339.10	3UTR	1680	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_start_codon_region	ENSMUSG00000020130	ENSMUST00000020339.10	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_stop_codon_region	ENSMUSG00000020130	ENSMUST00000020339.10	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_tail_region	ENSMUSG00000020130	ENSMUST00000020339.10	tail_region	100	appris_principal_1	false
ENSMUSG00000020130_ENSMUST00000020339.10_UTR_pair	ENSMUSG00000020130	ENSMUST00000020339.10	UTR_pair	1743	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_mRNA	ENSMUSG00000069520	ENSMUST00000092170.7	mRNA	3012	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_CDS	ENSMUSG00000069520	ENSMUST00000092170.7	CDS	1011	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_5UTR	ENSMUSG00000069520	ENSMUST00000092170.7	5UTR	237	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_3UTR	ENSMUSG00000069520	ENSMUST00000092170.7	3UTR	1764	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_start_codon_region	ENSMUSG00000069520	ENSMUST00000092170.7	start_codon_region	63	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_stop_codon_region	ENSMUSG00000069520	ENSMUST00000092170.7	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_tail_region	ENSMUSG00000069520	ENSMUST00000092170.7	tail_region	100	appris_principal_1	false
ENSMUSG00000069520_ENSMUST00000092170.7_UTR_pair	ENSMUSG00000069520	ENSMUST00000092170.7	UTR_pair	2008	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_mRNA	ENSMUSG00000020137	ENSMUST00000218842.2	mRNA	4970	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_CDS	ENSMUSG00000020137	ENSMUST00000218842.2	CDS	654	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_5UTR	ENSMUSG00000020137	ENSMUST00000218842.2	5UTR	160	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_3UTR	ENSMUSG00000020137	ENSMUST00000218842.2	3UTR	4156	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_start_codon_region	ENSMUSG00000020137	ENSMUST00000218842.2	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_stop_codon_region	ENSMUSG00000020137	ENSMUST00000218842.2	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_tail_region	ENSMUSG00000020137	ENSMUST00000218842.2	tail_region	100	appris_principal_1	false
ENSMUSG00000020137_ENSMUST00000218842.2_UTR_pair	ENSMUSG00000020137	ENSMUST00000218842.2	UTR_pair	4323	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_mRNA	ENSMUSG00000034163	ENSMUST00000036044.9	mRNA	6957	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_CDS	ENSMUSG00000034163	ENSMUST00000036044.9	CDS	5979	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_5UTR	ENSMUSG00000034163	ENSMUST00000036044.9	5UTR	239	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_3UTR	ENSMUSG00000034163	ENSMUST00000036044.9	3UTR	739	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_start_codon_region	ENSMUSG00000034163	ENSMUST00000036044.9	start_codon_region	63	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_stop_codon_region	ENSMUSG00000034163	ENSMUST00000036044.9	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_tail_region	ENSMUSG00000034163	ENSMUST00000036044.9	tail_region	100	appris_principal_1	false
ENSMUSG00000034163_ENSMUST00000036044.9_UTR_pair	ENSMUSG00000034163	ENSMUST00000036044.9	UTR_pair	985	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_mRNA	ENSMUSG00000020140	ENSMUST00000020350.15	mRNA	4714	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_CDS	ENSMUSG00000020140	ENSMUST00000020350.15	CDS	2724	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_5UTR	ENSMUSG00000020140	ENSMUST00000020350.15	5UTR	287	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_3UTR	ENSMUSG00000020140	ENSMUST00000020350.15	3UTR	1703	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_start_codon_region	ENSMUSG00000020140	ENSMUST00000020350.15	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_stop_codon_region	ENSMUSG00000020140	ENSMUST00000020350.15	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_tail_region	ENSMUSG00000020140	ENSMUST00000020350.15	tail_region	100	appris_principal_1	false
ENSMUSG00000020140_ENSMUST00000020350.15_UTR_pair	ENSMUSG00000020140	ENSMUST00000020350.15	UTR_pair	1997	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_mRNA	ENSMUSG00000020154	ENSMUST00000092167.7	mRNA	11911	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_CDS	ENSMUSG00000020154	ENSMUST00000092167.7	CDS	5997	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_5UTR	ENSMUSG00000020154	ENSMUST00000092167.7	5UTR	254	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_3UTR	ENSMUSG00000020154	ENSMUST00000092167.7	3UTR	5660	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_start_codon_region	ENSMUSG00000020154	ENSMUST00000092167.7	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_stop_codon_region	ENSMUSG00000020154	ENSMUST00000092167.7	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_tail_region	ENSMUSG00000020154	ENSMUST00000092167.7	tail_region	100	appris_principal_1	false
ENSMUSG00000020154_ENSMUST00000092167.7_UTR_pair	ENSMUSG00000020154	ENSMUST00000092167.7	UTR_pair	5921	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_mRNA	ENSMUSG00000020166	ENSMUST00000105267.8	mRNA	2800	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_CDS	ENSMUSG00000020166	ENSMUST00000105267.8	CDS	1623	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_5UTR	ENSMUSG00000020166	ENSMUST00000105267.8	5UTR	143	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_3UTR	ENSMUSG00000020166	ENSMUST00000105267.8	3UTR	1034	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_start_codon_region	ENSMUSG00000020166	ENSMUST00000105267.8	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_stop_codon_region	ENSMUSG00000020166	ENSMUST00000105267.8	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_tail_region	ENSMUSG00000020166	ENSMUST00000105267.8	tail_region	100	appris_principal_1	false
ENSMUSG00000020166_ENSMUST00000105267.8_UTR_pair	ENSMUSG00000020166	ENSMUST00000105267.8	UTR_pair	1184	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_mRNA	ENSMUSG00000034024	ENSMUST00000047672.9	mRNA	1959	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_CDS	ENSMUSG00000034024	ENSMUST00000047672.9	CDS	1608	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_5UTR	ENSMUSG00000034024	ENSMUST00000047672.9	5UTR	106	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_3UTR	ENSMUSG00000034024	ENSMUST00000047672.9	3UTR	245	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_start_codon_region	ENSMUSG00000034024	ENSMUST00000047672.9	start_codon_region	63	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_stop_codon_region	ENSMUSG00000034024	ENSMUST00000047672.9	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_tail_region	ENSMUSG00000034024	ENSMUST00000047672.9	tail_region	100	appris_principal_1	false
ENSMUSG00000034024_ENSMUST00000047672.9_UTR_pair	ENSMUSG00000034024	ENSMUST00000047672.9	UTR_pair	358	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_mRNA	ENSMUSG00000020170	ENSMUST00000020381.5	mRNA	6420	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_CDS	ENSMUSG00000020170	ENSMUST00000020381.5	CDS	1527	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_5UTR	ENSMUSG00000020170	ENSMUST00000020381.5	5UTR	391	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_3UTR	ENSMUSG00000020170	ENSMUST00000020381.5	3UTR	4502	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_start_codon_region	ENSMUSG00000020170	ENSMUST00000020381.5	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_stop_codon_region	ENSMUSG00000020170	ENSMUST00000020381.5	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_tail_region	ENSMUSG00000020170	ENSMUST00000020381.5	tail_region	100	appris_principal_1	false
ENSMUSG00000020170_ENSMUST00000020381.5_UTR_pair	ENSMUSG00000020170	ENSMUST00000020381.5	UTR_pair	4900	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_mRNA	ENSMUSG00000020171	ENSMUST00000020382.8	mRNA	1327	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_CDS	ENSMUSG00000020171	ENSMUST00000020382.8	CDS	684	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_5UTR	ENSMUSG00000020171	ENSMUST00000020382.8	5UTR	198	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_3UTR	ENSMUSG00000020171	ENSMUST00000020382.8	3UTR	445	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_start_codon_region	ENSMUSG00000020171	ENSMUST00000020382.8	start_codon_region	63	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_stop_codon_region	ENSMUSG00000020171	ENSMUST00000020382.8	stop_codon_region	63	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_tail_region	ENSMUSG00000020171	ENSMUST00000020382.8	tail_region	100	appris_principal_1	false
ENSMUSG00000020171_ENSMUST00000020382.8_UTR_pair	ENSMUSG00000020171	ENSMUST00000020382.8	UTR_pair	650	appris_principal_1	false
ENSMUSG00000055531_ENSMUST00000176670.8_mRNA	ENSMUSG00000055531	ENSMUST00000176670.8	mRNA	2227	Ensembl_canonical	false
