Gene_ID,Transcript_ID,Selection_Reason,Total_Length,CDS_Length,5UTR_Length,3UTR_Length,UTR_pair_Length,Status
ENSMUSG00000031812,ENSMUST00000034270.17,appris_principal_1,2532,378,164,1990,2161,Success
ENSMUSG00000061410,ENSMUST00000046386.5,appris_principal_1,7444,3282,589,3573,4169,Success
ENSMUSG00000040010,ENSMUST00000045557.10,appris_principal_1,3517,1539,88,1890,1985,Success
ENSMUSG00000025316,ENSMUST00000173254.8,appris_principal_1,1521,1521,0,0,0,Short_or_Missing_UTRs
ENSMUSG00000014470,ENSMUST00000014614.4,appris_principal_1,1783,714,47,1022,1076,Success
ENSMUSG00000049482,ENSMUST00000116412.8,appris_principal_1,3066,1545,85,1436,1528,Success
ENSMUSG00000014444,ENSMUST00000067252.14,appris_principal_2,8216,7641,291,284,582,Success
ENSMUSG00000035569,ENSMUST00000098333.5,Ensembl_canonical,7995,7995,0,0,0,Short_or_Missing_UTRs
ENSMUSG00000000743,ENSMUST00000000759.9,appris_principal_1,2140,591,88,1461,1556,Success
ENSMUSG00000033594,ENSMUST00000166768.3,appris_principal_1,2707,1281,413,1013,1433,Success
ENSMUSG00000001062,ENSMUST00000118279.2,Ensembl_canonical,2696,1953,6,737,750,Short_or_Missing_UTRs
ENSMUSG00000001065,ENSMUST00000001092.15,appris_principal_1,4071,1845,521,1705,2233,Success
ENSMUSG00000010154,ENSMUST00000010298.7,appris_principal_1,2330,2157,52,121,180,Success
ENSMUSG00000062380,ENSMUST00000071134.4,appris_principal_1,1868,1353,182,333,522,Success
ENSMUSG00000001482,ENSMUST00000065534.10,appris_principal_1,3127,1347,76,1704,1787,Success
ENSMUSG00000019478,ENSMUST00000118535.9,appris_principal_1,1419,657,151,611,769,Success
ENSMUSG00000031971,ENSMUST00000034452.12,appris_principal_1,2390,759,120,1511,1638,Success
ENSMUSG00000031974,ENSMUST00000075578.7,appris_principal_1,4306,2148,309,1849,2165,Success
ENSMUSG00000038697,ENSMUST00000093039.6,appris_principal_1,2912,1770,151,991,1149,Success
ENSMUSG00000031976,ENSMUST00000034457.9,appris_principal_1,5853,4575,79,1199,1285,Success
ENSMUSG00000089704,ENSMUST00000034458.9,appris_principal_1,4113,1713,136,2264,2407,Success
ENSMUSG00000050751,ENSMUST00000140012.8,appris_principal_3,3222,1572,212,1438,1657,Success
ENSMUSG00000031979,ENSMUST00000034460.11,appris_principal_1,2825,2196,113,516,636,Success
ENSMUSG00000074030,ENSMUST00000098312.4,appris_principal_1,4598,2151,79,2368,2454,Success
ENSMUSG00000031987,ENSMUST00000034469.7,appris_principal_1,3594,1203,270,2121,2398,Success
ENSMUSG00000056820,ENSMUST00000075896.7,appris_principal_1,2391,873,200,1318,1525,Success
ENSMUSG00000001995,ENSMUST00000108775.2,appris_principal_2,6365,5169,114,1082,1203,Success
ENSMUSG00000033998,ENSMUST00000046765.10,appris_principal_1,2235,1011,290,934,1231,Success
ENSMUSG00000051671,ENSMUST00000059093.7,appris_principal_1,747,240,172,335,514,Success
ENSMUSG00000051495,ENSMUST00000054960.9,appris_principal_1,5080,1713,550,2817,3374,Success
ENSMUSG00000093904,ENSMUST00000179857.3,appris_principal_1,4902,438,116,4348,4471,Success
ENSMUSG00000025812,ENSMUST00000160272.8,Ensembl_canonical,5815,4005,298,1512,1817,Success
ENSMUSG00000025810,ENSMUST00000026917.10,appris_principal_1,3597,2772,276,549,832,Success
ENSMUSG00000025809,ENSMUST00000090006.12,appris_principal_1,3815,2397,306,1112,1425,Success
ENSMUSG00000025894,ENSMUST00000051589.9,appris_principal_1,2843,930,31,1882,1920,Success
ENSMUSG00000025893,ENSMUST00000049648.9,appris_principal_1,2231,1824,126,281,414,Success
ENSMUSG00000041124,ENSMUST00000212075.2,appris_principal_1,2800,1038,206,1556,1769,Success
ENSMUSG00000025887,ENSMUST00000027009.11,appris_principal_1,2649,1260,89,1300,1396,Success
ENSMUSG00000032006,ENSMUST00000168039.8,appris_principal_1,1795,1113,183,499,689,Success
ENSMUSG00000050912,ENSMUST00000052865.16,appris_principal_1,2907,588,181,2138,2326,Success
ENSMUSG00000057367,ENSMUST00000190341.7,appris_principal_1,3331,1839,969,523,1499,Success
ENSMUSG00000053110,ENSMUST00000086580.12,appris_principal_2,4115,1419,198,2498,2703,Success
ENSMUSG00000050730,ENSMUST00000093893.12,appris_principal_1,6116,2526,322,3268,3597,Success
ENSMUSG00000079083,ENSMUST00000110582.4,appris_principal_1,3223,1572,175,1476,1658,Success
ENSMUSG00000031925,ENSMUST00000159294.9,appris_principal_1,6404,3513,107,2784,2898,Success
ENSMUSG00000031918,ENSMUST00000034396.14,appris_principal_2,3788,1932,911,945,1863,Success
ENSMUSG00000031922,ENSMUST00000034398.12,Ensembl_canonical,2523,1503,207,813,1027,Success
ENSMUSG00000037808,ENSMUST00000059579.12,appris_principal_1,3702,1020,259,2423,2689,Success
ENSMUSG00000032009,ENSMUST00000208222.2,appris_principal_1,9125,1479,251,7395,7653,Success
ENSMUSG00000037419,ENSMUST00000167549.2,appris_principal_1,4470,1506,272,2692,2971,Success
ENSMUSG00000013076,ENSMUST00000013220.8,appris_principal_2,8957,2907,224,5826,6057,Success
ENSMUSG00000031931,ENSMUST00000216372.2,appris_principal_1,2679,717,430,1532,1969,Success
ENSMUSG00000031934,ENSMUST00000164273.9,appris_principal_1,5732,1281,441,4010,4458,Success
ENSMUSG00000031935,ENSMUST00000034411.10,appris_principal_1,3964,1950,138,1876,2021,Success
ENSMUSG00000031939,ENSMUST00000034415.6,appris_principal_2,1148,969,96,83,186,Success
ENSMUSG00000058173,ENSMUST00000215907.2,appris_principal_1,994,180,356,458,821,Success
ENSMUSG00000043885,ENSMUST00000061568.9,appris_principal_1,6539,1503,53,4983,5043,Success
ENSMUSG00000001774,ENSMUST00000001825.9,appris_principal_1,5789,996,272,4521,4800,Success
ENSMUSG00000057551,ENSMUST00000208694.2,appris_principal_1,3988,1824,481,1683,2171,Success
ENSMUSG00000066892,ENSMUST00000148631.8,appris_principal_1,3756,981,2184,591,2782,Success
ENSMUSG00000084786,ENSMUST00000129414.9,appris_principal_1,2114,222,1587,305,1899,Success
ENSMUSG00000032171,ENSMUST00000034689.8,appris_principal_1,3843,498,45,3300,3352,Success
ENSMUSG00000004099,ENSMUST00000004202.17,appris_principal_1,5367,4863,192,312,511,Success
ENSMUSG00000043895,ENSMUST00000054197.7,appris_principal_1,6394,1059,224,5111,5342,Success
ENSMUSG00000019471,ENSMUST00000019615.11,appris_principal_1,7851,1140,125,6586,6718,Success
ENSMUSG00000032177,ENSMUST00000003395.10,appris_principal_1,2524,1833,408,283,698,Success
ENSMUSG00000002820,ENSMUST00000065005.5,appris_principal_1,5951,1425,190,4336,4533,Success
ENSMUSG00000096472,ENSMUST00000215619.2,appris_principal_1,1423,501,359,563,929,Success
ENSMUSG00000057193,ENSMUST00000034697.8,appris_principal_1,3456,2121,98,1237,1342,Success
ENSMUSG00000033335,ENSMUST00000072362.14,Ensembl_canonical,3502,2613,151,738,896,Success
ENSMUSG00000032180,ENSMUST00000034698.9,appris_principal_1,1378,684,76,618,701,Success
ENSMUSG00000032185,ENSMUST00000034703.15,appris_principal_2,3220,1827,114,1279,1400,Success
ENSMUSG00000032182,ENSMUST00000078572.9,appris_principal_1,1894,939,66,889,962,Success
ENSMUSG00000032187,ENSMUST00000098948.10,Ensembl_canonical,6376,4854,260,1262,1529,Success
ENSMUSG00000032193,ENSMUST00000034713.9,appris_principal_1,4627,2589,295,1743,2045,Success
ENSMUSG00000032194,ENSMUST00000034717.7,appris_principal_1,5040,2532,341,2167,2515,Success
ENSMUSG00000032198,ENSMUST00000217336.2,appris_principal_3,6880,6336,47,497,551,Success
ENSMUSG00000040883,ENSMUST00000046831.11,appris_principal_1,785,570,180,35,222,Success
ENSMUSG00000040563,ENSMUST00000046371.13,appris_principal_1,2626,1359,310,957,1274,Success
ENSMUSG00000013822,ENSMUST00000166335.2,appris_principal_1,1053,252,246,555,808,Success
ENSMUSG00000001348,ENSMUST00000069330.14,appris_principal_1,1356,984,79,293,379,Success
ENSMUSG00000036777,ENSMUST00000040912.9,appris_principal_1,4605,3366,201,1038,1246,Success
ENSMUSG00000035919,ENSMUST00000039798.16,appris_principal_2,3382,2643,352,387,746,Success
ENSMUSG00000008429,ENSMUST00000008573.9,appris_principal_1,2781,1215,854,712,1573,Success
ENSMUSG00000001833,ENSMUST00000165594.4,appris_principal_3,2516,1314,188,1014,1209,Success
ENSMUSG00000031969,ENSMUST00000060513.8,appris_principal_3,2859,1242,53,1564,1624,Success
ENSMUSG00000031988,ENSMUST00000034470.11,appris_principal_1,3575,1011,444,2120,2571,Success
ENSMUSG00000031993,ENSMUST00000164099.3,appris_principal_1,5762,2994,460,2308,2775,Success
ENSMUSG00000047412,ENSMUST00000217092.2,appris_principal_1,2472,1851,57,564,628,Success
ENSMUSG00000031996,ENSMUST00000072634.15,appris_principal_1,3634,2256,64,1314,1385,Success
ENSMUSG00000042185,ENSMUST00000086167.12,appris_principal_1,5161,3891,117,1153,1277,Success
ENSMUSG00000016087,ENSMUST00000016231.14,appris_principal_1,3318,1359,387,1572,1966,Success
ENSMUSG00000032035,ENSMUST00000034534.13,appris_principal_3,5080,1323,362,3395,3764,Success
ENSMUSG00000032038,ENSMUST00000034537.8,appris_principal_1,2095,1002,236,857,1100,Success
ENSMUSG00000032040,ENSMUST00000034539.12,appris_principal_1,1274,1017,93,164,264,Success
ENSMUSG00000032041,ENSMUST00000175765.8,appris_principal_1,4589,750,479,3360,3846,Success
ENSMUSG00000032042,ENSMUST00000034541.12,appris_principal_1,2993,1911,134,948,1089,Success
ENSMUSG00000050471,ENSMUST00000121564.8,appris_principal_1,1962,1056,192,714,913,Success
ENSMUSG00000038119,ENSMUST00000119129.10,appris_principal_1,7503,3753,318,3432,3757,Success
ENSMUSG00000032113,ENSMUST00000172702.9,appris_principal_1,3797,1431,513,1853,2373,Success
ENSMUSG00000032116,ENSMUST00000120381.9,appris_principal_1,5867,2118,169,3580,3756,Success
ENSMUSG00000062762,ENSMUST00000163192.11,appris_principal_1,2309,1023,338,948,1293,Success
ENSMUSG00000032121,ENSMUST00000034632.10,appris_principal_1,2619,348,184,2087,2278,Success
ENSMUSG00000034303,ENSMUST00000037275.6,appris_principal_3,3525,2472,326,727,1060,Success
ENSMUSG00000053310,ENSMUST00000065668.12,appris_principal_1,1453,237,353,863,1223,Success
ENSMUSG00000001948,ENSMUST00000002013.11,appris_principal_1,696,450,196,50,253,Success
ENSMUSG00000001942,ENSMUST00000215474.2,appris_principal_3,4947,1626,190,3131,3328,Success
ENSMUSG00000023186,ENSMUST00000001544.12,appris_principal_1,4157,2382,211,1564,1782,Success
ENSMUSG00000025602,ENSMUST00000026693.14,appris_principal_1,3461,1926,215,1320,1542,Success
ENSMUSG00000040111,ENSMUST00000045682.7,appris_principal_1,7488,2637,94,4757,4858,Success
ENSMUSG00000032024,ENSMUST00000034522.8,appris_principal_1,4154,1122,323,2709,3039,Success
ENSMUSG00000032020,ENSMUST00000044155.15,appris_principal_1,6354,1917,636,3801,4444,Success
ENSMUSG00000032018,ENSMUST00000052725.15,appris_principal_1,4787,900,140,3747,3894,Success
ENSMUSG00000037287,ENSMUST00000125995.8,appris_principal_1,4849,1275,59,3515,3581,Success
ENSMUSG00000059495,ENSMUST00000165665.9,Ensembl_canonical,10752,4635,777,5340,6124,Success
ENSMUSG00000032014,ENSMUST00000034512.7,appris_principal_1,2526,849,338,1339,1684,Success
ENSMUSG00000032012,ENSMUST00000034510.9,appris_principal_1,5653,1548,660,3445,4112,Success
ENSMUSG00000032011,ENSMUST00000114840.2,appris_principal_1,1735,489,118,1128,1253,Success
ENSMUSG00000032010,ENSMUST00000034508.14,Ensembl_canonical,3867,1860,241,1766,2014,Success
ENSMUSG00000032135,ENSMUST00000034650.15,appris_principal_2,2989,1947,128,914,1049,Success
ENSMUSG00000034342,ENSMUST00000206720.2,appris_principal_2,11372,2742,161,8469,8637,Success
ENSMUSG00000032119,ENSMUST00000216508.2,appris_principal_1,5333,1512,65,3756,3828,Success
ENSMUSG00000032120,ENSMUST00000065080.10,appris_principal_1,4337,2121,397,1819,2223,Success
ENSMUSG00000032123,ENSMUST00000054708.5,appris_principal_1,2205,1233,194,778,979,Success
ENSMUSG00000032126,ENSMUST00000077353.15,appris_principal_1,1605,1086,186,333,526,Success
ENSMUSG00000032127,ENSMUST00000034644.10,appris_principal_1,3536,2826,39,671,717,Success
ENSMUSG00000032115,ENSMUST00000066601.13,appris_principal_1,4432,3000,113,1319,1439,Success
ENSMUSG00000032112,ENSMUST00000034623.8,appris_principal_1,1220,660,299,261,567,Success
ENSMUSG00000063382,ENSMUST00000218183.2,Ensembl_canonical,6771,4485,173,2113,2293,Success
ENSMUSG00000032097,ENSMUST00000170489.2,appris_principal_1,6065,1452,363,4250,4620,Success
ENSMUSG00000048537,ENSMUST00000138356.8,Ensembl_canonical,5600,4350,0,1250,0,Short_or_Missing_UTRs
ENSMUSG00000032096,ENSMUST00000034607.10,appris_principal_1,4072,1536,173,2363,2543,Success
ENSMUSG00000002032,ENSMUST00000002100.8,appris_principal_1,2448,1098,151,1199,1357,Success
ENSMUSG00000059890,ENSMUST00000117549.8,appris_principal_1,3415,3258,156,1,164,Short_or_Missing_UTRs
ENSMUSG00000032092,ENSMUST00000034600.5,appris_principal_1,3107,648,312,2147,2466,Success
ENSMUSG00000043987,ENSMUST00000213154.2,appris_principal_2,6105,6105,0,0,0,Short_or_Missing_UTRs
ENSMUSG00000032086,ENSMUST00000034591.11,appris_principal_1,6058,1506,448,4104,4559,Success
ENSMUSG00000042790,ENSMUST00000161203.8,appris_principal_1,3294,1647,139,1508,1654,Success
ENSMUSG00000035382,ENSMUST00000039059.8,appris_principal_1,3876,2313,679,884,1570,Success
ENSMUSG00000032085,ENSMUST00000034590.4,appris_principal_1,1595,606,237,752,996,Success
ENSMUSG00000034908,ENSMUST00000038488.17,appris_principal_1,4248,2499,352,1397,1756,Success
ENSMUSG00000003131,ENSMUST00000172450.3,appris_principal_1,6873,690,354,5829,6190,Success
ENSMUSG00000034135,ENSMUST00000126865.8,appris_principal_1,6287,4110,38,2139,2184,Success
ENSMUSG00000032077,ENSMUST00000074957.5,appris_principal_1,2539,1914,23,602,632,Short_or_Missing_UTRs
ENSMUSG00000032076,ENSMUST00000152459.8,Ensembl_canonical,1784,1425,162,197,366,Success
ENSMUSG00000042396,ENSMUST00000170000.4,appris_principal_1,1773,798,47,928,982,Success
ENSMUSG00000032271,ENSMUST00000034808.12,appris_principal_1,1043,795,195,53,255,Success
ENSMUSG00000039542,ENSMUST00000193547.6,appris_principal_3,6050,2547,196,3307,3510,Success
ENSMUSG00000039217,ENSMUST00000214117.2,Ensembl_canonical,860,579,158,123,288,Success
ENSMUSG00000000171,ENSMUST00000000175.6,appris_principal_1,1231,480,23,728,758,Short_or_Missing_UTRs
ENSMUSG00000039016,ENSMUST00000044051.6,appris_principal_1,518,252,46,220,273,Success
ENSMUSG00000000168,ENSMUST00000034567.4,appris_principal_1,4035,1929,314,1792,2113,Success
ENSMUSG00000032064,ENSMUST00000117646.8,appris_principal_1,5719,2058,222,3439,3668,Success
ENSMUSG00000032058,ENSMUST00000114437.9,appris_principal_2,3430,1806,48,1576,1631,Success
ENSMUSG00000037112,ENSMUST00000176824.8,appris_principal_2,5369,2784,61,2524,2592,Success
ENSMUSG00000060594,ENSMUST00000098782.4,appris_principal_2,1786,1146,124,516,647,Success
ENSMUSG00000032051,ENSMUST00000034552.8,appris_principal_1,875,567,79,229,315,Success
ENSMUSG00000032050,ENSMUST00000163153.9,appris_principal_1,4131,1752,123,2256,2386,Success
ENSMUSG00000035164,ENSMUST00000213645.2,appris_principal_1,6764,2655,47,4062,4116,Success
ENSMUSG00000053289,ENSMUST00000065630.8,appris_principal_1,3128,2628,50,450,507,Success
ENSMUSG00000033054,ENSMUST00000035850.8,appris_principal_1,6062,4263,105,1694,1806,Success
ENSMUSG00000032047,ENSMUST00000034547.6,appris_principal_1,3405,1275,107,2023,2137,Success
ENSMUSG00000032030,ENSMUST00000034529.14,appris_principal_1,3585,2568,225,792,1024,Success
ENSMUSG00000041268,ENSMUST00000118163.8,appris_principal_2,10614,9165,189,1260,1456,Success
ENSMUSG00000037493,ENSMUST00000041901.7,appris_principal_1,1433,564,200,669,876,Success
ENSMUSG00000032285,ENSMUST00000120452.8,appris_principal_1,1827,1194,548,85,640,Success
ENSMUSG00000061559,ENSMUST00000051822.13,appris_principal_1,1187,918,82,187,276,Success
ENSMUSG00000032293,ENSMUST00000034843.9,appris_principal_1,5770,2892,89,2789,2885,Success
ENSMUSG00000035878,ENSMUST00000039742.8,appris_principal_1,5110,1131,581,3398,3986,Success
ENSMUSG00000032307,ENSMUST00000059555.15,appris_principal_1,3456,1137,781,1538,2326,Success
ENSMUSG00000032309,ENSMUST00000034859.15,appris_principal_1,2112,1209,127,776,910,Success
ENSMUSG00000034007,ENSMUST00000037408.9,Ensembl_canonical,5158,4197,76,885,968,Success
ENSMUSG00000032320,ENSMUST00000114276.3,appris_principal_1,2024,963,195,866,1068,Success
ENSMUSG00000032324,ENSMUST00000034876.10,appris_principal_1,1716,762,195,759,961,Success
ENSMUSG00000032329,ENSMUST00000034879.5,appris_principal_1,3778,1041,327,2410,2744,Success
ENSMUSG00000032911,ENSMUST00000035661.7,appris_principal_1,8121,6984,157,980,1144,Success
ENSMUSG00000032733,ENSMUST00000050916.7,appris_principal_1,4571,1725,1588,1258,2853,Success
ENSMUSG00000032288,ENSMUST00000034827.10,appris_principal_1,924,555,32,337,376,Success
ENSMUSG00000055334,ENSMUST00000068856.5,appris_principal_1,1391,1077,81,233,321,Success
ENSMUSG00000032290,ENSMUST00000034832.8,appris_principal_1,4101,1782,671,1648,2326,Success
ENSMUSG00000042557,ENSMUST00000168177.8,Ensembl_canonical,5086,3834,264,988,1259,Success
ENSMUSG00000032295,ENSMUST00000160147.8,Ensembl_canonical,3820,3120,99,601,707,Success
ENSMUSG00000040722,ENSMUST00000046587.8,appris_principal_1,3225,708,174,2343,2524,Success
ENSMUSG00000062309,ENSMUST00000080514.9,appris_principal_1,1423,600,211,612,830,Success
ENSMUSG00000000088,ENSMUST00000000090.8,appris_principal_1,645,441,49,155,211,Success
ENSMUSG00000032305,ENSMUST00000114200.10,appris_principal_1,3017,594,58,2365,2430,Success
ENSMUSG00000032306,ENSMUST00000034856.15,appris_principal_1,1780,1272,44,464,515,Success
ENSMUSG00000040188,ENSMUST00000045791.11,appris_principal_1,2340,990,111,1239,1357,Success
ENSMUSG00000032308,ENSMUST00000053230.7,appris_principal_1,2826,1419,133,1274,1414,Success
ENSMUSG00000032312,ENSMUST00000034863.8,appris_principal_1,2749,1353,721,675,1403,Success
ENSMUSG00000038957,ENSMUST00000043990.14,appris_principal_1,5708,1527,177,4004,4188,Success
ENSMUSG00000032316,ENSMUST00000065330.8,appris_principal_1,2496,1473,787,236,1030,Success
ENSMUSG00000004661,ENSMUST00000098686.4,appris_principal_2,1969,1611,183,175,365,Success
ENSMUSG00000055720,ENSMUST00000216925.2,appris_principal_1,1319,1143,58,118,183,Success
ENSMUSG00000038264,ENSMUST00000043059.9,appris_principal_1,3297,1995,38,1264,1309,Success
ENSMUSG00000036986,ENSMUST00000085673.11,appris_principal_2,4481,2658,96,1727,1830,Success
ENSMUSG00000032333,ENSMUST00000034883.7,appris_principal_1,1984,1200,103,681,791,Success
ENSMUSG00000032334,ENSMUST00000061799.10,appris_principal_1,3297,1824,300,1173,1480,Success
ENSMUSG00000035914,ENSMUST00000165365.3,appris_principal_1,3603,951,611,2041,2659,Success
ENSMUSG00000032340,ENSMUST00000068664.7,appris_principal_2,7379,4479,313,2587,2907,Success
ENSMUSG00000025236,ENSMUST00000217570.2,Ensembl_canonical,2484,1491,76,917,1000,Success
ENSMUSG00000025235,ENSMUST00000026265.8,appris_principal_1,2518,1563,75,880,962,Success
ENSMUSG00000025232,ENSMUST00000026262.8,appris_principal_1,1996,1587,184,225,416,Success
ENSMUSG00000025237,ENSMUST00000050483.15,appris_principal_1,2631,1833,555,243,805,Success
ENSMUSG00000032294,ENSMUST00000034834.16,appris_principal_3,2432,1596,295,541,843,Success
ENSMUSG00000051705,ENSMUST00000051039.5,appris_principal_2,3682,666,108,2908,3023,Success
ENSMUSG00000034485,ENSMUST00000050183.7,appris_principal_2,4428,4242,61,125,193,Success
ENSMUSG00000032280,ENSMUST00000160882.8,Ensembl_canonical,3523,2349,53,1121,1181,Success
ENSMUSG00000032254,ENSMUST00000034815.9,appris_principal_1,3398,2862,152,384,543,Success
ENSMUSG00000032252,ENSMUST00000034785.8,appris_principal_1,4626,1857,6,2763,2776,Short_or_Missing_UTRs
ENSMUSG00000032249,ENSMUST00000085519.13,appris_principal_1,2113,744,172,1197,1376,Success
ENSMUSG00000041729,ENSMUST00000048043.12,appris_principal_1,3610,1443,377,1790,2174,Success
ENSMUSG00000032244,ENSMUST00000034775.10,appris_principal_1,6785,1884,629,4272,4908,Success
ENSMUSG00000032245,ENSMUST00000034776.13,appris_principal_1,2142,927,96,1119,1222,Success
ENSMUSG00000058444,ENSMUST00000034920.11,appris_principal_1,2310,1347,645,318,970,Success
ENSMUSG00000037257,ENSMUST00000041551.9,appris_principal_1,5294,951,39,4304,4350,Success
ENSMUSG00000032402,ENSMUST00000034973.10,appris_principal_1,5090,1278,317,3495,3819,Success
ENSMUSG00000036867,ENSMUST00000041029.6,appris_principal_1,2971,1488,1035,448,1490,Success
ENSMUSG00000004936,ENSMUST00000005066.9,appris_principal_1,2436,1182,339,915,1261,Success
ENSMUSG00000032397,ENSMUST00000216594.2,appris_principal_1,1841,837,50,954,1011,Success
ENSMUSG00000004771,ENSMUST00000172298.8,appris_principal_1,2336,651,135,1550,1692,Success
ENSMUSG00000053641,ENSMUST00000038890.6,appris_principal_1,8645,5610,463,2572,3042,Success
ENSMUSG00000034263,ENSMUST00000170517.9,appris_principal_1,2820,1548,395,877,1279,Success
ENSMUSG00000033629,ENSMUST00000036615.7,appris_principal_1,2709,1089,150,1470,1627,Success
ENSMUSG00000032393,ENSMUST00000034960.14,appris_principal_1,4808,2679,331,1798,2136,Success
ENSMUSG00000032392,ENSMUST00000216702.2,appris_principal_1,1643,969,233,441,681,Success
ENSMUSG00000015357,ENSMUST00000113824.8,appris_principal_3,2809,1863,192,754,953,Success
ENSMUSG00000041837,ENSMUST00000048184.4,appris_principal_1,2419,1455,38,926,971,Success
ENSMUSG00000059183,ENSMUST00000074792.7,appris_principal_1,2042,1161,32,849,888,Success
ENSMUSG00000032388,ENSMUST00000034955.8,appris_principal_1,2680,927,232,1521,1760,Success
ENSMUSG00000050721,ENSMUST00000068944.9,appris_principal_1,3273,1488,91,1694,1792,Success
ENSMUSG00000032387,ENSMUST00000055844.10,appris_principal_1,1987,621,270,1096,1373,Success
ENSMUSG00000040524,ENSMUST00000159109.2,appris_principal_1,7777,4242,226,3309,3542,Success
ENSMUSG00000032386,ENSMUST00000119245.8,appris_principal_1,4211,1746,843,1622,2472,Success
ENSMUSG00000032384,ENSMUST00000034949.10,appris_principal_1,7208,1380,444,5384,5835,Success
ENSMUSG00000032383,ENSMUST00000034947.7,appris_principal_1,892,651,35,206,248,Success
ENSMUSG00000032382,ENSMUST00000034946.15,appris_principal_1,2073,1566,121,386,514,Success
ENSMUSG00000032381,ENSMUST00000034945.6,appris_principal_1,1240,483,236,521,764,Success
ENSMUSG00000032376,ENSMUST00000127569.8,appris_principal_1,5607,1563,268,3776,4051,Success
ENSMUSG00000032373,ENSMUST00000071889.13,Ensembl_canonical,3716,1065,163,2488,2658,Success
ENSMUSG00000036781,ENSMUST00000040917.14,appris_principal_1,499,255,89,155,251,Success
ENSMUSG00000052698,ENSMUST00000215784.2,Ensembl_canonical,8330,7635,214,481,702,Success
ENSMUSG00000032238,ENSMUST00000113624.3,appris_principal_1,2591,1404,339,848,1194,Success
ENSMUSG00000032235,ENSMUST00000034761.15,appris_principal_1,4169,2967,249,953,1209,Success
ENSMUSG00000032231,ENSMUST00000034756.15,appris_principal_1,1447,1020,137,290,434,Success
ENSMUSG00000011958,ENSMUST00000085393.13,appris_principal_3,2328,945,243,1140,1390,Success
ENSMUSG00000033543,ENSMUST00000118198.8,appris_principal_1,893,330,159,404,570,Success
ENSMUSG00000032220,ENSMUST00000034745.9,appris_principal_1,4625,3324,333,968,1308,Success
ENSMUSG00000032217,ENSMUST00000034739.12,Ensembl_canonical,4880,2970,349,1561,1917,Success
ENSMUSG00000032212,ENSMUST00000049263.9,appris_principal_2,3691,3096,50,545,602,Success
ENSMUSG00000042444,ENSMUST00000049031.6,Ensembl_canonical,8081,1806,128,6147,6282,Success
ENSMUSG00000054693,ENSMUST00000067880.13,appris_principal_1,4593,2250,208,2135,2350,Success
ENSMUSG00000013584,ENSMUST00000034723.6,appris_principal_1,2264,1557,58,649,714,Success
ENSMUSG00000032199,ENSMUST00000034720.12,appris_principal_1,2200,1101,139,960,1106,Success
ENSMUSG00000032232,ENSMUST00000072899.9,appris_principal_1,6754,3894,109,2751,2867,Success
ENSMUSG00000032228,ENSMUST00000183404.8,Ensembl_canonical,6299,2121,294,3884,4185,Success
ENSMUSG00000090626,ENSMUST00000184125.8,appris_principal_2,2794,1164,149,1481,1637,Success
ENSMUSG00000032216,ENSMUST00000034740.15,appris_principal_1,5499,2664,211,2624,2842,Success
ENSMUSG00000034910,ENSMUST00000038489.6,appris_principal_1,7916,1254,267,6395,6669,Success
ENSMUSG00000079469,ENSMUST00000184035.8,appris_principal_1,3221,1629,108,1484,1599,Success
ENSMUSG00000032202,ENSMUST00000184146.8,appris_principal_1,3168,666,329,2173,2509,Success
ENSMUSG00000032215,ENSMUST00000034738.14,appris_principal_1,1543,492,55,996,1058,Success
ENSMUSG00000034858,ENSMUST00000081746.7,appris_principal_2,3795,3249,129,417,553,Success
ENSMUSG00000007656,ENSMUST00000168166.8,appris_principal_1,3944,339,116,3489,3612,Success
ENSMUSG00000034593,ENSMUST00000155282.9,Ensembl_canonical,6372,5568,247,557,811,Success
ENSMUSG00000032192,ENSMUST00000213990.2,Ensembl_canonical,1803,1188,102,513,622,Success
ENSMUSG00000042688,ENSMUST00000168937.8,appris_principal_1,4089,2163,776,1150,1933,Success
ENSMUSG00000042487,ENSMUST00000048937.6,appris_principal_1,2180,2004,42,134,183,Success
ENSMUSG00000058587,ENSMUST00000072232.9,appris_principal_1,3667,1059,199,2409,2615,Success
ENSMUSG00000032186,ENSMUST00000098552.10,appris_principal_1,9871,1056,347,8468,8822,Success
ENSMUSG00000032352,ENSMUST00000183873.8,appris_principal_1,3121,1575,247,1299,1553,Success
ENSMUSG00000032350,ENSMUST00000034905.9,appris_principal_1,3423,1914,275,1234,1516,Success
ENSMUSG00000032349,ENSMUST00000034904.14,appris_principal_1,2782,900,171,1711,1889,Success
ENSMUSG00000001366,ENSMUST00000001402.14,Ensembl_canonical,1850,1314,58,478,543,Success
ENSMUSG00000037742,ENSMUST00000042235.15,appris_principal_1,1794,1389,120,285,412,Success
ENSMUSG00000049624,ENSMUST00000052441.12,appris_principal_1,3236,1488,74,1674,1755,Success
ENSMUSG00000032332,ENSMUST00000071750.13,appris_principal_1,11511,9198,135,2178,2320,Success
ENSMUSG00000032330,ENSMUST00000034881.8,appris_principal_1,659,252,221,186,414,Success
ENSMUSG00000032328,ENSMUST00000034878.12,appris_principal_1,3658,1095,220,2343,2570,Success
ENSMUSG00000034252,ENSMUST00000165607.9,Ensembl_canonical,3495,3420,31,44,82,Success
ENSMUSG00000033577,ENSMUST00000184480.8,appris_principal_3,4139,3885,28,226,261,Short_or_Missing_UTRs
