seqname	len_5utr	linker_len	len_3utr
ENSMUSG00000002820_ENSMUST00000065005.5_UTR_pair	190	7	4336
ENSMUSG00000096472_ENSMUST00000215619.2_UTR_pair	359	7	563
ENSMUSG00000057193_ENSMUST00000034697.8_UTR_pair	98	7	1237
ENSMUSG00000033335_ENSMUST00000072362.14_UTR_pair	151	7	738
ENSMUSG00000032180_ENSMUST00000034698.9_UTR_pair	76	7	618
ENSMUSG00000032185_ENSMUST00000034703.15_UTR_pair	114	7	1279
ENSMUSG00000032182_ENSMUST00000078572.9_UTR_pair	66	7	889
ENSMUSG00000032187_ENSMUST00000098948.10_UTR_pair	260	7	1262
ENSMUSG00000032193_ENSMUST00000034713.9_UTR_pair	295	7	1743
ENSMUSG00000032194_ENSMUST00000034717.7_UTR_pair	341	7	2167
ENSMUSG00000032198_ENSMUST00000217336.2_UTR_pair	47	7	497
ENSMUSG00000040883_ENSMUST00000046831.11_UTR_pair	180	7	35
ENSMUSG00000040563_ENSMUST00000046371.13_UTR_pair	310	7	957
ENSMUSG00000013822_ENSMUST00000166335.2_UTR_pair	246	7	555
ENSMUSG00000001348_ENSMUST00000069330.14_UTR_pair	79	7	293
ENSMUSG00000036777_ENSMUST00000040912.9_UTR_pair	201	7	1038
ENSMUSG00000035919_ENSMUST00000039798.16_UTR_pair	352	7	387
ENSMUSG00000008429_ENSMUST00000008573.9_UTR_pair	854	7	712
ENSMUSG00000001833_ENSMUST00000165594.4_UTR_pair	188	7	1014
ENSMUSG00000031969_ENSMUST00000060513.8_UTR_pair	53	7	1564
ENSMUSG00000031988_ENSMUST00000034470.11_UTR_pair	444	7	2120
ENSMUSG00000031993_ENSMUST00000164099.3_UTR_pair	460	7	2308
ENSMUSG00000047412_ENSMUST00000217092.2_UTR_pair	57	7	564
ENSMUSG00000031996_ENSMUST00000072634.15_UTR_pair	64	7	1314
ENSMUSG00000042185_ENSMUST00000086167.12_UTR_pair	117	7	1153
ENSMUSG00000016087_ENSMUST00000016231.14_UTR_pair	387	7	1572
ENSMUSG00000032035_ENSMUST00000034534.13_UTR_pair	362	7	3395
ENSMUSG00000032038_ENSMUST00000034537.8_UTR_pair	236	7	857
ENSMUSG00000032040_ENSMUST00000034539.12_UTR_pair	93	7	164
ENSMUSG00000032041_ENSMUST00000175765.8_UTR_pair	479	7	3360
ENSMUSG00000032042_ENSMUST00000034541.12_UTR_pair	134	7	948
ENSMUSG00000050471_ENSMUST00000121564.8_UTR_pair	192	7	714
ENSMUSG00000038119_ENSMUST00000119129.10_UTR_pair	318	7	3432
ENSMUSG00000032113_ENSMUST00000172702.9_UTR_pair	513	7	1853
ENSMUSG00000032116_ENSMUST00000120381.9_UTR_pair	169	7	3580
ENSMUSG00000062762_ENSMUST00000163192.11_UTR_pair	338	7	948
ENSMUSG00000032121_ENSMUST00000034632.10_UTR_pair	184	7	2087
ENSMUSG00000034303_ENSMUST00000037275.6_UTR_pair	326	7	727
ENSMUSG00000053310_ENSMUST00000065668.12_UTR_pair	353	7	863
ENSMUSG00000001948_ENSMUST00000002013.11_UTR_pair	196	7	50
ENSMUSG00000001942_ENSMUST00000215474.2_UTR_pair	190	7	3131
ENSMUSG00000023186_ENSMUST00000001544.12_UTR_pair	211	7	1564
ENSMUSG00000025602_ENSMUST00000026693.14_UTR_pair	215	7	1320
ENSMUSG00000040111_ENSMUST00000045682.7_UTR_pair	94	7	4757
ENSMUSG00000032024_ENSMUST00000034522.8_UTR_pair	323	7	2709
ENSMUSG00000032020_ENSMUST00000044155.15_UTR_pair	636	7	3801
ENSMUSG00000032018_ENSMUST00000052725.15_UTR_pair	140	7	3747
ENSMUSG00000037287_ENSMUST00000125995.8_UTR_pair	59	7	3515
ENSMUSG00000059495_ENSMUST00000165665.9_UTR_pair	777	7	5340
ENSMUSG00000032014_ENSMUST00000034512.7_UTR_pair	338	7	1339
ENSMUSG00000032012_ENSMUST00000034510.9_UTR_pair	660	7	3445
ENSMUSG00000032011_ENSMUST00000114840.2_UTR_pair	118	7	1128
ENSMUSG00000032010_ENSMUST00000034508.14_UTR_pair	241	7	1766
ENSMUSG00000032135_ENSMUST00000034650.15_UTR_pair	128	7	914
ENSMUSG00000034342_ENSMUST00000206720.2_UTR_pair	161	7	8469
ENSMUSG00000032119_ENSMUST00000216508.2_UTR_pair	65	7	3756
ENSMUSG00000032120_ENSMUST00000065080.10_UTR_pair	397	7	1819
ENSMUSG00000032123_ENSMUST00000054708.5_UTR_pair	194	7	778
ENSMUSG00000032126_ENSMUST00000077353.15_UTR_pair	186	7	333
ENSMUSG00000032127_ENSMUST00000034644.10_UTR_pair	39	7	671
ENSMUSG00000032115_ENSMUST00000066601.13_UTR_pair	113	7	1319
ENSMUSG00000032112_ENSMUST00000034623.8_UTR_pair	299	7	261
ENSMUSG00000063382_ENSMUST00000218183.2_UTR_pair	173	7	2113
ENSMUSG00000032097_ENSMUST00000170489.2_UTR_pair	363	7	4250
ENSMUSG00000032096_ENSMUST00000034607.10_UTR_pair	173	7	2363
ENSMUSG00000002032_ENSMUST00000002100.8_UTR_pair	151	7	1199
ENSMUSG00000059890_ENSMUST00000117549.8_UTR_pair	156	7	1
ENSMUSG00000032092_ENSMUST00000034600.5_UTR_pair	312	7	2147
ENSMUSG00000032086_ENSMUST00000034591.11_UTR_pair	448	7	4104
ENSMUSG00000042790_ENSMUST00000161203.8_UTR_pair	139	7	1508
ENSMUSG00000035382_ENSMUST00000039059.8_UTR_pair	679	7	884
ENSMUSG00000032085_ENSMUST00000034590.4_UTR_pair	237	7	752
ENSMUSG00000034908_ENSMUST00000038488.17_UTR_pair	352	7	1397
ENSMUSG00000003131_ENSMUST00000172450.3_UTR_pair	354	7	5829
ENSMUSG00000034135_ENSMUST00000126865.8_UTR_pair	38	7	2139
ENSMUSG00000032077_ENSMUST00000074957.5_UTR_pair	23	7	602
ENSMUSG00000032076_ENSMUST00000152459.8_UTR_pair	162	7	197
ENSMUSG00000042396_ENSMUST00000170000.4_UTR_pair	47	7	928
ENSMUSG00000032271_ENSMUST00000034808.12_UTR_pair	195	7	53
ENSMUSG00000039542_ENSMUST00000193547.6_UTR_pair	196	7	3307
ENSMUSG00000039217_ENSMUST00000214117.2_UTR_pair	158	7	123
ENSMUSG00000000171_ENSMUST00000000175.6_UTR_pair	23	7	728
ENSMUSG00000039016_ENSMUST00000044051.6_UTR_pair	46	7	220
ENSMUSG00000000168_ENSMUST00000034567.4_UTR_pair	314	7	1792
ENSMUSG00000032064_ENSMUST00000117646.8_UTR_pair	222	7	3439
ENSMUSG00000032058_ENSMUST00000114437.9_UTR_pair	48	7	1576
ENSMUSG00000037112_ENSMUST00000176824.8_UTR_pair	61	7	2524
ENSMUSG00000060594_ENSMUST00000098782.4_UTR_pair	124	7	516
ENSMUSG00000032051_ENSMUST00000034552.8_UTR_pair	79	7	229
ENSMUSG00000032050_ENSMUST00000163153.9_UTR_pair	123	7	2256
ENSMUSG00000035164_ENSMUST00000213645.2_UTR_pair	47	7	4062
ENSMUSG00000053289_ENSMUST00000065630.8_UTR_pair	50	7	450
ENSMUSG00000033054_ENSMUST00000035850.8_UTR_pair	105	7	1694
ENSMUSG00000032047_ENSMUST00000034547.6_UTR_pair	107	7	2023
ENSMUSG00000032030_ENSMUST00000034529.14_UTR_pair	225	7	792
ENSMUSG00000041268_ENSMUST00000118163.8_UTR_pair	189	7	1260
ENSMUSG00000037493_ENSMUST00000041901.7_UTR_pair	200	7	669
ENSMUSG00000032285_ENSMUST00000120452.8_UTR_pair	548	7	85
ENSMUSG00000061559_ENSMUST00000051822.13_UTR_pair	82	7	187
ENSMUSG00000032293_ENSMUST00000034843.9_UTR_pair	89	7	2789
ENSMUSG00000035878_ENSMUST00000039742.8_UTR_pair	581	7	3398
ENSMUSG00000032307_ENSMUST00000059555.15_UTR_pair	781	7	1538
ENSMUSG00000032309_ENSMUST00000034859.15_UTR_pair	127	7	776
ENSMUSG00000034007_ENSMUST00000037408.9_UTR_pair	76	7	885
ENSMUSG00000032320_ENSMUST00000114276.3_UTR_pair	195	7	866
ENSMUSG00000032324_ENSMUST00000034876.10_UTR_pair	195	7	759
ENSMUSG00000032329_ENSMUST00000034879.5_UTR_pair	327	7	2410
ENSMUSG00000032911_ENSMUST00000035661.7_UTR_pair	157	7	980
ENSMUSG00000032733_ENSMUST00000050916.7_UTR_pair	1588	7	1258
ENSMUSG00000032288_ENSMUST00000034827.10_UTR_pair	32	7	337
ENSMUSG00000055334_ENSMUST00000068856.5_UTR_pair	81	7	233
ENSMUSG00000032290_ENSMUST00000034832.8_UTR_pair	671	7	1648
ENSMUSG00000042557_ENSMUST00000168177.8_UTR_pair	264	7	988
ENSMUSG00000032295_ENSMUST00000160147.8_UTR_pair	99	7	601
ENSMUSG00000040722_ENSMUST00000046587.8_UTR_pair	174	7	2343
ENSMUSG00000062309_ENSMUST00000080514.9_UTR_pair	211	7	612
ENSMUSG00000000088_ENSMUST00000000090.8_UTR_pair	49	7	155
ENSMUSG00000032305_ENSMUST00000114200.10_UTR_pair	58	7	2365
ENSMUSG00000032306_ENSMUST00000034856.15_UTR_pair	44	7	464
ENSMUSG00000040188_ENSMUST00000045791.11_UTR_pair	111	7	1239
ENSMUSG00000032308_ENSMUST00000053230.7_UTR_pair	133	7	1274
ENSMUSG00000032312_ENSMUST00000034863.8_UTR_pair	721	7	675
ENSMUSG00000038957_ENSMUST00000043990.14_UTR_pair	177	7	4004
ENSMUSG00000032316_ENSMUST00000065330.8_UTR_pair	787	7	236
ENSMUSG00000004661_ENSMUST00000098686.4_UTR_pair	183	7	175
ENSMUSG00000055720_ENSMUST00000216925.2_UTR_pair	58	7	118
ENSMUSG00000038264_ENSMUST00000043059.9_UTR_pair	38	7	1264
ENSMUSG00000036986_ENSMUST00000085673.11_UTR_pair	96	7	1727
ENSMUSG00000032333_ENSMUST00000034883.7_UTR_pair	103	7	681
ENSMUSG00000032334_ENSMUST00000061799.10_UTR_pair	300	7	1173
ENSMUSG00000035914_ENSMUST00000165365.3_UTR_pair	611	7	2041
ENSMUSG00000032340_ENSMUST00000068664.7_UTR_pair	313	7	2587
ENSMUSG00000025236_ENSMUST00000217570.2_UTR_pair	76	7	917
ENSMUSG00000025235_ENSMUST00000026265.8_UTR_pair	75	7	880
ENSMUSG00000025232_ENSMUST00000026262.8_UTR_pair	184	7	225
ENSMUSG00000025237_ENSMUST00000050483.15_UTR_pair	555	7	243
ENSMUSG00000032294_ENSMUST00000034834.16_UTR_pair	295	7	541
ENSMUSG00000051705_ENSMUST00000051039.5_UTR_pair	108	7	2908
ENSMUSG00000034485_ENSMUST00000050183.7_UTR_pair	61	7	125
ENSMUSG00000032280_ENSMUST00000160882.8_UTR_pair	53	7	1121
ENSMUSG00000032254_ENSMUST00000034815.9_UTR_pair	152	7	384
ENSMUSG00000032252_ENSMUST00000034785.8_UTR_pair	6	7	2763
ENSMUSG00000032249_ENSMUST00000085519.13_UTR_pair	172	7	1197
ENSMUSG00000041729_ENSMUST00000048043.12_UTR_pair	377	7	1790
ENSMUSG00000032244_ENSMUST00000034775.10_UTR_pair	629	7	4272
ENSMUSG00000032245_ENSMUST00000034776.13_UTR_pair	96	7	1119
ENSMUSG00000058444_ENSMUST00000034920.11_UTR_pair	645	7	318
ENSMUSG00000037257_ENSMUST00000041551.9_UTR_pair	39	7	4304
ENSMUSG00000032402_ENSMUST00000034973.10_UTR_pair	317	7	3495
ENSMUSG00000036867_ENSMUST00000041029.6_UTR_pair	1035	7	448
ENSMUSG00000004936_ENSMUST00000005066.9_UTR_pair	339	7	915
ENSMUSG00000032397_ENSMUST00000216594.2_UTR_pair	50	7	954
ENSMUSG00000004771_ENSMUST00000172298.8_UTR_pair	135	7	1550
ENSMUSG00000053641_ENSMUST00000038890.6_UTR_pair	463	7	2572
ENSMUSG00000034263_ENSMUST00000170517.9_UTR_pair	395	7	877
ENSMUSG00000033629_ENSMUST00000036615.7_UTR_pair	150	7	1470
ENSMUSG00000032393_ENSMUST00000034960.14_UTR_pair	331	7	1798
ENSMUSG00000032392_ENSMUST00000216702.2_UTR_pair	233	7	441
ENSMUSG00000015357_ENSMUST00000113824.8_UTR_pair	192	7	754
ENSMUSG00000041837_ENSMUST00000048184.4_UTR_pair	38	7	926
ENSMUSG00000059183_ENSMUST00000074792.7_UTR_pair	32	7	849
ENSMUSG00000032388_ENSMUST00000034955.8_UTR_pair	232	7	1521
ENSMUSG00000050721_ENSMUST00000068944.9_UTR_pair	91	7	1694
ENSMUSG00000032387_ENSMUST00000055844.10_UTR_pair	270	7	1096
ENSMUSG00000040524_ENSMUST00000159109.2_UTR_pair	226	7	3309
ENSMUSG00000032386_ENSMUST00000119245.8_UTR_pair	843	7	1622
ENSMUSG00000032384_ENSMUST00000034949.10_UTR_pair	444	7	5384
ENSMUSG00000032383_ENSMUST00000034947.7_UTR_pair	35	7	206
ENSMUSG00000032382_ENSMUST00000034946.15_UTR_pair	121	7	386
ENSMUSG00000032381_ENSMUST00000034945.6_UTR_pair	236	7	521
ENSMUSG00000032376_ENSMUST00000127569.8_UTR_pair	268	7	3776
ENSMUSG00000032373_ENSMUST00000071889.13_UTR_pair	163	7	2488
ENSMUSG00000036781_ENSMUST00000040917.14_UTR_pair	89	7	155
ENSMUSG00000052698_ENSMUST00000215784.2_UTR_pair	214	7	481
ENSMUSG00000032238_ENSMUST00000113624.3_UTR_pair	339	7	848
ENSMUSG00000032235_ENSMUST00000034761.15_UTR_pair	249	7	953
ENSMUSG00000032231_ENSMUST00000034756.15_UTR_pair	137	7	290
ENSMUSG00000011958_ENSMUST00000085393.13_UTR_pair	243	7	1140
ENSMUSG00000033543_ENSMUST00000118198.8_UTR_pair	159	7	404
ENSMUSG00000032220_ENSMUST00000034745.9_UTR_pair	333	7	968
ENSMUSG00000032217_ENSMUST00000034739.12_UTR_pair	349	7	1561
ENSMUSG00000032212_ENSMUST00000049263.9_UTR_pair	50	7	545
ENSMUSG00000042444_ENSMUST00000049031.6_UTR_pair	128	7	6147
ENSMUSG00000054693_ENSMUST00000067880.13_UTR_pair	208	7	2135
ENSMUSG00000013584_ENSMUST00000034723.6_UTR_pair	58	7	649
ENSMUSG00000032199_ENSMUST00000034720.12_UTR_pair	139	7	960
ENSMUSG00000032232_ENSMUST00000072899.9_UTR_pair	109	7	2751
ENSMUSG00000032228_ENSMUST00000183404.8_UTR_pair	294	7	3884
ENSMUSG00000090626_ENSMUST00000184125.8_UTR_pair	149	7	1481
ENSMUSG00000032216_ENSMUST00000034740.15_UTR_pair	211	7	2624
ENSMUSG00000034910_ENSMUST00000038489.6_UTR_pair	267	7	6395
ENSMUSG00000079469_ENSMUST00000184035.8_UTR_pair	108	7	1484
ENSMUSG00000032202_ENSMUST00000184146.8_UTR_pair	329	7	2173
ENSMUSG00000032215_ENSMUST00000034738.14_UTR_pair	55	7	996
ENSMUSG00000034858_ENSMUST00000081746.7_UTR_pair	129	7	417
ENSMUSG00000007656_ENSMUST00000168166.8_UTR_pair	116	7	3489
ENSMUSG00000034593_ENSMUST00000155282.9_UTR_pair	247	7	557
ENSMUSG00000032192_ENSMUST00000213990.2_UTR_pair	102	7	513
ENSMUSG00000042688_ENSMUST00000168937.8_UTR_pair	776	7	1150
ENSMUSG00000042487_ENSMUST00000048937.6_UTR_pair	42	7	134
ENSMUSG00000058587_ENSMUST00000072232.9_UTR_pair	199	7	2409
ENSMUSG00000032186_ENSMUST00000098552.10_UTR_pair	347	7	8468
ENSMUSG00000032352_ENSMUST00000183873.8_UTR_pair	247	7	1299
ENSMUSG00000032350_ENSMUST00000034905.9_UTR_pair	275	7	1234
ENSMUSG00000032349_ENSMUST00000034904.14_UTR_pair	171	7	1711
ENSMUSG00000001366_ENSMUST00000001402.14_UTR_pair	58	7	478
ENSMUSG00000037742_ENSMUST00000042235.15_UTR_pair	120	7	285
ENSMUSG00000049624_ENSMUST00000052441.12_UTR_pair	74	7	1674
ENSMUSG00000032332_ENSMUST00000071750.13_UTR_pair	135	7	2178
ENSMUSG00000032330_ENSMUST00000034881.8_UTR_pair	221	7	186
ENSMUSG00000032328_ENSMUST00000034878.12_UTR_pair	220	7	2343
ENSMUSG00000034252_ENSMUST00000165607.9_UTR_pair	31	7	44
ENSMUSG00000033577_ENSMUST00000184480.8_UTR_pair	28	7	226
ENSMUSG00000032253_ENSMUST00000034787.12_UTR_pair	225	7	5065
ENSMUSG00000066456_ENSMUST00000162246.9_UTR_pair	240	7	443
ENSMUSG00000032258_ENSMUST00000034793.15_UTR_pair	257	7	484
ENSMUSG00000032261_ENSMUST00000113215.10_UTR_pair	131	7	4110
ENSMUSG00000032262_ENSMUST00000034796.14_UTR_pair	214	7	1848
ENSMUSG00000038379_ENSMUST00000070326.14_UTR_pair	60	7	318
ENSMUSG00000032263_ENSMUST00000190637.7_UTR_pair	25	7	279
ENSMUSG00000035941_ENSMUST00000039213.15_UTR_pair	568	7	1023
ENSMUSG00000035274_ENSMUST00000006559.14_UTR_pair	542	7	1780
ENSMUSG00000032415_ENSMUST00000034986.14_UTR_pair	133	7	550
ENSMUSG00000056131_ENSMUST00000070064.11_UTR_pair	100	7	937
ENSMUSG00000032418_ENSMUST00000034989.15_UTR_pair	203	7	1366
ENSMUSG00000032872_ENSMUST00000168529.9_UTR_pair	165	7	892
ENSMUSG00000056919_ENSMUST00000093802.6_UTR_pair	334	7	3139
ENSMUSG00000032420_ENSMUST00000034992.8_UTR_pair	489	7	1775
ENSMUSG00000032423_ENSMUST00000173801.8_UTR_pair	512	7	560
ENSMUSG00000032353_ENSMUST00000058488.9_UTR_pair	143	7	537
ENSMUSG00000032359_ENSMUST00000034915.15_UTR_pair	283	7	332
ENSMUSG00000062270_ENSMUST00000169860.8_UTR_pair	199	7	653
ENSMUSG00000032369_ENSMUST00000093801.10_UTR_pair	625	7	690
ENSMUSG00000032377_ENSMUST00000034941.9_UTR_pair	574	7	1649
ENSMUSG00000032374_ENSMUST00000160359.2_UTR_pair	196	7	1190
ENSMUSG00000045414_ENSMUST00000113028.2_UTR_pair	206	7	2451
ENSMUSG00000031129_ENSMUST00000033463.10_UTR_pair	153	7	1380
ENSMUSG00000032407_ENSMUST00000079659.12_UTR_pair	33	7	4507
ENSMUSG00000015354_ENSMUST00000015498.9_UTR_pair	193	7	3000
ENSMUSG00000032839_ENSMUST00000189137.7_UTR_pair	471	7	1658
ENSMUSG00000032410_ENSMUST00000190665.2_UTR_pair	7	7	176
ENSMUSG00000041440_ENSMUST00000085217.12_UTR_pair	89	7	1121
ENSMUSG00000032412_ENSMUST00000034983.7_UTR_pair	288	7	869
ENSMUSG00000032413_ENSMUST00000034984.8_UTR_pair	124	7	3145
ENSMUSG00000040433_ENSMUST00000152594.8_UTR_pair	1146	7	2666
ENSMUSG00000043587_ENSMUST00000112951.9_UTR_pair	326	7	1349
ENSMUSG00000032449_ENSMUST00000085206.11_UTR_pair	206	7	4085
ENSMUSG00000046402_ENSMUST00000052068.11_UTR_pair	2018	7	226
ENSMUSG00000032463_ENSMUST00000112911.9_UTR_pair	152	7	45
ENSMUSG00000032462_ENSMUST00000035037.14_UTR_pair	224	7	3059
ENSMUSG00000056267_ENSMUST00000093795.10_UTR_pair	140	7	615
ENSMUSG00000032470_ENSMUST00000035045.15_UTR_pair	1089	7	2985
ENSMUSG00000032468_ENSMUST00000035043.12_UTR_pair	253	7	2372
ENSMUSG00000032469_ENSMUST00000066650.12_UTR_pair	130	7	478
ENSMUSG00000037784_ENSMUST00000112885.9_UTR_pair	572	7	1453
ENSMUSG00000032475_ENSMUST00000116522.8_UTR_pair	158	7	3184
ENSMUSG00000037286_ENSMUST00000129269.8_UTR_pair	422	7	1987
ENSMUSG00000032527_ENSMUST00000035116.12_UTR_pair	41	7	653
ENSMUSG00000066415_ENSMUST00000085177.5_UTR_pair	517	7	2638
ENSMUSG00000043154_ENSMUST00000075941.12_UTR_pair	574	7	2759
ENSMUSG00000032534_ENSMUST00000162655.9_UTR_pair	297	7	2266
ENSMUSG00000032531_ENSMUST00000035121.14_UTR_pair	297	7	1712
ENSMUSG00000032547_ENSMUST00000175883.8_UTR_pair	139	7	581
ENSMUSG00000032548_ENSMUST00000035148.13_UTR_pair	618	7	4572
ENSMUSG00000032549_ENSMUST00000035155.8_UTR_pair	350	7	4030
ENSMUSG00000032553_ENSMUST00000035157.10_UTR_pair	78	7	2176
ENSMUSG00000032803_ENSMUST00000190226.7_UTR_pair	583	7	2059
ENSMUSG00000032557_ENSMUST00000035166.12_UTR_pair	188	7	1004
ENSMUSG00000032560_ENSMUST00000035170.13_UTR_pair	245	7	1035
ENSMUSG00000032563_ENSMUST00000035177.15_UTR_pair	182	7	2743
ENSMUSG00000032567_ENSMUST00000035181.10_UTR_pair	292	7	444
ENSMUSG00000032570_ENSMUST00000112558.10_UTR_pair	264	7	2621
ENSMUSG00000020258_ENSMUST00000036382.13_UTR_pair	253	7	2384
ENSMUSG00000020257_ENSMUST00000020490.13_UTR_pair	291	7	2514
ENSMUSG00000032786_ENSMUST00000141118.9_UTR_pair	891	7	579
ENSMUSG00000053716_ENSMUST00000172306.3_UTR_pair	166	7	1778
ENSMUSG00000023262_ENSMUST00000024031.13_UTR_pair	202	7	100
ENSMUSG00000042073_ENSMUST00000216130.2_UTR_pair	383	7	608
ENSMUSG00000023495_ENSMUST00000024260.14_UTR_pair	230	7	593
ENSMUSG00000041506_ENSMUST00000047721.10_UTR_pair	79	7	79
ENSMUSG00000040813_ENSMUST00000169068.8_UTR_pair	153	7	281
ENSMUSG00000040661_ENSMUST00000046502.7_UTR_pair	267	7	4634
ENSMUSG00000074102_ENSMUST00000055843.9_UTR_pair	461	7	3386
ENSMUSG00000032575_ENSMUST00000159283.8_UTR_pair	81	7	1626
ENSMUSG00000032577_ENSMUST00000035194.8_UTR_pair	405	7	1256
ENSMUSG00000032578_ENSMUST00000085102.6_UTR_pair	989	7	1087
ENSMUSG00000010045_ENSMUST00000010189.3_UTR_pair	534	7	607
ENSMUSG00000037190_ENSMUST00000041459.9_UTR_pair	242	7	875
ENSMUSG00000010067_ENSMUST00000093786.9_UTR_pair	42	7	722
ENSMUSG00000010054_ENSMUST00000010198.5_UTR_pair	132	7	1200
ENSMUSG00000010051_ENSMUST00000010195.14_UTR_pair	61	7	1564
ENSMUSG00000010048_ENSMUST00000010192.11_UTR_pair	247	7	483
ENSMUSG00000057969_ENSMUST00000102532.10_UTR_pair	387	7	554
ENSMUSG00000032562_ENSMUST00000192615.6_UTR_pair	95	7	614
ENSMUSG00000010064_ENSMUST00000167868.8_UTR_pair	333	7	1300
ENSMUSG00000034684_ENSMUST00000080560.9_UTR_pair	201	7	929
ENSMUSG00000032582_ENSMUST00000183032.8_UTR_pair	240	7	119
ENSMUSG00000032586_ENSMUST00000049348.9_UTR_pair	119	7	1174
ENSMUSG00000032596_ENSMUST00000035216.11_UTR_pair	151	7	110
ENSMUSG00000032594_ENSMUST00000035214.11_UTR_pair	447	7	2810
ENSMUSG00000070284_ENSMUST00000112295.9_UTR_pair	275	7	1344
ENSMUSG00000041528_ENSMUST00000162355.8_UTR_pair	596	7	168
ENSMUSG00000039952_ENSMUST00000191899.6_UTR_pair	355	7	2625
ENSMUSG00000032606_ENSMUST00000035227.8_UTR_pair	102	7	1389
ENSMUSG00000039461_ENSMUST00000192886.6_UTR_pair	216	7	557
ENSMUSG00000007815_ENSMUST00000007959.14_UTR_pair	502	7	1113
ENSMUSG00000032612_ENSMUST00000035237.12_UTR_pair	65	7	708
ENSMUSG00000032609_ENSMUST00000193286.6_UTR_pair	1238	7	653
ENSMUSG00000049305_ENSMUST00000061209.7_UTR_pair	143	7	1647
ENSMUSG00000006676_ENSMUST00000006854.13_UTR_pair	430	7	278
ENSMUSG00000032604_ENSMUST00000006838.16_UTR_pair	377	7	95
ENSMUSG00000006673_ENSMUST00000112155.9_UTR_pair	152	7	554
ENSMUSG00000062867_ENSMUST00000081111.14_UTR_pair	248	7	65
ENSMUSG00000066357_ENSMUST00000068700.7_UTR_pair	146	7	639
ENSMUSG00000064145_ENSMUST00000013338.14_UTR_pair	305	7	2140
ENSMUSG00000032602_ENSMUST00000035222.6_UTR_pair	130	7	747
ENSMUSG00000032601_ENSMUST00000035220.12_UTR_pair	314	7	3442
ENSMUSG00000032599_ENSMUST00000085018.6_UTR_pair	201	7	298
ENSMUSG00000032598_ENSMUST00000035218.9_UTR_pair	116	7	1099
ENSMUSG00000025648_ENSMUST00000198140.5_UTR_pair	238	7	1840
ENSMUSG00000025647_ENSMUST00000112059.10_UTR_pair	130	7	1069
ENSMUSG00000091537_ENSMUST00000167504.3_UTR_pair	245	7	504
ENSMUSG00000053646_ENSMUST00000072093.13_UTR_pair	316	7	1973
ENSMUSG00000032478_ENSMUST00000035053.12_UTR_pair	157	7	347
ENSMUSG00000032477_ENSMUST00000094324.8_UTR_pair	411	7	1676
ENSMUSG00000032479_ENSMUST00000035055.15_UTR_pair	500	7	2213
ENSMUSG00000032481_ENSMUST00000088716.12_UTR_pair	137	7	2265
ENSMUSG00000054836_ENSMUST00000199592.5_UTR_pair	123	7	380
ENSMUSG00000036057_ENSMUST00000040021.12_UTR_pair	96	7	171
ENSMUSG00000054792_ENSMUST00000198164.5_UTR_pair	95	7	2703
ENSMUSG00000044791_ENSMUST00000249998.1_UTR_pair	392	7	654
ENSMUSG00000032497_ENSMUST00000098340.7_UTR_pair	380	7	1608
ENSMUSG00000032504_ENSMUST00000111861.4_UTR_pair	137	7	461
ENSMUSG00000033392_ENSMUST00000163895.3_UTR_pair	133	7	55
ENSMUSG00000032507_ENSMUST00000035090.14_UTR_pair	66	7	2126
ENSMUSG00000032431_ENSMUST00000084881.5_UTR_pair	76	7	395
ENSMUSG00000079260_ENSMUST00000111820.4_UTR_pair	279	7	1298
ENSMUSG00000056167_ENSMUST00000070117.8_UTR_pair	134	7	484
ENSMUSG00000032435_ENSMUST00000047404.7_UTR_pair	92	7	937
ENSMUSG00000032434_ENSMUST00000035007.10_UTR_pair	63	7	2768
ENSMUSG00000050627_ENSMUST00000146623.8_UTR_pair	270	7	3065
ENSMUSG00000040875_ENSMUST00000183104.8_UTR_pair	109	7	67
ENSMUSG00000032437_ENSMUST00000035010.10_UTR_pair	365	7	1384
ENSMUSG00000032440_ENSMUST00000035014.8_UTR_pair	323	7	1449
ENSMUSG00000039607_ENSMUST00000111772.10_UTR_pair	316	7	670
ENSMUSG00000039285_ENSMUST00000044454.12_UTR_pair	465	7	1713
ENSMUSG00000038708_ENSMUST00000084820.6_UTR_pair	219	7	647
ENSMUSG00000047409_ENSMUST00000073109.12_UTR_pair	409	7	3349
ENSMUSG00000010660_ENSMUST00000214470.2_UTR_pair	82	7	275
ENSMUSG00000036737_ENSMUST00000040853.11_UTR_pair	353	7	2710
ENSMUSG00000036138_ENSMUST00000039784.12_UTR_pair	221	7	266
ENSMUSG00000061393_ENSMUST00000215746.2_UTR_pair	102	7	1534
ENSMUSG00000042787_ENSMUST00000035094.14_UTR_pair	45	7	2680
ENSMUSG00000032513_ENSMUST00000035099.9_UTR_pair	48	7	2517
ENSMUSG00000032515_ENSMUST00000035101.9_UTR_pair	77	7	1077
ENSMUSG00000006941_ENSMUST00000007139.6_UTR_pair	320	7	373
ENSMUSG00000006932_ENSMUST00000007130.15_UTR_pair	287	7	990
ENSMUSG00000032536_ENSMUST00000045903.8_UTR_pair	88	7	1919
ENSMUSG00000061536_ENSMUST00000078547.12_UTR_pair	188	7	4613
ENSMUSG00000032526_ENSMUST00000035113.11_UTR_pair	74	7	269
ENSMUSG00000032525_ENSMUST00000035112.13_UTR_pair	149	7	2511
ENSMUSG00000013419_ENSMUST00000093772.4_UTR_pair	190	7	3973
