seqname	len_5utr	linker_len	len_3utr
ENSG00000104312_ENST00000220751.5_UTR_pair	245	7	648
ENSG00000164823_ENST00000451899.7_UTR_pair	224	7	2356
ENSG00000180694_ENST00000458549.7_UTR_pair	178	7	3671
ENSG00000155099_ENST00000285419.8_UTR_pair	110	7	1875
ENSG00000155100_ENST00000404789.8_UTR_pair	41	7	2225
ENSG00000079102_ENST00000523629.7_UTR_pair	614	7	5270
ENSG00000183808_ENST00000520560.6_UTR_pair	274	7	5250
ENSG00000164951_ENST00000297598.5_UTR_pair	201	7	2395
ENSG00000164949_ENST00000297596.3_UTR_pair	239	7	1057
ENSG00000197275_ENST00000336148.10_UTR_pair	131	7	210
ENSG00000164944_ENST00000297591.10_UTR_pair	22	7	1017
ENSG00000156162_ENST00000414645.6_UTR_pair	99	7	3926
ENSG00000164941_ENST00000523731.6_UTR_pair	145	7	1512
ENSG00000175305_ENST00000308108.9_UTR_pair	51	7	1408
ENSG00000164938_ENST00000342697.5_UTR_pair	375	7	4507
ENSG00000156170_ENST00000396124.9_UTR_pair	20	7	773
ENSG00000175895_ENST00000315367.4_UTR_pair	260	7	1891
ENSG00000156471_ENST00000517309.6_UTR_pair	139	7	3429
ENSG00000169439_ENST00000302190.9_UTR_pair	459	7	2242
ENSG00000180543_ENST00000322128.5_UTR_pair	84	7	3103
ENSG00000147649_ENST00000336273.8_UTR_pair	323	7	5590
ENSG00000104341_ENST00000521545.7_UTR_pair	222	7	1539
ENSG00000132561_ENST00000254898.7_UTR_pair	250	7	1012
ENSG00000132541_ENST00000254878.8_UTR_pair	75	7	498
ENSG00000104375_ENST00000419617.7_UTR_pair	148	7	1209
ENSG00000164920_ENST00000297565.9_UTR_pair	496	7	399
ENSG00000164919_ENST00000520468.7_UTR_pair	100	7	416
ENSG00000104450_ENST00000388798.7_UTR_pair	32	7	882
ENSG00000034677_ENST00000341084.7_UTR_pair	180	7	1489
ENSG00000186106_ENST00000335659.7_UTR_pair	179	7	1783
ENSG00000070756_ENST00000318607.10_UTR_pair	505	7	445
ENSG00000164924_ENST00000395958.6_UTR_pair	103	7	4170
ENSG00000120963_ENST00000311212.9_UTR_pair	241	7	2200
ENSG00000104490_ENST00000220931.11_UTR_pair	127	7	2767
ENSG00000048392_ENST00000251810.8_UTR_pair	87	7	3631
ENSG00000155090_ENST00000285407.11_UTR_pair	124	7	1348
ENSG00000155096_ENST00000337198.10_UTR_pair	590	7	2259
ENSG00000155097_ENST00000518738.2_UTR_pair	182	7	4304
ENSG00000164930_ENST00000358755.5_UTR_pair	250	7	1357
ENSG00000164933_ENST00000297578.9_UTR_pair	170	7	1773
ENSG00000164934_ENST00000612750.5_UTR_pair	61	7	571
ENSG00000147650_ENST00000276654.10_UTR_pair	361	7	1437
ENSG00000164830_ENST00000517566.7_UTR_pair	316	7	1753
ENSG00000154188_ENST00000517746.6_UTR_pair	360	7	2373
ENSG00000104412_ENST00000220853.8_UTR_pair	35	7	2598
ENSG00000120526_ENST00000239690.9_UTR_pair	77	7	2090
ENSG00000120533_ENST00000521688.6_UTR_pair	122	7	2473
ENSG00000147654_ENST00000337573.10_UTR_pair	304	7	1437
ENSG00000104447_ENST00000395715.8_UTR_pair	552	7	5527
ENSG00000147677_ENST00000521861.6_UTR_pair	26	7	2876
ENSG00000147679_ENST00000309822.7_UTR_pair	80	7	2842
ENSG00000164754_ENST00000297338.7_UTR_pair	198	7	1566
ENSG00000182197_ENST00000378204.7_UTR_pair	780	7	5222
ENSG00000164761_ENST00000297350.9_UTR_pair	64	7	817
ENSG00000147676_ENST00000614891.5_UTR_pair	110	7	2185
ENSG00000136982_ENST00000313655.5_UTR_pair	99	7	917
ENSG00000155792_ENST00000286234.6_UTR_pair	125	7	1214
ENSG00000187955_ENST00000297848.8_UTR_pair	276	7	2342
ENSG00000172164_ENST00000517992.2_UTR_pair	203	7	3121
ENSG00000178764_ENST00000314393.6_UTR_pair	574	7	1273
ENSG00000136986_ENST00000259512.9_UTR_pair	180	7	2277
ENSG00000165156_ENST00000395571.8_UTR_pair	409	7	1868
ENSG00000156802_ENST00000287394.10_UTR_pair	90	7	1284
ENSG00000156804_ENST00000517956.5_UTR_pair	192	7	5484
ENSG00000176853_ENST00000334705.12_UTR_pair	264	7	2748
ENSG00000164983_ENST00000297632.8_UTR_pair	544	7	7771
ENSG00000183665_ENST00000328599.4_UTR_pair	108	7	752
ENSG00000170881_ENST00000303545.4_UTR_pair	230	7	974
ENSG00000147684_ENST00000276689.8_UTR_pair	64	7	87
ENSG00000170873_ENST00000518547.6_UTR_pair	518	7	2208
ENSG00000164961_ENST00000318410.12_UTR_pair	302	7	357
ENSG00000156831_ENST00000287437.8_UTR_pair	209	7	235
ENSG00000173334_ENST00000311922.4_UTR_pair	545	7	1932
ENSG00000153310_ENST00000694912.1_UTR_pair	380	7	2549
ENSG00000153317_ENST00000518721.6_UTR_pair	242	7	2627
ENSG00000132294_ENST00000254624.10_UTR_pair	220	7	2747
ENSG00000129292_ENST00000395386.7_UTR_pair	295	7	2884
ENSG00000104419_ENST00000323851.13_UTR_pair	137	7	1703
ENSG00000008513_ENST00000522652.6_UTR_pair	776	7	4916
ENSG00000131773_ENST00000355849.10_UTR_pair	411	7	526
ENSG00000104472_ENST00000220913.10_UTR_pair	178	7	1907
ENSG00000169398_ENST00000696786.1_UTR_pair	279	7	1566
ENSG00000105339_ENST00000519811.6_UTR_pair	119	7	1571
ENSG00000022567_ENST00000517878.6_UTR_pair	593	7	4398
ENSG00000184489_ENST00000521578.6_UTR_pair	917	7	1410
ENSG00000171045_ENST00000524325.6_UTR_pair	118	7	245
ENSG00000198576_ENST00000356613.4_UTR_pair	208	7	1551
ENSG00000234616_ENST00000612905.2_UTR_pair	498	7	6892
ENSG00000130193_ENST00000336138.4_UTR_pair	124	7	1488
ENSG00000014164_ENST00000262577.6_UTR_pair	26	7	397
ENSG00000104518_ENST00000262580.9_UTR_pair	110	7	158
ENSG00000179886_ENST00000504548.4_UTR_pair	73	7	3392
ENSG00000180921_ENST00000388913.4_UTR_pair	104	7	1988
ENSG00000185189_ENST00000442628.7_UTR_pair	139	7	2079
ENSG00000178685_ENST00000313028.12_UTR_pair	101	7	326
ENSG00000178719_ENST00000395068.9_UTR_pair	168	7	574
ENSG00000179526_ENST00000398712.7_UTR_pair	20	7	164
ENSG00000179632_ENST00000322428.10_UTR_pair	442	7	502
ENSG00000179832_ENST00000326134.10_UTR_pair	237	7	186
ENSG00000261236_ENST00000569669.6_UTR_pair	68	7	119
ENSG00000185122_ENST00000528838.6_UTR_pair	154	7	390
ENSG00000185000_ENST00000528718.6_UTR_pair	216	7	1970
ENSG00000185803_ENST00000643944.2_UTR_pair	563	7	257
ENSG00000173137_ENST00000308860.11_UTR_pair	49	7	168
ENSG00000147804_ENST00000301305.8_UTR_pair	55	7	124
ENSG00000160949_ENST00000409379.8_UTR_pair	26	7	368
ENSG00000187954_ENST00000530374.6_UTR_pair	217	7	797
ENSG00000160972_ENST00000435887.2_UTR_pair	1059	7	218
ENSG00000167700_ENST00000301327.5_UTR_pair	264	7	49
ENSG00000160957_ENST00000617875.6_UTR_pair	49	7	143
ENSG00000160959_ENST00000292524.6_UTR_pair	161	7	3694
ENSG00000147799_ENST00000377307.7_UTR_pair	242	7	1243
ENSG00000196378_ENST00000429371.7_UTR_pair	146	7	1042
ENSG00000161016_ENST00000528957.6_UTR_pair	261	7	35
ENSG00000196150_ENST00000417550.7_UTR_pair	109	7	4560
ENSG00000107104_ENST00000382297.7_UTR_pair	143	7	868
ENSG00000080503_ENST00000349721.8_UTR_pair	94	7	881
ENSG00000147852_ENST00000382100.8_UTR_pair	403	7	6188
ENSG00000080608_ENST00000397885.3_UTR_pair	61	7	179
ENSG00000080298_ENST00000617270.5_UTR_pair	263	7	6745
ENSG00000106688_ENST00000262352.8_UTR_pair	212	7	1911
ENSG00000205808_ENST00000381883.5_UTR_pair	82	7	1995
ENSG00000106993_ENST00000381854.4_UTR_pair	199	7	2287
ENSG00000147853_ENST00000381809.8_UTR_pair	115	7	3420
ENSG00000120158_ENST00000381750.9_UTR_pair	148	7	791
ENSG00000096968_ENST00000381652.4_UTR_pair	467	7	3157
ENSG00000107020_ENST00000223864.7_UTR_pair	269	7	268
ENSG00000120217_ENST00000381577.4_UTR_pair	69	7	2692
ENSG00000107036_ENST00000414202.7_UTR_pair	203	7	2311
ENSG00000099219_ENST00000339450.10_UTR_pair	90	7	2572
ENSG00000147854_ENST00000276893.10_UTR_pair	292	7	875
ENSG00000178445_ENST00000321612.8_UTR_pair	230	7	550
ENSG00000107077_ENST00000381309.8_UTR_pair	248	7	919
ENSG00000153714_ENST00000319264.4_UTR_pair	696	7	1300
ENSG00000107186_ENST00000319217.12_UTR_pair	350	7	1258
ENSG00000147862_ENST00000380953.6_UTR_pair	630	7	6461
ENSG00000175893_ENST00000380916.9_UTR_pair	428	7	7895
ENSG00000155158_ENST00000512701.7_UTR_pair	91	7	8397
ENSG00000164985_ENST00000380733.9_UTR_pair	295	7	1454
ENSG00000044459_ENST00000380647.8_UTR_pair	26	7	1271
ENSG00000107295_ENST00000380607.5_UTR_pair	177	7	1381
ENSG00000155876_ENST00000380527.3_UTR_pair	233	7	424
ENSG00000147874_ENST00000380502.8_UTR_pair	253	7	3202
ENSG00000147872_ENST00000276914.7_UTR_pair	96	7	487
ENSG00000171843_ENST00000380338.9_UTR_pair	243	7	4774
ENSG00000198642_ENST00000359039.5_UTR_pair	545	7	3341
ENSG00000099810_ENST00000644715.2_UTR_pair	113	7	5067
ENSG00000147889_ENST00000304494.10_UTR_pair	30	7	477
ENSG00000147883_ENST00000276925.7_UTR_pair	352	7	3084
ENSG00000107105_ENST00000397312.7_UTR_pair	450	7	2453
ENSG00000198680_ENST00000358022.6_UTR_pair	132	7	714
ENSG00000120159_ENST00000333916.8_UTR_pair	87	7	1616
ENSG00000137055_ENST00000397292.8_UTR_pair	197	7	2139
ENSG00000096872_ENST00000380062.10_UTR_pair	124	7	3398
ENSG00000120162_ENST00000262244.6_UTR_pair	458	7	5378
ENSG00000147894_ENST00000380003.8_UTR_pair	95	7	1690
ENSG00000122729_ENST00000309951.8_UTR_pair	115	7	4658
ENSG00000107201_ENST00000379883.3_UTR_pair	30	7	1820
ENSG00000197579_ENST00000360538.7_UTR_pair	150	7	843
ENSG00000137074_ENST00000379817.7_UTR_pair	66	7	882
ENSG00000086061_ENST00000330899.5_UTR_pair	121	7	1004
ENSG00000122692_ENST00000397149.4_UTR_pair	66	7	5528
ENSG00000086062_ENST00000379731.5_UTR_pair	167	7	2812
ENSG00000107262_ENST00000634734.3_UTR_pair	34	7	2748
ENSG00000086065_ENST00000223500.9_UTR_pair	30	7	1211
ENSG00000086102_ENST00000379540.8_UTR_pair	57	7	1179
ENSG00000165272_ENST00000297991.6_UTR_pair	63	7	883
ENSG00000165271_ENST00000297990.9_UTR_pair	82	7	1311
ENSG00000107341_ENST00000263228.4_UTR_pair	598	7	3162
ENSG00000137073_ENST00000379238.7_UTR_pair	104	7	811
ENSG00000198876_ENST00000361264.9_UTR_pair	267	7	1963
ENSG00000165006_ENST00000297661.9_UTR_pair	205	7	991
ENSG00000186638_ENST00000402558.7_UTR_pair	188	7	2000
ENSG00000164978_ENST00000379158.7_UTR_pair	295	7	259
ENSG00000164970_ENST00000651358.1_UTR_pair	307	7	2780
ENSG00000122756_ENST00000378980.8_UTR_pair	281	7	638
ENSG00000164967_ENST00000378959.9_UTR_pair	70	7	310
ENSG00000147955_ENST00000277010.9_UTR_pair	90	7	910
ENSG00000213930_ENST00000378842.8_UTR_pair	30	7	586
ENSG00000137094_ENST00000682809.1_UTR_pair	219	7	1169
ENSG00000165280_ENST00000358901.11_UTR_pair	272	7	1053
ENSG00000165282_ENST00000378617.4_UTR_pair	438	7	404
ENSG00000165283_ENST00000356493.10_UTR_pair	37	7	257
ENSG00000005238_ENST00000322813.10_UTR_pair	277	7	1104
ENSG00000198722_ENST00000635942.2_UTR_pair	275	7	1302
ENSG00000198853_ENST00000361226.8_UTR_pair	154	7	513
ENSG00000107140_ENST00000336395.6_UTR_pair	358	7	291
ENSG00000159884_ENST00000426546.7_UTR_pair	88	7	324
ENSG00000137135_ENST00000378387.4_UTR_pair	26	7	2644
ENSG00000198467_ENST00000645482.3_UTR_pair	108	7	227
ENSG00000137076_ENST00000314888.10_UTR_pair	154	7	843
ENSG00000070610_ENST00000378103.7_UTR_pair	524	7	303
ENSG00000107185_ENST00000378078.5_UTR_pair	141	7	5711
ENSG00000159899_ENST00000342694.7_UTR_pair	818	7	286
ENSG00000122707_ENST00000377966.4_UTR_pair	86	7	1410
ENSG00000122694_ENST00000377960.9_UTR_pair	46	7	1384
ENSG00000122705_ENST00000345519.10_UTR_pair	136	7	285
ENSG00000159921_ENST00000642385.2_UTR_pair	170	7	2924
ENSG00000137075_ENST00000259605.11_UTR_pair	161	7	3352
ENSG00000165304_ENST00000298048.7_UTR_pair	151	7	345
ENSG00000147905_ENST00000336755.10_UTR_pair	71	7	881
ENSG00000137106_ENST00000318158.11_UTR_pair	55	7	208
ENSG00000168795_ENST00000307750.5_UTR_pair	240	7	2416
ENSG00000137054_ENST00000377798.9_UTR_pair	100	7	495
ENSG00000147912_ENST00000432825.7_UTR_pair	176	7	1655
ENSG00000175768_ENST00000321301.7_UTR_pair	65	7	485
ENSG00000165275_ENST00000297994.4_UTR_pair	77	7	1265
ENSG00000122741_ENST00000377724.8_UTR_pair	70	7	6156
ENSG00000122696_ENST00000242275.7_UTR_pair	224	7	53
ENSG00000107338_ENST00000377707.4_UTR_pair	582	7	3923
ENSG00000137124_ENST00000377698.4_UTR_pair	115	7	1359
ENSG00000165060_ENST00000484259.3_UTR_pair	31	7	6314
ENSG00000198887_ENST00000361138.7_UTR_pair	101	7	2542
ENSG00000119138_ENST00000377126.4_UTR_pair	1294	7	3172
ENSG00000135048_ENST00000377044.9_UTR_pair	169	7	1831
ENSG00000107362_ENST00000333421.7_UTR_pair	563	7	1635
ENSG00000107372_ENST00000376962.10_UTR_pair	659	7	4540
ENSG00000135046_ENST00000257497.11_UTR_pair	74	7	286
ENSG00000135045_ENST00000376854.6_UTR_pair	301	7	1465
ENSG00000106733_ENST00000361092.9_UTR_pair	183	7	971
ENSG00000134996_ENST00000346234.7_UTR_pair	179	7	524
ENSG00000135002_ENST00000376736.6_UTR_pair	255	7	1873
ENSG00000187210_ENST00000376730.5_UTR_pair	531	7	3748
ENSG00000197969_ENST00000360280.8_UTR_pair	171	7	5531
ENSG00000156052_ENST00000286548.9_UTR_pair	576	7	5226
ENSG00000106829_ENST00000376552.8_UTR_pair	826	7	1738
ENSG00000196781_ENST00000376499.8_UTR_pair	1307	7	515
ENSG00000135018_ENST00000376395.9_UTR_pair	279	7	1819
ENSG00000165113_ENST00000376371.7_UTR_pair	428	7	272
ENSG00000165115_ENST00000297814.7_UTR_pair	149	7	2902
ENSG00000165119_ENST00000376263.8_UTR_pair	170	7	1324
ENSG00000178966_ENST00000445877.6_UTR_pair	212	7	1210
ENSG00000135049_ENST00000357081.8_UTR_pair	213	7	570
ENSG00000135040_ENST00000361671.10_UTR_pair	133	7	3502
ENSG00000135052_ENST00000388712.7_UTR_pair	169	7	1671
ENSG00000135070_ENST00000375991.9_UTR_pair	80	7	1497
ENSG00000083223_ENST00000375963.8_UTR_pair	171	7	944
ENSG00000196730_ENST00000408954.8_UTR_pair	349	7	1270
ENSG00000156345_ENST00000325303.9_UTR_pair	87	7	1021
ENSG00000106723_ENST00000375859.4_UTR_pair	253	7	3417
ENSG00000213694_ENST00000358157.3_UTR_pair	375	7	2818
ENSG00000123975_ENST00000314355.7_UTR_pair	98	7	278
ENSG00000187742_ENST00000375807.8_UTR_pair	77	7	839
ENSG00000187764_ENST00000422704.7_UTR_pair	504	7	1469
ENSG00000130222_ENST00000252506.11_UTR_pair	110	7	476
ENSG00000165025_ENST00000375754.9_UTR_pair	116	7	2949
ENSG00000148090_ENST00000375731.9_UTR_pair	29	7	525
ENSG00000165030_ENST00000297689.4_UTR_pair	365	7	301
ENSG00000169071_ENST00000375708.4_UTR_pair	265	7	1061
ENSG00000090054_ENST00000262554.7_UTR_pair	43	7	1318
ENSG00000196305_ENST00000443024.7_UTR_pair	94	7	600
ENSG00000198000_ENST00000442668.7_UTR_pair	93	7	478
ENSG00000127080_ENST00000287996.8_UTR_pair	143	7	2649
ENSG00000185963_ENST00000356884.11_UTR_pair	89	7	3791
ENSG00000165233_ENST00000375464.7_UTR_pair	129	7	176
ENSG00000131669_ENST00000375446.5_UTR_pair	34	7	744
ENSG00000048828_ENST00000277165.11_UTR_pair	231	7	1572
ENSG00000197724_ENST00000359246.9_UTR_pair	190	7	1911
ENSG00000158079_ENST00000620992.5_UTR_pair	67	7	1909
ENSG00000148110_ENST00000375344.8_UTR_pair	251	7	1630
ENSG00000158169_ENST00000289081.8_UTR_pair	262	7	2653
ENSG00000185920_ENST00000331920.11_UTR_pair	905	7	3413
ENSG00000182150_ENST00000653738.2_UTR_pair	348	7	5244
ENSG00000130958_ENST00000253270.13_UTR_pair	77	7	532
ENSG00000165244_ENST00000375256.5_UTR_pair	338	7	2296
ENSG00000130956_ENST00000375249.5_UTR_pair	111	7	1298
ENSG00000081377_ENST00000375241.6_UTR_pair	465	7	3640
ENSG00000196597_ENST00000481138.6_UTR_pair	688	7	1654
ENSG00000136943_ENST00000259470.6_UTR_pair	82	7	3272
ENSG00000196116_ENST00000355295.5_UTR_pair	149	7	242
ENSG00000136842_ENST00000259365.9_UTR_pair	186	7	2045
ENSG00000136925_ENST00000341170.5_UTR_pair	176	7	2389
ENSG00000136937_ENST00000375147.8_UTR_pair	61	7	2549
ENSG00000136938_ENST00000339399.5_UTR_pair	215	7	512
ENSG00000095380_ENST00000210444.6_UTR_pair	77	7	22
ENSG00000106785_ENST00000341469.7_UTR_pair	34	7	3117
ENSG00000106789_ENST00000375077.5_UTR_pair	79	7	3799
ENSG00000095383_ENST00000465784.7_UTR_pair	108	7	370
ENSG00000106799_ENST00000374994.9_UTR_pair	93	7	4887
ENSG00000119523_ENST00000476832.2_UTR_pair	48	7	1509
ENSG00000106803_ENST00000223641.5_UTR_pair	82	7	191
ENSG00000119508_ENST00000395097.7_UTR_pair	699	7	3024
ENSG00000136874_ENST00000259400.11_UTR_pair	115	7	5861
ENSG00000023318_ENST00000262455.7_UTR_pair	160	7	3427
ENSG00000119509_ENST00000262457.7_UTR_pair	198	7	1501
ENSG00000066697_ENST00000395067.7_UTR_pair	284	7	768
ENSG00000136870_ENST00000339664.7_UTR_pair	306	7	1005
ENSG00000155827_ENST00000389120.8_UTR_pair	88	7	922
ENSG00000136824_ENST00000374793.8_UTR_pair	230	7	2104
ENSG00000070214_ENST00000374720.8_UTR_pair	218	7	8290
ENSG00000106701_ENST00000481272.6_UTR_pair	187	7	5950
ENSG00000106692_ENST00000357998.10_UTR_pair	215	7	5854
ENSG00000095209_ENST00000374692.8_UTR_pair	120	7	2549
ENSG00000148143_ENST00000277225.10_UTR_pair	220	7	2604
ENSG00000119318_ENST00000358015.8_UTR_pair	351	7	2533
ENSG00000136826_ENST00000374672.5_UTR_pair	597	7	899
ENSG00000070061_ENST00000374647.10_UTR_pair	316	7	1598
ENSG00000119326_ENST00000325551.9_UTR_pair	57	7	192
ENSG00000070159_ENST00000374541.4_UTR_pair	106	7	3856
ENSG00000136810_ENST00000374517.6_UTR_pair	72	7	347
ENSG00000198121_ENST00000683809.1_UTR_pair	565	7	2158
ENSG00000136813_ENST00000684092.1_UTR_pair	350	7	1345
ENSG00000106853_ENST00000407693.7_UTR_pair	55	7	554
ENSG00000059769_ENST00000313525.4_UTR_pair	74	7	1123
ENSG00000242616_ENST00000374293.5_UTR_pair	30	7	964
ENSG00000148154_ENST00000374279.4_UTR_pair	402	7	2372
ENSG00000119314_ENST00000374257.6_UTR_pair	201	7	5416
ENSG00000119471_ENST00000398805.8_UTR_pair	56	7	1861
ENSG00000165185_ENST00000337530.11_UTR_pair	316	7	9328
ENSG00000148153_ENST00000374242.9_UTR_pair	187	7	3612
ENSG00000148158_ENST00000374232.8_UTR_pair	242	7	6144
ENSG00000119321_ENST00000238256.8_UTR_pair	34	7	5072
ENSG00000136868_ENST00000374212.5_UTR_pair	170	7	4019
ENSG00000176386_ENST00000374206.4_UTR_pair	342	7	271
ENSG00000136875_ENST00000374198.5_UTR_pair	86	7	1245
ENSG00000119431_ENST00000374180.4_UTR_pair	548	7	177
ENSG00000148218_ENST00000409155.8_UTR_pair	148	7	1988
ENSG00000148229_ENST00000374171.5_UTR_pair	174	7	1576
ENSG00000138835_ENST00000695401.1_UTR_pair	76	7	785
ENSG00000157657_ENST00000374126.10_UTR_pair	72	7	6426
ENSG00000095397_ENST00000362057.4_UTR_pair	672	7	674
ENSG00000136888_ENST00000374050.4_UTR_pair	70	7	1136
ENSG00000041982_ENST00000350763.9_UTR_pair	312	7	1582
ENSG00000148219_ENST00000313400.9_UTR_pair	119	7	2739
ENSG00000119401_ENST00000450136.2_UTR_pair	158	7	1595
ENSG00000136861_ENST00000349780.9_UTR_pair	189	7	361
ENSG00000106780_ENST00000373930.4_UTR_pair	112	7	4379
ENSG00000119402_ENST00000608872.6_UTR_pair	192	7	7585
ENSG00000119397_ENST00000373855.7_UTR_pair	317	7	424
ENSG00000119396_ENST00000373840.9_UTR_pair	238	7	3263
ENSG00000148180_ENST00000432226.7_UTR_pair	160	7	239
ENSG00000136848_ENST00000408936.8_UTR_pair	142	7	3032
ENSG00000119446_ENST00000417201.4_UTR_pair	142	7	4262
ENSG00000148187_ENST00000344641.8_UTR_pair	85	7	8720
ENSG00000095303_ENST00000362012.7_UTR_pair	61	7	3159
ENSG00000136940_ENST00000259467.9_UTR_pair	123	7	1988
ENSG00000056586_ENST00000357244.7_UTR_pair	317	7	5071
ENSG00000186130_ENST00000373659.4_UTR_pair	82	7	2742
ENSG00000171448_ENST00000373656.4_UTR_pair	86	7	3043
ENSG00000011454_ENST00000373647.9_UTR_pair	123	7	1653
ENSG00000119522_ENST00000394215.7_UTR_pair	221	7	1774
ENSG00000119408_ENST00000320246.10_UTR_pair	166	7	2360
ENSG00000136950_ENST00000353214.6_UTR_pair	1252	7	793
ENSG00000136935_ENST00000373555.9_UTR_pair	318	7	2255
ENSG00000173611_ENST00000336505.11_UTR_pair	91	7	10199
ENSG00000119414_ENST00000373547.9_UTR_pair	85	7	3100
ENSG00000136933_ENST00000373538.8_UTR_pair	371	7	181
ENSG00000044574_ENST00000324460.7_UTR_pair	217	7	1739
ENSG00000165219_ENST00000297933.11_UTR_pair	332	7	4461
ENSG00000119487_ENST00000265960.8_UTR_pair	307	7	1493
ENSG00000167081_ENST00000373489.10_UTR_pair	81	7	1454
ENSG00000196814_ENST00000361171.8_UTR_pair	101	7	3777
ENSG00000169155_ENST00000373464.5_UTR_pair	239	7	4297
ENSG00000177125_ENST00000319119.5_UTR_pair	111	7	4964
ENSG00000136828_ENST00000259351.10_UTR_pair	259	7	4397
ENSG00000136856_ENST00000373371.8_UTR_pair	62	7	649
ENSG00000197958_ENST00000361436.10_UTR_pair	89	7	47
ENSG00000148356_ENST00000300417.11_UTR_pair	348	7	600
ENSG00000136830_ENST00000373312.4_UTR_pair	199	7	1502
ENSG00000136854_ENST00000373299.5_UTR_pair	127	7	1842
ENSG00000160404_ENST00000373284.10_UTR_pair	24	7	510
ENSG00000136807_ENST00000373264.5_UTR_pair	115	7	1249
ENSG00000136877_ENST00000373247.7_UTR_pair	43	7	477
ENSG00000106991_ENST00000373203.9_UTR_pair	303	7	666
ENSG00000136840_ENST00000335791.10_UTR_pair	291	7	506
ENSG00000136908_ENST00000314392.13_UTR_pair	34	7	623
ENSG00000167106_ENST00000373095.6_UTR_pair	852	7	2610
ENSG00000171169_ENST00000373078.5_UTR_pair	219	7	2195
ENSG00000148339_ENST00000373069.10_UTR_pair	88	7	1801
ENSG00000148337_ENST00000372938.10_UTR_pair	146	7	132
ENSG00000106976_ENST00000372923.8_UTR_pair	92	7	530
ENSG00000167110_ENST00000611957.5_UTR_pair	31	7	1238
ENSG00000167112_ENST00000372890.6_UTR_pair	39	7	4391
ENSG00000167113_ENST00000300452.8_UTR_pair	20	7	427
ENSG00000167114_ENST00000300456.5_UTR_pair	318	7	979
ENSG00000167123_ENST00000372838.9_UTR_pair	21	7	499
ENSG00000119392_ENST00000309971.9_UTR_pair	87	7	1118
ENSG00000197694_ENST00000372739.7_UTR_pair	113	7	328
ENSG00000119335_ENST00000322030.13_UTR_pair	361	7	1732
ENSG00000160447_ENST00000291906.5_UTR_pair	413	7	310
ENSG00000160446_ENST00000372663.9_UTR_pair	34	7	308
ENSG00000160445_ENST00000291900.7_UTR_pair	441	7	1551
ENSG00000107021_ENST00000372648.10_UTR_pair	101	7	2551
ENSG00000167136_ENST00000372642.5_UTR_pair	185	7	66
ENSG00000175283_ENST00000372586.4_UTR_pair	300	7	157
ENSG00000095319_ENST00000372577.2_UTR_pair	21	7	418
ENSG00000148341_ENST00000372564.8_UTR_pair	177	7	1648
ENSG00000148343_ENST00000684074.1_UTR_pair	199	7	1629
ENSG00000167130_ENST00000372546.9_UTR_pair	21	7	1431
ENSG00000095321_ENST00000318080.7_UTR_pair	284	7	603
ENSG00000119383_ENST00000393370.7_UTR_pair	186	7	1482
ENSG00000188483_ENST00000372491.4_UTR_pair	209	7	1286
ENSG00000148344_ENST00000340607.5_UTR_pair	30	7	1262
ENSG00000136816_ENST00000259339.7_UTR_pair	29	7	1698
ENSG00000136827_ENST00000351698.5_UTR_pair	51	7	1030
ENSG00000136819_ENST00000372447.7_UTR_pair	54	7	871
ENSG00000136878_ENST00000372429.8_UTR_pair	170	7	1378
ENSG00000187239_ENST00000446176.7_UTR_pair	214	7	3352
ENSG00000148358_ENST00000347136.11_UTR_pair	27	7	5043
ENSG00000107130_ENST00000372398.6_UTR_pair	260	7	4331
ENSG00000107164_ENST00000319725.10_UTR_pair	104	7	1330
ENSG00000126878_ENST00000247291.8_UTR_pair	99	7	2822
ENSG00000126883_ENST00000359428.10_UTR_pair	119	7	1176
ENSG00000130714_ENST00000402686.8_UTR_pair	186	7	693
ENSG00000130717_ENST00000372215.5_UTR_pair	89	7	1239
ENSG00000107263_ENST00000683357.1_UTR_pair	246	7	2722
ENSG00000160563_ENST00000292035.10_UTR_pair	23	7	426
ENSG00000107290_ENST00000224140.6_UTR_pair	184	7	2883
ENSG00000125485_ENST00000372159.8_UTR_pair	49	7	1869
ENSG00000125484_ENST00000372146.5_UTR_pair	135	7	6008
ENSG00000165699_ENST00000298552.9_UTR_pair	217	7	4886
ENSG00000148297_ENST00000343730.10_UTR_pair	248	7	3193
ENSG00000148291_ENST00000371964.5_UTR_pair	43	7	19
ENSG00000148248_ENST00000371989.8_UTR_pair	91	7	2029
ENSG00000148300_ENST00000371942.8_UTR_pair	166	7	891
ENSG00000160325_ENST00000316948.9_UTR_pair	89	7	2195
ENSG00000160326_ENST00000371899.9_UTR_pair	40	7	927
ENSG00000123453_ENST00000439388.6_UTR_pair	129	7	329
ENSG00000169925_ENST00000303407.12_UTR_pair	195	7	3285
ENSG00000196363_ENST00000358625.4_UTR_pair	177	7	1975
ENSG00000186350_ENST00000481739.2_UTR_pair	177	7	3971
ENSG00000130635_ENST00000371817.8_UTR_pair	385	7	2540
ENSG00000130558_ENST00000371793.8_UTR_pair	322	7	1002
ENSG00000130559_ENST00000389532.9_UTR_pair	387	7	2822
ENSG00000130560_ENST00000371756.4_UTR_pair	211	7	431
ENSG00000148411_ENST00000277554.4_UTR_pair	160	7	4979
ENSG00000160360_ENST00000440944.6_UTR_pair	157	7	1381
