seqname	gene_id	transcript_id	region	length	selection_reason	short_utrs
ENSG00000106266_ENST00000222990.8_CDS	ENSG00000106266	ENST00000222990.8	CDS	1398	MANE_Select	true
ENSG00000106266_ENST00000222990.8_5UTR	ENSG00000106266	ENST00000222990.8	5UTR	20	MANE_Select	true
ENSG00000106266_ENST00000222990.8_3UTR	ENSG00000106266	ENST00000222990.8	3UTR	3286	MANE_Select	true
ENSG00000106266_ENST00000222990.8_start_codon_region	ENSG00000106266	ENST00000222990.8	start_codon_region	53	MANE_Select	true
ENSG00000106266_ENST00000222990.8_stop_codon_region	ENSG00000106266	ENST00000222990.8	stop_codon_region	63	MANE_Select	true
ENSG00000106266_ENST00000222990.8_tail_region	ENSG00000106266	ENST00000222990.8	tail_region	100	MANE_Select	true
ENSG00000106266_ENST00000222990.8_UTR_pair	ENSG00000106266	ENST00000222990.8	UTR_pair	3313	MANE_Select	true
ENSG00000106263_ENST00000360876.9_mRNA	ENSG00000106263	ENST00000360876.9	mRNA	3096	MANE_Select	false
ENSG00000106263_ENST00000360876.9_CDS	ENSG00000106263	ENST00000360876.9	CDS	2445	MANE_Select	false
ENSG00000106263_ENST00000360876.9_5UTR	ENSG00000106263	ENST00000360876.9	5UTR	95	MANE_Select	false
ENSG00000106263_ENST00000360876.9_3UTR	ENSG00000106263	ENST00000360876.9	3UTR	556	MANE_Select	false
ENSG00000106263_ENST00000360876.9_start_codon_region	ENSG00000106263	ENST00000360876.9	start_codon_region	63	MANE_Select	false
ENSG00000106263_ENST00000360876.9_stop_codon_region	ENSG00000106263	ENST00000360876.9	stop_codon_region	63	MANE_Select	false
ENSG00000106263_ENST00000360876.9_tail_region	ENSG00000106263	ENST00000360876.9	tail_region	100	MANE_Select	false
ENSG00000106263_ENST00000360876.9_UTR_pair	ENSG00000106263	ENST00000360876.9	UTR_pair	658	MANE_Select	false
ENSG00000106003_ENST00000222725.10_mRNA	ENSG00000106003	ENST00000222725.10	mRNA	2445	MANE_Select	false
ENSG00000106003_ENST00000222725.10_CDS	ENSG00000106003	ENST00000222725.10	CDS	1140	MANE_Select	false
ENSG00000106003_ENST00000222725.10_5UTR	ENSG00000106003	ENST00000222725.10	5UTR	88	MANE_Select	false
ENSG00000106003_ENST00000222725.10_3UTR	ENSG00000106003	ENST00000222725.10	3UTR	1217	MANE_Select	false
ENSG00000106003_ENST00000222725.10_start_codon_region	ENSG00000106003	ENST00000222725.10	start_codon_region	63	MANE_Select	false
ENSG00000106003_ENST00000222725.10_stop_codon_region	ENSG00000106003	ENST00000222725.10	stop_codon_region	63	MANE_Select	false
ENSG00000106003_ENST00000222725.10_tail_region	ENSG00000106003	ENST00000222725.10	tail_region	100	MANE_Select	false
ENSG00000106003_ENST00000222725.10_UTR_pair	ENSG00000106003	ENST00000222725.10	UTR_pair	1312	MANE_Select	false
ENSG00000106009_ENST00000340611.9_mRNA	ENSG00000106009	ENST00000340611.9	mRNA	2779	MANE_Select	false
ENSG00000106009_ENST00000340611.9_CDS	ENSG00000106009	ENST00000340611.9	CDS	2466	MANE_Select	false
ENSG00000106009_ENST00000340611.9_5UTR	ENSG00000106009	ENST00000340611.9	5UTR	54	MANE_Select	false
ENSG00000106009_ENST00000340611.9_3UTR	ENSG00000106009	ENST00000340611.9	3UTR	259	MANE_Select	false
ENSG00000106009_ENST00000340611.9_start_codon_region	ENSG00000106009	ENST00000340611.9	start_codon_region	63	MANE_Select	false
ENSG00000106009_ENST00000340611.9_stop_codon_region	ENSG00000106009	ENST00000340611.9	stop_codon_region	63	MANE_Select	false
ENSG00000106009_ENST00000340611.9_tail_region	ENSG00000106009	ENST00000340611.9	tail_region	100	MANE_Select	false
ENSG00000106009_ENST00000340611.9_UTR_pair	ENSG00000106009	ENST00000340611.9	UTR_pair	320	MANE_Select	false
ENSG00000106012_ENST00000402050.7_mRNA	ENSG00000106012	ENST00000402050.7	mRNA	6857	MANE_Select	false
ENSG00000106012_ENST00000402050.7_CDS	ENSG00000106012	ENST00000402050.7	CDS	2088	MANE_Select	false
ENSG00000106012_ENST00000402050.7_5UTR	ENSG00000106012	ENST00000402050.7	5UTR	203	MANE_Select	false
ENSG00000106012_ENST00000402050.7_3UTR	ENSG00000106012	ENST00000402050.7	3UTR	4566	MANE_Select	false
ENSG00000106012_ENST00000402050.7_start_codon_region	ENSG00000106012	ENST00000402050.7	start_codon_region	63	MANE_Select	false
ENSG00000106012_ENST00000402050.7_stop_codon_region	ENSG00000106012	ENST00000402050.7	stop_codon_region	63	MANE_Select	false
ENSG00000106012_ENST00000402050.7_tail_region	ENSG00000106012	ENST00000402050.7	tail_region	100	MANE_Select	false
ENSG00000106012_ENST00000402050.7_UTR_pair	ENSG00000106012	ENST00000402050.7	UTR_pair	4776	MANE_Select	false
ENSG00000136295_ENST00000258796.12_mRNA	ENSG00000136295	ENST00000258796.12	mRNA	4805	MANE_Select	false
ENSG00000136295_ENST00000258796.12_CDS	ENSG00000136295	ENST00000258796.12	CDS	1572	MANE_Select	false
ENSG00000136295_ENST00000258796.12_5UTR	ENSG00000136295	ENST00000258796.12	5UTR	170	MANE_Select	false
ENSG00000136295_ENST00000258796.12_3UTR	ENSG00000136295	ENST00000258796.12	3UTR	3063	MANE_Select	false
ENSG00000136295_ENST00000258796.12_start_codon_region	ENSG00000136295	ENST00000258796.12	start_codon_region	63	MANE_Select	false
ENSG00000136295_ENST00000258796.12_stop_codon_region	ENSG00000136295	ENST00000258796.12	stop_codon_region	63	MANE_Select	false
ENSG00000136295_ENST00000258796.12_tail_region	ENSG00000136295	ENST00000258796.12	tail_region	100	MANE_Select	false
ENSG00000136295_ENST00000258796.12_UTR_pair	ENSG00000136295	ENST00000258796.12	UTR_pair	3240	MANE_Select	false
ENSG00000146535_ENST00000275364.8_mRNA	ENSG00000146535	ENST00000275364.8	mRNA	4369	MANE_Select	false
ENSG00000146535_ENST00000275364.8_CDS	ENSG00000146535	ENST00000275364.8	CDS	1146	MANE_Select	false
ENSG00000146535_ENST00000275364.8_5UTR	ENSG00000146535	ENST00000275364.8	5UTR	147	MANE_Select	false
ENSG00000146535_ENST00000275364.8_3UTR	ENSG00000146535	ENST00000275364.8	3UTR	3076	MANE_Select	false
ENSG00000146535_ENST00000275364.8_start_codon_region	ENSG00000146535	ENST00000275364.8	start_codon_region	63	MANE_Select	false
ENSG00000146535_ENST00000275364.8_stop_codon_region	ENSG00000146535	ENST00000275364.8	stop_codon_region	63	MANE_Select	false
ENSG00000146535_ENST00000275364.8_tail_region	ENSG00000146535	ENST00000275364.8	tail_region	100	MANE_Select	false
ENSG00000146535_ENST00000275364.8_UTR_pair	ENSG00000146535	ENST00000275364.8	UTR_pair	3230	MANE_Select	false
ENSG00000146587_ENST00000396912.2_mRNA	ENSG00000146587	ENST00000396912.2	mRNA	6612	MANE_Select	false
ENSG00000146587_ENST00000396912.2_CDS	ENSG00000146587	ENST00000396912.2	CDS	2145	MANE_Select	false
ENSG00000146587_ENST00000396912.2_5UTR	ENSG00000146587	ENST00000396912.2	5UTR	581	MANE_Select	false
ENSG00000146587_ENST00000396912.2_3UTR	ENSG00000146587	ENST00000396912.2	3UTR	3886	MANE_Select	false
ENSG00000146587_ENST00000396912.2_start_codon_region	ENSG00000146587	ENST00000396912.2	start_codon_region	63	MANE_Select	false
ENSG00000146587_ENST00000396912.2_stop_codon_region	ENSG00000146587	ENST00000396912.2	stop_codon_region	63	MANE_Select	false
ENSG00000146587_ENST00000396912.2_tail_region	ENSG00000146587	ENST00000396912.2	tail_region	100	MANE_Select	false
ENSG00000146587_ENST00000396912.2_UTR_pair	ENSG00000146587	ENST00000396912.2	UTR_pair	4474	MANE_Select	false
ENSG00000157954_ENST00000288828.9_mRNA	ENSG00000157954	ENST00000288828.9	mRNA	4445	MANE_Select	false
ENSG00000157954_ENST00000288828.9_CDS	ENSG00000157954	ENST00000288828.9	CDS	1365	MANE_Select	false
ENSG00000157954_ENST00000288828.9_5UTR	ENSG00000157954	ENST00000288828.9	5UTR	187	MANE_Select	false
ENSG00000157954_ENST00000288828.9_3UTR	ENSG00000157954	ENST00000288828.9	3UTR	2893	MANE_Select	false
ENSG00000157954_ENST00000288828.9_start_codon_region	ENSG00000157954	ENST00000288828.9	start_codon_region	63	MANE_Select	false
ENSG00000157954_ENST00000288828.9_stop_codon_region	ENSG00000157954	ENST00000288828.9	stop_codon_region	63	MANE_Select	false
ENSG00000157954_ENST00000288828.9_tail_region	ENSG00000157954	ENST00000288828.9	tail_region	100	MANE_Select	false
ENSG00000157954_ENST00000288828.9_UTR_pair	ENSG00000157954	ENST00000288828.9	UTR_pair	3087	MANE_Select	false
ENSG00000164638_ENST00000396872.8_mRNA	ENSG00000164638	ENST00000396872.8	mRNA	5714	MANE_Select	false
ENSG00000164638_ENST00000396872.8_CDS	ENSG00000164638	ENST00000396872.8	CDS	1593	MANE_Select	false
ENSG00000164638_ENST00000396872.8_5UTR	ENSG00000164638	ENST00000396872.8	5UTR	148	MANE_Select	false
ENSG00000164638_ENST00000396872.8_3UTR	ENSG00000164638	ENST00000396872.8	3UTR	3973	MANE_Select	false
ENSG00000164638_ENST00000396872.8_start_codon_region	ENSG00000164638	ENST00000396872.8	start_codon_region	63	MANE_Select	false
ENSG00000164638_ENST00000396872.8_stop_codon_region	ENSG00000164638	ENST00000396872.8	stop_codon_region	63	MANE_Select	false
ENSG00000164638_ENST00000396872.8_tail_region	ENSG00000164638	ENST00000396872.8	tail_region	100	MANE_Select	false
ENSG00000164638_ENST00000396872.8_UTR_pair	ENSG00000164638	ENST00000396872.8	UTR_pair	4128	MANE_Select	false
ENSG00000182095_ENST00000430969.6_mRNA	ENSG00000182095	ENST00000430969.6	mRNA	10839	MANE_Select	false
ENSG00000182095_ENST00000430969.6_CDS	ENSG00000182095	ENST00000430969.6	CDS	8907	MANE_Select	false
ENSG00000182095_ENST00000430969.6_5UTR	ENSG00000182095	ENST00000430969.6	5UTR	637	MANE_Select	false
ENSG00000182095_ENST00000430969.6_3UTR	ENSG00000182095	ENST00000430969.6	3UTR	1295	MANE_Select	false
ENSG00000182095_ENST00000430969.6_start_codon_region	ENSG00000182095	ENST00000430969.6	start_codon_region	63	MANE_Select	false
ENSG00000182095_ENST00000430969.6_stop_codon_region	ENSG00000182095	ENST00000430969.6	stop_codon_region	63	MANE_Select	false
ENSG00000182095_ENST00000430969.6_tail_region	ENSG00000182095	ENST00000430969.6	tail_region	100	MANE_Select	false
ENSG00000182095_ENST00000430969.6_UTR_pair	ENSG00000182095	ENST00000430969.6	UTR_pair	1939	MANE_Select	false
ENSG00000155034_ENST00000382368.8_mRNA	ENSG00000155034	ENST00000382368.8	mRNA	8270	MANE_Select	false
ENSG00000155034_ENST00000382368.8_CDS	ENSG00000155034	ENST00000382368.8	CDS	2157	MANE_Select	false
ENSG00000155034_ENST00000382368.8_5UTR	ENSG00000155034	ENST00000382368.8	5UTR	135	MANE_Select	false
ENSG00000155034_ENST00000382368.8_3UTR	ENSG00000155034	ENST00000382368.8	3UTR	5978	MANE_Select	false
ENSG00000155034_ENST00000382368.8_start_codon_region	ENSG00000155034	ENST00000382368.8	start_codon_region	63	MANE_Select	false
ENSG00000155034_ENST00000382368.8_stop_codon_region	ENSG00000155034	ENST00000382368.8	stop_codon_region	63	MANE_Select	false
ENSG00000155034_ENST00000382368.8_tail_region	ENSG00000155034	ENST00000382368.8	tail_region	100	MANE_Select	false
ENSG00000155034_ENST00000382368.8_UTR_pair	ENSG00000155034	ENST00000382368.8	UTR_pair	6120	MANE_Select	false
ENSG00000075624_ENST00000646664.1_mRNA	ENSG00000075624	ENST00000646664.1	mRNA	1812	MANE_Select	false
ENSG00000075624_ENST00000646664.1_CDS	ENSG00000075624	ENST00000646664.1	CDS	1128	MANE_Select	false
ENSG00000075624_ENST00000646664.1_5UTR	ENSG00000075624	ENST00000646664.1	5UTR	84	MANE_Select	false
ENSG00000075624_ENST00000646664.1_3UTR	ENSG00000075624	ENST00000646664.1	3UTR	600	MANE_Select	false
ENSG00000075624_ENST00000646664.1_start_codon_region	ENSG00000075624	ENST00000646664.1	start_codon_region	63	MANE_Select	false
ENSG00000075624_ENST00000646664.1_stop_codon_region	ENSG00000075624	ENST00000646664.1	stop_codon_region	63	MANE_Select	false
ENSG00000075624_ENST00000646664.1_tail_region	ENSG00000075624	ENST00000646664.1	tail_region	100	MANE_Select	false
ENSG00000075624_ENST00000646664.1_UTR_pair	ENSG00000075624	ENST00000646664.1	UTR_pair	691	MANE_Select	false
ENSG00000075618_ENST00000382361.8_mRNA	ENSG00000075618	ENST00000382361.8	mRNA	2784	MANE_Select	false
ENSG00000075618_ENST00000382361.8_CDS	ENSG00000075618	ENST00000382361.8	CDS	1482	MANE_Select	false
ENSG00000075618_ENST00000382361.8_5UTR	ENSG00000075618	ENST00000382361.8	5UTR	121	MANE_Select	false
ENSG00000075618_ENST00000382361.8_3UTR	ENSG00000075618	ENST00000382361.8	3UTR	1181	MANE_Select	false
ENSG00000075618_ENST00000382361.8_start_codon_region	ENSG00000075618	ENST00000382361.8	start_codon_region	63	MANE_Select	false
ENSG00000075618_ENST00000382361.8_stop_codon_region	ENSG00000075618	ENST00000382361.8	stop_codon_region	63	MANE_Select	false
ENSG00000075618_ENST00000382361.8_tail_region	ENSG00000075618	ENST00000382361.8	tail_region	100	MANE_Select	false
ENSG00000075618_ENST00000382361.8_UTR_pair	ENSG00000075618	ENST00000382361.8	UTR_pair	1309	MANE_Select	false
ENSG00000011275_ENST00000389902.8_mRNA	ENSG00000011275	ENST00000389902.8	mRNA	5777	MANE_Select	false
ENSG00000011275_ENST00000389902.8_CDS	ENSG00000011275	ENST00000389902.8	CDS	2772	MANE_Select	false
ENSG00000011275_ENST00000389902.8_5UTR	ENSG00000011275	ENST00000389902.8	5UTR	192	MANE_Select	false
ENSG00000011275_ENST00000389902.8_3UTR	ENSG00000011275	ENST00000389902.8	3UTR	2813	MANE_Select	false
ENSG00000011275_ENST00000389902.8_start_codon_region	ENSG00000011275	ENST00000389902.8	start_codon_region	63	MANE_Select	false
ENSG00000011275_ENST00000389902.8_stop_codon_region	ENSG00000011275	ENST00000389902.8	stop_codon_region	63	MANE_Select	false
ENSG00000011275_ENST00000389902.8_tail_region	ENSG00000011275	ENST00000389902.8	tail_region	100	MANE_Select	false
ENSG00000011275_ENST00000389902.8_UTR_pair	ENSG00000011275	ENST00000389902.8	UTR_pair	3012	MANE_Select	false
ENSG00000086232_ENST00000199389.11_mRNA	ENSG00000086232	ENST00000199389.11	mRNA	4411	MANE_Select	false
ENSG00000086232_ENST00000199389.11_CDS	ENSG00000086232	ENST00000199389.11	CDS	1893	MANE_Select	false
ENSG00000086232_ENST00000199389.11_5UTR	ENSG00000086232	ENST00000199389.11	5UTR	92	MANE_Select	false
ENSG00000086232_ENST00000199389.11_3UTR	ENSG00000086232	ENST00000199389.11	3UTR	2426	MANE_Select	false
ENSG00000086232_ENST00000199389.11_start_codon_region	ENSG00000086232	ENST00000199389.11	start_codon_region	63	MANE_Select	false
ENSG00000086232_ENST00000199389.11_stop_codon_region	ENSG00000086232	ENST00000199389.11	stop_codon_region	63	MANE_Select	false
ENSG00000086232_ENST00000199389.11_tail_region	ENSG00000086232	ENST00000199389.11	tail_region	100	MANE_Select	false
ENSG00000086232_ENST00000199389.11_UTR_pair	ENSG00000086232	ENST00000199389.11	UTR_pair	2525	MANE_Select	false
ENSG00000106346_ENST00000306177.10_mRNA	ENSG00000106346	ENST00000306177.10	mRNA	5090	MANE_Select	false
ENSG00000106346_ENST00000306177.10_CDS	ENSG00000106346	ENST00000306177.10	CDS	3951	MANE_Select	false
ENSG00000106346_ENST00000306177.10_5UTR	ENSG00000106346	ENST00000306177.10	5UTR	93	MANE_Select	false
ENSG00000106346_ENST00000306177.10_3UTR	ENSG00000106346	ENST00000306177.10	3UTR	1046	MANE_Select	false
ENSG00000106346_ENST00000306177.10_start_codon_region	ENSG00000106346	ENST00000306177.10	start_codon_region	63	MANE_Select	false
ENSG00000106346_ENST00000306177.10_stop_codon_region	ENSG00000106346	ENST00000306177.10	stop_codon_region	63	MANE_Select	false
ENSG00000106346_ENST00000306177.10_tail_region	ENSG00000106346	ENST00000306177.10	tail_region	100	MANE_Select	false
ENSG00000106346_ENST00000306177.10_UTR_pair	ENSG00000106346	ENST00000306177.10	UTR_pair	1146	MANE_Select	false
ENSG00000008256_ENST00000350796.8_mRNA	ENSG00000008256	ENST00000350796.8	mRNA	4482	MANE_Select	false
ENSG00000008256_ENST00000350796.8_CDS	ENSG00000008256	ENST00000350796.8	CDS	1200	MANE_Select	false
ENSG00000008256_ENST00000350796.8_5UTR	ENSG00000008256	ENST00000350796.8	5UTR	117	MANE_Select	false
ENSG00000008256_ENST00000350796.8_3UTR	ENSG00000008256	ENST00000350796.8	3UTR	3165	MANE_Select	false
ENSG00000008256_ENST00000350796.8_start_codon_region	ENSG00000008256	ENST00000350796.8	start_codon_region	63	MANE_Select	false
ENSG00000008256_ENST00000350796.8_stop_codon_region	ENSG00000008256	ENST00000350796.8	stop_codon_region	63	MANE_Select	false
ENSG00000008256_ENST00000350796.8_tail_region	ENSG00000008256	ENST00000350796.8	tail_region	100	MANE_Select	false
ENSG00000008256_ENST00000350796.8_UTR_pair	ENSG00000008256	ENST00000350796.8	UTR_pair	3289	MANE_Select	false
ENSG00000136238_ENST00000348035.9_mRNA	ENSG00000136238	ENST00000348035.9	mRNA	2309	MANE_Select	false
ENSG00000136238_ENST00000348035.9_CDS	ENSG00000136238	ENST00000348035.9	CDS	579	MANE_Select	false
ENSG00000136238_ENST00000348035.9_5UTR	ENSG00000136238	ENST00000348035.9	5UTR	209	MANE_Select	false
ENSG00000136238_ENST00000348035.9_3UTR	ENSG00000136238	ENST00000348035.9	3UTR	1521	MANE_Select	false
ENSG00000136238_ENST00000348035.9_start_codon_region	ENSG00000136238	ENST00000348035.9	start_codon_region	63	MANE_Select	false
ENSG00000136238_ENST00000348035.9_stop_codon_region	ENSG00000136238	ENST00000348035.9	stop_codon_region	63	MANE_Select	false
ENSG00000136238_ENST00000348035.9_tail_region	ENSG00000136238	ENST00000348035.9	tail_region	100	MANE_Select	false
ENSG00000136238_ENST00000348035.9_UTR_pair	ENSG00000136238	ENST00000348035.9	UTR_pair	1737	MANE_Select	false
ENSG00000164535_ENST00000297056.11_mRNA	ENSG00000164535	ENST00000297056.11	mRNA	2839	MANE_Select	false
ENSG00000164535_ENST00000297056.11_CDS	ENSG00000164535	ENST00000297056.11	CDS	2019	MANE_Select	false
ENSG00000164535_ENST00000297056.11_5UTR	ENSG00000164535	ENST00000297056.11	5UTR	112	MANE_Select	false
ENSG00000164535_ENST00000297056.11_3UTR	ENSG00000164535	ENST00000297056.11	3UTR	708	MANE_Select	false
ENSG00000164535_ENST00000297056.11_start_codon_region	ENSG00000164535	ENST00000297056.11	start_codon_region	63	MANE_Select	false
ENSG00000164535_ENST00000297056.11_stop_codon_region	ENSG00000164535	ENST00000297056.11	stop_codon_region	63	MANE_Select	false
ENSG00000164535_ENST00000297056.11_tail_region	ENSG00000164535	ENST00000297056.11	tail_region	100	MANE_Select	false
ENSG00000164535_ENST00000297056.11_UTR_pair	ENSG00000164535	ENST00000297056.11	UTR_pair	827	MANE_Select	false
ENSG00000136240_ENST00000258739.9_mRNA	ENSG00000136240	ENST00000258739.9	mRNA	2786	MANE_Select	false
ENSG00000136240_ENST00000258739.9_CDS	ENSG00000136240	ENST00000258739.9	CDS	639	MANE_Select	false
ENSG00000136240_ENST00000258739.9_5UTR	ENSG00000136240	ENST00000258739.9	5UTR	95	MANE_Select	false
ENSG00000136240_ENST00000258739.9_3UTR	ENSG00000136240	ENST00000258739.9	3UTR	2052	MANE_Select	false
ENSG00000136240_ENST00000258739.9_start_codon_region	ENSG00000136240	ENST00000258739.9	start_codon_region	63	MANE_Select	false
ENSG00000136240_ENST00000258739.9_stop_codon_region	ENSG00000136240	ENST00000258739.9	stop_codon_region	63	MANE_Select	false
ENSG00000136240_ENST00000258739.9_tail_region	ENSG00000136240	ENST00000258739.9	tail_region	100	MANE_Select	false
ENSG00000136240_ENST00000258739.9_UTR_pair	ENSG00000136240	ENST00000258739.9	UTR_pair	2154	MANE_Select	false
ENSG00000136247_ENST00000335965.11_mRNA	ENSG00000136247	ENST00000335965.11	mRNA	1706	MANE_Select	false
ENSG00000136247_ENST00000335965.11_CDS	ENSG00000136247	ENST00000335965.11	CDS	1035	MANE_Select	false
ENSG00000136247_ENST00000335965.11_5UTR	ENSG00000136247	ENST00000335965.11	5UTR	207	MANE_Select	false
ENSG00000136247_ENST00000335965.11_3UTR	ENSG00000136247	ENST00000335965.11	3UTR	464	MANE_Select	false
ENSG00000136247_ENST00000335965.11_start_codon_region	ENSG00000136247	ENST00000335965.11	start_codon_region	63	MANE_Select	false
ENSG00000136247_ENST00000335965.11_stop_codon_region	ENSG00000136247	ENST00000335965.11	stop_codon_region	63	MANE_Select	false
ENSG00000136247_ENST00000335965.11_tail_region	ENSG00000136247	ENST00000335965.11	tail_region	100	MANE_Select	false
ENSG00000136247_ENST00000335965.11_UTR_pair	ENSG00000136247	ENST00000335965.11	UTR_pair	678	MANE_Select	false
ENSG00000146576_ENST00000344417.10_mRNA	ENSG00000146576	ENST00000344417.10	mRNA	2178	MANE_Select	false
ENSG00000146576_ENST00000344417.10_CDS	ENSG00000146576	ENST00000344417.10	CDS	1350	MANE_Select	false
ENSG00000146576_ENST00000344417.10_5UTR	ENSG00000146576	ENST00000344417.10	5UTR	263	MANE_Select	false
ENSG00000146576_ENST00000344417.10_3UTR	ENSG00000146576	ENST00000344417.10	3UTR	565	MANE_Select	false
ENSG00000146576_ENST00000344417.10_start_codon_region	ENSG00000146576	ENST00000344417.10	start_codon_region	63	MANE_Select	false
ENSG00000146576_ENST00000344417.10_stop_codon_region	ENSG00000146576	ENST00000344417.10	stop_codon_region	63	MANE_Select	false
ENSG00000146576_ENST00000344417.10_tail_region	ENSG00000146576	ENST00000344417.10	tail_region	100	MANE_Select	false
ENSG00000146576_ENST00000344417.10_UTR_pair	ENSG00000146576	ENST00000344417.10	UTR_pair	835	MANE_Select	false
ENSG00000205903_ENST00000382252.6_mRNA	ENSG00000205903	ENST00000382252.6	mRNA	7243	MANE_Select	false
ENSG00000205903_ENST00000382252.6_CDS	ENSG00000205903	ENST00000382252.6	CDS	3015	MANE_Select	false
ENSG00000205903_ENST00000382252.6_5UTR	ENSG00000205903	ENST00000382252.6	5UTR	560	MANE_Select	false
ENSG00000205903_ENST00000382252.6_3UTR	ENSG00000205903	ENST00000382252.6	3UTR	3668	MANE_Select	false
ENSG00000205903_ENST00000382252.6_start_codon_region	ENSG00000205903	ENST00000382252.6	start_codon_region	63	MANE_Select	false
ENSG00000205903_ENST00000382252.6_stop_codon_region	ENSG00000205903	ENST00000382252.6	stop_codon_region	63	MANE_Select	false
ENSG00000205903_ENST00000382252.6_tail_region	ENSG00000205903	ENST00000382252.6	tail_region	100	MANE_Select	false
ENSG00000205903_ENST00000382252.6_UTR_pair	ENSG00000205903	ENST00000382252.6	UTR_pair	4235	MANE_Select	false
ENSG00000164631_ENST00000405858.6_mRNA	ENSG00000164631	ENST00000405858.6	mRNA	5075	MANE_Select	false
ENSG00000164631_ENST00000405858.6_CDS	ENSG00000164631	ENST00000405858.6	CDS	2094	MANE_Select	false
ENSG00000164631_ENST00000405858.6_5UTR	ENSG00000164631	ENST00000405858.6	5UTR	566	MANE_Select	false
ENSG00000164631_ENST00000405858.6_3UTR	ENSG00000164631	ENST00000405858.6	3UTR	2415	MANE_Select	false
ENSG00000164631_ENST00000405858.6_start_codon_region	ENSG00000164631	ENST00000405858.6	start_codon_region	63	MANE_Select	false
ENSG00000164631_ENST00000405858.6_stop_codon_region	ENSG00000164631	ENST00000405858.6	stop_codon_region	63	MANE_Select	false
ENSG00000164631_ENST00000405858.6_tail_region	ENSG00000164631	ENST00000405858.6	tail_region	100	MANE_Select	false
ENSG00000164631_ENST00000405858.6_UTR_pair	ENSG00000164631	ENST00000405858.6	UTR_pair	2988	MANE_Select	false
ENSG00000106392_ENST00000436587.7_mRNA	ENSG00000106392	ENST00000436587.7	mRNA	6275	MANE_Select	false
ENSG00000106392_ENST00000436587.7_CDS	ENSG00000106392	ENST00000436587.7	CDS	1092	MANE_Select	false
ENSG00000106392_ENST00000436587.7_5UTR	ENSG00000106392	ENST00000436587.7	5UTR	294	MANE_Select	false
ENSG00000106392_ENST00000436587.7_3UTR	ENSG00000106392	ENST00000436587.7	3UTR	4889	MANE_Select	false
ENSG00000106392_ENST00000436587.7_start_codon_region	ENSG00000106392	ENST00000436587.7	start_codon_region	63	MANE_Select	false
ENSG00000106392_ENST00000436587.7_stop_codon_region	ENSG00000106392	ENST00000436587.7	stop_codon_region	63	MANE_Select	false
ENSG00000106392_ENST00000436587.7_tail_region	ENSG00000106392	ENST00000436587.7	tail_region	100	MANE_Select	false
ENSG00000106392_ENST00000436587.7_UTR_pair	ENSG00000106392	ENST00000436587.7	UTR_pair	5190	MANE_Select	false
ENSG00000164654_ENST00000340080.9_mRNA	ENSG00000164654	ENST00000340080.9	mRNA	4877	MANE_Select	false
ENSG00000164654_ENST00000340080.9_CDS	ENSG00000164654	ENST00000340080.9	CDS	2628	MANE_Select	false
ENSG00000164654_ENST00000340080.9_5UTR	ENSG00000164654	ENST00000340080.9	5UTR	409	MANE_Select	false
ENSG00000164654_ENST00000340080.9_3UTR	ENSG00000164654	ENST00000340080.9	3UTR	1840	MANE_Select	false
ENSG00000164654_ENST00000340080.9_start_codon_region	ENSG00000164654	ENST00000340080.9	start_codon_region	63	MANE_Select	false
ENSG00000164654_ENST00000340080.9_stop_codon_region	ENSG00000164654	ENST00000340080.9	stop_codon_region	63	MANE_Select	false
ENSG00000164654_ENST00000340080.9_tail_region	ENSG00000164654	ENST00000340080.9	tail_region	100	MANE_Select	false
ENSG00000164654_ENST00000340080.9_UTR_pair	ENSG00000164654	ENST00000340080.9	UTR_pair	2256	MANE_Select	false
ENSG00000219545_ENST00000682710.1_mRNA	ENSG00000219545	ENST00000682710.1	mRNA	2232	MANE_Select	false
ENSG00000219545_ENST00000682710.1_CDS	ENSG00000219545	ENST00000682710.1	CDS	414	MANE_Select	false
ENSG00000219545_ENST00000682710.1_5UTR	ENSG00000219545	ENST00000682710.1	5UTR	133	MANE_Select	false
ENSG00000219545_ENST00000682710.1_3UTR	ENSG00000219545	ENST00000682710.1	3UTR	1685	MANE_Select	false
ENSG00000219545_ENST00000682710.1_start_codon_region	ENSG00000219545	ENST00000682710.1	start_codon_region	63	MANE_Select	false
ENSG00000219545_ENST00000682710.1_stop_codon_region	ENSG00000219545	ENST00000682710.1	stop_codon_region	63	MANE_Select	false
ENSG00000219545_ENST00000682710.1_tail_region	ENSG00000219545	ENST00000682710.1	tail_region	100	MANE_Select	false
ENSG00000219545_ENST00000682710.1_UTR_pair	ENSG00000219545	ENST00000682710.1	UTR_pair	1825	MANE_Select	false
ENSG00000189043_ENST00000339600.6_mRNA	ENSG00000189043	ENST00000339600.6	mRNA	2035	MANE_Select	false
ENSG00000189043_ENST00000339600.6_CDS	ENSG00000189043	ENST00000339600.6	CDS	246	MANE_Select	false
ENSG00000189043_ENST00000339600.6_5UTR	ENSG00000189043	ENST00000339600.6	5UTR	96	MANE_Select	false
ENSG00000189043_ENST00000339600.6_3UTR	ENSG00000189043	ENST00000339600.6	3UTR	1693	MANE_Select	false
ENSG00000189043_ENST00000339600.6_start_codon_region	ENSG00000189043	ENST00000339600.6	start_codon_region	63	MANE_Select	false
ENSG00000189043_ENST00000339600.6_stop_codon_region	ENSG00000189043	ENST00000339600.6	stop_codon_region	63	MANE_Select	false
