Gene_ID,Transcript_ID,Selection_Reason,Total_Length,CDS_Length,5UTR_Length,3UTR_Length,UTR_pair_Length,Status
ENSBTAG00000037804,ENSBTAT00000116106,Ensembl_canonical,2597,1581,15,1001,1023,Short_or_Missing_UTRs
ENSBTAG00000033690,ENSBTAT00000047858,Ensembl_canonical,2999,2322,111,566,684,Success
ENSBTAG00000019274,ENSBTAT00000025662,Ensembl_canonical,3383,1959,95,1329,1431,Success
ENSBTAG00000008300,ENSBTAT00000010925,Ensembl_canonical,8699,7806,199,694,900,Success
ENSBTAG00000006821,ENSBTAT00000111366,Ensembl_canonical,2062,978,83,1001,1091,Success
ENSBTAG00000010426,ENSBTAT00000113127,Ensembl_canonical,2497,2352,139,6,152,Short_or_Missing_UTRs
ENSBTAG00000003843,ENSBTAT00000005013,Ensembl_canonical,3222,2814,372,36,415,Success
ENSBTAG00000062210,ENSBTAT00000133385,Ensembl_canonical,1099,279,28,792,827,Short_or_Missing_UTRs
ENSBTAG00000005596,ENSBTAT00000102210,Ensembl_canonical,1569,1050,174,345,526,Success
ENSBTAG00000059978,ENSBTAT00000118872,Ensembl_canonical,1033,867,30,136,173,Success
ENSBTAG00000010386,ENSBTAT00000013707,Ensembl_canonical,1474,903,145,426,578,Success
ENSBTAG00000003927,ENSBTAT00000098891,Ensembl_canonical,2292,1836,43,413,463,Success
ENSBTAG00000003935,ENSBTAT00000005137,Ensembl_canonical,2228,927,86,1215,1308,Success
ENSBTAG00000008362,ENSBTAT00000011010,Ensembl_canonical,2604,981,199,1424,1630,Success
ENSBTAG00000016572,ENSBTAT00000081874,Ensembl_canonical,7606,2946,209,4451,4667,Success
ENSBTAG00000003807,ENSBTAT00000077816,Ensembl_canonical,3010,2382,34,594,635,Success
ENSBTAG00000026772,ENSBTAT00000044020,Ensembl_canonical,6717,5517,199,1001,1207,Success
ENSBTAG00000003813,ENSBTAT00000004967,Ensembl_canonical,1409,1260,95,54,156,Success
ENSBTAG00000003817,ENSBTAT00000004972,Ensembl_canonical,1877,1380,438,59,504,Success
ENSBTAG00000003819,ENSBTAT00000038254,Ensembl_canonical,4537,4008,98,431,536,Success
ENSBTAG00000018415,ENSBTAT00000069658,Ensembl_canonical,6836,3612,184,3040,3231,Success
ENSBTAG00000012619,ENSBTAT00000016753,Ensembl_canonical,1984,1236,92,656,755,Success
ENSBTAG00000012620,ENSBTAT00000016754,Ensembl_canonical,2830,1626,67,1137,1211,Success
ENSBTAG00000020606,ENSBTAT00000074138,Ensembl_canonical,1200,777,76,347,430,Success
ENSBTAG00000020607,ENSBTAT00000027459,Ensembl_canonical,2864,2532,165,167,339,Success
ENSBTAG00000020608,ENSBTAT00000027461,Ensembl_canonical,3835,2466,242,1127,1376,Success
ENSBTAG00000020610,ENSBTAT00000038173,Ensembl_canonical,2709,2136,293,280,580,Success
ENSBTAG00000020611,ENSBTAT00000027467,Ensembl_canonical,2171,1944,58,169,234,Success
ENSBTAG00000020613,ENSBTAT00000129746,Ensembl_canonical,1403,1053,0,350,0,Short_or_Missing_UTRs
ENSBTAG00000030974,ENSBTAT00000003192,Ensembl_canonical,1406,1335,0,71,0,Short_or_Missing_UTRs
ENSBTAG00000013782,ENSBTAT00000018327,Ensembl_canonical,2886,978,231,1677,1915,Success
ENSBTAG00000021514,ENSBTAT00000069191,Ensembl_canonical,1567,1482,0,85,0,Short_or_Missing_UTRs
ENSBTAG00000002995,ENSBTAT00000072834,Ensembl_canonical,1500,1266,98,136,241,Success
ENSBTAG00000020539,ENSBTAT00000027366,Ensembl_canonical,3064,2328,294,442,743,Success
ENSBTAG00000040338,ENSBTAT00000060992,Ensembl_canonical,6245,5706,199,340,546,Success
ENSBTAG00000038992,ENSBTAT00000125773,Ensembl_canonical,3752,3243,240,269,516,Success
ENSBTAG00000010030,ENSBTAT00000013238,Ensembl_canonical,3821,2961,57,803,867,Success
ENSBTAG00000017258,ENSBTAT00000022939,Ensembl_canonical,4374,2163,290,1921,2218,Success
ENSBTAG00000008717,ENSBTAT00000113342,Ensembl_canonical,2305,1266,312,727,1046,Success
ENSBTAG00000021769,ENSBTAT00000100732,Ensembl_canonical,3114,2421,324,369,700,Success
ENSBTAG00000021308,ENSBTAT00000099636,Ensembl_canonical,14030,3714,1386,8930,10323,Success
ENSBTAG00000023963,ENSBTAT00000105805,Ensembl_canonical,1885,1104,111,670,788,Success
ENSBTAG00000021319,ENSBTAT00000028421,Ensembl_canonical,1916,984,208,724,939,Success
ENSBTAG00000021323,ENSBTAT00000028427,Ensembl_canonical,2849,2082,136,631,774,Success
ENSBTAG00000039046,ENSBTAT00000044848,Ensembl_canonical,1802,234,77,1491,1575,Success
ENSBTAG00000021653,ENSBTAT00000099853,Ensembl_canonical,6881,6207,333,341,681,Success
ENSBTAG00000015752,ENSBTAT00000020915,Ensembl_canonical,2564,2214,136,214,357,Success
ENSBTAG00000040055,ENSBTAT00000123360,Ensembl_canonical,3902,1308,199,2395,2601,Success
ENSBTAG00000017855,ENSBTAT00000102111,Ensembl_canonical,1191,882,157,152,316,Success
ENSBTAG00000005119,ENSBTAT00000130550,Ensembl_canonical,3201,2883,106,212,325,Success
ENSBTAG00000016174,ENSBTAT00000021529,Ensembl_canonical,2715,2133,162,420,589,Success
ENSBTAG00000002549,ENSBTAT00000003305,Ensembl_canonical,1277,336,249,692,948,Success
ENSBTAG00000011964,ENSBTAT00000038112,Ensembl_canonical,3161,2649,154,358,519,Success
ENSBTAG00000004603,ENSBTAT00000006041,Ensembl_canonical,4686,2634,199,1853,2059,Success
ENSBTAG00000012629,ENSBTAT00000092832,Ensembl_canonical,2891,1365,50,1476,1533,Success
ENSBTAG00000020671,ENSBTAT00000027551,Ensembl_canonical,3605,1428,218,1959,2184,Success
ENSBTAG00000020548,ENSBTAT00000027374,Ensembl_canonical,1882,1509,282,91,380,Success
ENSBTAG00000017605,ENSBTAT00000141382,Ensembl_canonical,9341,726,50,8565,8622,Success
ENSBTAG00000018067,ENSBTAT00000024053,Ensembl_canonical,2029,1272,199,558,764,Success
ENSBTAG00000018065,ENSBTAT00000117546,Ensembl_canonical,2525,1644,148,733,888,Success
ENSBTAG00000018062,ENSBTAT00000074403,Ensembl_canonical,4434,3234,199,1001,1207,Success
ENSBTAG00000005904,ENSBTAT00000007758,Ensembl_canonical,2380,1275,199,906,1112,Success
ENSBTAG00000020655,ENSBTAT00000067186,Ensembl_canonical,2978,1389,65,1524,1596,Success
ENSBTAG00000046862,ENSBTAT00000066345,Ensembl_canonical,2048,867,415,766,1188,Success
ENSBTAG00000012698,ENSBTAT00000016877,Ensembl_canonical,2029,1449,54,526,587,Success
ENSBTAG00000014388,ENSBTAT00000114399,Ensembl_canonical,1348,1122,48,178,233,Success
ENSBTAG00000015104,ENSBTAT00000109888,Ensembl_canonical,1211,828,248,135,390,Success
ENSBTAG00000019486,ENSBTAT00000132992,Ensembl_canonical,3784,735,809,2240,3056,Success
ENSBTAG00000039121,ENSBTAT00000144747,Ensembl_canonical,3782,504,892,2386,3285,Success
ENSBTAG00000010050,ENSBTAT00000111500,Ensembl_canonical,5369,4992,246,131,384,Success
ENSBTAG00000035081,ENSBTAT00000124199,Ensembl_canonical,2244,1602,199,443,649,Success
ENSBTAG00000016819,ENSBTAT00000134956,Ensembl_canonical,2555,366,60,2129,2196,Success
ENSBTAG00000016818,ENSBTAT00000022373,Ensembl_canonical,1626,726,181,719,907,Success
ENSBTAG00000016817,ENSBTAT00000022372,Ensembl_canonical,1584,1077,63,444,514,Success
ENSBTAG00000018979,ENSBTAT00000025262,Ensembl_canonical,5463,3672,0,1791,0,Short_or_Missing_UTRs
ENSBTAG00000026676,ENSBTAT00000107291,Ensembl_canonical,5788,1812,94,3882,3983,Success
ENSBTAG00000017253,ENSBTAT00000097629,Ensembl_canonical,1751,1281,20,450,477,Short_or_Missing_UTRs
ENSBTAG00000013309,ENSBTAT00000145897,Ensembl_canonical,2468,1647,161,660,828,Success
ENSBTAG00000006667,ENSBTAT00000082468,Ensembl_canonical,3711,2934,199,578,784,Success
ENSBTAG00000015771,ENSBTAT00000020940,Ensembl_canonical,2094,1743,174,177,358,Success
ENSBTAG00000001160,ENSBTAT00000109481,Ensembl_canonical,1899,1692,73,134,214,Success
ENSBTAG00000026660,ENSBTAT00000112801,Ensembl_canonical,942,651,291,0,0,Short_or_Missing_UTRs
ENSBTAG00000003788,ENSBTAT00000066656,Ensembl_canonical,2439,1377,75,987,1069,Success
ENSBTAG00000002727,ENSBTAT00000095285,Ensembl_canonical,4680,2208,218,2254,2479,Success
ENSBTAG00000002678,ENSBTAT00000127784,Ensembl_canonical,1346,807,26,513,546,Short_or_Missing_UTRs
ENSBTAG00000002363,ENSBTAT00000103926,Ensembl_canonical,3516,1491,285,1740,2032,Success
ENSBTAG00000043989,ENSBTAT00000081308,Ensembl_canonical,5914,1737,199,3978,4184,Success
ENSBTAG00000008800,ENSBTAT00000011592,Ensembl_canonical,2430,1230,199,1001,1207,Success
ENSBTAG00000006225,ENSBTAT00000008174,Ensembl_canonical,1899,1092,7,800,814,Short_or_Missing_UTRs
ENSBTAG00000003866,ENSBTAT00000121922,Ensembl_canonical,2237,1137,11,1089,1107,Short_or_Missing_UTRs
ENSBTAG00000001192,ENSBTAT00000001580,Ensembl_canonical,2087,825,118,1144,1269,Success
ENSBTAG00000019614,ENSBTAT00000099733,Ensembl_canonical,990,945,45,0,0,Short_or_Missing_UTRs
ENSBTAG00000007554,ENSBTAT00000009939,Ensembl_canonical,808,567,98,143,248,Success
ENSBTAG00000037456,ENSBTAT00000130462,Ensembl_canonical,16081,4794,620,10667,11294,Success
ENSBTAG00000018374,ENSBTAT00000024447,Ensembl_canonical,5401,1482,208,3711,3926,Success
ENSBTAG00000010254,ENSBTAT00000132493,Ensembl_canonical,4369,3948,199,222,428,Success
ENSBTAG00000010249,ENSBTAT00000100886,Ensembl_canonical,1844,666,199,979,1185,Success
ENSBTAG00000053588,ENSBTAT00000122526,Ensembl_canonical,2688,2142,315,231,553,Success
ENSBTAG00000008766,ENSBTAT00000055788,Ensembl_canonical,4789,2457,826,1506,2339,Success
ENSBTAG00000004416,ENSBTAT00000005789,Ensembl_canonical,1367,1044,107,216,330,Success
ENSBTAG00000055762,ENSBTAT00000092230,Ensembl_canonical,2344,1125,218,1001,1226,Success
ENSBTAG00000009223,ENSBTAT00000012154,Ensembl_canonical,1578,747,301,530,838,Success
ENSBTAG00000046672,ENSBTAT00000091536,Ensembl_canonical,2693,1557,135,1001,1143,Success
ENSBTAG00000009796,ENSBTAT00000089047,Ensembl_canonical,2065,1482,179,404,590,Success
ENSBTAG00000014447,ENSBTAT00000110529,Ensembl_canonical,3184,2307,50,827,884,Success
ENSBTAG00000003235,ENSBTAT00000124184,Ensembl_canonical,1147,1065,82,0,0,Short_or_Missing_UTRs
ENSBTAG00000009580,ENSBTAT00000012599,Ensembl_canonical,763,282,97,384,488,Success
ENSBTAG00000009579,ENSBTAT00000069388,Ensembl_canonical,3495,2295,199,1001,1207,Success
ENSBTAG00000009562,ENSBTAT00000012578,Ensembl_canonical,660,468,192,0,0,Short_or_Missing_UTRs
ENSBTAG00000001513,ENSBTAT00000001982,Ensembl_canonical,1590,1290,199,101,307,Success
ENSBTAG00000005105,ENSBTAT00000094978,Ensembl_canonical,1321,1206,114,1,122,Short_or_Missing_UTRs
ENSBTAG00000013761,ENSBTAT00000151392,Ensembl_canonical,847,540,23,284,314,Short_or_Missing_UTRs
ENSBTAG00000021787,ENSBTAT00000029039,Ensembl_canonical,2423,2004,199,220,426,Success
ENSBTAG00000021781,ENSBTAT00000042894,Ensembl_canonical,1939,879,174,886,1067,Success
ENSBTAG00000021778,ENSBTAT00000029033,Ensembl_canonical,4694,1671,199,2824,3030,Success
ENSBTAG00000003069,ENSBTAT00000061594,Ensembl_canonical,3096,1896,199,1001,1207,Success
ENSBTAG00000001050,ENSBTAT00000001393,Ensembl_canonical,1241,933,93,215,315,Success
ENSBTAG00000002988,ENSBTAT00000078897,Ensembl_canonical,3328,2115,264,949,1220,Success
ENSBTAG00000001296,ENSBTAT00000111865,Ensembl_canonical,1795,687,107,1001,1115,Success
ENSBTAG00000070601,ENSBTAT00000148341,Ensembl_canonical,2654,774,233,1647,1887,Success
ENSBTAG00000001651,ENSBTAT00000002165,Ensembl_canonical,2257,738,49,1470,1526,Success
ENSBTAG00000009470,ENSBTAT00000054397,Ensembl_canonical,1603,762,443,398,848,Success
ENSBTAG00000013772,ENSBTAT00000069668,Ensembl_canonical,3722,2802,22,898,927,Short_or_Missing_UTRs
ENSBTAG00000017452,ENSBTAT00000023194,Ensembl_canonical,2771,726,140,1905,2052,Success
ENSBTAG00000013048,ENSBTAT00000017344,Ensembl_canonical,1509,1221,240,48,295,Success
ENSBTAG00000008072,ENSBTAT00000142016,Ensembl_canonical,5213,789,81,4343,4431,Success
ENSBTAG00000030435,ENSBTAT00000127676,Ensembl_canonical,15475,420,978,14077,15062,Success
ENSBTAG00000005002,ENSBTAT00000006586,Ensembl_canonical,2034,1512,199,323,529,Success
ENSBTAG00000011625,ENSBTAT00000105707,Ensembl_canonical,1770,837,107,826,940,Success
ENSBTAG00000021620,ENSBTAT00000090202,Ensembl_canonical,1701,642,58,1001,1066,Success
ENSBTAG00000026585,ENSBTAT00000037847,Ensembl_canonical,4833,2409,61,2363,2431,Success
ENSBTAG00000020905,ENSBTAT00000027850,Ensembl_canonical,858,534,276,48,331,Success
ENSBTAG00000030425,ENSBTAT00000019148,Ensembl_canonical,948,360,71,517,595,Success
ENSBTAG00000014400,ENSBTAT00000091037,Ensembl_canonical,2514,1314,199,1001,1207,Success
ENSBTAG00000012263,ENSBTAT00000016266,Ensembl_canonical,4228,2697,152,1379,1538,Success
ENSBTAG00000002594,ENSBTAT00000094448,Ensembl_canonical,4318,1533,323,2462,2792,Success
ENSBTAG00000009502,ENSBTAT00000114080,Ensembl_canonical,9654,3195,516,5943,6466,Success
ENSBTAG00000009500,ENSBTAT00000012501,Ensembl_canonical,3764,2634,129,1001,1137,Success
ENSBTAG00000016448,ENSBTAT00000021869,Ensembl_canonical,4026,3714,216,96,319,Success
ENSBTAG00000001700,ENSBTAT00000072639,Ensembl_canonical,1192,750,72,370,449,Success
ENSBTAG00000006940,ENSBTAT00000133357,Ensembl_canonical,3839,3111,216,512,735,Success
ENSBTAG00000002977,ENSBTAT00000078100,Ensembl_canonical,4838,2616,199,2023,2229,Success
ENSBTAG00000018656,ENSBTAT00000024825,Ensembl_canonical,3673,1668,522,1483,2012,Success
ENSBTAG00000006084,ENSBTAT00000029455,Ensembl_canonical,2953,1767,28,1158,1193,Short_or_Missing_UTRs
ENSBTAG00000068005,ENSBTAT00000110020,Ensembl_canonical,1029,441,197,391,595,Success
ENSBTAG00000020850,ENSBTAT00000027782,Ensembl_canonical,2424,1053,150,1221,1378,Success
ENSBTAG00000009156,ENSBTAT00000012064,Ensembl_canonical,1624,237,142,1245,1394,Success
ENSBTAG00000017108,ENSBTAT00000031588,Ensembl_canonical,1512,1227,166,119,292,Success
ENSBTAG00000007998,ENSBTAT00000066837,Ensembl_canonical,2893,1899,187,807,1001,Success
ENSBTAG00000005140,ENSBTAT00000006779,Ensembl_canonical,1734,534,199,1001,1207,Success
ENSBTAG00000004554,ENSBTAT00000005983,Ensembl_canonical,1335,906,67,362,436,Success
ENSBTAG00000013650,ENSBTAT00000118185,Ensembl_canonical,2128,1230,99,799,905,Success
ENSBTAG00000012289,ENSBTAT00000090523,Ensembl_canonical,3161,1437,105,1619,1731,Success
ENSBTAG00000030335,ENSBTAT00000082894,Ensembl_canonical,3161,1767,48,1346,1401,Success
ENSBTAG00000000684,ENSBTAT00000077840,Ensembl_canonical,4343,3831,137,375,519,Success
ENSBTAG00000008579,ENSBTAT00000011314,Ensembl_canonical,3721,1563,141,2017,2165,Success
ENSBTAG00000003403,ENSBTAT00000137667,Ensembl_canonical,4995,2064,127,2804,2938,Success
ENSBTAG00000008309,ENSBTAT00000010946,Ensembl_canonical,4136,3576,183,377,567,Success
ENSBTAG00000003832,ENSBTAT00000154125,Ensembl_canonical,1079,552,187,340,534,Success
ENSBTAG00000013282,ENSBTAT00000017663,Ensembl_canonical,2024,984,39,1001,1047,Success
ENSBTAG00000008510,ENSBTAT00000011217,Ensembl_canonical,5991,2154,206,3631,3844,Success
ENSBTAG00000005670,ENSBTAT00000007450,Ensembl_canonical,2894,2424,29,441,477,Short_or_Missing_UTRs
ENSBTAG00000000815,ENSBTAT00000073445,Ensembl_canonical,3912,2973,44,895,946,Success
ENSBTAG00000045579,ENSBTAT00000063925,Ensembl_canonical,884,402,238,244,489,Success
ENSBTAG00000011895,ENSBTAT00000015780,Ensembl_canonical,2518,1113,315,1090,1412,Success
ENSBTAG00000017746,ENSBTAT00000118142,Ensembl_canonical,5205,4650,199,356,562,Success
ENSBTAG00000015316,ENSBTAT00000103152,Ensembl_canonical,3453,885,97,2471,2575,Success
ENSBTAG00000017457,ENSBTAT00000082906,Ensembl_canonical,3873,2904,37,932,976,Success
ENSBTAG00000034659,ENSBTAT00000049094,Ensembl_canonical,1343,1002,148,193,348,Success
ENSBTAG00000009019,ENSBTAT00000077196,Ensembl_canonical,3978,2787,190,1001,1198,Success
ENSBTAG00000013863,ENSBTAT00000018411,Ensembl_canonical,2021,1104,238,679,924,Success
ENSBTAG00000015955,ENSBTAT00000126083,Ensembl_canonical,3231,885,193,2153,2353,Success
ENSBTAG00000015100,ENSBTAT00000020094,Ensembl_canonical,866,246,98,522,627,Success
ENSBTAG00000002020,ENSBTAT00000065187,Ensembl_canonical,7743,1920,284,5539,5830,Success
ENSBTAG00000001823,ENSBTAT00000002384,Ensembl_canonical,2109,909,199,1001,1207,Success
ENSBTAG00000034598,ENSBTAT00000029738,Ensembl_canonical,1690,813,103,774,884,Success
ENSBTAG00000009995,ENSBTAT00000080489,Ensembl_canonical,6531,2190,171,4170,4348,Success
ENSBTAG00000003066,ENSBTAT00000101815,Ensembl_canonical,1174,795,199,180,386,Success
ENSBTAG00000015519,ENSBTAT00000054796,Ensembl_canonical,2968,2358,283,327,617,Success
ENSBTAG00000015512,ENSBTAT00000048411,Ensembl_canonical,1882,1614,147,121,275,Success
ENSBTAG00000026369,ENSBTAT00000037458,Ensembl_canonical,5500,1770,1077,2653,3737,Success
ENSBTAG00000005633,ENSBTAT00000109059,Ensembl_canonical,6530,5283,199,1048,1254,Success
ENSBTAG00000006843,ENSBTAT00000036838,Ensembl_canonical,4050,1560,233,2257,2497,Success
ENSBTAG00000018452,ENSBTAT00000024557,Ensembl_canonical,1987,942,585,460,1052,Success
ENSBTAG00000010012,ENSBTAT00000036839,Ensembl_canonical,1075,621,199,255,461,Success
ENSBTAG00000032705,ENSBTAT00000046448,Ensembl_canonical,1107,453,71,583,661,Success
ENSBTAG00000017545,ENSBTAT00000072244,Ensembl_canonical,4919,2436,130,2353,2490,Success
ENSBTAG00000007979,ENSBTAT00000010491,Ensembl_canonical,3055,2697,85,273,365,Success
ENSBTAG00000001961,ENSBTAT00000086667,Ensembl_canonical,11686,7392,70,4224,4301,Success
ENSBTAG00000044160,ENSBTAT00000061526,Ensembl_canonical,2900,1722,177,1001,1185,Success
ENSBTAG00000000363,ENSBTAT00000000474,Ensembl_canonical,7853,7623,204,26,237,Short_or_Missing_UTRs
ENSBTAG00000027983,ENSBTAT00000004317,Ensembl_canonical,5401,4362,38,1001,1046,Success
ENSBTAG00000000561,ENSBTAT00000000734,Ensembl_canonical,2287,1569,234,484,725,Success
ENSBTAG00000040001,ENSBTAT00000109275,Ensembl_canonical,2749,1713,35,1001,1043,Success
ENSBTAG00000002073,ENSBTAT00000002682,Ensembl_canonical,2686,2127,60,499,566,Success
ENSBTAG00000057772,ENSBTAT00000113592,Ensembl_canonical,7838,795,17,7026,7050,Short_or_Missing_UTRs
ENSBTAG00000017011,ENSBTAT00000134415,Ensembl_canonical,2027,1542,335,150,492,Success
ENSBTAG00000011046,ENSBTAT00000014667,Ensembl_canonical,1360,1041,92,227,326,Success
ENSBTAG00000014239,ENSBTAT00000025670,Ensembl_canonical,1518,1284,117,117,241,Success
ENSBTAG00000001013,ENSBTAT00000133439,Ensembl_canonical,3088,2322,289,477,773,Success
ENSBTAG00000010989,ENSBTAT00000078857,Ensembl_canonical,2589,1389,199,1001,1207,Success
ENSBTAG00000025964,ENSBTAT00000143627,Ensembl_canonical,11031,9831,199,1001,1207,Success
ENSBTAG00000007321,ENSBTAT00000009630,Ensembl_canonical,3948,1899,19,2030,2056,Short_or_Missing_UTRs
ENSBTAG00000000415,ENSBTAT00000000533,Ensembl_canonical,6625,4383,199,2043,2249,Success
ENSBTAG00000016903,ENSBTAT00000022482,Ensembl_canonical,4030,2115,132,1783,1922,Success
ENSBTAG00000016902,ENSBTAT00000022481,Ensembl_canonical,2938,915,243,1780,2030,Success
ENSBTAG00000016900,ENSBTAT00000022480,Ensembl_canonical,1668,1257,266,145,418,Success
ENSBTAG00000009519,ENSBTAT00000012526,Ensembl_canonical,5426,1725,47,3654,3708,Success
ENSBTAG00000000037,ENSBTAT00000132063,Ensembl_canonical,1659,1488,169,2,178,Short_or_Missing_UTRs
ENSBTAG00000066574,ENSBTAT00000150436,Ensembl_canonical,6859,717,199,5943,6149,Success
ENSBTAG00000018616,ENSBTAT00000024773,Ensembl_canonical,4527,2928,378,1221,1606,Success
ENSBTAG00000011812,ENSBTAT00000095135,Ensembl_canonical,1681,990,199,492,698,Success
ENSBTAG00000015022,ENSBTAT00000065595,Ensembl_canonical,2527,2235,199,93,299,Success
ENSBTAG00000074169,ENSBTAT00000154699,Ensembl_canonical,225,225,0,0,0,Short_or_Missing_UTRs
ENSBTAG00000021606,ENSBTAT00000108713,Ensembl_canonical,1301,1197,50,54,111,Success
ENSBTAG00000007704,ENSBTAT00000069161,Ensembl_canonical,3654,846,180,2628,2815,Success
ENSBTAG00000017026,ENSBTAT00000091662,Ensembl_canonical,2602,1710,63,829,899,Success
ENSBTAG00000000494,ENSBTAT00000127019,Ensembl_canonical,6905,2421,0,4484,0,Short_or_Missing_UTRs
ENSBTAG00000016771,ENSBTAT00000022307,Ensembl_canonical,3339,2595,150,594,751,Success
ENSBTAG00000012124,ENSBTAT00000070304,Ensembl_canonical,2893,1482,604,807,1418,Success
ENSBTAG00000014248,ENSBTAT00000018934,Ensembl_canonical,5988,2256,199,3533,3739,Success
ENSBTAG00000013790,ENSBTAT00000018325,Ensembl_canonical,7141,4524,199,2418,2624,Success
ENSBTAG00000017745,ENSBTAT00000023595,Ensembl_canonical,7091,2808,232,4051,4290,Success
ENSBTAG00000033313,ENSBTAT00000086515,Ensembl_canonical,4822,1860,199,2763,2969,Success
ENSBTAG00000010526,ENSBTAT00000124871,Ensembl_canonical,2890,861,355,1674,2036,Success
ENSBTAG00000010518,ENSBTAT00000047363,Ensembl_canonical,3625,3210,181,234,422,Success
ENSBTAG00000010510,ENSBTAT00000013897,Ensembl_canonical,4698,4101,380,217,604,Success
ENSBTAG00000047594,ENSBTAT00000091454,Ensembl_canonical,2478,1278,199,1001,1207,Success
ENSBTAG00000021960,ENSBTAT00000029279,Ensembl_canonical,1085,630,24,431,462,Short_or_Missing_UTRs
ENSBTAG00000027924,ENSBTAT00000040276,Ensembl_canonical,4419,1881,134,2404,2545,Success
ENSBTAG00000019834,ENSBTAT00000101589,Ensembl_canonical,1744,666,77,1001,1085,Success
ENSBTAG00000003728,ENSBTAT00000047463,Ensembl_canonical,661,528,19,114,140,Short_or_Missing_UTRs
ENSBTAG00000005380,ENSBTAT00000152924,Ensembl_canonical,2130,570,226,1334,1567,Success
ENSBTAG00000016525,ENSBTAT00000034583,Ensembl_canonical,3780,3540,199,41,247,Success
ENSBTAG00000004066,ENSBTAT00000121500,Ensembl_canonical,3125,2703,157,265,429,Success
ENSBTAG00000044010,ENSBTAT00000101825,Ensembl_canonical,3367,1254,199,1914,2120,Success
ENSBTAG00000020376,ENSBTAT00000027160,Ensembl_canonical,2631,1203,204,1224,1435,Success
ENSBTAG00000011839,ENSBTAT00000015713,Ensembl_canonical,4935,1716,0,3219,0,Short_or_Missing_UTRs
ENSBTAG00000015504,ENSBTAT00000080321,Ensembl_canonical,3220,1920,206,1094,1307,Success
ENSBTAG00000016981,ENSBTAT00000128339,Ensembl_canonical,1679,1206,199,274,480,Success
ENSBTAG00000004929,ENSBTAT00000087970,Ensembl_canonical,1903,882,20,1001,1028,Short_or_Missing_UTRs
ENSBTAG00000033186,ENSBTAT00000077723,Ensembl_canonical,1757,1572,185,0,0,Short_or_Missing_UTRs
ENSBTAG00000072531,ENSBTAT00000154901,Ensembl_canonical,4415,789,195,3431,3633,Success
ENSBTAG00000014972,ENSBTAT00000019930,Ensembl_canonical,2822,1479,5,1338,1350,Short_or_Missing_UTRs
ENSBTAG00000016152,ENSBTAT00000021501,Ensembl_canonical,3208,2307,512,389,908,Success
ENSBTAG00000006697,ENSBTAT00000129872,Ensembl_canonical,10006,5214,400,4392,4799,Success
ENSBTAG00000033107,ENSBTAT00000061133,Ensembl_canonical,5170,2805,99,2266,2372,Success
ENSBTAG00000010423,ENSBTAT00000013754,Ensembl_canonical,10033,3288,13,6732,6752,Short_or_Missing_UTRs
ENSBTAG00000002458,ENSBTAT00000086130,Ensembl_canonical,5807,4350,157,1300,1464,Success
ENSBTAG00000000579,ENSBTAT00000020129,Ensembl_canonical,9851,8415,501,935,1443,Success
ENSBTAG00000018245,ENSBTAT00000024287,Ensembl_canonical,3875,1629,141,2105,2253,Success
ENSBTAG00000011334,ENSBTAT00000077253,Ensembl_canonical,3806,1668,199,1939,2145,Success
ENSBTAG00000013562,ENSBTAT00000094776,Ensembl_canonical,2302,1356,148,798,953,Success
ENSBTAG00000020142,ENSBTAT00000026829,Ensembl_canonical,2492,2094,397,1,405,Short_or_Missing_UTRs
ENSBTAG00000015648,ENSBTAT00000020793,Ensembl_canonical,2378,1857,199,322,528,Success
ENSBTAG00000007071,ENSBTAT00000009296,Ensembl_canonical,4121,3078,42,1001,1050,Success
ENSBTAG00000021965,ENSBTAT00000071029,Ensembl_canonical,3615,504,177,2934,3118,Success
ENSBTAG00000008414,ENSBTAT00000108304,Ensembl_canonical,4871,3336,94,1441,1542,Success
ENSBTAG00000012278,ENSBTAT00000060955,Ensembl_canonical,4654,2331,23,2300,2330,Short_or_Missing_UTRs
ENSBTAG00000032848,ENSBTAT00000036701,Ensembl_canonical,2718,897,321,1500,1828,Success
ENSBTAG00000017551,ENSBTAT00000075813,Ensembl_canonical,4653,4131,243,279,529,Success
ENSBTAG00000048565,ENSBTAT00000113106,Ensembl_canonical,2111,684,332,1095,1434,Success
ENSBTAG00000020126,ENSBTAT00000069817,Ensembl_canonical,8072,6159,527,1386,1920,Success
ENSBTAG00000016441,ENSBTAT00000021860,Ensembl_canonical,2694,1521,1085,88,1180,Success
ENSBTAG00000013391,ENSBTAT00000017818,Ensembl_canonical,3748,1479,359,1910,2276,Success
ENSBTAG00000003186,ENSBTAT00000004138,Ensembl_canonical,2850,1005,175,1670,1852,Success
ENSBTAG00000005514,ENSBTAT00000123770,Ensembl_canonical,9814,9318,199,297,503,Success
ENSBTAG00000006346,ENSBTAT00000008327,Ensembl_canonical,2257,309,193,1755,1955,Success
ENSBTAG00000011337,ENSBTAT00000015064,Ensembl_canonical,2667,1467,199,1001,1207,Success
ENSBTAG00000003536,ENSBTAT00000036654,Ensembl_canonical,6335,2748,11,3576,3594,Short_or_Missing_UTRs
ENSBTAG00000017889,ENSBTAT00000023778,Ensembl_canonical,2089,1626,28,435,470,Short_or_Missing_UTRs
ENSBTAG00000005021,ENSBTAT00000074691,Ensembl_canonical,5984,3222,644,2118,2769,Success
