seqname	len_5utr	linker_len	len_3utr
ENSBTAG00000007071_ENSBTAT00000009296_UTR_pair	42	7	1001
ENSBTAG00000021965_ENSBTAT00000071029_UTR_pair	177	7	2934
ENSBTAG00000008414_ENSBTAT00000108304_UTR_pair	94	7	1441
ENSBTAG00000012278_ENSBTAT00000060955_UTR_pair	23	7	2300
ENSBTAG00000032848_ENSBTAT00000036701_UTR_pair	321	7	1500
ENSBTAG00000017551_ENSBTAT00000075813_UTR_pair	243	7	279
ENSBTAG00000048565_ENSBTAT00000113106_UTR_pair	332	7	1095
ENSBTAG00000020126_ENSBTAT00000069817_UTR_pair	527	7	1386
ENSBTAG00000016441_ENSBTAT00000021860_UTR_pair	1085	7	88
ENSBTAG00000013391_ENSBTAT00000017818_UTR_pair	359	7	1910
ENSBTAG00000003186_ENSBTAT00000004138_UTR_pair	175	7	1670
ENSBTAG00000005514_ENSBTAT00000123770_UTR_pair	199	7	297
ENSBTAG00000006346_ENSBTAT00000008327_UTR_pair	193	7	1755
ENSBTAG00000011337_ENSBTAT00000015064_UTR_pair	199	7	1001
ENSBTAG00000003536_ENSBTAT00000036654_UTR_pair	11	7	3576
ENSBTAG00000017889_ENSBTAT00000023778_UTR_pair	28	7	435
ENSBTAG00000005021_ENSBTAT00000074691_UTR_pair	644	7	2118
ENSBTAG00000009401_ENSBTAT00000012372_UTR_pair	11	7	53
ENSBTAG00000003381_ENSBTAT00000081260_UTR_pair	199	7	1965
ENSBTAG00000015478_ENSBTAT00000020570_UTR_pair	53	7	2034
ENSBTAG00000015466_ENSBTAT00000109236_UTR_pair	94	7	628
ENSBTAG00000018501_ENSBTAT00000109601_UTR_pair	199	7	164
ENSBTAG00000000944_ENSBTAT00000107270_UTR_pair	33	7	311
ENSBTAG00000001329_ENSBTAT00000116845_UTR_pair	199	7	405
ENSBTAG00000006775_ENSBTAT00000104387_UTR_pair	199	7	1260
ENSBTAG00000006972_ENSBTAT00000048744_UTR_pair	199	7	1001
ENSBTAG00000006971_ENSBTAT00000093956_UTR_pair	104	7	552
ENSBTAG00000011405_ENSBTAT00000015158_UTR_pair	177	7	1001
ENSBTAG00000046493_ENSBTAT00000094562_UTR_pair	199	7	34
ENSBTAG00000047780_ENSBTAT00000066105_UTR_pair	110	7	1904
ENSBTAG00000008251_ENSBTAT00000010856_UTR_pair	143	7	365
ENSBTAG00000002487_ENSBTAT00000049743_UTR_pair	160	7	1785
ENSBTAG00000013422_ENSBTAT00000017858_UTR_pair	107	7	1465
ENSBTAG00000000640_ENSBTAT00000000842_UTR_pair	52	7	958
ENSBTAG00000007357_ENSBTAT00000009678_UTR_pair	199	7	1395
ENSBTAG00000010514_ENSBTAT00000013884_UTR_pair	652	7	164
ENSBTAG00000010192_ENSBTAT00000077184_UTR_pair	49	7	3966
ENSBTAG00000010649_ENSBTAT00000014074_UTR_pair	338	7	3735
ENSBTAG00000000539_ENSBTAT00000000700_UTR_pair	85	7	219
ENSBTAG00000011185_ENSBTAT00000101260_UTR_pair	278	7	224
ENSBTAG00000021527_ENSBTAT00000073249_UTR_pair	199	7	1255
ENSBTAG00000018252_ENSBTAT00000024295_UTR_pair	122	7	2694
ENSBTAG00000018007_ENSBTAT00000023969_UTR_pair	285	7	1217
ENSBTAG00000018603_ENSBTAT00000024758_UTR_pair	340	7	1620
ENSBTAG00000054998_ENSBTAT00000072743_UTR_pair	71	7	583
ENSBTAG00000001652_ENSBTAT00000101389_UTR_pair	9	7	577
ENSBTAG00000016091_ENSBTAT00000104411_UTR_pair	1344	7	3323
ENSBTAG00000017632_ENSBTAT00000023454_UTR_pair	12	7	2365
ENSBTAG00000014762_ENSBTAT00000086497_UTR_pair	24	7	123
ENSBTAG00000019954_ENSBTAT00000099069_UTR_pair	206	7	6175
ENSBTAG00000009098_ENSBTAT00000011993_UTR_pair	550	7	450
ENSBTAG00000002440_ENSBTAT00000075908_UTR_pair	543	7	1001
ENSBTAG00000006140_ENSBTAT00000008078_UTR_pair	118	7	1805
ENSBTAG00000016881_ENSBTAT00000022456_UTR_pair	43	7	453
ENSBTAG00000001407_ENSBTAT00000001846_UTR_pair	40	7	1540
ENSBTAG00000019174_ENSBTAT00000119177_UTR_pair	143	7	2656
ENSBTAG00000014093_ENSBTAT00000018741_UTR_pair	81	7	314
ENSBTAG00000021273_ENSBTAT00000028346_UTR_pair	250	7	920
ENSBTAG00000005174_ENSBTAT00000129147_UTR_pair	949	7	4499
ENSBTAG00000018643_ENSBTAT00000130470_UTR_pair	106	7	1001
ENSBTAG00000018642_ENSBTAT00000097718_UTR_pair	199	7	1497
ENSBTAG00000018639_ENSBTAT00000132721_UTR_pair	199	7	356
ENSBTAG00000018905_ENSBTAT00000025161_UTR_pair	199	7	1085
ENSBTAG00000002941_ENSBTAT00000003828_UTR_pair	53	7	217
ENSBTAG00000002939_ENSBTAT00000072776_UTR_pair	87	7	1546
ENSBTAG00000020301_ENSBTAT00000087843_UTR_pair	199	7	186
ENSBTAG00000010915_ENSBTAT00000014501_UTR_pair	199	7	1001
ENSBTAG00000013060_ENSBTAT00000076125_UTR_pair	149	7	1001
ENSBTAG00000011239_ENSBTAT00000125776_UTR_pair	199	7	468
ENSBTAG00000001616_ENSBTAT00000002120_UTR_pair	19	7	3454
ENSBTAG00000015909_ENSBTAT00000085287_UTR_pair	708	7	672
ENSBTAG00000017711_ENSBTAT00000119150_UTR_pair	98	7	860
ENSBTAG00000017715_ENSBTAT00000083397_UTR_pair	67	7	702
ENSBTAG00000052904_ENSBTAT00000068917_UTR_pair	199	7	1001
ENSBTAG00000003410_ENSBTAT00000125021_UTR_pair	294	7	722
ENSBTAG00000021341_ENSBTAT00000090911_UTR_pair	73	7	1704
ENSBTAG00000010988_ENSBTAT00000083950_UTR_pair	200	7	655
ENSBTAG00000010992_ENSBTAT00000014593_UTR_pair	32	7	348
ENSBTAG00000000807_ENSBTAT00000001068_UTR_pair	134	7	602
ENSBTAG00000012321_ENSBTAT00000016349_UTR_pair	2	7	760
ENSBTAG00000012351_ENSBTAT00000016391_UTR_pair	134	7	3977
ENSBTAG00000032951_ENSBTAT00000046785_UTR_pair	94	7	1240
ENSBTAG00000055397_ENSBTAT00000103437_UTR_pair	1447	7	853
ENSBTAG00000010964_ENSBTAT00000014559_UTR_pair	28	7	436
ENSBTAG00000014422_ENSBTAT00000080507_UTR_pair	199	7	637
ENSBTAG00000051090_ENSBTAT00000079732_UTR_pair	43	7	238
ENSBTAG00000071935_ENSBTAT00000144544_UTR_pair	199	7	382
ENSBTAG00000007649_ENSBTAT00000099217_UTR_pair	1	7	498
ENSBTAG00000006675_ENSBTAT00000008785_UTR_pair	199	7	1225
ENSBTAG00000013593_ENSBTAT00000090454_UTR_pair	199	7	332
ENSBTAG00000010981_ENSBTAT00000117076_UTR_pair	199	7	522
ENSBTAG00000015942_ENSBTAT00000021199_UTR_pair	199	7	1754
ENSBTAG00000002504_ENSBTAT00000077304_UTR_pair	134	7	2984
ENSBTAG00000001786_ENSBTAT00000002339_UTR_pair	254	7	1524
ENSBTAG00000013657_ENSBTAT00000018151_UTR_pair	175	7	42
ENSBTAG00000004024_ENSBTAT00000078107_UTR_pair	165	7	1606
ENSBTAG00000002833_ENSBTAT00000003665_UTR_pair	98	7	431
ENSBTAG00000007382_ENSBTAT00000125661_UTR_pair	199	7	1001
ENSBTAG00000015780_ENSBTAT00000020950_UTR_pair	222	7	670
ENSBTAG00000002415_ENSBTAT00000003131_UTR_pair	121	7	814
ENSBTAG00000020441_ENSBTAT00000027243_UTR_pair	120	7	2401
ENSBTAG00000012219_ENSBTAT00000016206_UTR_pair	127	7	905
ENSBTAG00000012206_ENSBTAT00000109296_UTR_pair	199	7	1001
ENSBTAG00000069591_ENSBTAT00000096251_UTR_pair	102	7	592
ENSBTAG00000021293_ENSBTAT00000028371_UTR_pair	93	7	1992
ENSBTAG00000016984_ENSBTAT00000022588_UTR_pair	104	7	1677
ENSBTAG00000009985_ENSBTAT00000013167_UTR_pair	178	7	837
ENSBTAG00000007368_ENSBTAT00000009690_UTR_pair	41	7	298
ENSBTAG00000061424_ENSBTAT00000135093_UTR_pair	289	7	226
ENSBTAG00000055782_ENSBTAT00000131457_UTR_pair	443	7	2671
ENSBTAG00000017267_ENSBTAT00000132160_UTR_pair	199	7	963
ENSBTAG00000005845_ENSBTAT00000007684_UTR_pair	26	7	457
ENSBTAG00000005844_ENSBTAT00000069956_UTR_pair	123	7	1001
ENSBTAG00000005838_ENSBTAT00000007678_UTR_pair	41	7	1114
ENSBTAG00000021424_ENSBTAT00000028559_UTR_pair	290	7	424
ENSBTAG00000007308_ENSBTAT00000009613_UTR_pair	291	7	2056
ENSBTAG00000007304_ENSBTAT00000125582_UTR_pair	268	7	315
ENSBTAG00000011828_ENSBTAT00000015698_UTR_pair	169	7	1001
ENSBTAG00000000010_ENSBTAT00000000010_UTR_pair	199	7	106
ENSBTAG00000011446_ENSBTAT00000115933_UTR_pair	8	7	1333
ENSBTAG00000015779_ENSBTAT00000070043_UTR_pair	89	7	1001
ENSBTAG00000015772_ENSBTAT00000131978_UTR_pair	13	7	15
ENSBTAG00000009086_ENSBTAT00000011978_UTR_pair	314	7	333
ENSBTAG00000012789_ENSBTAT00000081006_UTR_pair	199	7	964
ENSBTAG00000001617_ENSBTAT00000081132_UTR_pair	34	7	5482
ENSBTAG00000021844_ENSBTAT00000075985_UTR_pair	113	7	330
ENSBTAG00000021845_ENSBTAT00000029119_UTR_pair	197	7	1480
ENSBTAG00000017201_ENSBTAT00000070758_UTR_pair	223	7	455
ENSBTAG00000032477_ENSBTAT00000061351_UTR_pair	199	7	1001
ENSBTAG00000022847_ENSBTAT00000031031_UTR_pair	319	7	1001
ENSBTAG00000044121_ENSBTAT00000061529_UTR_pair	39	7	1723
ENSBTAG00000027024_ENSBTAT00000038690_UTR_pair	254	7	2603
ENSBTAG00000008172_ENSBTAT00000010744_UTR_pair	270	7	1040
ENSBTAG00000013981_ENSBTAT00000018578_UTR_pair	28	7	1039
ENSBTAG00000012873_ENSBTAT00000122911_UTR_pair	97	7	637
ENSBTAG00000015053_ENSBTAT00000020036_UTR_pair	24	7	848
ENSBTAG00000020164_ENSBTAT00000026857_UTR_pair	76	7	487
ENSBTAG00000009681_ENSBTAT00000095701_UTR_pair	546	7	114
ENSBTAG00000009683_ENSBTAT00000120201_UTR_pair	90	7	1001
ENSBTAG00000016683_ENSBTAT00000022183_UTR_pair	112	7	516
ENSBTAG00000001282_ENSBTAT00000061237_UTR_pair	199	7	1362
ENSBTAG00000018400_ENSBTAT00000102824_UTR_pair	167	7	1486
ENSBTAG00000009941_ENSBTAT00000013114_UTR_pair	13	7	448
ENSBTAG00000000655_ENSBTAT00000069719_UTR_pair	69	7	695
ENSBTAG00000003708_ENSBTAT00000004831_UTR_pair	171	7	2137
ENSBTAG00000020930_ENSBTAT00000094221_UTR_pair	65	7	368
ENSBTAG00000015023_ENSBTAT00000019999_UTR_pair	145	7	1124
ENSBTAG00000026995_ENSBTAT00000038642_UTR_pair	587	7	1070
ENSBTAG00000006836_ENSBTAT00000008982_UTR_pair	155	7	94
ENSBTAG00000020042_ENSBTAT00000026699_UTR_pair	128	7	193
ENSBTAG00000002603_ENSBTAT00000003373_UTR_pair	174	7	769
ENSBTAG00000002610_ENSBTAT00000003377_UTR_pair	7	7	278
ENSBTAG00000002612_ENSBTAT00000082960_UTR_pair	97	7	2
ENSBTAG00000014479_ENSBTAT00000019254_UTR_pair	190	7	3828
ENSBTAG00000021304_ENSBTAT00000028388_UTR_pair	92	7	169
ENSBTAG00000014001_ENSBTAT00000085735_UTR_pair	199	7	1411
ENSBTAG00000014005_ENSBTAT00000018635_UTR_pair	122	7	1033
ENSBTAG00000017196_ENSBTAT00000022854_UTR_pair	104	7	1553
ENSBTAG00000017212_ENSBTAT00000022876_UTR_pair	47	7	1249
ENSBTAG00000017215_ENSBTAT00000064513_UTR_pair	199	7	1275
ENSBTAG00000017216_ENSBTAT00000073093_UTR_pair	199	7	1001
ENSBTAG00000005040_ENSBTAT00000006650_UTR_pair	612	7	610
ENSBTAG00000018123_ENSBTAT00000079989_UTR_pair	199	7	802
ENSBTAG00000026953_ENSBTAT00000084706_UTR_pair	199	7	1001
ENSBTAG00000010416_ENSBTAT00000097624_UTR_pair	85	7	569
ENSBTAG00000046979_ENSBTAT00000065983_UTR_pair	110	7	541
ENSBTAG00000004598_ENSBTAT00000006036_UTR_pair	292	7	518
ENSBTAG00000009845_ENSBTAT00000072598_UTR_pair	199	7	451
ENSBTAG00000031885_ENSBTAT00000045223_UTR_pair	199	7	1304
ENSBTAG00000004310_ENSBTAT00000005648_UTR_pair	70	7	2161
ENSBTAG00000046185_ENSBTAT00000063586_UTR_pair	316	7	1001
ENSBTAG00000014981_ENSBTAT00000117088_UTR_pair	199	7	3709
ENSBTAG00000003423_ENSBTAT00000004441_UTR_pair	70	7	258
ENSBTAG00000003155_ENSBTAT00000080345_UTR_pair	330	7	18
ENSBTAG00000012852_ENSBTAT00000017080_UTR_pair	14	7	17
ENSBTAG00000019836_ENSBTAT00000109709_UTR_pair	61	7	1727
ENSBTAG00000004054_ENSBTAT00000063150_UTR_pair	216	7	2044
ENSBTAG00000014230_ENSBTAT00000078182_UTR_pair	113	7	4289
ENSBTAG00000018310_ENSBTAT00000024364_UTR_pair	209	7	1001
ENSBTAG00000018636_ENSBTAT00000063128_UTR_pair	205	7	701
ENSBTAG00000013491_ENSBTAT00000135205_UTR_pair	67	7	1544
ENSBTAG00000009293_ENSBTAT00000067765_UTR_pair	199	7	291
ENSBTAG00000020819_ENSBTAT00000110759_UTR_pair	93	7	694
ENSBTAG00000013666_ENSBTAT00000018163_UTR_pair	280	7	1298
ENSBTAG00000004679_ENSBTAT00000006139_UTR_pair	122	7	1105
ENSBTAG00000007233_ENSBTAT00000009513_UTR_pair	117	7	248
ENSBTAG00000007007_ENSBTAT00000081667_UTR_pair	39	7	748
ENSBTAG00000007008_ENSBTAT00000090976_UTR_pair	275	7	766
ENSBTAG00000010995_ENSBTAT00000075752_UTR_pair	479	7	238
ENSBTAG00000012143_ENSBTAT00000092001_UTR_pair	128	7	3116
ENSBTAG00000062672_ENSBTAT00000135379_UTR_pair	544	7	6974
ENSBTAG00000002336_ENSBTAT00000122264_UTR_pair	199	7	3995
ENSBTAG00000069778_ENSBTAT00000086260_UTR_pair	293	7	342
ENSBTAG00000016456_ENSBTAT00000021879_UTR_pair	199	7	1001
ENSBTAG00000035995_ENSBTAT00000101481_UTR_pair	15	7	663
ENSBTAG00000016282_ENSBTAT00000030275_UTR_pair	428	7	2786
ENSBTAG00000013410_ENSBTAT00000017848_UTR_pair	199	7	134
ENSBTAG00000035998_ENSBTAT00000050490_UTR_pair	80	7	209
ENSBTAG00000031327_ENSBTAT00000105349_UTR_pair	183	7	1001
ENSBTAG00000058752_ENSBTAT00000107856_UTR_pair	970	7	2826
ENSBTAG00000003556_ENSBTAT00000086234_UTR_pair	199	7	522
ENSBTAG00000003559_ENSBTAT00000083195_UTR_pair	297	7	1001
ENSBTAG00000017622_ENSBTAT00000121060_UTR_pair	62	7	657
ENSBTAG00000017636_ENSBTAT00000130835_UTR_pair	286	7	171
ENSBTAG00000004802_ENSBTAT00000006305_UTR_pair	269	7	1548
ENSBTAG00000060925_ENSBTAT00000110932_UTR_pair	1437	7	6290
ENSBTAG00000007319_ENSBTAT00000009629_UTR_pair	131	7	778
ENSBTAG00000048010_ENSBTAT00000063951_UTR_pair	8	7	39
ENSBTAG00000012751_ENSBTAT00000016949_UTR_pair	173	7	393
ENSBTAG00000046346_ENSBTAT00000081554_UTR_pair	55	7	2922
ENSBTAG00000047606_ENSBTAT00000101377_UTR_pair	35	7	3312
ENSBTAG00000051673_ENSBTAT00000066608_UTR_pair	89	7	589
ENSBTAG00000045594_ENSBTAT00000107113_UTR_pair	47	7	410
ENSBTAG00000007398_ENSBTAT00000090037_UTR_pair	9	7	9
ENSBTAG00000009453_ENSBTAT00000133437_UTR_pair	59	7	1001
ENSBTAG00000003997_ENSBTAT00000133995_UTR_pair	57	7	385
ENSBTAG00000012073_ENSBTAT00000121324_UTR_pair	68	7	2282
ENSBTAG00000018026_ENSBTAT00000023996_UTR_pair	199	7	200
ENSBTAG00000011628_ENSBTAT00000067365_UTR_pair	193	7	475
ENSBTAG00000018227_ENSBTAT00000067486_UTR_pair	218	7	879
ENSBTAG00000004117_ENSBTAT00000005379_UTR_pair	397	7	238
ENSBTAG00000019832_ENSBTAT00000026423_UTR_pair	199	7	2345
ENSBTAG00000007438_ENSBTAT00000009782_UTR_pair	408	7	1575
ENSBTAG00000009194_ENSBTAT00000012114_UTR_pair	199	7	1001
ENSBTAG00000009826_ENSBTAT00000085789_UTR_pair	91	7	2830
ENSBTAG00000001710_ENSBTAT00000074120_UTR_pair	95	7	496
ENSBTAG00000001712_ENSBTAT00000002243_UTR_pair	32	7	4147
ENSBTAG00000019526_ENSBTAT00000131100_UTR_pair	52	7	3
ENSBTAG00000014700_ENSBTAT00000112464_UTR_pair	111	7	2
ENSBTAG00000004834_ENSBTAT00000080945_UTR_pair	77	7	315
ENSBTAG00000078459_ENSBTAT00000147230_UTR_pair	109	7	5950
ENSBTAG00000021442_ENSBTAT00000028588_UTR_pair	259	7	960
ENSBTAG00000003952_ENSBTAT00000005160_UTR_pair	53	7	2027
ENSBTAG00000011333_ENSBTAT00000095192_UTR_pair	276	7	2403
ENSBTAG00000017426_ENSBTAT00000023165_UTR_pair	153	7	3337
ENSBTAG00000016760_ENSBTAT00000056583_UTR_pair	353	7	1143
ENSBTAG00000016758_ENSBTAT00000022288_UTR_pair	84	7	152
ENSBTAG00000016563_ENSBTAT00000079988_UTR_pair	246	7	1001
ENSBTAG00000053223_ENSBTAT00000125502_UTR_pair	2	7	240
ENSBTAG00000037726_ENSBTAT00000122196_UTR_pair	457	7	229
ENSBTAG00000018283_ENSBTAT00000024335_UTR_pair	93	7	225
ENSBTAG00000014927_ENSBTAT00000019872_UTR_pair	357	7	2627
ENSBTAG00000018105_ENSBTAT00000024095_UTR_pair	825	7	36
ENSBTAG00000019305_ENSBTAT00000025704_UTR_pair	31	7	19
ENSBTAG00000047135_ENSBTAT00000084758_UTR_pair	199	7	219
ENSBTAG00000003845_ENSBTAT00000107002_UTR_pair	57	7	151
ENSBTAG00000022721_ENSBTAT00000128944_UTR_pair	199	7	1217
ENSBTAG00000019106_ENSBTAT00000025437_UTR_pair	255	7	495
ENSBTAG00000047441_ENSBTAT00000087635_UTR_pair	252	7	487
ENSBTAG00000016420_ENSBTAT00000021838_UTR_pair	305	7	613
ENSBTAG00000016076_ENSBTAT00000075890_UTR_pair	199	7	2051
ENSBTAG00000006570_ENSBTAT00000008631_UTR_pair	197	7	340
ENSBTAG00000075277_ENSBTAT00000138721_UTR_pair	126	7	513
ENSBTAG00000002795_ENSBTAT00000089534_UTR_pair	153	7	2732
ENSBTAG00000017365_ENSBTAT00000078261_UTR_pair	325	7	1583
ENSBTAG00000000459_ENSBTAT00000111922_UTR_pair	493	7	320
ENSBTAG00000003325_ENSBTAT00000068111_UTR_pair	23	7	1001
ENSBTAG00000008416_ENSBTAT00000133729_UTR_pair	200	7	1182
ENSBTAG00000034005_ENSBTAT00000083684_UTR_pair	228	7	4823
ENSBTAG00000016726_ENSBTAT00000116322_UTR_pair	70	7	552
ENSBTAG00000006193_ENSBTAT00000151593_UTR_pair	41	7	892
ENSBTAG00000078893_ENSBTAT00000153382_UTR_pair	199	7	247
ENSBTAG00000003882_ENSBTAT00000005064_UTR_pair	145	7	2620
ENSBTAG00000010832_ENSBTAT00000030816_UTR_pair	42	7	486
ENSBTAG00000007964_ENSBTAT00000090105_UTR_pair	199	7	1001
ENSBTAG00000007961_ENSBTAT00000047754_UTR_pair	224	7	259
ENSBTAG00000007780_ENSBTAT00000097876_UTR_pair	64	7	196
ENSBTAG00000007777_ENSBTAT00000100770_UTR_pair	279	7	4
ENSBTAG00000007776_ENSBTAT00000077945_UTR_pair	199	7	667
ENSBTAG00000009765_ENSBTAT00000130177_UTR_pair	100	7	1001
ENSBTAG00000019193_ENSBTAT00000066273_UTR_pair	101	7	1990
ENSBTAG00000003112_ENSBTAT00000083515_UTR_pair	77	7	1001
ENSBTAG00000012142_ENSBTAT00000047319_UTR_pair	80	7	746
ENSBTAG00000012904_ENSBTAT00000017152_UTR_pair	114	7	1589
ENSBTAG00000012902_ENSBTAT00000017150_UTR_pair	2	7	179
ENSBTAG00000009863_ENSBTAT00000013008_UTR_pair	226	7	1455
ENSBTAG00000039855_ENSBTAT00000055237_UTR_pair	20	7	996
ENSBTAG00000001176_ENSBTAT00000121612_UTR_pair	886	7	3042
ENSBTAG00000019534_ENSBTAT00000076573_UTR_pair	199	7	419
ENSBTAG00000002147_ENSBTAT00000002784_UTR_pair	199	7	1001
ENSBTAG00000005436_ENSBTAT00000079665_UTR_pair	199	7	788
ENSBTAG00000006679_ENSBTAT00000109509_UTR_pair	190	7	1001
ENSBTAG00000007624_ENSBTAT00000080373_UTR_pair	143	7	1615
ENSBTAG00000021506_ENSBTAT00000028661_UTR_pair	9	7	762
ENSBTAG00000015554_ENSBTAT00000046850_UTR_pair	263	7	2677
ENSBTAG00000022681_ENSBTAT00000030754_UTR_pair	205	7	2088
ENSBTAG00000009541_ENSBTAT00000112588_UTR_pair	199	7	973
ENSBTAG00000011081_ENSBTAT00000111682_UTR_pair	121	7	1001
ENSBTAG00000010360_ENSBTAT00000089979_UTR_pair	201	7	1426
ENSBTAG00000037972_ENSBTAT00000068164_UTR_pair	309	7	17
ENSBTAG00000011287_ENSBTAT00000087570_UTR_pair	264	7	1001
ENSBTAG00000021911_ENSBTAT00000063448_UTR_pair	199	7	360
ENSBTAG00000014418_ENSBTAT00000108699_UTR_pair	199	7	248
ENSBTAG00000022656_ENSBTAT00000094967_UTR_pair	199	7	731
ENSBTAG00000021724_ENSBTAT00000028958_UTR_pair	106	7	388
ENSBTAG00000019989_ENSBTAT00000108354_UTR_pair	39	7	1001
ENSBTAG00000016615_ENSBTAT00000022100_UTR_pair	174	7	908
ENSBTAG00000022004_ENSBTAT00000029348_UTR_pair	132	7	1539
ENSBTAG00000021164_ENSBTAT00000061439_UTR_pair	199	7	1907
ENSBTAG00000018433_ENSBTAT00000148615_UTR_pair	199	7	1174
ENSBTAG00000016069_ENSBTAT00000094359_UTR_pair	254	7	85
ENSBTAG00000015563_ENSBTAT00000020675_UTR_pair	69	7	286
ENSBTAG00000006824_ENSBTAT00000008971_UTR_pair	12	7	159
ENSBTAG00000059979_ENSBTAT00000134992_UTR_pair	58	7	5938
ENSBTAG00000014091_ENSBTAT00000068976_UTR_pair	53	7	1885
ENSBTAG00000019748_ENSBTAT00000132095_UTR_pair	199	7	1001
ENSBTAG00000019746_ENSBTAT00000126803_UTR_pair	487	7	186
ENSBTAG00000020221_ENSBTAT00000026930_UTR_pair	563	7	1001
ENSBTAG00000032374_ENSBTAT00000045935_UTR_pair	110	7	472
ENSBTAG00000011180_ENSBTAT00000066652_UTR_pair	123	7	1001
ENSBTAG00000010027_ENSBTAT00000013227_UTR_pair	300	7	1380
ENSBTAG00000003758_ENSBTAT00000125145_UTR_pair	1267	7	103
ENSBTAG00000008719_ENSBTAT00000078659_UTR_pair	358	7	351
ENSBTAG00000011345_ENSBTAT00000143394_UTR_pair	372	7	1813
ENSBTAG00000004749_ENSBTAT00000006234_UTR_pair	182	7	886
ENSBTAG00000014550_ENSBTAT00000120455_UTR_pair	199	7	337
ENSBTAG00000014784_ENSBTAT00000019665_UTR_pair	199	7	1001
ENSBTAG00000014779_ENSBTAT00000019661_UTR_pair	209	7	828
ENSBTAG00000045817_ENSBTAT00000064109_UTR_pair	158	7	1193
ENSBTAG00000021695_ENSBTAT00000028914_UTR_pair	263	7	383
ENSBTAG00000002960_ENSBTAT00000003855_UTR_pair	14	7	2823
ENSBTAG00000002962_ENSBTAT00000080231_UTR_pair	199	7	852
ENSBTAG00000054131_ENSBTAT00000118781_UTR_pair	322	7	86
ENSBTAG00000004118_ENSBTAT00000005380_UTR_pair	39	7	143
ENSBTAG00000001471_ENSBTAT00000076786_UTR_pair	188	7	1001
ENSBTAG00000021912_ENSBTAT00000029212_UTR_pair	177	7	1415
ENSBTAG00000053854_ENSBTAT00000055077_UTR_pair	222	7	145
ENSBTAG00000037377_ENSBTAT00000024782_UTR_pair	1074	7	553
ENSBTAG00000000670_ENSBTAT00000073688_UTR_pair	2914	7	72
ENSBTAG00000034796_ENSBTAT00000049255_UTR_pair	403	7	299
ENSBTAG00000032253_ENSBTAT00000045730_UTR_pair	268	7	347
ENSBTAG00000006500_ENSBTAT00000094366_UTR_pair	786	7	9502
ENSBTAG00000060215_ENSBTAT00000117261_UTR_pair	199	7	241
ENSBTAG00000016532_ENSBTAT00000021983_UTR_pair	160	7	1285
ENSBTAG00000022622_ENSBTAT00000030652_UTR_pair	129	7	1056
ENSBTAG00000058435_ENSBTAT00000003411_UTR_pair	482	7	1001
ENSBTAG00000019163_ENSBTAT00000025505_UTR_pair	505	7	312
ENSBTAG00000020963_ENSBTAT00000073228_UTR_pair	53	7	813
ENSBTAG00000058889_ENSBTAT00000000612_UTR_pair	163	7	102
ENSBTAG00000052388_ENSBTAT00000127623_UTR_pair	199	7	427
ENSBTAG00000000480_ENSBTAT00000000607_UTR_pair	156	7	374
ENSBTAG00000010138_ENSBTAT00000013382_UTR_pair	78	7	427
ENSBTAG00000020645_ENSBTAT00000027511_UTR_pair	199	7	1020
ENSBTAG00000008509_ENSBTAT00000102667_UTR_pair	280	7	1331
ENSBTAG00000018307_ENSBTAT00000024362_UTR_pair	199	7	1001
ENSBTAG00000006328_ENSBTAT00000008300_UTR_pair	62	7	120
ENSBTAG00000020047_ENSBTAT00000026711_UTR_pair	294	7	154
ENSBTAG00000004877_ENSBTAT00000006411_UTR_pair	262	7	511
ENSBTAG00000012335_ENSBTAT00000016365_UTR_pair	160	7	93
ENSBTAG00000070606_ENSBTAT00000147800_UTR_pair	213	7	2903
ENSBTAG00000011588_ENSBTAT00000045376_UTR_pair	199	7	222
ENSBTAG00000011580_ENSBTAT00000078428_UTR_pair	199	7	1001
ENSBTAG00000000387_ENSBTAT00000103166_UTR_pair	146	7	1001
ENSBTAG00000022632_ENSBTAT00000030664_UTR_pair	199	7	1239
ENSBTAG00000004279_ENSBTAT00000005600_UTR_pair	502	7	1099
ENSBTAG00000011899_ENSBTAT00000015787_UTR_pair	13	7	1099
ENSBTAG00000000981_ENSBTAT00000001298_UTR_pair	190	7	662
ENSBTAG00000013932_ENSBTAT00000018512_UTR_pair	52	7	942
ENSBTAG00000022635_ENSBTAT00000057452_UTR_pair	86	7	110
ENSBTAG00000018921_ENSBTAT00000025198_UTR_pair	333	7	274
ENSBTAG00000018928_ENSBTAT00000025191_UTR_pair	27	7	83
ENSBTAG00000018924_ENSBTAT00000025183_UTR_pair	439	7	759
ENSBTAG00000031837_ENSBTAT00000025179_UTR_pair	81	7	43
ENSBTAG00000018910_ENSBTAT00000025167_UTR_pair	199	7	535
ENSBTAG00000005488_ENSBTAT00000007216_UTR_pair	301	7	1296
ENSBTAG00000000191_ENSBTAT00000142391_UTR_pair	57	7	80
ENSBTAG00000014205_ENSBTAT00000018886_UTR_pair	31	7	3292
ENSBTAG00000021853_ENSBTAT00000092528_UTR_pair	333	7	269
ENSBTAG00000021850_ENSBTAT00000126183_UTR_pair	135	7	1001
ENSBTAG00000019096_ENSBTAT00000025422_UTR_pair	42	7	120
ENSBTAG00000006752_ENSBTAT00000123799_UTR_pair	196	7	1871
ENSBTAG00000009183_ENSBTAT00000131626_UTR_pair	18	7	1000
