seqname	gene_id	transcript_id	region	length	selection_reason	short_utrs
ENSG00000167363_ENST00000300784.8_3UTR	ENSG00000167363	ENST00000300784.8	3UTR	441	MANE_Select	true
ENSG00000167363_ENST00000300784.8_start_codon_region	ENSG00000167363	ENST00000300784.8	start_codon_region	55	MANE_Select	true
ENSG00000167363_ENST00000300784.8_stop_codon_region	ENSG00000167363	ENST00000300784.8	stop_codon_region	63	MANE_Select	true
ENSG00000167363_ENST00000300784.8_tail_region	ENSG00000167363	ENST00000300784.8	tail_region	100	MANE_Select	true
ENSG00000167363_ENST00000300784.8_UTR_pair	ENSG00000167363	ENST00000300784.8	UTR_pair	470	MANE_Select	true
ENSG00000172232_ENST00000233997.4_mRNA	ENSG00000172232	ENST00000233997.4	mRNA	907	MANE_Select	true
ENSG00000172232_ENST00000233997.4_CDS	ENSG00000172232	ENST00000233997.4	CDS	756	MANE_Select	true
ENSG00000172232_ENST00000233997.4_5UTR	ENSG00000172232	ENST00000233997.4	5UTR	10	MANE_Select	true
ENSG00000172232_ENST00000233997.4_3UTR	ENSG00000172232	ENST00000233997.4	3UTR	141	MANE_Select	true
ENSG00000172232_ENST00000233997.4_start_codon_region	ENSG00000172232	ENST00000233997.4	start_codon_region	43	MANE_Select	true
ENSG00000172232_ENST00000233997.4_stop_codon_region	ENSG00000172232	ENST00000233997.4	stop_codon_region	63	MANE_Select	true
ENSG00000172232_ENST00000233997.4_tail_region	ENSG00000172232	ENST00000233997.4	tail_region	100	MANE_Select	true
ENSG00000172232_ENST00000233997.4_UTR_pair	ENSG00000172232	ENST00000233997.4	UTR_pair	158	MANE_Select	true
ENSG00000115286_ENST00000233627.14_mRNA	ENSG00000115286	ENST00000233627.14	mRNA	758	MANE_Select	true
ENSG00000115286_ENST00000233627.14_CDS	ENSG00000115286	ENST00000233627.14	CDS	642	MANE_Select	true
ENSG00000115286_ENST00000233627.14_5UTR	ENSG00000115286	ENST00000233627.14	5UTR	20	MANE_Select	true
ENSG00000115286_ENST00000233627.14_3UTR	ENSG00000115286	ENST00000233627.14	3UTR	96	MANE_Select	true
ENSG00000115286_ENST00000233627.14_start_codon_region	ENSG00000115286	ENST00000233627.14	start_codon_region	53	MANE_Select	true
ENSG00000115286_ENST00000233627.14_stop_codon_region	ENSG00000115286	ENST00000233627.14	stop_codon_region	63	MANE_Select	true
ENSG00000115286_ENST00000233627.14_tail_region	ENSG00000115286	ENST00000233627.14	tail_region	100	MANE_Select	true
ENSG00000115286_ENST00000233627.14_UTR_pair	ENSG00000115286	ENST00000233627.14	UTR_pair	123	MANE_Select	true
ENSG00000167476_ENST00000300961.10_mRNA	ENSG00000167476	ENST00000300961.10	mRNA	1138	MANE_Select	false
ENSG00000167476_ENST00000300961.10_CDS	ENSG00000167476	ENST00000300961.10	CDS	996	MANE_Select	false
ENSG00000167476_ENST00000300961.10_5UTR	ENSG00000167476	ENST00000300961.10	5UTR	65	MANE_Select	false
ENSG00000167476_ENST00000300961.10_3UTR	ENSG00000167476	ENST00000300961.10	3UTR	77	MANE_Select	false
ENSG00000167476_ENST00000300961.10_start_codon_region	ENSG00000167476	ENST00000300961.10	start_codon_region	63	MANE_Select	false
ENSG00000167476_ENST00000300961.10_stop_codon_region	ENSG00000167476	ENST00000300961.10	stop_codon_region	63	MANE_Select	false
ENSG00000167476_ENST00000300961.10_tail_region	ENSG00000167476	ENST00000300961.10	tail_region	100	MANE_Select	false
ENSG00000167476_ENST00000300961.10_UTR_pair	ENSG00000167476	ENST00000300961.10	UTR_pair	149	MANE_Select	false
ENSG00000161082_ENST00000292672.7_mRNA	ENSG00000161082	ENST00000292672.7	mRNA	1896	MANE_Select	false
ENSG00000161082_ENST00000292672.7_CDS	ENSG00000161082	ENST00000292672.7	CDS	1458	MANE_Select	false
ENSG00000161082_ENST00000292672.7_5UTR	ENSG00000161082	ENST00000292672.7	5UTR	79	MANE_Select	false
ENSG00000161082_ENST00000292672.7_3UTR	ENSG00000161082	ENST00000292672.7	3UTR	359	MANE_Select	false
ENSG00000161082_ENST00000292672.7_start_codon_region	ENSG00000161082	ENST00000292672.7	start_codon_region	63	MANE_Select	false
ENSG00000161082_ENST00000292672.7_stop_codon_region	ENSG00000161082	ENST00000292672.7	stop_codon_region	63	MANE_Select	false
ENSG00000161082_ENST00000292672.7_tail_region	ENSG00000161082	ENST00000292672.7	tail_region	100	MANE_Select	false
ENSG00000161082_ENST00000292672.7_UTR_pair	ENSG00000161082	ENST00000292672.7	UTR_pair	445	MANE_Select	false
ENSG00000130158_ENST00000294618.12_mRNA	ENSG00000130158	ENST00000294618.12	mRNA	6430	MANE_Select	false
ENSG00000130158_ENST00000294618.12_CDS	ENSG00000130158	ENST00000294618.12	CDS	6144	MANE_Select	false
ENSG00000130158_ENST00000294618.12_5UTR	ENSG00000130158	ENST00000294618.12	5UTR	84	MANE_Select	false
ENSG00000130158_ENST00000294618.12_3UTR	ENSG00000130158	ENST00000294618.12	3UTR	202	MANE_Select	false
ENSG00000130158_ENST00000294618.12_start_codon_region	ENSG00000130158	ENST00000294618.12	start_codon_region	63	MANE_Select	false
ENSG00000130158_ENST00000294618.12_stop_codon_region	ENSG00000130158	ENST00000294618.12	stop_codon_region	63	MANE_Select	false
ENSG00000130158_ENST00000294618.12_tail_region	ENSG00000130158	ENST00000294618.12	tail_region	100	MANE_Select	false
ENSG00000130158_ENST00000294618.12_UTR_pair	ENSG00000130158	ENST00000294618.12	UTR_pair	293	MANE_Select	false
ENSG00000160410_ENST00000291842.10_mRNA	ENSG00000160410	ENST00000291842.10	mRNA	2341	MANE_Select	true
ENSG00000160410_ENST00000291842.10_CDS	ENSG00000160410	ENST00000291842.10	CDS	2124	MANE_Select	true
ENSG00000160410_ENST00000291842.10_5UTR	ENSG00000160410	ENST00000291842.10	5UTR	27	MANE_Select	true
ENSG00000160410_ENST00000291842.10_3UTR	ENSG00000160410	ENST00000291842.10	3UTR	190	MANE_Select	true
ENSG00000160410_ENST00000291842.10_start_codon_region	ENSG00000160410	ENST00000291842.10	start_codon_region	60	MANE_Select	true
ENSG00000160410_ENST00000291842.10_stop_codon_region	ENSG00000160410	ENST00000291842.10	stop_codon_region	63	MANE_Select	true
ENSG00000160410_ENST00000291842.10_tail_region	ENSG00000160410	ENST00000291842.10	tail_region	100	MANE_Select	true
ENSG00000160410_ENST00000291842.10_UTR_pair	ENSG00000160410	ENST00000291842.10	UTR_pair	224	MANE_Select	true
ENSG00000142227_ENST00000270221.11_mRNA	ENSG00000142227	ENST00000270221.11	mRNA	649	MANE_Select	false
ENSG00000142227_ENST00000270221.11_CDS	ENSG00000142227	ENST00000270221.11	CDS	492	MANE_Select	false
ENSG00000142227_ENST00000270221.11_5UTR	ENSG00000142227	ENST00000270221.11	5UTR	74	MANE_Select	false
ENSG00000142227_ENST00000270221.11_3UTR	ENSG00000142227	ENST00000270221.11	3UTR	83	MANE_Select	false
ENSG00000142227_ENST00000270221.11_start_codon_region	ENSG00000142227	ENST00000270221.11	start_codon_region	63	MANE_Select	false
ENSG00000142227_ENST00000270221.11_stop_codon_region	ENSG00000142227	ENST00000270221.11	stop_codon_region	63	MANE_Select	false
ENSG00000142227_ENST00000270221.11_tail_region	ENSG00000142227	ENST00000270221.11	tail_region	100	MANE_Select	false
ENSG00000142227_ENST00000270221.11_UTR_pair	ENSG00000142227	ENST00000270221.11	UTR_pair	164	MANE_Select	false
ENSG00000087088_ENST00000345358.12_mRNA	ENSG00000087088	ENST00000345358.12	mRNA	795	MANE_Select	false
ENSG00000087088_ENST00000345358.12_CDS	ENSG00000087088	ENST00000345358.12	CDS	579	MANE_Select	false
ENSG00000087088_ENST00000345358.12_5UTR	ENSG00000087088	ENST00000345358.12	5UTR	54	MANE_Select	false
ENSG00000087088_ENST00000345358.12_3UTR	ENSG00000087088	ENST00000345358.12	3UTR	162	MANE_Select	false
ENSG00000087088_ENST00000345358.12_start_codon_region	ENSG00000087088	ENST00000345358.12	start_codon_region	63	MANE_Select	false
ENSG00000087088_ENST00000345358.12_stop_codon_region	ENSG00000087088	ENST00000345358.12	stop_codon_region	63	MANE_Select	false
ENSG00000087088_ENST00000345358.12_tail_region	ENSG00000087088	ENST00000345358.12	tail_region	100	MANE_Select	false
ENSG00000087088_ENST00000345358.12_UTR_pair	ENSG00000087088	ENST00000345358.12	UTR_pair	223	MANE_Select	false
ENSG00000125968_ENST00000376112.4_mRNA	ENSG00000125968	ENST00000376112.4	mRNA	983	MANE_Select	false
ENSG00000125968_ENST00000376112.4_CDS	ENSG00000125968	ENST00000376112.4	CDS	468	MANE_Select	false
ENSG00000125968_ENST00000376112.4_5UTR	ENSG00000125968	ENST00000376112.4	5UTR	99	MANE_Select	false
ENSG00000125968_ENST00000376112.4_3UTR	ENSG00000125968	ENST00000376112.4	3UTR	416	MANE_Select	false
ENSG00000125968_ENST00000376112.4_start_codon_region	ENSG00000125968	ENST00000376112.4	start_codon_region	63	MANE_Select	false
ENSG00000125968_ENST00000376112.4_stop_codon_region	ENSG00000125968	ENST00000376112.4	stop_codon_region	63	MANE_Select	false
ENSG00000125968_ENST00000376112.4_tail_region	ENSG00000125968	ENST00000376112.4	tail_region	100	MANE_Select	false
ENSG00000125968_ENST00000376112.4_UTR_pair	ENSG00000125968	ENST00000376112.4	UTR_pair	522	MANE_Select	false
ENSG00000101210_ENST00000217182.6_mRNA	ENSG00000101210	ENST00000217182.6	mRNA	1773	MANE_Select	false
ENSG00000101210_ENST00000217182.6_CDS	ENSG00000101210	ENST00000217182.6	CDS	1392	MANE_Select	false
ENSG00000101210_ENST00000217182.6_5UTR	ENSG00000101210	ENST00000217182.6	5UTR	97	MANE_Select	false
ENSG00000101210_ENST00000217182.6_3UTR	ENSG00000101210	ENST00000217182.6	3UTR	284	MANE_Select	false
ENSG00000101210_ENST00000217182.6_start_codon_region	ENSG00000101210	ENST00000217182.6	start_codon_region	63	MANE_Select	false
ENSG00000101210_ENST00000217182.6_stop_codon_region	ENSG00000101210	ENST00000217182.6	stop_codon_region	63	MANE_Select	false
ENSG00000101210_ENST00000217182.6_tail_region	ENSG00000101210	ENST00000217182.6	tail_region	100	MANE_Select	false
ENSG00000101210_ENST00000217182.6_UTR_pair	ENSG00000101210	ENST00000217182.6	UTR_pair	388	MANE_Select	false
ENSG00000142173_ENST00000300527.9_mRNA	ENSG00000142173	ENST00000300527.9	mRNA	3445	MANE_Select	false
ENSG00000142173_ENST00000300527.9_CDS	ENSG00000142173	ENST00000300527.9	CDS	3060	MANE_Select	false
ENSG00000142173_ENST00000300527.9_5UTR	ENSG00000142173	ENST00000300527.9	5UTR	89	MANE_Select	false
ENSG00000142173_ENST00000300527.9_3UTR	ENSG00000142173	ENST00000300527.9	3UTR	296	MANE_Select	false
ENSG00000142173_ENST00000300527.9_start_codon_region	ENSG00000142173	ENST00000300527.9	start_codon_region	63	MANE_Select	false
ENSG00000142173_ENST00000300527.9_stop_codon_region	ENSG00000142173	ENST00000300527.9	stop_codon_region	63	MANE_Select	false
ENSG00000142173_ENST00000300527.9_tail_region	ENSG00000142173	ENST00000300527.9	tail_region	100	MANE_Select	false
ENSG00000142173_ENST00000300527.9_UTR_pair	ENSG00000142173	ENST00000300527.9	UTR_pair	392	MANE_Select	false
ENSG00000128228_ENST00000248958.5_mRNA	ENSG00000128228	ENST00000248958.5	mRNA	825	MANE_Select	false
ENSG00000128228_ENST00000248958.5_CDS	ENSG00000128228	ENST00000248958.5	CDS	666	MANE_Select	false
ENSG00000128228_ENST00000248958.5_5UTR	ENSG00000128228	ENST00000248958.5	5UTR	35	MANE_Select	false
ENSG00000128228_ENST00000248958.5_3UTR	ENSG00000128228	ENST00000248958.5	3UTR	124	MANE_Select	false
ENSG00000128228_ENST00000248958.5_start_codon_region	ENSG00000128228	ENST00000248958.5	start_codon_region	63	MANE_Select	false
ENSG00000128228_ENST00000248958.5_stop_codon_region	ENSG00000128228	ENST00000248958.5	stop_codon_region	63	MANE_Select	false
ENSG00000128228_ENST00000248958.5_tail_region	ENSG00000128228	ENST00000248958.5	tail_region	100	MANE_Select	false
ENSG00000128228_ENST00000248958.5_UTR_pair	ENSG00000128228	ENST00000248958.5	UTR_pair	166	MANE_Select	false
ENSG00000100412_ENST00000216254.9_mRNA	ENSG00000100412	ENST00000216254.9	mRNA	2734	MANE_Select	false
ENSG00000100412_ENST00000216254.9_CDS	ENSG00000100412	ENST00000216254.9	CDS	2343	MANE_Select	false
ENSG00000100412_ENST00000216254.9_5UTR	ENSG00000100412	ENST00000216254.9	5UTR	30	MANE_Select	false
ENSG00000100412_ENST00000216254.9_3UTR	ENSG00000100412	ENST00000216254.9	3UTR	361	MANE_Select	false
ENSG00000100412_ENST00000216254.9_start_codon_region	ENSG00000100412	ENST00000216254.9	start_codon_region	63	MANE_Select	false
ENSG00000100412_ENST00000216254.9_stop_codon_region	ENSG00000100412	ENST00000216254.9	stop_codon_region	63	MANE_Select	false
ENSG00000100412_ENST00000216254.9_tail_region	ENSG00000100412	ENST00000216254.9	tail_region	100	MANE_Select	false
ENSG00000100412_ENST00000216254.9_UTR_pair	ENSG00000100412	ENST00000216254.9	UTR_pair	398	MANE_Select	false
ENSG00000073169_ENST00000380903.7_mRNA	ENSG00000073169	ENST00000380903.7	mRNA	2283	MANE_Select	true
ENSG00000073169_ENST00000380903.7_CDS	ENSG00000073169	ENST00000380903.7	CDS	2010	MANE_Select	true
ENSG00000073169_ENST00000380903.7_5UTR	ENSG00000073169	ENST00000380903.7	5UTR	26	MANE_Select	true
ENSG00000073169_ENST00000380903.7_3UTR	ENSG00000073169	ENST00000380903.7	3UTR	247	MANE_Select	true
ENSG00000073169_ENST00000380903.7_start_codon_region	ENSG00000073169	ENST00000380903.7	start_codon_region	59	MANE_Select	true
ENSG00000073169_ENST00000380903.7_stop_codon_region	ENSG00000073169	ENST00000380903.7	stop_codon_region	63	MANE_Select	true
ENSG00000073169_ENST00000380903.7_tail_region	ENSG00000073169	ENST00000380903.7	tail_region	100	MANE_Select	true
ENSG00000073169_ENST00000380903.7_UTR_pair	ENSG00000073169	ENST00000380903.7	UTR_pair	280	MANE_Select	true
ENSG00000068394_ENST00000156109.7_mRNA	ENSG00000068394	ENST00000156109.7	mRNA	1658	MANE_Select	true
ENSG00000068394_ENST00000156109.7_CDS	ENSG00000068394	ENST00000156109.7	CDS	1431	MANE_Select	true
ENSG00000068394_ENST00000156109.7_5UTR	ENSG00000068394	ENST00000156109.7	5UTR	13	MANE_Select	true
ENSG00000068394_ENST00000156109.7_3UTR	ENSG00000068394	ENST00000156109.7	3UTR	214	MANE_Select	true
ENSG00000068394_ENST00000156109.7_start_codon_region	ENSG00000068394	ENST00000156109.7	start_codon_region	46	MANE_Select	true
ENSG00000068394_ENST00000156109.7_stop_codon_region	ENSG00000068394	ENST00000156109.7	stop_codon_region	63	MANE_Select	true
ENSG00000068394_ENST00000156109.7_tail_region	ENSG00000068394	ENST00000156109.7	tail_region	100	MANE_Select	true
ENSG00000068394_ENST00000156109.7_UTR_pair	ENSG00000068394	ENST00000156109.7	UTR_pair	234	MANE_Select	true
ENSG00000147166_ENST00000373829.8_mRNA	ENSG00000147166	ENST00000373829.8	mRNA	1280	MANE_Select	false
ENSG00000147166_ENST00000373829.8_CDS	ENSG00000147166	ENST00000373829.8	CDS	1044	MANE_Select	false
ENSG00000147166_ENST00000373829.8_5UTR	ENSG00000147166	ENST00000373829.8	5UTR	57	MANE_Select	false
ENSG00000147166_ENST00000373829.8_3UTR	ENSG00000147166	ENST00000373829.8	3UTR	179	MANE_Select	false
ENSG00000147166_ENST00000373829.8_start_codon_region	ENSG00000147166	ENST00000373829.8	start_codon_region	63	MANE_Select	false
ENSG00000147166_ENST00000373829.8_stop_codon_region	ENSG00000147166	ENST00000373829.8	stop_codon_region	63	MANE_Select	false
ENSG00000147166_ENST00000373829.8_tail_region	ENSG00000147166	ENST00000373829.8	tail_region	100	MANE_Select	false
ENSG00000147166_ENST00000373829.8_UTR_pair	ENSG00000147166	ENST00000373829.8	UTR_pair	243	MANE_Select	false
