transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENSMUST00000092074.12	13	19	27	6	9	20	2	14	3	25	8	8	7	19	25	10	15	10	50	5	13	28	2	16	7	7	14	2	11	22	52	15	19	22	39	12	6	22	0	15	12	10	24	10	3	12	25	4	0	4	0	9	11	15	1	13	1	5	12	7	2	19	5	15	0	43	12	34	58	34	56	15	36	40	107	25	25	59	65	41	73	45	44	12	13	838	838	1	837
ENSMUST00000026469.9	7	4	14	4	5	7	1	3	4	20	8	7	0	13	10	0	5	7	18	6	19	14	4	17	6	10	11	2	4	12	26	6	16	9	32	9	13	13	5	12	15	13	20	7	3	6	14	4	0	5	0	3	1	9	2	9	1	3	3	2	1	11	9	2	0	43	5	18	48	13	55	13	13	21	58	10	8	54	23	41	48	16	27	3	8	526	526	1	525
ENSMUST00000048099.5	8	6	14	10	6	10	3	6	4	7	3	10	6	13	10	7	6	4	13	2	4	7	2	3	4	1	5	0	3	13	19	4	12	6	18	4	3	6	2	4	11	9	6	3	3	10	13	12	1	11	0	8	4	7	2	10	0	8	12	4	5	9	6	16	0	15	12	10	30	25	29	6	26	22	50	10	16	16	19	17	40	25	38	12	19	438	438	1	437
ENSMUST00000054287.9	17	23	19	4	9	22	3	6	2	30	2	13	4	15	14	6	2	31	25	7	12	13	3	9	3	6	15	2	7	17	32	4	8	29	33	15	8	16	6	8	5	16	15	6	4	20	15	8	0	11	0	4	6	12	4	6	1	20	3	12	1	24	9	11	0	38	32	44	41	35	42	38	25	36	70	14	27	37	27	30	71	40	47	3	15	713	713	1	712
ENSMUST00000026461.8	17	9	24	9	7	1	0	4	7	4	4	7	6	5	10	8	7	11	11	4	4	4	3	6	2	7	4	1	3	7	12	6	14	8	17	19	4	7	1	3	5	4	3	5	4	11	9	7	0	11	0	8	4	7	0	6	1	5	8	4	4	8	3	14	0	15	9	27	31	22	17	15	19	41	35	10	18	17	18	25	28	12	31	8	19	418	418	1	417
ENSMUST00000073868.9	8	5	8	3	8	3	4	3	2	1	1	6	2	4	5	4	6	0	12	0	4	2	0	3	4	0	0	0	0	2	4	1	14	4	15	6	8	7	0	9	2	0	2	4	3	6	2	8	1	2	0	0	4	2	2	3	0	0	0	0	2	1	2	2	0	24	0	10	29	3	8	0	10	16	11	5	8	9	18	7	18	18	19	0	2	216	216	1	215
ENSMUST00000052798.14	6	1	6	8	2	0	0	1	2	1	3	4	0	1	6	3	1	1	2	3	3	0	0	2	2	0	0	1	0	1	1	4	9	9	4	19	3	0	0	1	4	1	0	2	4	0	1	2	1	1	0	1	3	3	2	2	0	0	5	5	4	4	1	5	0	4	5	28	13	9	7	4	4	12	11	6	9	5	3	8	15	3	7	5	2	161	161	1	160
ENSMUST00000026459.6	11	4	12	6	2	17	2	9	9	3	3	2	3	19	13	15	5	2	20	8	9	6	1	13	5	2	4	2	5	4	17	3	15	13	21	15	8	24	7	23	11	17	10	13	7	8	19	12	0	7	0	6	2	5	6	9	1	0	0	0	4	9	16	6	0	62	0	28	36	15	51	10	37	23	49	13	10	29	25	25	27	30	46	0	13	530	530	1	529
ENSMUST00000217851.2	33	33	72	28	26	29	3	39	18	35	18	38	10	28	38	15	27	21	79	22	46	40	5	80	30	14	29	11	16	28	66	25	72	43	89	45	38	36	5	36	19	35	33	25	15	31	36	21	0	19	0	8	25	45	5	50	1	16	23	19	10	29	31	29	0	115	35	88	161	58	112	43	53	105	176	38	61	171	106	120	198	97	103	23	27	1891	1891	1	1890
ENSMUST00000092033.4	7	11	14	6	5	7	1	8	2	9	5	8	1	9	14	2	9	5	19	1	8	7	4	13	3	0	2	0	3	5	14	7	2	15	8	0	11	10	1	12	8	15	11	5	2	5	8	2	1	6	0	10	9	6	1	8	0	2	1	2	1	5	2	6	0	34	4	15	10	11	39	6	12	21	32	14	17	32	28	12	41	21	17	1	16	384	384	1	383
ENSMUST00000055539.11	22	24	36	10	7	17	9	4	13	22	18	15	1	24	30	10	12	22	65	10	16	14	7	12	14	14	28	8	10	35	66	19	49	31	89	28	15	45	14	19	15	18	18	6	6	19	33	9	0	23	0	3	13	16	1	16	1	10	14	4	2	24	22	21	0	93	14	59	138	45	57	32	35	58	154	30	34	49	77	95	83	37	67	14	26	1198	1198	1	1197
ENSMUST00000085708.3	16	21	30	10	8	16	3	10	11	19	6	8	2	17	21	16	24	13	62	7	32	18	6	8	9	7	5	1	6	19	72	11	25	30	49	16	9	22	5	10	9	18	7	5	3	22	26	10	0	14	0	3	11	11	1	9	1	5	17	2	13	24	21	11	0	46	7	46	74	35	39	20	35	46	142	21	31	64	86	39	59	37	61	17	17	923	923	1	922
ENSMUST00000218315.2	18	30	44	19	18	23	4	14	4	16	7	14	4	29	27	23	11	20	38	15	15	20	6	21	16	14	11	6	11	31	61	20	20	36	63	32	11	32	2	27	11	29	15	16	8	22	37	9	0	20	0	17	18	26	3	10	1	13	14	13	6	36	10	25	0	72	26	68	83	61	71	35	56	62	139	27	49	62	49	58	87	59	76	14	37	1192	1192	1	1191
ENSMUST00000005826.9	5	9	22	11	7	8	3	5	3	7	4	8	1	11	19	4	2	4	15	9	2	7	1	13	5	1	7	2	7	14	24	5	7	15	17	5	13	15	1	10	10	13	5	6	5	5	16	3	1	14	0	5	6	5	1	7	0	4	9	1	4	6	4	7	0	39	5	20	24	13	34	13	16	27	58	19	20	23	17	22	34	23	29	9	19	465	465	1	464
ENSMUST00000220227.2	3	3	8	2	1	6	1	4	1	3	3	1	0	2	10	4	2	5	5	2	4	4	9	6	3	5	5	6	1	6	5	0	4	2	11	1	3	11	6	6	0	7	2	3	3	6	5	4	0	5	0	0	2	9	3	3	1	5	2	2	1	7	4	12	0	26	7	3	15	19	12	7	6	11	17	10	5	23	7	23	21	12	18	2	5	250	250	1	249
ENSMUST00000014642.10	10	29	29	21	17	17	8	18	4	24	7	12	0	21	17	9	4	35	23	18	9	16	5	9	10	9	14	8	9	25	75	17	17	37	38	25	24	55	6	60	18	27	20	14	8	13	36	4	0	16	1	6	7	14	4	10	0	11	5	21	9	13	17	12	0	145	32	62	55	25	79	53	30	39	152	17	50	39	27	52	71	60	61	5	22	1077	1077	1	1076
ENSMUST00000171342.3	1	14	10	3	3	5	2	1	1	2	2	5	2	10	12	6	1	8	22	4	4	3	4	6	2	9	4	2	2	6	12	3	6	10	21	3	3	10	3	6	1	6	5	2	3	8	14	4	1	3	0	3	1	6	2	1	0	7	4	7	0	3	2	2	0	22	14	13	27	5	14	12	18	11	25	12	17	17	23	20	17	11	29	4	6	318	318	1	317
ENSMUST00000099131.11	31	27	64	10	19	23	7	13	4	20	9	10	5	15	25	13	9	13	47	12	46	28	9	31	8	9	15	3	9	11	35	7	42	47	73	18	23	33	11	29	11	32	23	6	7	23	27	11	0	19	0	7	14	9	1	20	1	5	11	2	1	20	11	7	0	96	7	65	115	27	72	25	33	95	74	25	37	114	56	48	74	62	68	11	26	1131	1131	1	1130
ENSMUST00000164181.2	0	5	9	4	3	6	0	0	0	2	0	1	0	3	8	0	0	1	6	2	0	2	0	1	1	0	2	2	3	1	8	2	7	7	11	4	1	3	1	2	2	6	3	3	1	5	8	1	0	2	0	2	0	0	0	0	1	1	0	2	0	4	0	3	0	7	3	11	18	7	14	3	3	9	14	8	9	3	6	5	3	9	15	0	4	152	152	1	151
ENSMUST00000026428.4	5	9	15	0	2	3	1	3	2	3	1	0	0	5	5	0	1	1	6	2	2	7	1	6	2	0	1	2	3	5	11	2	2	8	20	3	6	9	0	4	1	7	5	2	3	2	6	3	0	2	0	2	0	4	0	2	1	1	0	1	0	3	0	5	0	19	2	11	22	8	15	3	5	20	21	5	9	16	7	8	9	9	14	0	4	208	208	1	207
ENSMUST00000026427.8	19	15	34	10	13	21	5	14	5	29	11	11	3	21	15	13	9	20	39	7	19	21	8	25	11	11	22	8	13	30	62	21	18	37	58	33	13	27	10	15	13	28	20	14	9	25	46	11	0	13	1	10	11	22	6	10	0	4	19	0	8	20	15	12	0	65	4	70	76	32	75	27	37	53	149	15	25	73	48	68	89	53	91	19	23	1093	1093	1	1092
ENSMUST00000040572.10	5	9	12	7	7	6	1	13	4	12	5	3	0	10	10	1	3	7	15	5	7	16	7	16	3	8	5	4	2	5	18	3	5	12	22	6	5	21	1	17	11	17	8	9	4	3	12	3	0	4	0	3	3	9	0	2	1	7	0	6	1	7	2	6	0	44	13	18	27	13	45	12	11	17	31	10	16	46	18	29	29	27	22	0	7	436	436	1	435
ENSMUST00000026425.13	14	9	28	4	6	9	1	6	3	4	0	6	3	5	12	9	5	5	15	5	2	4	1	5	4	0	4	2	3	5	7	3	15	12	22	9	7	14	0	11	6	6	6	9	8	5	13	7	0	2	0	5	5	4	1	5	1	1	1	5	4	4	5	13	0	32	6	21	37	17	27	10	17	42	27	12	13	12	20	13	25	22	33	1	7	395	395	1	394
ENSMUST00000082059.7	17	35	32	20	14	22	12	15	12	24	16	23	6	26	33	20	12	25	40	17	34	29	6	21	10	9	25	11	8	23	58	23	31	35	59	27	16	27	8	26	25	32	37	28	14	26	33	10	0	28	0	14	8	18	4	23	1	31	15	27	9	21	14	15	0	77	58	62	90	36	122	42	52	49	135	33	55	90	52	83	100	63	83	15	42	1340	1340	1	1339
ENSMUST00000054764.9	11	11	8	7	6	6	1	10	5	5	8	6	1	9	8	9	4	6	19	14	12	12	1	18	3	4	9	7	10	7	20	4	17	11	19	18	7	17	0	17	10	10	7	11	13	14	23	3	0	6	0	8	11	6	1	11	1	3	15	6	4	5	5	7	0	41	9	29	36	12	38	20	19	19	50	8	18	43	23	36	40	23	53	15	14	547	547	1	546
ENSMUST00000000727.4	4	6	10	4	4	2	1	5	1	10	2	3	2	2	5	4	3	1	14	2	1	3	0	2	2	1	3	1	1	2	5	2	6	4	7	5	9	8	2	7	3	1	5	3	1	4	7	1	0	4	0	3	1	2	0	2	1	1	2	3	5	4	3	4	0	26	4	9	13	8	12	3	8	14	18	5	10	6	17	10	18	12	13	2	7	216	216	1	215
ENSMUST00000026415.9	6	4	16	4	2	3	3	8	1	4	1	2	0	11	5	5	4	8	5	2	4	7	0	8	4	1	7	1	2	8	16	10	8	6	9	10	5	8	1	5	8	5	2	1	2	5	11	5	0	6	0	4	1	2	1	5	1	3	4	0	1	9	2	7	0	19	3	16	17	16	16	10	16	22	39	5	8	19	9	15	15	16	23	4	10	299	299	1	298
ENSMUST00000026414.9	17	14	32	9	12	19	2	4	14	15	2	9	7	23	23	13	8	11	21	10	7	13	5	10	4	1	9	3	14	12	30	9	18	23	29	23	3	12	3	12	12	18	11	12	8	8	20	10	0	13	0	8	3	11	0	10	1	13	15	16	1	19	5	12	0	30	29	46	47	31	53	21	43	49	71	23	23	35	29	33	48	37	46	15	21	731	731	1	730
ENSMUST00000217745.2	15	8	20	8	7	9	1	10	10	14	20	11	2	7	14	6	6	10	21	11	14	12	3	23	6	4	16	5	8	13	24	8	27	12	29	19	11	16	1	14	25	17	12	11	9	6	16	4	0	9	0	5	12	11	4	10	1	10	18	8	2	10	12	17	0	42	18	31	56	27	65	21	15	35	67	14	16	52	27	61	62	27	35	18	14	704	704	1	703
ENSMUST00000026409.5	2	7	4	1	2	5	1	2	0	6	0	1	0	9	4	2	1	2	3	5	0	3	0	5	2	0	2	1	3	7	8	2	1	2	2	1	2	3	0	3	4	1	3	0	3	3	5	3	1	5	0	2	0	1	2	1	0	0	3	0	0	7	3	3	0	8	0	3	3	10	8	7	11	6	23	4	8	8	4	5	11	10	14	3	7	154	154	1	153
ENSMUST00000026408.7	3	8	15	1	4	8	3	1	1	12	1	1	1	15	9	2	5	11	16	2	6	10	8	9	4	7	10	4	7	7	23	2	4	12	21	5	4	11	14	6	4	15	11	1	2	5	13	0	1	8	0	2	2	8	3	1	0	11	7	2	1	10	2	4	0	35	13	17	25	14	31	13	18	18	42	9	9	33	21	27	27	16	20	7	10	406	406	1	405
ENSMUST00000219317.2	5	7	9	4	3	2	0	6	2	1	1	2	4	8	7	9	0	0	9	2	0	2	0	1	1	0	0	0	1	4	9	3	5	5	6	2	4	12	3	6	5	8	2	2	2	5	16	3	0	4	1	2	1	2	1	3	0	8	2	7	0	7	7	6	0	25	15	7	11	13	17	2	21	14	24	7	11	3	9	4	10	11	26	2	6	239	239	1	238
ENSMUST00000099112.4	8	22	31	9	11	18	5	14	9	29	15	9	4	29	14	16	11	13	45	11	17	27	8	21	12	11	15	5	6	28	63	7	15	33	48	36	14	37	3	29	23	36	27	13	3	26	56	7	1	18	0	10	7	24	1	16	0	7	19	14	8	25	19	19	0	83	21	69	63	44	99	24	49	39	131	14	31	73	56	67	86	48	92	19	28	1137	1137	1	1136
ENSMUST00000110049.8	31	11	22	14	11	19	2	11	19	25	13	21	12	6	23	7	18	9	39	16	31	21	1	38	15	7	7	8	12	14	22	24	38	20	34	30	19	16	3	23	21	15	14	13	7	14	21	15	0	7	0	7	23	21	6	25	1	4	5	1	9	11	18	14	0	61	5	50	72	25	63	25	25	53	99	23	25	91	57	69	121	43	57	5	14	984	984	1	983
ENSMUST00000020741.12	19	6	18	7	9	4	1	7	5	3	1	3	1	11	3	21	1	5	7	5	4	5	2	6	3	3	1	2	3	6	9	5	16	8	6	14	3	9	2	11	4	8	8	12	3	6	17	2	0	2	0	10	1	1	0	6	1	1	3	4	4	2	11	7	0	25	5	22	22	9	32	10	33	37	38	3	13	17	8	15	14	21	28	3	12	368	368	1	367
ENSMUST00000110043.8	14	18	22	5	2	7	4	6	4	15	11	7	0	18	16	4	6	17	24	10	10	19	5	16	7	9	9	3	5	8	21	8	8	25	25	9	11	22	8	15	11	25	19	13	4	7	24	4	0	13	0	3	5	22	5	13	1	14	0	11	5	18	9	9	0	56	25	34	33	27	68	27	22	36	56	16	23	50	30	43	67	19	39	0	16	688	688	1	687
ENSMUST00000045153.11	5	11	6	0	2	9	1	5	0	7	4	3	0	8	7	4	3	4	9	1	6	7	5	5	1	3	3	0	2	7	7	3	5	9	17	1	5	8	3	6	4	12	4	3	1	1	11	0	0	6	0	1	0	3	2	4	1	6	4	2	0	3	4	1	0	22	8	10	22	4	23	5	12	11	23	7	11	23	12	11	19	17	13	4	7	265	265	1	264
ENSMUST00000101638.4	11	10	29	8	10	16	4	8	4	14	8	6	3	21	17	3	2	15	18	3	8	17	3	9	3	13	10	2	4	15	37	4	13	21	33	12	5	20	5	5	7	12	15	1	6	9	21	5	0	12	1	8	4	12	3	10	0	15	7	9	2	16	5	10	0	35	24	33	46	26	35	18	27	40	67	17	18	37	20	40	49	38	41	7	20	639	639	1	638
ENSMUST00000077078.12	3	3	2	5	3	1	0	5	4	6	2	3	3	5	3	1	3	1	8	1	5	4	1	8	1	1	1	1	0	4	6	0	1	3	7	5	5	5	0	3	9	8	7	2	0	5	3	0	1	0	0	2	1	2	1	2	0	3	3	4	1	4	1	11	0	13	7	8	8	15	26	2	9	5	12	3	8	18	11	10	15	9	8	3	2	193	193	1	192
ENSMUST00000020721.15	10	15	31	9	17	39	8	13	14	28	12	19	0	15	14	4	10	11	35	3	20	27	11	20	22	11	19	9	4	14	33	11	22	23	59	13	24	28	3	24	7	29	17	6	4	12	19	5	1	4	0	2	12	34	3	15	0	8	4	3	2	14	11	6	0	79	11	36	81	20	59	14	19	41	75	14	24	78	45	87	111	77	40	4	6	922	922	1	921
ENSMUST00000096441.5	29	11	55	19	25	21	3	20	13	10	10	16	5	25	22	20	11	7	37	10	22	21	1	32	15	10	21	10	8	17	18	18	44	20	56	35	18	16	2	34	13	12	13	6	11	12	24	12	0	13	0	12	15	11	2	11	1	8	9	5	11	14	12	17	0	70	13	55	100	31	44	17	50	84	84	22	30	76	48	79	65	69	59	9	25	1031	1031	1	1030
ENSMUST00000109996.8	0	5	7	4	3	5	0	2	1	4	1	2	0	14	9	0	0	1	10	4	4	4	1	2	0	3	2	2	1	7	5	1	0	3	7	4	2	6	2	4	1	4	1	1	3	4	6	2	1	5	0	1	4	4	4	0	0	2	3	1	0	4	3	3	0	14	3	7	7	7	7	5	14	7	17	9	9	11	10	9	18	10	15	3	6	189	189	1	188
ENSMUST00000109995.2	2	7	3	0	5	11	1	4	2	10	2	5	0	4	10	0	3	9	7	4	4	7	5	6	4	4	3	1	2	14	36	6	3	5	6	0	11	18	5	10	5	15	4	4	1	6	14	3	0	2	0	2	4	5	0	5	1	8	8	4	0	10	10	2	0	44	12	5	9	12	28	13	4	5	68	10	7	22	10	16	29	21	24	8	4	352	352	1	351
ENSMUST00000004868.6	2	2	4	1	1	8	1	2	1	5	1	0	2	5	3	0	0	2	4	0	2	5	2	2	0	6	2	1	0	3	11	1	1	7	6	1	3	8	0	5	2	5	1	2	0	5	11	1	0	4	0	3	2	2	2	4	1	0	5	1	0	3	2	1	0	16	1	8	7	4	10	2	7	6	17	3	3	11	4	11	15	12	17	5	7	167	167	1	166
ENSMUST00000003681.8	10	6	24	5	3	14	1	1	4	6	3	3	1	13	12	5	3	4	20	3	6	8	1	9	7	0	5	1	2	12	21	4	11	21	19	4	6	9	0	1	6	12	7	3	0	6	14	6	1	8	0	9	3	6	1	1	0	2	6	6	1	11	1	6	0	16	8	25	30	17	28	7	19	34	41	12	11	24	23	20	20	19	26	6	17	404	404	1	403
ENSMUST00000003677.11	3	7	10	2	2	6	1	3	2	5	5	3	1	5	6	2	6	5	22	2	4	8	10	6	4	5	7	2	5	7	32	8	2	7	18	10	6	13	6	6	9	14	2	5	3	7	14	4	1	4	0	2	4	5	4	3	0	4	8	7	1	6	9	0	0	31	11	17	20	6	30	7	8	13	62	6	9	28	28	25	24	12	28	8	6	380	380	1	379
ENSMUST00000002198.4	14	11	44	12	11	9	3	10	2	9	7	4	1	25	22	19	8	6	48	5	35	40	6	34	7	9	7	3	2	10	17	3	26	16	56	21	8	27	4	18	3	11	10	7	15	14	25	6	0	10	1	6	11	11	1	4	0	0	5	1	3	10	4	15	0	57	1	37	82	25	31	11	45	58	39	22	23	115	56	35	40	33	60	5	16	792	792	1	791
ENSMUST00000180088.2	7	5	26	1	3	6	4	2	1	11	4	4	1	12	12	5	6	8	30	5	6	11	4	16	3	12	7	4	4	12	36	2	5	16	35	6	10	20	3	8	6	16	6	5	2	3	16	3	1	9	0	1	2	11	4	5	0	5	10	5	1	13	1	3	0	41	10	22	40	16	33	13	18	33	56	12	6	37	36	31	37	15	24	10	10	501	501	1	500
ENSMUST00000249885.1	17	23	31	27	15	13	3	16	11	42	20	20	6	17	18	13	16	23	51	20	23	21	4	29	8	12	13	4	11	19	40	30	36	32	59	33	23	28	1	28	17	14	16	11	10	13	39	12	0	14	0	10	21	17	4	27	1	25	23	21	6	19	11	19	0	80	46	65	95	38	58	43	36	48	117	18	50	77	67	68	131	47	74	23	24	1206	1206	1	1205
ENSMUST00000070257.14	16	21	27	6	10	18	2	3	8	15	14	8	3	20	14	13	9	13	34	4	11	13	9	14	5	4	7	4	6	24	34	4	26	42	39	18	13	21	2	12	5	14	6	5	5	4	27	4	0	14	0	8	7	12	1	7	1	6	8	5	3	18	10	14	0	48	11	60	65	32	30	17	36	43	81	14	27	47	43	42	50	33	40	8	22	750	750	1	749
ENSMUST00000058407.6	2	2	3	0	0	2	1	1	1	0	0	0	1	4	1	0	0	2	1	1	0	0	1	1	1	2	0	0	0	1	4	0	0	1	5	1	2	3	1	0	0	2	1	0	0	0	1	0	1	2	0	1	0	2	3	0	0	0	1	0	0	4	1	1	0	6	0	2	5	5	3	3	5	5	6	1	2	2	1	4	5	4	1	1	3	65	65	1	64
ENSMUST00000009220.5	2	4	9	1	1	2	0	1	3	3	5	1	0	2	4	0	1	5	9	0	4	6	1	2	2	1	4	0	2	2	12	1	5	6	9	3	2	5	0	3	2	5	2	0	1	3	3	0	0	3	0	1	2	6	0	0	1	3	6	2	0	5	1	2	0	10	5	9	14	7	9	5	2	11	18	4	5	13	10	15	12	4	7	6	4	171	171	1	170
ENSMUST00000109910.9	16	8	44	7	9	7	9	3	7	11	11	0	4	13	24	11	7	6	23	4	8	7	3	5	7	3	11	2	4	12	19	8	24	19	53	12	5	23	3	20	4	5	4	1	0	5	14	5	0	4	1	11	6	6	1	4	0	3	6	1	7	11	14	12	0	51	4	31	77	23	14	10	28	60	64	24	15	23	30	41	28	28	24	6	15	597	597	1	596
ENSMUST00000038570.9	3	11	17	5	2	1	3	3	3	3	3	3	1	6	7	3	2	8	8	0	2	7	3	3	4	1	9	3	3	7	13	2	5	6	15	5	3	6	5	7	5	5	2	2	3	3	6	1	0	10	0	4	3	5	1	3	1	3	10	1	1	8	4	3	0	21	4	11	20	11	14	8	10	20	30	7	16	15	10	23	18	9	13	10	14	285	285	1	284
ENSMUST00000009234.16	11	33	51	12	20	10	4	13	3	17	3	12	2	29	23	19	3	3	37	7	15	16	2	20	3	8	10	4	5	26	56	16	11	42	51	16	19	40	5	24	7	20	4	8	12	16	47	3	0	18	0	9	10	12	1	11	1	6	6	9	3	20	12	8	0	88	15	58	62	28	39	10	50	62	118	23	45	53	40	31	63	47	78	6	27	944	944	1	943
ENSMUST00000056649.13	2	5	8	4	10	19	4	6	1	21	19	12	2	8	12	1	4	6	22	5	14	31	11	17	12	26	16	5	4	10	28	9	11	21	28	9	8	31	6	21	10	28	17	7	6	8	20	2	0	6	0	1	10	19	7	14	1	6	6	4	1	11	4	2	0	66	10	30	39	13	62	11	11	10	56	12	9	73	26	79	83	39	36	6	7	679	679	1	678
ENSMUST00000079949.13	6	13	12	5	7	16	2	20	16	26	2	14	1	2	20	1	15	3	44	1	21	16	6	32	10	3	5	9	2	2	4	5	7	13	8	19	12	11	2	11	59	27	20	25	1	5	6	2	0	18	1	24	2	6	0	10	0	1	3	4	2	8	1	7	0	36	5	32	15	15	131	4	4	18	16	20	18	75	59	45	58	45	14	3	42	656	656	1	655
ENSMUST00000020662.15	3	13	13	7	7	15	3	7	5	10	5	7	1	12	5	5	6	7	12	7	6	10	6	14	1	6	4	2	0	15	15	3	5	15	13	8	8	20	8	6	12	10	11	7	0	15	11	3	0	15	0	5	4	8	0	8	1	11	9	6	0	14	2	7	0	42	17	23	18	21	40	14	18	16	35	5	20	36	18	23	37	32	29	9	20	474	474	1	473
ENSMUST00000109867.8	5	17	20	7	16	19	3	7	4	41	15	15	3	13	13	6	11	22	27	11	33	27	11	17	4	19	14	8	8	20	34	8	19	29	38	6	10	24	5	21	11	37	24	14	7	11	27	5	0	16	0	16	8	19	4	13	1	17	6	16	1	22	7	2	0	60	33	35	57	24	86	33	22	25	78	13	24	88	38	64	100	45	50	6	32	914	914	1	913
ENSMUST00000239150.3	10	5	7	3	4	3	3	5	4	6	2	7	0	4	7	6	2	6	9	3	10	7	5	10	1	2	7	1	4	6	17	8	13	12	26	8	8	11	8	5	4	8	5	3	5	5	13	5	1	2	0	1	8	9	1	14	0	1	1	3	5	5	5	3	0	32	4	20	39	8	20	9	10	17	45	7	8	32	11	17	45	15	28	1	3	372	372	1	371
ENSMUST00000020776.5	4	2	9	1	4	1	2	6	6	13	6	3	1	0	9	4	2	4	6	3	8	3	8	8	2	2	5	3	1	9	7	6	15	7	15	7	7	7	7	4	4	9	3	4	2	5	2	4	0	2	1	0	1	1	0	5	0	1	2	5	0	6	3	1	0	25	6	14	30	7	20	7	5	13	26	9	3	27	8	24	23	13	13	2	2	278	278	1	277
ENSMUST00000154330.2	1	3	9	1	1	4	0	2	1	2	1	1	1	2	3	1	2	8	3	1	1	2	2	2	4	4	4	0	1	3	13	1	1	2	6	3	3	7	6	2	1	5	3	1	0	4	9	2	1	7	0	0	1	3	2	0	0	3	3	2	0	3	1	3	0	18	5	5	7	6	10	9	4	10	19	3	4	7	5	14	9	7	15	3	7	168	168	1	167
ENSMUST00000120306.8	8	19	26	7	10	13	6	5	12	20	24	13	3	20	22	4	2	13	40	7	16	24	6	13	4	11	16	1	8	30	56	12	16	34	48	12	9	26	7	17	7	19	19	8	3	16	26	8	0	13	0	3	5	12	1	13	1	8	18	4	4	23	17	16	0	59	12	46	64	39	53	20	27	34	127	22	26	59	42	68	64	34	53	18	16	884	884	1	883
ENSMUST00000020769.14	3	14	16	4	7	14	0	2	3	12	5	1	2	8	7	3	4	6	23	1	9	5	5	9	6	4	9	3	1	5	13	1	17	10	41	5	5	22	3	9	6	15	8	4	4	7	14	2	0	9	0	5	2	9	1	7	1	3	6	2	0	8	2	5	0	39	5	15	58	13	33	7	13	19	22	7	18	28	27	30	32	23	27	6	14	437	437	1	436
ENSMUST00000002818.9	10	3	6	0	4	4	0	1	3	4	1	7	1	3	5	3	3	2	7	1	1	2	2	1	2	1	2	0	1	1	10	5	8	7	6	6	2	5	2	4	2	4	1	1	3	5	9	0	0	7	0	2	1	6	2	4	1	2	1	1	1	6	2	2	0	13	3	13	14	8	8	3	7	16	20	5	3	6	10	9	24	9	17	1	9	199	199	1	198
ENSMUST00000066496.10	8	5	19	4	3	6	0	3	2	6	4	5	1	11	9	1	1	7	19	3	6	11	2	6	3	7	0	2	1	7	15	3	10	15	31	6	3	11	2	12	2	13	8	1	3	8	16	3	1	7	0	1	0	4	2	2	0	0	5	1	0	7	4	6	0	28	1	21	41	13	24	10	13	27	30	9	9	25	20	18	19	12	30	5	8	364	364	1	363
ENSMUST00000004507.11	7	11	30	2	6	9	1	3	5	3	6	2	3	7	9	8	6	10	24	6	8	9	4	14	8	7	9	5	3	16	28	16	13	14	25	12	7	15	7	20	7	15	4	4	5	9	19	5	0	5	0	6	7	8	3	5	1	4	1	3	2	9	15	12	0	49	7	26	38	21	30	16	18	37	80	9	13	35	30	40	28	19	38	1	11	547	547	1	546
ENSMUST00000004508.13	3	5	9	0	3	6	1	4	1	2	2	1	1	10	7	1	1	5	15	3	0	4	3	0	3	3	1	6	0	6	10	4	3	7	14	2	1	4	1	6	3	9	4	2	3	3	7	4	0	2	1	4	0	6	1	0	0	1	4	3	1	8	2	2	0	12	4	9	17	10	18	8	12	12	23	7	5	7	16	16	10	14	17	4	6	228	228	1	227
ENSMUST00000003461.15	14	25	37	18	11	24	3	17	9	10	11	6	2	30	28	17	6	20	42	18	17	17	4	22	13	9	13	6	5	13	46	12	18	37	50	19	23	21	1	27	13	24	11	7	10	18	33	8	0	14	1	17	8	21	3	10	0	13	14	8	4	28	14	24	0	72	21	56	68	52	55	38	49	51	94	28	43	60	48	61	58	55	69	14	31	1024	1024	1	1023
ENSMUST00000109787.8	1	27	23	7	12	22	6	17	2	31	3	8	2	15	29	6	6	14	53	12	33	40	7	45	7	8	6	4	5	20	45	2	8	16	24	10	26	27	4	18	22	33	29	12	2	10	24	4	0	13	0	15	12	21	2	14	1	12	5	5	3	17	7	7	0	75	17	26	32	24	96	26	23	24	82	29	34	125	59	30	88	57	40	5	28	921	921	1	920
