transcript_id	gene_id	strand	n_exons	n_internal_exons	first_exon_length	last_exon_length	internal_exon_mean	internal_exon_median	internal_exon_sd	intron_mean	intron_median	intron_sd
ENSMUST00000032386.11	ENSMUSG00000030256	-	5	3	353	5496	94.66666666666667	108	26.63331247391757	295.75	323.0	105.9477072270404
ENSMUST00000032383.14	ENSMUSG00000030255	+	3	1	250	4094	87.0	87	NA	13335.5	13335.5	11154.609473217788
ENSMUST00000032427.15	ENSMUSG00000040250	-	18	16	535	354	135.625	132.5	55.36530201007366	1479.1176470588234	1032	1818.2908486526894
ENSMUST00000067404.13	ENSMUSG00000040242	+	6	4	350	1904	128.0	127.5	14.165686240583852	3714.8	2921	2592.3887054220863
ENSMUST00000037709.16	ENSMUSG00000040234	-	12	10	212	1670	135.9	152.0	36.146153937098816	2636.818181818182	2106	2135.941657357795
ENSMUST00000001675.14	ENSMUSG00000001630	+	14	12	53	3219	106.5	110.5	31.102469939920148	3789.846153846154	790	9040.494878104055
ENSMUST00000111623.9	ENSMUSG00000016487	+	28	26	95	1712	114.42307692307692	114.5	43.85811038056526	5135.37037037037	1535	11549.767863628416
ENSMUST00000036003.8	ENSMUSG00000040102	+	3	1	989	5084	194.0	194	NA	7566.5	7566.5	2307.2894270117044
ENSMUST00000136008.8	ENSMUSG00000030304	-	14	12	405	2661	92.33333333333333	97.0	36.40013319988949	2240.153846153846	1648	1660.5403661737066
ENSMUST00000048418.14	ENSMUSG00000040029	-	25	23	304	2127	127.34782608695652	117	43.95204897039104	2309.375	1914.0	1648.0846013663465
ENSMUST00000111569.9	ENSMUSG00000030309	-	19	17	220	907	151.1764705882353	102	142.59612341071795	2780.5	2054.5	1995.4230643856838
ENSMUST00000111557.8	ENSMUSG00000030313	-	21	19	498	5819	184.94736842105263	132	153.8478590773692	5188.95	3525.0	4986.081590682945
ENSMUST00000003544.14	ENSMUSG00000003452	+	10	8	213	88	328.375	203.5	328.2590168492819	16041.666666666666	6218	23842.142342918767
ENSMUST00000203328.4	ENSMUSG00000068566	+	3	1	246	1564	88.0	88	NA	3649.5	3649.5	321.7335854398791
ENSMUST00000076657.11	ENSMUSG00000035674	+	4	2	35	327	76.5	76.5	2.1213203435596424	813.3333333333334	493	813.2775254077376
ENSMUST00000019878.8	ENSMUSG00000078813	-	4	2	525	1263	217.0	217.0	52.32590180780452	1173.6666666666667	1410	447.98697897744006
ENSMUST00000038608.14	ENSMUSG00000035596	-	8	6	783	1061	172.33333333333334	145.0	98.313105264083	1836.7142857142858	1688	1695.0596562054204
ENSMUST00000108630.8	ENSMUSG00000035585	+	5	3	515	497	255.66666666666666	250	12.503332889007368	1467.75	420.5	2308.3908356255447
ENSMUST00000006496.15	ENSMUSG00000006333	+	5	3	72	247	144.0	123	37.242448899072144	538.5	496.5	370.2166032653497
ENSMUST00000121270.8	ENSMUSG00000035545	+	16	14	90	1232	164.14285714285714	141.5	71.06536226802558	499.1333333333333	345	498.5397056356074
ENSMUST00000058358.8	ENSMUSG00000043432	-	1	0	2460	2460	NA	NA	NA	NA	NA	NA
ENSMUST00000013886.9	ENSMUSG00000019254	-	22	20	415	639	96.45	87.5	36.11163247486881	818.0	102	1789.8205496641276
ENSMUST00000064099.8	ENSMUSG00000052296	-	24	22	539	750	116.95454545454545	113.5	45.75345656755113	1028.8260869565217	112	2479.7194242343026
ENSMUST00000098853.9	ENSMUSG00000059851	+	9	7	67	1138	140.57142857142858	164	61.1387960378055	651.375	179.0	911.2757051048194
ENSMUST00000032597.12	ENSMUSG00000030432	+	5	3	125	649	110.66666666666667	119	18.929694486000912	271.75	278.5	145.06866190417097
ENSMUST00000116354.4	ENSMUSG00000074406	+	3	1	189	3227	107.0	107	NA	1631.5	1631.5	526.794551983978
ENSMUST00000162731.2	ENSMUSG00000051550	-	1	0	2489	2489	NA	NA	NA	NA	NA	NA
ENSMUST00000167804.9	ENSMUSG00000061374	-	3	1	145	2147	345.0	345	NA	2279.0	2279.0	1687.1567799111024
ENSMUST00000069324.7	ENSMUSG00000055633	+	2	0	177	919	NA	NA	NA	1090.0	1090	NA
ENSMUST00000209099.2	ENSMUSG00000030435	+	12	10	92	752	124.4	120.0	53.7777318640759	1418.2727272727273	671	1615.7498625040382
ENSMUST00000094870.3	ENSMUSG00000046792	-	3	1	127	1681	89.0	89	NA	11292.0	11292.0	1982.7274144470794
ENSMUST00000051435.8	ENSMUSG00000034538	+	4	2	229	2330	83.0	83.0	62.22539674441618	3169.3333333333335	2379	3063.9275992316357
ENSMUST00000210594.2	ENSMUSG00000000605	-	12	10	173	173	219.3	187.5	145.05098720411692	1147.4545454545455	825	979.9311571367004
ENSMUST00000032551.8	ENSMUSG00000030393	-	4	2	253	3780	83.0	83.0	62.22539674441618	1322.3333333333333	1270	736.8950626332988
ENSMUST00000080348.12	ENSMUSG00000034071	-	4	2	362	2066	81.5	81.5	60.10407640085654	1669.3333333333333	1324	1332.9824955089746
ENSMUST00000098822.10	ENSMUSG00000030386	+	7	5	414	3879	91.0	92	25.20912533191106	2199.1666666666665	822.5	3192.4640901138837
ENSMUST00000072222.8	ENSMUSG00000057894	-	2	0	42	6685	NA	NA	NA	7150.0	7150	NA
ENSMUST00000004614.15	ENSMUSG00000058638	+	8	6	404	2181	167.66666666666666	114.0	151.155107974116	1746.5714285714287	765	2486.4387422672653
ENSMUST00000038701.8	ENSMUSG00000004500	+	4	2	462	3609	122.0	122.0	7.0710678118654755	1223.3333333333333	733	1110.865578426721
ENSMUST00000005714.14	ENSMUSG00000005575	-	6	4	653	517	75.5	79.5	29.760152329359247	312.8	118	372.8802756918097
ENSMUST00000177588.10	ENSMUSG00000056394	+	28	26	217	230	104.88461538461539	96.0	32.662304784662	1145.851851851852	799	875.2089730108727
ENSMUST00000098799.5	ENSMUSG00000074364	-	6	4	148	3835	284.0	289.0	179.2335534063493	3098.2	3053	2279.5470383389766
ENSMUST00000002495.18	ENSMUSG00000041420	+	13	11	138	448	104.0909090909091	84	48.324847739966124	778.6666666666666	538.5	863.3232127638928
ENSMUST00000169612.3	ENSMUSG00000091811	-	1	0	1605	1605	NA	NA	NA	NA	NA	NA
ENSMUST00000002152.13	ENSMUSG00000002083	+	4	2	246	1088	240.0	240.0	69.29646455628166	2258.6666666666665	2264	1044.010217063671
ENSMUST00000210999.2	ENSMUSG00000052833	-	10	8	166	139	118.625	109.0	33.07108145451897	7312.333333333333	6950	6260.510322649425
ENSMUST00000249896.1	ENSMUSG00000059273	+	15	13	60	3674	186.92307692307693	152	94.93108161403333	2280.1428571428573	1102.5	4000.797667718524
ENSMUST00000075845.11	ENSMUSG00000058230	-	7	5	522	4292	866.6	132	1680.2659908478777	18688.0	12376.5	19825.507589971057
ENSMUST00000086112.8	ENSMUSG00000008036	+	5	3	129	383	108.0	114	45.2990066116245	2512.25	2603.0	2125.8432640562505
ENSMUST00000108496.9	ENSMUSG00000001918	+	9	7	1136	773	122.14285714285714	135	79.7212405226875	1771.375	1610.0	1365.5595334095524
ENSMUST00000061390.9	ENSMUSG00000048920	-	3	1	33	2731	63.0	63	NA	2330.0	2330.0	1070.559666716433
ENSMUST00000019220.16	ENSMUSG00000030374	+	18	16	746	726	128.9375	119.0	49.2848438501466	1265.1764705882354	649	1510.7132932531456
ENSMUST00000168093.9	ENSMUSG00000041187	+	19	17	132	550	151.11764705882354	132	87.06670025972988	1345.5555555555557	835.0	1396.1213170875028
ENSMUST00000247846.1	ENSMUSG00000041117	+	1	0	4809	4809	NA	NA	NA	NA	NA	NA
ENSMUST00000220302.2	ENSMUSG00000030411	+	4	2	277	7784	155.5	155.5	16.263455967290593	10353.333333333334	8093	4969.294349636912
ENSMUST00000053713.5	ENSMUSG00000044030	+	1	0	2734	2734	NA	NA	NA	NA	NA	NA
ENSMUST00000023882.14	ENSMUSG00000023118	+	27	25	130	229	150.28	148	73.02882992353088	1004.8076923076923	614.0	1081.8462005010053
ENSMUST00000032570.14	ENSMUSG00000030410	+	5	3	475	501	506.0	183	655.2121793739796	1014.0	985.0	691.0026531545784
ENSMUST00000108473.10	ENSMUSG00000030409	+	13	11	270	872	131.45454545454547	98	58.885250507004955	612.4166666666666	304.0	644.7951694965313
ENSMUST00000049454.6	ENSMUSG00000040841	+	3	1	825	1394	788.0	788	NA	474.5	474.5	478.7112908632927
ENSMUST00000053109.5	ENSMUSG00000050428	+	2	0	78	4795	NA	NA	NA	15441.0	15441	NA
ENSMUST00000032566.3	ENSMUSG00000030407	-	7	5	316	1598	159.2	144	71.8240906660154	1146.6666666666667	1290.5	719.8271088717531
ENSMUST00000120595.8	ENSMUSG00000040811	+	19	17	54	397	106.11764705882354	100	32.65517254766306	1281.0	675.5	1284.6081114487795
ENSMUST00000032561.9	ENSMUSG00000030403	-	13	11	304	826	98.63636363636364	85	67.21201191345595	1056.1666666666667	181.0	1896.5168471477261
ENSMUST00000108468.5	ENSMUSG00000030401	+	7	5	108	445	104.6	70	67.95071743550615	669.3333333333334	410.0	677.4684248484697
ENSMUST00000047621.14	ENSMUSG00000040734	+	13	11	101	567	223.8181818181818	143	163.25122859067136	1182.3333333333333	413.0	2008.5063800714895
ENSMUST00000062831.16	ENSMUSG00000030400	+	23	21	50	1343	104.04761904761905	102	30.18356537998152	459.40909090909093	132.0	552.03732267638
ENSMUST00000085715.7	ENSMUSG00000030397	-	17	15	378	1637	124.73333333333333	104	76.28093439635458	1885.0625	1554.0	1855.2529555741628
ENSMUST00000058444.10	ENSMUSG00000051403	-	13	11	1266	627	174.8181818181818	120	191.37336187767522	2371.75	210.5	6933.964366861795
ENSMUST00000086041.7	ENSMUSG00000061028	-	21	19	75	124	104.26315789473684	83	70.82046322706387	1063.6	739.0	1664.9271961323273
ENSMUST00000094762.10	ENSMUSG00000002983	-	12	10	248	725	123.6	98.5	92.6369256830126	1910.2727272727273	1324	1633.6038743164813
ENSMUST00000174064.9	ENSMUSG00000002985	-	4	2	178	995	117.5	117.5	72.8319984622144	557.3333333333334	540	191.5889697590478
ENSMUST00000075447.14	ENSMUSG00000062300	-	9	7	359	1144	176.0	149	111.5437134042076	3774.375	2020.5	3959.813449339682
ENSMUST00000003061.14	ENSMUSG00000002980	-	15	13	141	489	138.3846153846154	137	38.11285535865482	856.2857142857143	500.0	1006.3864855222164
ENSMUST00000120537.8	ENSMUSG00000053175	-	9	7	334	595	131.57142857142858	118	45.821600229793894	1557.375	470.5	2532.2058671386553
ENSMUST00000068975.6	ENSMUSG00000057101	+	5	3	315	3309	92.33333333333333	81	25.006665778014735	5472.25	3369.5	4570.524577842971
ENSMUST00000056549.9	ENSMUSG00000047603	+	4	2	246	2942	92.5	92.5	48.79036790187178	1875.6666666666667	1730	1185.2326072688572
ENSMUST00000206422.2	ENSMUSG00000074277	+	16	14	90	453	144.35714285714286	112.5	97.91881027970778	1064.7333333333333	554	1230.9388673846054
ENSMUST00000108430.10	ENSMUSG00000040952	+	6	4	297	66	102.75	86.0	57.42458822954966	932.4	468	1022.3701873587669
ENSMUST00000117796.8	ENSMUSG00000040940	+	30	28	217	353	104.92857142857143	99.5	47.23771921253307	695.6206896551724	229	1106.9888828256169
ENSMUST00000076961.9	ENSMUSG00000003380	-	5	3	228	258	137.66666666666666	102	65.27122898592712	526.0	227.5	701.0473117652855
ENSMUST00000179556.2	ENSMUSG00000045252	+	2	0	182	3958	NA	NA	NA	2148.0	2148	NA
ENSMUST00000058702.7	ENSMUSG00000054499	-	5	3	96	1092	213.33333333333334	150	133.76222685546668	3798.0	3689.5	3417.4695316856887
ENSMUST00000071739.12	ENSMUSG00000057177	-	11	9	474	673	123.66666666666667	108	39.16950344336777	733.4	549.0	655.3018303719965
ENSMUST00000045847.15	ENSMUSG00000040857	-	4	2	183	2971	175.5	175.5	84.14570696119915	1565.3333333333333	338	2333.171518198637
ENSMUST00000169266.8	ENSMUSG00000005442	+	21	19	53	992	377.6842105263158	183	635.754499493107	911.75	104.0	2519.516701253385
ENSMUST00000128119.2	ENSMUSG00000045039	+	41	39	530	2596	177.28205128205127	164	58.9749941290681	967.85	445.5	1549.759659613097
ENSMUST00000003207.11	ENSMUSG00000003123	-	10	8	879	647	260.875	207.0	151.83678972596107	1471.111111111111	352	2225.2912418627616
ENSMUST00000002678.10	ENSMUSG00000002603	+	7	5	1222	294	131.8	148	34.25200724045235	2650.1666666666665	2131.0	2522.2542628899782
ENSMUST00000002683.3	ENSMUSG00000002608	-	5	3	171	2008	284.3333333333333	270	161.97633572017034	1237.75	976.5	1071.0650073641655
ENSMUST00000206832.2	ENSMUSG00000040725	-	15	13	417	1199	166.76923076923077	140	72.5409698562978	2129.214285714286	1729.0	1868.5728893615958
ENSMUST00000002677.11	ENSMUSG00000002602	-	20	18	273	1741	125.05555555555556	119.0	48.64574489852146	1428.9473684210527	590	1745.1282179473299
ENSMUST00000043314.10	ENSMUSG00000040703	-	9	7	331	1285	161.28571428571428	161	18.06206231962716	1429.25	1542.5	1024.5178308425313
ENSMUST00000163311.9	ENSMUSG00000061479	-	6	4	317	358	153.25	173.5	42.867042507424436	1493.2	1501	791.7936599897729
ENSMUST00000003850.8	ENSMUSG00000003752	-	7	5	1278	1273	139.2	103	65.4499809014487	3035.0	2402.5	2521.2144692588136
ENSMUST00000079258.7	ENSMUSG00000063160	+	10	8	237	1388	141.875	131.5	77.26843284476342	2295.222222222222	2482	1388.5395905210785
ENSMUST00000003857.7	ENSMUSG00000089832	-	18	16	149	412	112.3125	106.0	46.81270304806876	678.1764705882352	436	620.7721235781812
ENSMUST00000068641.8	ENSMUSG00000055200	+	2	0	104	1225	NA	NA	NA	2268.0	2268	NA
ENSMUST00000008528.8	ENSMUSG00000008384	+	2	0	169	1064	NA	NA	NA	2174.0	2174	NA
ENSMUST00000117095.8	ENSMUSG00000003363	-	14	12	215	486	131.75	134.0	41.55418149837631	1456.2307692307693	971	2041.983804777687
ENSMUST00000108344.9	ENSMUSG00000004056	+	14	12	328	2765	120.91666666666667	126.0	39.887246385811395	3440.846153846154	1294	5086.526038567545
ENSMUST00000032824.10	ENSMUSG00000030603	-	11	9	119	214	123.0	110	46.10314522893205	695.5	161.0	1229.4987461021124
ENSMUST00000085901.13	ENSMUSG00000002409	+	11	9	172	743	179.88888888888889	148	73.18204090561503	529.2	314.0	558.7988705945796
ENSMUST00000003527.10	ENSMUSG00000003435	-	30	28	25	377	111.10714285714286	104.5	51.62137031323242	700.448275862069	236	1329.7973418695608
ENSMUST00000121085.8	ENSMUSG00000037552	-	17	15	460	1657	168.8	102	212.83467762561625	457.5625	167.5	580.2652231235874
ENSMUST00000051241.7	ENSMUSG00000044786	-	2	0	1080	1710	NA	NA	NA	680.0	680	NA
ENSMUST00000003536.9	ENSMUSG00000003444	-	4	2	258	879	72.0	72.0	18.384776310850235	1760.6666666666667	1302	1840.3777691912424
ENSMUST00000003529.9	ENSMUSG00000003437	+	14	12	304	563	94.66666666666667	103.0	27.707345049588742	341.15384615384613	94	491.19647225827504
ENSMUST00000108283.8	ENSMUSG00000030602	-	10	8	151	987	220.125	134.5	151.8499611929016	4052.0	1124	9082.16411435072
ENSMUST00000032815.11	ENSMUSG00000030595	-	7	5	397	758	181.2	107	112.79937943091709	1054.8333333333333	356.0	1576.496421393549
ENSMUST00000072965.5	ENSMUSG00000015149	+	16	14	101	744	71.28571428571429	63.5	27.011190192296148	1336.7333333333333	235	1654.143000670337
ENSMUST00000174548.8	ENSMUSG00000015165	+	14	12	319	419	161.75	108.0	127.352142431206	849.7692307692307	456	950.8421840528316
ENSMUST00000066264.13	ENSMUSG00000053898	+	10	8	196	244	103.375	80.5	53.092742307346356	640.4444444444445	163	1116.4388822402136
ENSMUST00000217157.2	ENSMUSG00000054808	-	22	20	322	733	123.75	117.5	43.92562493938805	3102.6666666666665	664	9203.025667319054
ENSMUST00000186182.2	ENSMUSG00000030591	-	7	5	397	560	111.0	103	34.03674485023502	829.0	777.5	529.2670403491984
ENSMUST00000032809.10	ENSMUSG00000030588	+	8	6	93	293	120.83333333333333	99.5	64.01067619285604	1152.2857142857142	108	2024.651469124642
ENSMUST00000108231.8	ENSMUSG00000030584	+	12	10	162	784	109.4	112.5	30.485697921776005	1024.909090909091	477	1510.190150580082
ENSMUST00000085809.11	ENSMUSG00000030583	-	23	21	167	1910	268.3809523809524	158	376.0858248047214	8062.272727272727	2894.0	15286.762524926804
ENSMUST00000032802.5	ENSMUSG00000046185	+	5	3	144	3690	93.0	87	31.432467291003423	1789.25	1541.5	1813.7753214405213
ENSMUST00000108205.9	ENSMUSG00000059975	-	5	3	180	3253	92.66666666666667	96	36.11555528208494	3848.0	3489.0	3622.5011617205405
ENSMUST00000207873.2	ENSMUSG00000053985	-	5	3	36	3058	105.66666666666667	101	19.42506971244462	2902.75	2588.0	2273.9710310379946
ENSMUST00000050735.12	ENSMUSG00000049421	+	3	1	418	3393	195.0	195	NA	4411.5	4411.5	135.0573952066306
ENSMUST00000098596.11	ENSMUSG00000074220	+	5	3	135	1688	98.0	93	26.851443164195103	2723.0	2664.5	1893.242896901152
ENSMUST00000062181.9	ENSMUSG00000037029	-	2	0	69	1960	NA	NA	NA	6430.0	6430	NA
ENSMUST00000001845.13	ENSMUSG00000001794	-	12	10	54	592	95.4	74.0	57.21538254700391	933.6363636363636	310	1129.8410749063137
ENSMUST00000108190.8	ENSMUSG00000037020	-	33	31	264	347	133.25806451612902	123	96.42923752401222	1110.625	709.5	1118.2040540311116
ENSMUST00000014065.16	ENSMUSG00000013921	+	14	12	90	1562	137.33333333333334	132.5	52.32126863442009	1024.2307692307693	403	1309.167111426584
ENSMUST00000006828.9	ENSMUSG00000006651	-	17	15	214	410	114.6	129	42.53368413051338	513.1875	290.5	489.47239877920254
ENSMUST00000207747.2	ENSMUSG00000036835	-	3	1	292	272	105.0	105	NA	278.0	278.0	125.86500705120545
ENSMUST00000075738.6	ENSMUSG00000036751	-	4	2	101	302	107.5	107.5	9.192388155425117	2891.0	1437	2919.5107466834233
ENSMUST00000042726.14	ENSMUSG00000036733	-	10	8	380	220	148.0	127.0	88.06166670496955	837.0	218	1039.782068512436
ENSMUST00000019697.9	ENSMUSG00000078762	-	19	17	164	340	99.0	106	42.9505529650085	505.1111111111111	148.0	696.8018444705183
ENSMUST00000006478.10	ENSMUSG00000006315	-	7	5	197	199	94.8	85	33.327166096144445	161.0	92.0	160.5590234150669
ENSMUST00000058860.14	ENSMUSG00000058239	-	10	8	108	1422	111.125	107.0	50.2463573661955	1015.2222222222222	148	2502.939560685484
ENSMUST00000001280.14	ENSMUSG00000001248	-	19	17	187	458	121.6470588235294	113	47.063708386173985	1013.5	470.0	1639.6770933901087
ENSMUST00000102746.11	ENSMUSG00000052997	-	17	15	203	779	106.46666666666667	101	29.476059696609642	1581.8125	1264.5	938.2569100020883
ENSMUST00000038027.6	ENSMUSG00000036427	-	18	16	245	1220	88.6875	76.5	35.76351725804757	1536.6470588235295	718	2155.4217667656276
ENSMUST00000085585.12	ENSMUSG00000066568	-	11	9	330	1313	144.55555555555554	164	57.33914699206623	4209.8	3444.5	4116.4537272862535
ENSMUST00000108069.8	ENSMUSG00000030499	-	7	5	152	1436	163.8	145	86.50838109686252	2163.0	1654.0	1535.5462871564634
ENSMUST00000075068.14	ENSMUSG00000063931	+	15	13	76	478	102.07692307692308	76	57.135017777281355	9317.785714285714	8383.5	12286.758020033483
ENSMUST00000130491.3	ENSMUSG00000056216	-	2	0	198	4511	NA	NA	NA	5443.0	5443	NA
ENSMUST00000042985.11	ENSMUSG00000034957	+	1	0	2626	2626	NA	NA	NA	NA	NA	NA
ENSMUST00000118444.3	ENSMUSG00000001802	-	7	5	437	1791	329.8	139	442.35020063293746	1756.1666666666667	720.0	2618.228058566837
ENSMUST00000032705.13	ENSMUSG00000030494	+	15	13	242	1535	133.15384615384616	129	40.07668930489426	3900.8571428571427	2435.5	4999.032242608299
ENSMUST00000032704.12	ENSMUSG00000030493	-	4	2	624	940	146.5	146.5	9.192388155425117	942.6666666666666	836	891.7972490052508
ENSMUST00000079414.12	ENSMUSG00000023072	+	19	17	152	362	123.29411764705883	116	53.450636930118	2168.0555555555557	2292.5	1379.3555388710988
ENSMUST00000040844.16	ENSMUSG00000034867	+	29	27	126	1213	109.07407407407408	112	41.215125981690385	1739.25	1168.5	1817.4764479598873
ENSMUST00000118501.8	ENSMUSG00000030417	-	6	4	216	204	66.0	67.0	22.44994432064365	971.2	937	502.2013540403889
ENSMUST00000051377.15	ENSMUSG00000043671	-	19	17	200	5778	119.29411764705883	124	29.19709896950884	3404.6666666666665	2310.0	4519.164407407245
ENSMUST00000061586.11	ENSMUSG00000044452	-	7	5	156	3985	510.4	115	886.5144104863722	3992.3333333333335	2787.5	4044.907497912241
ENSMUST00000021641.8	ENSMUSG00000021217	+	2	0	172	4926	NA	NA	NA	70338.0	70338	NA
ENSMUST00000085513.6	ENSMUSG00000030421	-	11	9	433	1706	144.66666666666666	136	99.33025722306371	5611.0	1719.5	7665.750655422541
ENSMUST00000108023.10	ENSMUSG00000002068	-	12	10	213	654	113.3	123.5	38.35521114818979	686.4545454545455	248	981.3434020399143
ENSMUST00000098513.6	ENSMUSG00000074170	-	2	0	76	5187	NA	NA	NA	5782.0	5782	NA
ENSMUST00000032585.8	ENSMUSG00000030423	-	7	5	277	1314	104.4	78	71.0161953359936	1219.1666666666667	1235.0	659.0357855736414
ENSMUST00000058104.8	ENSMUSG00000030469	+	4	2	157	3981	178.0	178.0	72.12489168102785	3044.0	2774	1146.106016038656
ENSMUST00000035844.11	ENSMUSG00000038695	+	5	3	211	238	160.33333333333334	160	34.50120770833006	685.75	597.0	554.8533590057827
ENSMUST00000239015.2	ENSMUSG00000008140	-	7	5	258	1033	112.8	105	41.215288425534524	786.8333333333334	757.5	593.5107131860946
ENSMUST00000107912.8	ENSMUSG00000060601	-	9	7	108	516	173.57142857142858	180	85.8193007484469	279.0	202.0	254.19003015179692
ENSMUST00000002275.15	ENSMUSG00000002205	+	15	13	239	294	110.46153846153847	106	43.37936411208941	1938.142857142857	1662.5	1172.8032071227306
ENSMUST00000047356.11	ENSMUSG00000038539	-	3	1	257	1265	294.0	294	NA	1293.5	1293.5	246.7802666341051
ENSMUST00000054343.15	ENSMUSG00000011096	+	5	3	125	830	212.33333333333334	170	159.7633666812681	1151.5	651.5	1413.0021231406554
ENSMUST00000003049.8	ENSMUSG00000002968	-	18	16	482	131	125.375	123.0	51.254755876894	630.0	191	1319.5150624377125
ENSMUST00000071207.14	ENSMUSG00000011658	+	11	9	284	492	102.44444444444444	96	40.55894201995138	284.8	187.0	287.7749120406433
ENSMUST00000107857.11	ENSMUSG00000060279	-	23	21	147	431	129.66666666666666	130	45.19107581517985	1170.0454545454545	177.5	2889.012510106141
ENSMUST00000003290.12	ENSMUSG00000003190	-	7	5	117	233	145.0	115	82.95480697343584	880.5	809.0	771.7825470947112
ENSMUST00000003284.16	ENSMUSG00000003184	+	8	6	261	685	180.83333333333334	172.5	105.18063826896406	452.85714285714283	375	371.6389056469683
ENSMUST00000211735.2	ENSMUSG00000038406	-	11	9	200	424	398.3333333333333	114	851.9078588673777	724.8	327.0	984.1293727057547
ENSMUST00000044111.10	ENSMUSG00000038387	+	6	4	208	368	104.75	106.0	12.971121771072847	538.4	115	797.3846625061207
ENSMUST00000209963.2	ENSMUSG00000007833	-	17	15	182	1198	143.8	137	38.68406833383923	633.25	271.5	1114.6321067210174
ENSMUST00000210139.2	ENSMUSG00000003423	+	10	8	118	124	104.375	88.0	42.34530670570234	520.6666666666666	332	566.6087715522942
ENSMUST00000033060.14	ENSMUSG00000030796	+	12	10	80	830	123.0	125.5	60.82397188243757	1432.0	1231	991.2290350872496
ENSMUST00000042194.10	ENSMUSG00000038260	-	25	23	83	538	157.08695652173913	135	83.38732901536183	1099.2083333333333	288.0	1527.6055995425072
ENSMUST00000211067.2	ENSMUSG00000003863	-	30	28	60	892	129.03571428571428	130.0	58.62213091319892	793.9310344827586	442	1001.3460202231538
ENSMUST00000074575.11	ENSMUSG00000063511	-	10	8	234	826	84.375	73.5	33.28636572017352	1950.5555555555557	2333	1731.813436192761
ENSMUST00000211214.2	ENSMUSG00000003868	-	18	16	65	246	125.0625	111.0	92.3525626787548	825.0	313	970.7183551370604
ENSMUST00000003964.17	ENSMUSG00000003865	+	16	14	327	1579	126.57142857142857	119.5	42.04158067312058	1206.5333333333333	997	1144.1962161064776
ENSMUST00000094434.13	ENSMUSG00000050708	-	4	2	355	340	136.5	136.5	14.849242404917497	324.3333333333333	299	88.75434261676064
ENSMUST00000033093.10	ENSMUSG00000003873	-	6	4	157	270	110.0	120.5	42.55976190409591	867.0	652	668.3232750697824
ENSMUST00000033098.16	ENSMUSG00000030826	+	11	9	247	406	124.33333333333333	120	43.41658669218482	1778.7	255.5	2948.164515611554
ENSMUST00000107737.11	ENSMUSG00000057342	-	7	5	302	2345	180.2	116	164.02957050483306	831.3333333333334	441.5	1218.0895971424543
ENSMUST00000107729.10	ENSMUSG00000003269	-	12	10	214	1212	109.3	112.5	33.83308702701806	468.72727272727275	332	488.84866593028374
ENSMUST00000131384.3	ENSMUSG00000053801	-	8	6	72	871	171.83333333333334	179.0	36.89670265303753	535.4285714285714	185	724.7504989403496
ENSMUST00000002855.14	ENSMUSG00000002778	+	5	3	330	756	171.0	159	76.70723564306043	2340.5	940.5	3332.284351612269
ENSMUST00000033121.7	ENSMUSG00000030835	+	31	29	275	610	116.27586206896552	111	36.20072666173206	1541.9333333333334	1280.5	1092.1104508160377
ENSMUST00000143082.4	ENSMUSG00000006763	-	12	10	183	3348	119.7	103.5	50.6141174860225	1804.090909090909	1520	1832.600854225789
ENSMUST00000107654.8	ENSMUSG00000014418	-	23	21	93	985	159.23809523809524	132	107.7951319688903	1414.1818181818182	955.0	1211.8110270863049
ENSMUST00000006774.11	ENSMUSG00000006599	+	15	13	186	978	120.92307692307692	116	36.94920282960906	1783.0	1489.0	1495.440660551521
ENSMUST00000048209.16	ENSMUSG00000063229	+	8	6	79	651	143.0	137.0	26.765649627834556	1171.5714285714287	1087	509.40843375522593
ENSMUST00000014546.15	ENSMUSG00000014402	-	10	8	149	756	130.5	109.5	65.60270029285597	3230.222222222222	2403	2530.826237505144
ENSMUST00000094398.13	ENSMUSG00000043262	-	12	10	137	3273	120.6	121.5	41.21542321887659	2790.5454545454545	2688	1734.7294523144733
ENSMUST00000061639.10	ENSMUSG00000049516	-	6	4	337	2991	473.75	142.0	707.1545682050943	2558.6	1286	3156.0918554440077
ENSMUST00000010451.8	ENSMUSG00000010307	+	3	1	201	1365	265.0	265	NA	1173.0	1173.0	1237.4368670764582
ENSMUST00000058745.15	ENSMUSG00000046179	-	13	11	381	801	228.0909090909091	162	134.76086564389124	910.1666666666666	510.0	813.8575744656748
ENSMUST00000085272.7	ENSMUSG00000039745	+	6	4	183	675	140.0	123.0	80.94442537939224	2685.8	1628	3423.9657124451464
ENSMUST00000032629.16	ENSMUSG00000030447	+	31	29	237	2605	124.06896551724138	118	39.088663897864265	2803.0666666666666	1355.5	5357.538562033703
ENSMUST00000119041.8	ENSMUSG00000030452	-	7	5	59	2261	131.8	121	66.47706371373513	4663.333333333333	1931.5	6135.330265492369
ENSMUST00000039697.14	ENSMUSG00000033676	+	9	7	194	4385	142.85714285714286	138	68.8462745819229	29007.75	5983.0	59049.854321218634
ENSMUST00000200758.4	ENSMUSG00000025326	+	13	11	470	6727	241.72727272727272	145	340.36806281115474	6073.25	2923.5	7522.000231140167
ENSMUST00000063694.10	ENSMUSG00000052040	-	2	0	949	5447	NA	NA	NA	46169.0	46169	NA
ENSMUST00000032736.11	ENSMUSG00000030522	+	16	14	172	3374	118.5	111.0	45.67064365987951	3195.4666666666667	1942	2963.050042166172
