transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENSMUST00000213887.2	ENSMUSG00000035314	+	16	0	15	0	154	NA	NA	NA	117
ENSMUST00000179755.8	ENSMUSG00000018909	+	16	0	15	0	111	NA	NA	NA	20
ENSMUST00000036331.7	ENSMUSG00000035239	-	3	1	1	0	1049	NA	NA	5	207
ENSMUST00000036274.8	ENSMUSG00000035227	-	5	0	4	0	186	NA	NA	NA	114
ENSMUST00000032969.14	ENSMUSG00000030726	-	12	0	11	0	202	NA	NA	NA	60
ENSMUST00000084935.11	ENSMUSG00000030729	+	14	0	13	0	102	NA	NA	NA	111
ENSMUST00000032963.10	ENSMUSG00000030718	-	14	0	13	0	18	NA	NA	NA	101
ENSMUST00000126534.8	ENSMUSG00000033685	+	8	2	5	0	114	NA	NA	97	126
ENSMUST00000054310.4	ENSMUSG00000044881	+	2	1	0	0	273	NA	NA	10	NA
ENSMUST00000150042.8	ENSMUSG00000030706	-	8	0	7	0	74	NA	NA	NA	21
ENSMUST00000032946.10	ENSMUSG00000030704	+	8	0	7	0	64	NA	NA	NA	70
ENSMUST00000049053.9	ENSMUSG00000029461	+	9	2	5	1	112	19	19	18	70
ENSMUST00000008462.11	ENSMUSG00000008318	-	11	1	9	0	47	NA	NA	4	66
ENSMUST00000107032.3	ENSMUSG00000032875	-	21	0	20	0	196	NA	NA	NA	3171
ENSMUST00000098250.10	ENSMUSG00000030691	+	20	0	19	0	83	NA	NA	NA	21
ENSMUST00000120267.9	ENSMUSG00000047767	-	18	0	17	0	87	NA	NA	NA	127
ENSMUST00000084896.10	ENSMUSG00000032812	+	33	0	32	0	17	NA	NA	NA	509
ENSMUST00000001884.14	ENSMUSG00000001829	+	16	0	15	0	248	NA	NA	NA	403
ENSMUST00000035836.14	ENSMUSG00000032737	-	29	1	27	0	90	NA	NA	199	182
ENSMUST00000035395.14	ENSMUSG00000030649	+	6	2	3	0	47	NA	NA	5	120
ENSMUST00000033131.12	ENSMUSG00000030842	+	5	0	4	0	92	NA	NA	NA	42
ENSMUST00000084852.13	ENSMUSG00000066306	+	25	1	23	0	11	NA	NA	29	42
ENSMUST00000033292.14	ENSMUSG00000030990	+	7	2	4	0	130	NA	NA	10	165
ENSMUST00000106923.2	ENSMUSG00000073982	-	3	2	0	0	643	NA	NA	68	NA
ENSMUST00000033289.6	ENSMUSG00000030987	+	12	0	11	0	516	NA	NA	NA	139
ENSMUST00000033283.10	ENSMUSG00000030978	+	19	0	18	0	188	NA	NA	NA	19
ENSMUST00000033264.12	ENSMUSG00000030966	-	8	2	5	0	541	NA	NA	36	396
ENSMUST00000082175.7	ENSMUSG00000073968	-	7	1	5	0	550	NA	NA	38	426
ENSMUST00000059037.15	ENSMUSG00000057143	-	8	1	6	0	598	NA	NA	56	420
ENSMUST00000048079.14	ENSMUSG00000044465	-	12	1	10	0	358	NA	NA	194	138
ENSMUST00000191601.7	ENSMUSG00000037032	-	15	1	13	0	167	NA	NA	14	721
ENSMUST00000057525.14	ENSMUSG00000036989	-	12	1	10	0	152	NA	NA	35	131
ENSMUST00000131446.8	ENSMUSG00000030881	-	8	1	6	0	155	NA	NA	42	99
ENSMUST00000033179.14	ENSMUSG00000030888	-	7	0	6	0	119	NA	NA	NA	99
ENSMUST00000033182.10	ENSMUSG00000030890	+	13	1	11	0	149	NA	NA	48	89
ENSMUST00000141116.2	ENSMUSG00000043866	-	5	0	4	0	89	NA	NA	NA	232
ENSMUST00000033184.6	ENSMUSG00000030894	-	13	0	12	0	140	NA	NA	NA	17
ENSMUST00000124482.3	ENSMUSG00000030879	-	3	0	2	0	287	NA	NA	NA	174
ENSMUST00000040056.15	ENSMUSG00000036528	+	25	1	23	0	194	NA	NA	33	64
ENSMUST00000033341.12	ENSMUSG00000031028	+	12	0	11	0	133	NA	NA	NA	38
ENSMUST00000033333.13	ENSMUSG00000031021	-	5	0	4	0	155	NA	NA	NA	108
ENSMUST00000080437.13	ENSMUSG00000035901	-	23	0	22	0	183	NA	NA	NA	109
ENSMUST00000094097.12	ENSMUSG00000047554	-	7	0	6	0	169	NA	NA	NA	121
ENSMUST00000084731.5	ENSMUSG00000066232	+	25	0	24	0	97	NA	NA	NA	84
ENSMUST00000084727.11	ENSMUSG00000061079	+	16	1	14	0	83	NA	NA	7	112
ENSMUST00000033326.10	ENSMUSG00000031016	+	11	0	10	0	156	NA	NA	NA	576
ENSMUST00000033325.9	ENSMUSG00000031015	+	12	0	11	0	106	NA	NA	NA	99
ENSMUST00000164759.8	ENSMUSG00000038371	-	40	0	39	0	98	NA	NA	NA	55
ENSMUST00000033054.10	ENSMUSG00000030790	+	4	1	2	0	306	NA	NA	22	98
ENSMUST00000213373.2	ENSMUSG00000005686	+	15	0	14	0	176	NA	NA	NA	22
ENSMUST00000177236.8	ENSMUSG00000030788	-	6	1	4	0	150	NA	NA	51	143
ENSMUST00000106663.2	ENSMUSG00000038296	-	11	0	10	0	146	NA	NA	NA	235
ENSMUST00000210309.2	ENSMUSG00000059263	+	29	0	28	0	174	NA	NA	NA	39
ENSMUST00000033036.7	ENSMUSG00000030772	-	8	1	6	0	219	NA	NA	23	213
ENSMUST00000106640.2	ENSMUSG00000030770	+	13	0	12	0	76	NA	NA	NA	28
ENSMUST00000239442.2	ENSMUSG00000055320	+	14	1	12	0	113	NA	NA	99	157
ENSMUST00000211770.2	ENSMUSG00000055116	+	20	3	16	0	160	NA	NA	13	140
ENSMUST00000117577.8	ENSMUSG00000038187	-	8	0	7	0	310	NA	NA	NA	125
ENSMUST00000033018.15	ENSMUSG00000030759	+	13	2	10	0	162	NA	NA	5	189
ENSMUST00000069449.7	ENSMUSG00000055723	-	6	0	5	0	87	NA	NA	NA	108
ENSMUST00000033012.9	ENSMUSG00000030754	-	22	1	20	0	59	NA	NA	59	91
ENSMUST00000033008.10	ENSMUSG00000030751	-	10	0	9	0	56	NA	NA	NA	3
ENSMUST00000032909.9	ENSMUSG00000030671	+	16	0	15	0	217	NA	NA	NA	912
ENSMUST00000205405.2	ENSMUSG00000051910	-	17	2	14	0	303	NA	NA	4	237
ENSMUST00000170953.3	ENSMUSG00000090862	-	6	0	5	0	33	NA	NA	NA	23
ENSMUST00000032895.15	ENSMUSG00000030659	+	14	1	11	0	7	NA	NA	0	144
ENSMUST00000032888.10	ENSMUSG00000030654	-	6	0	5	0	118	NA	NA	NA	36
ENSMUST00000178344.3	ENSMUSG00000095115	-	1	0	0	0	NA	NA	NA	NA	NA
ENSMUST00000044195.6	ENSMUSG00000042246	-	16	0	15	0	80	NA	NA	NA	64
ENSMUST00000038791.15	ENSMUSG00000033917	-	6	0	5	0	147	NA	NA	NA	261
ENSMUST00000106557.8	ENSMUSG00000033904	+	16	2	13	0	52	NA	NA	14	141
ENSMUST00000106550.12	ENSMUSG00000030980	-	5	1	3	0	311	NA	NA	2	936
ENSMUST00000008878.10	ENSMUSG00000008734	-	4	1	2	0	44	NA	NA	1	1030
ENSMUST00000033236.9	ENSMUSG00000030942	-	4	0	3	0	397	NA	NA	NA	231
ENSMUST00000150844.3	ENSMUSG00000030929	-	9	0	8	0	1334	NA	NA	NA	23
ENSMUST00000059851.14	ENSMUSG00000048787	-	3	1	1	0	483	NA	NA	105	431
ENSMUST00000106518.9	ENSMUSG00000030922	+	4	0	2	0	116	NA	NA	0	159
ENSMUST00000033210.13	ENSMUSG00000030917	+	5	1	3	0	81	NA	NA	104	96
ENSMUST00000033176.7	ENSMUSG00000030884	+	14	0	13	0	83	NA	NA	NA	33
ENSMUST00000047875.16	ENSMUSG00000035064	+	18	1	16	0	109	NA	NA	76	243
ENSMUST00000106483.4	ENSMUSG00000030880	+	22	2	19	0	56	NA	NA	34	36
ENSMUST00000033169.9	ENSMUSG00000030878	-	5	0	4	0	864	NA	NA	NA	76
ENSMUST00000033163.8	ENSMUSG00000030876	+	5	0	4	0	205	NA	NA	NA	165
ENSMUST00000033160.15	ENSMUSG00000030872	-	17	0	16	0	110	NA	NA	NA	100
ENSMUST00000098068.10	ENSMUSG00000044702	-	13	0	12	0	210	NA	NA	NA	48
ENSMUST00000033156.5	ENSMUSG00000030868	+	6	0	5	0	97	NA	NA	NA	48
ENSMUST00000033154.8	ENSMUSG00000030867	+	10	0	9	0	203	NA	NA	NA	408
ENSMUST00000052135.14	ENSMUSG00000030779	+	18	0	17	0	1560	NA	NA	NA	166
ENSMUST00000094053.7	ENSMUSG00000052707	+	24	0	23	0	372	NA	NA	NA	5
ENSMUST00000205262.2	ENSMUSG00000030766	-	20	0	18	1	7	42	42	NA	53
ENSMUST00000168189.8	ENSMUSG00000000131	-	24	0	23	0	101	NA	NA	NA	3
ENSMUST00000032994.15	ENSMUSG00000030741	-	12	0	11	0	94	NA	NA	NA	241
ENSMUST00000075671.5	ENSMUSG00000030722	-	8	0	7	0	158	NA	NA	NA	360
ENSMUST00000106407.9	ENSMUSG00000030727	+	13	0	12	0	101	NA	NA	NA	25
ENSMUST00000032978.8	ENSMUSG00000030733	-	10	1	8	0	1	NA	NA	83	939
ENSMUST00000040202.15	ENSMUSG00000032637	-	23	0	22	0	49	NA	NA	NA	293
ENSMUST00000032961.4	ENSMUSG00000030717	-	3	0	1	1	130	14	14	NA	112
ENSMUST00000032956.10	ENSMUSG00000030714	+	10	1	8	0	116	NA	NA	22	75
ENSMUST00000106373.9	ENSMUSG00000030711	-	8	0	7	0	112	NA	NA	NA	17
ENSMUST00000130498.2	ENSMUSG00000047721	+	3	0	2	0	99	NA	NA	NA	63
ENSMUST00000038614.12	ENSMUSG00000042675	+	5	1	3	0	89	NA	NA	66	117
ENSMUST00000032936.8	ENSMUSG00000030697	-	9	1	7	0	129	NA	NA	65	98
ENSMUST00000032934.12	ENSMUSG00000030695	-	9	1	7	0	95	NA	NA	21	112
ENSMUST00000106343.3	ENSMUSG00000030689	-	7	0	6	0	221	NA	NA	NA	81
ENSMUST00000071268.11	ENSMUSG00000059981	-	19	1	17	0	518	NA	NA	35	132
ENSMUST00000121532.8	ENSMUSG00000060538	-	6	1	3	1	137	33	33	34	165
ENSMUST00000032924.6	ENSMUSG00000030685	+	6	0	5	0	236	NA	NA	NA	244
ENSMUST00000165096.10	ENSMUSG00000030681	-	15	1	13	0	131	NA	NA	25	125
ENSMUST00000205568.2	ENSMUSG00000030678	-	6	0	4	1	202	23	23	NA	192
ENSMUST00000166791.8	ENSMUSG00000042502	-	7	1	5	0	110	NA	NA	23	78
ENSMUST00000120705.3	ENSMUSG00000042492	-	9	0	8	0	641	NA	NA	NA	914
ENSMUST00000106312.4	ENSMUSG00000045598	+	2	1	0	0	1786	NA	NA	11	NA
ENSMUST00000120857.8	ENSMUSG00000030830	+	30	0	29	0	389	NA	NA	NA	55
ENSMUST00000060783.7	ENSMUSG00000047371	-	2	0	1	0	1618	NA	NA	NA	88
ENSMUST00000165495.2	ENSMUSG00000078580	-	3	0	2	0	1087	NA	NA	NA	184
ENSMUST00000053392.11	ENSMUSG00000048921	-	3	0	2	0	1183	NA	NA	NA	205
ENSMUST00000106292.8	ENSMUSG00000030822	+	13	2	10	0	276	NA	NA	49	23
ENSMUST00000205694.2	ENSMUSG00000030816	+	20	1	18	0	176	NA	NA	72	132
ENSMUST00000058038.12	ENSMUSG00000045639	-	3	1	1	0	2530	NA	NA	34	73
ENSMUST00000061468.9	ENSMUSG00000030814	-	6	0	5	0	125	NA	NA	NA	92
ENSMUST00000186207.7	ENSMUSG00000030811	+	11	1	9	0	178	NA	NA	24	177
ENSMUST00000061587.13	ENSMUSG00000043964	+	2	0	1	0	644	NA	NA	NA	228
ENSMUST00000047075.14	ENSMUSG00000042308	+	19	1	17	0	173	NA	NA	15	150
ENSMUST00000033075.14	ENSMUSG00000030805	+	11	0	9	1	83	16	16	NA	30
ENSMUST00000054415.12	ENSMUSG00000049728	-	3	1	1	0	1212	NA	NA	22	647
ENSMUST00000033074.8	ENSMUSG00000096145	-	3	0	2	0	202	NA	NA	NA	173
ENSMUST00000106251.10	ENSMUSG00000030795	+	15	0	14	0	39	NA	NA	NA	13
ENSMUST00000106226.9	ENSMUSG00000030846	-	12	0	11	0	126	NA	NA	NA	32
ENSMUST00000033136.9	ENSMUSG00000030847	+	4	0	3	0	806	NA	NA	NA	186
ENSMUST00000043138.13	ENSMUSG00000042105	+	20	0	19	0	1149	NA	NA	NA	97
ENSMUST00000057557.14	ENSMUSG00000048170	-	16	0	15	0	126	NA	NA	NA	58
ENSMUST00000042942.10	ENSMUSG00000055319	+	19	0	17	1	81	21	21	NA	157
ENSMUST00000084519.7	ENSMUSG00000042055	+	29	0	28	0	157	NA	NA	NA	86
ENSMUST00000216011.2	ENSMUSG00000030850	-	13	0	12	0	178	NA	NA	NA	106
ENSMUST00000160289.9	ENSMUSG00000040331	-	11	0	9	1	74	16	16	NA	283
ENSMUST00000046306.15	ENSMUSG00000040167	-	4	1	2	0	943	NA	NA	50	133
ENSMUST00000015829.15	ENSMUSG00000030861	+	11	0	10	0	70	NA	NA	NA	42
ENSMUST00000084502.7	ENSMUSG00000066979	+	8	0	6	0	9	NA	NA	0	195
ENSMUST00000084500.8	ENSMUSG00000030934	-	10	1	8	0	160	NA	NA	36	199
ENSMUST00000033241.6	ENSMUSG00000030946	+	7	0	6	0	96	NA	NA	NA	125
ENSMUST00000097999.9	ENSMUSG00000030956	-	5	1	3	0	359	NA	NA	172	78
ENSMUST00000033257.15	ENSMUSG00000030960	-	6	0	5	0	118	NA	NA	NA	110
ENSMUST00000106157.8	ENSMUSG00000030967	+	10	1	8	0	218	NA	NA	37	814
ENSMUST00000033269.15	ENSMUSG00000030970	-	11	2	8	0	180	NA	NA	102	58
ENSMUST00000051169.13	ENSMUSG00000039990	+	25	0	24	0	174	NA	NA	NA	111
ENSMUST00000067680.11	ENSMUSG00000054555	-	23	0	22	0	54	NA	NA	NA	91
ENSMUST00000084488.5	ENSMUSG00000058325	+	52	0	51	0	95	NA	NA	NA	46
ENSMUST00000209979.2	ENSMUSG00000041836	+	18	0	17	0	74	NA	NA	NA	35
ENSMUST00000081510.4	ENSMUSG00000054612	+	5	1	3	0	209	NA	NA	12	125
ENSMUST00000210774.2	ENSMUSG00000010476	-	16	0	15	0	31	NA	NA	NA	134
ENSMUST00000064404.8	ENSMUSG00000031068	+	11	0	10	0	50	NA	NA	NA	98
ENSMUST00000026551.15	ENSMUSG00000025478	+	14	0	13	0	91	NA	NA	NA	39
ENSMUST00000172136.9	ENSMUSG00000060260	+	3	0	1	1	1677	19	19	NA	125
ENSMUST00000106098.8	ENSMUSG00000025477	+	16	0	14	1	80	8	8	NA	75
ENSMUST00000026557.10	ENSMUSG00000025484	-	4	0	3	0	167	NA	NA	NA	19
ENSMUST00000026558.7	ENSMUSG00000025485	+	10	0	9	0	120	NA	NA	NA	84
ENSMUST00000026565.7	ENSMUSG00000025492	-	2	0	1	0	164	NA	NA	NA	249
ENSMUST00000048002.7	ENSMUSG00000055629	+	20	0	19	0	123	NA	NA	NA	151
ENSMUST00000026568.10	ENSMUSG00000025495	+	12	0	11	0	186	NA	NA	NA	116
ENSMUST00000106033.5	ENSMUSG00000038650	-	10	1	8	0	87	NA	NA	19	86
ENSMUST00000046890.12	ENSMUSG00000038618	+	6	1	4	0	31	NA	NA	7	124
ENSMUST00000106027.9	ENSMUSG00000038611	+	18	1	16	0	143	NA	NA	22	94
ENSMUST00000026577.13	ENSMUSG00000025504	+	21	1	19	0	113	NA	NA	38	44
ENSMUST00000106008.3	ENSMUSG00000051007	-	8	0	7	0	6	NA	NA	NA	64
ENSMUST00000019226.14	ENSMUSG00000019082	-	10	1	8	0	153	NA	NA	154	20
ENSMUST00000164016.8	ENSMUSG00000025509	+	9	0	8	0	279	NA	NA	NA	187
ENSMUST00000106000.10	ENSMUSG00000025510	+	8	2	5	0	146	NA	NA	7	84
ENSMUST00000026585.14	ENSMUSG00000025511	+	8	1	6	0	68	NA	NA	17	63
ENSMUST00000153191.8	ENSMUSG00000025512	-	13	1	11	0	98	NA	NA	44	111
ENSMUST00000003038.12	ENSMUSG00000002957	+	22	0	21	0	77	NA	NA	NA	67
ENSMUST00000001950.12	ENSMUSG00000025139	-	6	0	5	0	214	NA	NA	NA	33
ENSMUST00000209732.2	ENSMUSG00000025147	-	5	0	4	0	310	NA	NA	NA	110
ENSMUST00000039926.10	ENSMUSG00000037887	-	7	1	5	0	1170	NA	NA	92	231
ENSMUST00000038946.9	ENSMUSG00000018819	+	11	0	9	1	89	18	18	NA	62
ENSMUST00000037941.10	ENSMUSG00000037706	+	8	0	7	0	62	NA	NA	NA	66
ENSMUST00000037287.8	ENSMUSG00000037664	-	4	1	1	1	133	6	6	10	874
ENSMUST00000208190.2	ENSMUSG00000059119	-	15	1	13	0	38	NA	NA	17	14
ENSMUST00000010899.14	ENSMUSG00000010755	-	23	0	22	0	134	NA	NA	NA	25
ENSMUST00000119499.8	ENSMUSG00000037606	-	22	1	20	0	138	NA	NA	21	136
ENSMUST00000207143.2	ENSMUSG00000058454	+	9	1	7	0	464	NA	NA	68	3
ENSMUST00000103079.4	ENSMUSG00000031078	-	18	1	15	0	136	NA	NA	0	87
ENSMUST00000182226.8	ENSMUSG00000037519	-	31	0	29	1	58	13	13	NA	264
ENSMUST00000033394.8	ENSMUSG00000031077	-	2	0	1	0	331	NA	NA	NA	286
ENSMUST00000093962.5	ENSMUSG00000070348	-	5	0	4	0	164	NA	NA	NA	198
ENSMUST00000058022.6	ENSMUSG00000048677	-	25	0	24	0	78	NA	NA	NA	61
ENSMUST00000091291.5	ENSMUSG00000005534	-	21	0	20	0	354	NA	NA	NA	100
ENSMUST00000004684.13	ENSMUSG00000004568	+	20	1	18	0	163	NA	NA	74	68
ENSMUST00000004683.13	ENSMUSG00000004567	+	14	0	13	0	36	NA	NA	NA	31
ENSMUST00000111070.4	ENSMUSG00000004565	+	35	2	32	0	74	NA	NA	42	27
ENSMUST00000207432.2	ENSMUSG00000044433	+	19	0	18	0	305	NA	NA	NA	148
ENSMUST00000011981.5	ENSMUSG00000011837	+	5	0	4	0	325	NA	NA	NA	183
ENSMUST00000053252.9	ENSMUSG00000048644	-	2	1	0	0	266	NA	NA	18	NA
ENSMUST00000098950.6	ENSMUSG00000040028	-	6	1	4	0	324	NA	NA	16	172
ENSMUST00000008350.16	ENSMUSG00000008206	+	11	1	9	0	176	NA	NA	1	173
ENSMUST00000022945.9	ENSMUSG00000022322	-	13	0	12	0	313	NA	NA	NA	103
ENSMUST00000001319.15	ENSMUSG00000001300	-	5	0	4	0	388	NA	NA	NA	131
ENSMUST00000048545.10	ENSMUSG00000040459	-	4	0	3	0	164	NA	NA	NA	341
ENSMUST00000139793.8	ENSMUSG00000040396	+	3	2	0	0	1033	NA	NA	20	NA
ENSMUST00000040514.8	ENSMUSG00000038894	-	2	0	1	0	4	NA	NA	NA	3961
ENSMUST00000033898.10	ENSMUSG00000031502	-	52	0	51	0	81	NA	NA	NA	84
ENSMUST00000033899.14	ENSMUSG00000031503	+	48	1	46	0	257	NA	NA	45	44
ENSMUST00000033900.7	ENSMUSG00000031504	-	2	0	1	0	529	NA	NA	NA	172
ENSMUST00000049461.7	ENSMUSG00000056228	-	15	0	14	0	77	NA	NA	NA	179
ENSMUST00000054399.6	ENSMUSG00000045969	+	2	0	1	0	703	NA	NA	NA	136
ENSMUST00000033905.13	ENSMUSG00000031508	-	6	0	5	0	463	NA	NA	NA	207
ENSMUST00000110909.9	ENSMUSG00000031511	+	19	0	18	0	214	NA	NA	NA	165
ENSMUST00000000776.15	ENSMUSG00000000759	-	22	0	21	0	158	NA	NA	NA	76
ENSMUST00000033818.10	ENSMUSG00000031441	+	30	0	28	1	92	12	12	NA	39
ENSMUST00000110879.9	ENSMUSG00000031442	+	30	0	29	0	85	NA	NA	NA	79
ENSMUST00000033824.8	ENSMUSG00000031447	+	9	0	8	0	139	NA	NA	NA	46
ENSMUST00000210317.2	ENSMUSG00000038515	-	8	0	7	0	89	NA	NA	NA	47
ENSMUST00000045229.7	ENSMUSG00000038497	+	13	1	11	0	113	NA	NA	71	444
ENSMUST00000209885.2	ENSMUSG00000038482	+	12	1	10	0	147	NA	NA	63	12
ENSMUST00000117551.4	ENSMUSG00000031453	-	24	0	23	0	75	NA	NA	NA	55
ENSMUST00000043962.9	ENSMUSG00000038416	+	18	0	17	0	259	NA	NA	NA	48
ENSMUST00000051870.8	ENSMUSG00000047710	+	2	1	0	0	2454	NA	NA	46	NA
ENSMUST00000033839.9	ENSMUSG00000031458	-	4	0	3	0	169	NA	NA	NA	69
ENSMUST00000209913.2	ENSMUSG00000038365	+	11	1	9	0	89	NA	NA	7	134
ENSMUST00000027554.8	ENSMUSG00000026317	+	3	1	1	0	323	NA	NA	116	543
ENSMUST00000149565.8	ENSMUSG00000031467	+	8	0	7	0	225	NA	NA	NA	219
ENSMUST00000006742.11	ENSMUSG00000006567	-	21	0	20	0	273	NA	NA	NA	84
ENSMUST00000033865.16	ENSMUSG00000031478	-	16	1	14	0	105	NA	NA	54	117
ENSMUST00000033866.9	ENSMUSG00000031479	+	14	0	13	0	93	NA	NA	NA	96
ENSMUST00000069828.10	ENSMUSG00000031480	+	5	1	3	0	1378	NA	NA	85	58
ENSMUST00000033871.8	ENSMUSG00000031482	-	7	1	5	0	124	NA	NA	60	55
ENSMUST00000067786.9	ENSMUSG00000037656	+	11	1	9	0	173	NA	NA	265	289
ENSMUST00000009036.11	ENSMUSG00000008892	-	9	1	7	0	91	NA	NA	2	67
ENSMUST00000033938.7	ENSMUSG00000031536	-	14	0	13	0	94	NA	NA	NA	61
ENSMUST00000033939.13	ENSMUSG00000031537	-	22	1	20	0	68	NA	NA	18	105
ENSMUST00000033941.7	ENSMUSG00000031538	+	14	1	12	0	158	NA	NA	25	63
ENSMUST00000163739.3	ENSMUSG00000031539	-	9	1	7	0	100	NA	NA	70	273
ENSMUST00000110696.8	ENSMUSG00000031540	+	17	1	15	0	2653	NA	NA	314	600
ENSMUST00000167004.3	ENSMUSG00000031545	-	13	1	11	0	108	NA	NA	812	165
ENSMUST00000051094.9	ENSMUSG00000015341	-	6	1	3	1	47	16	16	22	111
ENSMUST00000033952.8	ENSMUSG00000031548	+	3	0	2	0	322	NA	NA	NA	544
ENSMUST00000208247.3	ENSMUSG00000031555	-	22	0	21	0	93	NA	NA	NA	97
ENSMUST00000064883.14	ENSMUSG00000031557	-	12	1	10	0	362	NA	NA	23	141
ENSMUST00000084512.11	ENSMUSG00000065954	-	11	0	10	0	68	NA	NA	NA	164
ENSMUST00000084027.13	ENSMUSG00000031565	+	18	1	16	0	176	NA	NA	88	91
ENSMUST00000139966.8	ENSMUSG00000054823	+	23	1	21	0	241	NA	NA	44	705
ENSMUST00000068916.16	ENSMUSG00000031570	+	7	0	6	0	160	NA	NA	NA	62
ENSMUST00000033975.9	ENSMUSG00000061313	-	18	1	15	1	81	27	27	6	220
ENSMUST00000038421.8	ENSMUSG00000037296	+	4	0	3	0	170	NA	NA	NA	46
ENSMUST00000166078.9	ENSMUSG00000031575	-	15	1	13	0	107	NA	NA	27	119
ENSMUST00000037609.8	ENSMUSG00000037260	-	18	0	17	0	181	NA	NA	NA	91
ENSMUST00000061850.5	ENSMUSG00000037251	-	5	3	1	0	770	NA	NA	8	279
ENSMUST00000016138.11	ENSMUSG00000015994	-	9	0	8	0	116	NA	NA	NA	200
ENSMUST00000153528.8	ENSMUSG00000013878	+	7	1	5	0	269	NA	NA	44	80
ENSMUST00000036807.13	ENSMUSG00000037214	+	3	0	2	0	365	NA	NA	NA	71
ENSMUST00000033873.9	ENSMUSG00000031483	+	12	1	10	0	203	NA	NA	15	107
ENSMUST00000033877.6	ENSMUSG00000031487	-	4	0	3	0	726	NA	NA	NA	154
ENSMUST00000033878.14	ENSMUSG00000031488	-	5	0	4	0	218	NA	NA	NA	377
ENSMUST00000033880.7	ENSMUSG00000031490	+	3	0	2	0	31	NA	NA	NA	142
ENSMUST00000217278.2	ENSMUSG00000039328	+	6	0	5	0	114	NA	NA	NA	25
ENSMUST00000209851.2	ENSMUSG00000031577	+	7	0	6	0	113	NA	NA	NA	650
ENSMUST00000033983.6	ENSMUSG00000031578	-	10	0	9	0	188	NA	NA	NA	15
ENSMUST00000066173.12	ENSMUSG00000046152	+	5	1	3	0	233	NA	NA	255	81
ENSMUST00000033991.13	ENSMUSG00000031583	-	34	1	32	0	122	NA	NA	27	78
ENSMUST00000009774.11	ENSMUSG00000009630	+	7	0	6	0	72	NA	NA	NA	102
ENSMUST00000095349.6	ENSMUSG00000052906	-	8	0	7	0	170	NA	NA	NA	88
ENSMUST00000170705.8	ENSMUSG00000031585	+	8	1	6	0	116	NA	NA	4	169
ENSMUST00000053251.12	ENSMUSG00000031586	-	8	0	6	1	62	7	7	NA	66
ENSMUST00000033910.9	ENSMUSG00000031513	-	4	0	3	0	116	NA	NA	NA	16
ENSMUST00000239436.2	ENSMUSG00000031532	+	6	0	5	0	25	NA	NA	NA	193
ENSMUST00000033930.5	ENSMUSG00000031530	+	4	0	3	0	385	NA	NA	NA	445
ENSMUST00000033929.6	ENSMUSG00000031529	-	27	0	26	0	86	NA	NA	NA	652
ENSMUST00000210337.2	ENSMUSG00000046794	+	2	1	0	0	879	NA	NA	25	NA
ENSMUST00000033927.8	ENSMUSG00000031527	-	7	0	6	0	242	NA	NA	NA	96
ENSMUST00000037666.6	ENSMUSG00000070056	+	3	0	2	0	33	NA	NA	NA	2986
ENSMUST00000239119.2	ENSMUSG00000039633	-	12	0	11	0	158	NA	NA	NA	688
ENSMUST00000033923.14	ENSMUSG00000031523	-	14	0	13	0	120	NA	NA	NA	37
ENSMUST00000068999.14	ENSMUSG00000039478	+	15	0	13	0	68	1	1	NA	360
ENSMUST00000034012.10	ENSMUSG00000031601	-	7	1	5	0	128	NA	NA	95	117
ENSMUST00000098817.4	ENSMUSG00000031600	+	12	0	10	0	80	1	1	NA	125
ENSMUST00000048898.17	ENSMUSG00000039431	-	14	0	13	0	362	NA	NA	NA	24
ENSMUST00000098816.10	ENSMUSG00000031596	+	12	1	10	0	196	NA	NA	16	376
ENSMUST00000051379.14	ENSMUSG00000045636	-	10	0	9	0	213	NA	NA	NA	121
ENSMUST00000045218.9	ENSMUSG00000031592	+	38	1	36	0	25	NA	NA	19	96
ENSMUST00000034000.15	ENSMUSG00000031591	-	14	0	13	0	89	NA	NA	NA	75
ENSMUST00000034056.12	ENSMUSG00000031639	-	7	3	3	0	228	NA	NA	9	444
ENSMUST00000171337.10	ENSMUSG00000031626	+	24	2	21	0	61	NA	NA	40	10
ENSMUST00000034053.7	ENSMUSG00000031636	+	7	0	6	0	189	NA	NA	NA	93
ENSMUST00000170416.8	ENSMUSG00000038291	-	18	0	17	0	80	NA	NA	NA	22
ENSMUST00000034048.13	ENSMUSG00000031631	+	5	1	3	0	127	NA	NA	16	1078
ENSMUST00000034049.5	ENSMUSG00000031633	-	4	0	3	0	157	NA	NA	NA	111
ENSMUST00000034046.13	ENSMUSG00000018796	+	21	1	19	0	140	NA	NA	32	195
ENSMUST00000034045.15	ENSMUSG00000031629	+	13	0	12	0	113	NA	NA	NA	41
ENSMUST00000040468.16	ENSMUSG00000038225	-	15	2	11	1	242	906	906	6	180
ENSMUST00000211115.2	ENSMUSG00000031628	+	7	1	5	0	229	NA	NA	15	53
ENSMUST00000034041.9	ENSMUSG00000031627	+	9	1	7	0	308	NA	NA	6	87
ENSMUST00000079195.6	ENSMUSG00000038143	-	4	0	3	0	195	NA	NA	NA	166
ENSMUST00000033973.14	ENSMUSG00000031568	+	8	0	7	0	32	NA	NA	NA	24
