transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENSBTAT00000005280	11	18	19	7	2	8	6	3	7	6	4	4	3	21	17	4	4	14	15	2	4	8	3	11	4	3	11	1	3	14	22	3	8	22	23	5	5	17	2	8	8	16	8	3	0	9	14	5	1	7	0	4	1	17	4	4	0	11	5	2	2	25	9	5	0	32	13	27	31	30	35	16	28	30	53	17	25	26	19	30	36	19	28	5	11	512	512	1	511
ENSBTAT00000121534	15	4	8	2	0	6	2	5	3	5	5	1	3	9	4	6	4	3	10	1	4	4	3	2	1	2	2	1	1	4	13	2	6	8	8	9	1	2	3	3	4	8	5	7	3	3	6	3	0	8	0	3	1	1	2	2	0	5	4	2	2	11	2	6	0	9	7	17	14	17	24	4	18	23	24	4	6	13	14	14	12	13	15	4	11	263	263	0	263
ENSBTAT00000119594	4	3	5	0	0	9	1	3	0	1	1	1	0	5	5	0	1	5	5	1	2	5	7	5	0	3	4	1	0	1	6	1	2	5	9	1	0	3	2	2	1	9	2	0	0	7	7	0	0	2	1	1	4	9	1	1	0	4	1	2	0	4	0	0	0	7	6	6	11	4	12	6	5	9	8	5	3	19	6	9	17	13	14	1	3	165	165	1	164
ENSBTAT00000121292	35	30	44	21	12	11	18	11	16	15	14	18	13	23	33	15	17	17	44	17	12	15	12	21	11	8	10	2	10	22	32	11	40	49	44	42	13	14	11	10	17	23	17	6	10	14	38	9	0	29	0	12	6	10	6	9	1	7	13	16	17	31	16	31	0	48	23	91	84	62	63	34	51	79	108	33	51	60	61	61	64	52	71	13	41	1151	1151	1	1150
ENSBTAT00000088037	3	4	6	4	3	6	3	1	6	2	1	1	2	12	4	2	3	1	10	4	5	3	1	1	0	3	1	0	1	12	7	0	5	6	5	2	6	6	2	3	4	6	2	2	1	6	6	2	0	2	1	2	1	6	2	4	0	5	6	5	3	8	1	6	0	17	10	8	10	14	14	5	16	9	24	4	8	10	13	11	16	13	15	6	4	228	228	1	227
ENSBTAT00000109912	14	7	10	1	4	5	3	2	6	12	2	4	7	14	8	4	0	9	19	0	10	6	5	3	2	6	4	1	2	8	9	3	12	13	11	8	3	11	7	5	7	11	11	7	2	7	17	6	0	3	0	1	7	2	3	5	1	8	4	3	2	8	7	3	0	26	11	21	23	11	36	9	25	24	31	8	8	24	19	21	33	14	32	4	4	385	385	1	384
ENSBTAT00000063079	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1	1	0	0	6	3	0	0	0	1	0	0	9	8	0	0	8	4	1	0	4	2	1	0	7	0	1	0	6	6	0	0	6	1	0	0	2	2	1	0	0	0	0	0	6	1	0	0	7	0	9	4	6	8	1	2	0	18	4	2	9	1	1	5	0	12	0	6	96	96	1	95
ENSBTAT00000096461	14	33	34	12	14	26	13	7	9	39	9	2	7	41	26	10	5	28	38	7	8	27	16	8	4	14	16	1	3	33	63	9	20	48	53	14	8	39	8	10	7	28	13	4	3	21	39	5	0	19	0	9	7	19	17	10	1	11	5	5	3	30	9	10	0	65	16	62	73	40	52	35	58	48	120	26	45	59	43	53	94	60	68	5	28	1051	1051	1	1050
ENSBTAT00000078843	2	5	4	4	3	4	5	1	1	1	1	2	1	3	6	2	0	2	11	0	5	7	4	7	0	1	1	1	0	4	7	0	2	4	1	2	7	7	2	4	2	4	8	1	0	4	8	1	0	8	1	2	1	8	0	1	0	7	2	5	0	2	2	1	0	20	12	6	3	3	15	2	6	6	13	6	9	23	11	5	13	13	13	2	10	192	192	1	191
ENSBTAT00000146843	0	1	4	0	0	3	2	0	0	4	1	0	0	8	2	0	0	2	3	0	0	3	1	1	1	1	0	0	0	2	5	0	1	1	6	2	0	6	0	0	2	2	2	1	1	4	3	0	0	2	0	0	0	0	2	1	1	2	1	1	0	1	2	0	0	6	3	3	7	1	7	2	8	4	9	2	1	5	3	3	7	5	8	1	2	88	88	1	87
ENSBTAT00000019741	13	23	23	9	9	19	8	8	6	27	12	12	7	19	9	11	4	18	33	11	14	24	12	16	6	11	25	2	11	30	43	17	19	25	48	15	17	26	15	14	7	30	10	5	9	14	25	10	0	19	0	10	12	13	7	14	1	13	12	10	8	28	8	22	0	72	23	40	67	50	52	29	37	36	117	9	32	66	37	62	85	44	58	12	29	958	958	1	957
ENSBTAT00000019746	43	18	29	29	13	8	5	12	22	9	7	23	19	10	22	18	14	15	24	17	10	12	9	14	7	2	3	8	10	7	15	16	45	12	30	39	15	11	11	23	23	14	10	5	11	10	12	12	1	5	0	28	16	16	4	26	0	14	13	19	20	17	14	27	0	60	33	51	75	44	52	32	47	72	82	22	47	45	38	49	94	38	45	13	33	973	973	1	972
ENSBTAT00000019422	29	11	36	5	7	13	1	11	11	9	4	6	3	8	3	8	2	2	16	5	16	13	6	6	4	3	3	3	1	6	13	6	18	7	18	7	10	13	3	12	5	3	9	7	5	6	9	8	1	1	0	4	7	7	4	13	0	2	2	1	9	9	9	4	0	38	3	14	36	13	24	7	19	65	44	3	16	41	18	28	46	32	28	2	5	483	483	1	482
ENSBTAT00000004656	26	10	20	16	9	6	4	6	8	9	5	5	7	9	16	19	6	11	12	5	18	8	7	10	1	3	2	3	1	4	13	10	39	13	25	18	9	22	9	9	22	24	5	15	8	6	18	9	1	4	0	5	11	4	2	11	0	7	6	7	5	10	12	12	0	49	14	31	64	22	66	16	35	46	45	16	26	43	18	22	42	25	41	6	9	637	637	1	636
ENSBTAT00000069611	19	27	33	8	8	15	7	1	6	24	12	10	3	24	18	3	7	16	32	3	5	18	9	11	5	15	15	0	1	20	38	4	25	27	50	17	11	33	9	11	13	16	15	3	3	18	29	6	0	11	0	3	6	20	9	5	1	4	8	3	4	16	10	15	0	64	7	44	75	31	47	19	30	52	77	18	35	43	39	53	74	31	56	8	14	818	818	1	817
ENSBTAT00000067144	6	8	11	3	2	12	0	2	2	6	6	1	2	9	6	1	2	9	15	1	2	9	3	2	4	1	9	3	2	8	17	2	6	20	15	6	10	9	1	6	4	10	12	7	1	11	12	4	1	8	0	0	2	8	0	1	0	5	8	2	0	14	1	2	0	26	7	26	21	16	33	10	12	17	30	6	11	16	17	25	18	16	28	8	8	352	352	1	351
ENSBTAT00000079282	17	24	41	9	19	24	13	16	10	45	7	18	7	18	21	9	14	14	79	3	40	46	17	37	6	6	9	1	8	32	51	7	26	36	42	14	21	38	8	18	8	20	9	5	3	14	32	9	1	7	0	3	13	31	13	14	0	3	3	0	7	14	9	11	0	85	3	50	68	25	42	17	34	58	114	21	33	140	93	39	134	72	58	3	10	1100	1100	1	1099
ENSBTAT00000083577	24	18	33	10	19	6	4	7	11	15	5	12	6	11	11	15	8	9	23	7	10	11	3	13	4	3	2	3	5	12	8	12	30	17	26	20	12	14	1	8	13	6	5	5	3	10	7	10	1	9	0	16	11	7	3	10	0	3	8	10	9	14	11	24	0	35	13	37	56	38	29	16	32	57	57	11	28	37	31	28	58	36	30	8	25	663	663	1	662
ENSBTAT00000028683	7	10	12	7	7	9	2	2	8	11	8	2	3	8	6	10	1	10	15	3	3	9	4	7	5	2	4	0	3	18	25	7	19	11	15	6	5	14	1	5	3	3	8	4	1	9	13	5	0	13	0	2	3	10	3	4	1	6	19	6	5	13	3	13	0	25	12	17	34	26	18	13	21	19	61	6	17	23	16	27	33	20	28	19	15	451	451	1	450
ENSBTAT00000082002	18	12	26	10	9	9	10	10	8	12	12	8	6	13	14	12	12	9	25	8	16	10	7	10	6	3	6	4	6	13	37	13	30	17	37	21	16	20	4	15	17	19	15	8	5	11	25	11	1	7	0	10	10	12	4	6	0	4	7	11	9	10	19	6	0	55	15	38	67	16	59	17	31	44	97	14	22	43	37	39	52	38	52	7	17	761	761	1	760
ENSBTAT00000027175	60	42	52	26	21	26	7	29	20	37	15	32	14	34	22	24	18	36	59	24	31	46	13	39	6	12	11	8	13	37	59	31	60	31	49	34	37	33	9	40	20	35	16	16	15	27	41	30	0	17	0	18	28	24	11	34	1	23	10	27	19	26	28	36	0	119	50	65	109	62	87	60	72	112	187	22	68	129	77	72	166	83	113	10	35	1699	1699	1	1698
ENSBTAT00000117371	17	15	14	4	8	8	5	7	6	13	5	4	4	6	8	0	8	3	16	5	6	10	2	5	5	1	11	3	2	11	22	3	16	18	24	8	4	18	3	7	4	12	12	4	0	1	14	2	0	6	1	2	9	9	1	7	0	3	4	4	3	6	4	8	0	32	7	26	40	14	32	8	10	31	45	8	19	23	24	31	43	28	17	4	8	451	451	1	450
ENSBTAT00000073584	20	47	68	8	9	36	24	9	8	36	14	7	4	73	42	19	10	20	58	10	6	37	12	10	5	20	26	1	6	51	90	13	22	58	57	13	13	75	7	16	9	42	30	13	5	50	74	11	0	37	0	11	12	48	14	10	1	14	30	9	5	58	19	16	0	111	23	71	79	74	94	30	96	88	184	42	55	65	68	74	127	78	140	30	48	1578	1578	1	1577
ENSBTAT00000126688	9	3	5	5	1	5	0	3	5	2	0	1	2	4	9	7	6	1	3	2	2	1	0	4	2	3	0	0	5	5	8	6	9	1	4	3	4	3	2	5	6	2	1	2	1	2	6	6	1	5	0	1	0	2	1	4	0	2	7	1	0	3	4	7	0	14	3	4	13	10	11	3	13	14	28	9	8	7	9	10	10	9	15	7	6	204	204	1	203
ENSBTAT00000088160	4	2	7	1	1	10	5	0	0	8	4	3	1	7	3	1	1	14	16	3	12	19	12	9	7	26	12	4	3	25	47	4	8	16	17	4	4	21	17	10	5	26	14	4	3	9	21	3	1	11	0	1	3	8	6	0	0	12	8	4	1	17	7	1	0	52	16	20	25	18	49	17	9	11	87	3	3	52	17	53	28	16	36	8	12	533	533	1	532
ENSBTAT00000021939	14	14	22	8	10	21	5	7	7	16	12	12	13	35	15	26	12	7	17	1	10	16	9	12	6	12	16	3	5	17	40	12	21	17	24	10	14	16	10	8	12	12	13	6	2	10	21	9	0	22	0	14	1	19	6	20	1	12	14	7	5	26	15	25	0	48	19	27	45	51	43	8	74	36	94	15	22	47	29	56	74	43	42	14	36	824	824	1	823
ENSBTAT00000115720	8	5	11	10	9	2	4	7	4	8	5	4	1	7	11	6	4	5	6	5	3	6	1	7	1	5	3	0	5	9	12	6	13	10	7	10	8	5	1	12	5	10	5	2	6	5	6	8	0	5	1	5	2	6	0	3	0	4	8	2	3	12	8	9	0	26	6	20	20	21	22	10	14	19	43	11	15	17	10	18	23	22	25	8	10	361	361	1	360
ENSBTAT00000005166	47	12	36	42	22	7	0	25	28	15	15	31	22	7	24	14	29	3	35	16	22	2	3	20	7	3	3	3	10	8	14	22	58	14	28	25	24	9	3	21	19	6	4	10	12	7	19	34	1	7	0	10	30	7	2	31	0	1	4	9	23	8	15	19	0	57	10	39	86	27	39	19	43	83	92	24	54	47	64	59	116	54	72	4	17	1007	1007	1	1006
ENSBTAT00000037443	24	5	52	4	8	9	4	9	8	11	13	5	2	7	10	2	7	11	18	1	10	15	4	10	3	5	12	4	0	10	10	4	17	15	35	7	9	16	5	14	12	13	12	8	1	5	16	8	1	4	0	4	8	13	3	4	0	2	10	3	2	5	9	6	0	44	5	22	52	11	45	12	11	76	35	10	9	39	25	45	44	30	30	10	8	564	564	1	563
ENSBTAT00000088692	2	6	10	2	4	14	8	0	3	4	5	4	1	19	17	2	3	8	13	3	6	6	7	4	3	3	6	3	2	27	34	4	9	16	15	3	8	23	7	3	3	13	8	2	1	7	21	1	1	6	0	1	5	8	2	3	0	9	13	4	0	18	5	6	0	41	13	19	24	24	26	11	22	12	72	17	8	23	16	23	26	26	30	13	7	454	454	1	453
ENSBTAT00000064153	19	8	16	14	9	2	0	2	4	3	2	8	6	5	8	6	9	0	13	4	8	4	0	4	2	2	4	2	2	6	3	5	22	8	14	9	9	4	1	9	9	8	6	4	6	3	14	4	0	6	0	4	7	1	0	6	1	3	2	2	1	4	8	4	0	23	5	17	36	8	27	4	17	35	25	8	22	16	22	16	25	13	27	2	10	359	359	1	358
ENSBTAT00000008456	28	11	28	32	12	7	0	22	19	5	5	13	12	3	11	25	16	2	19	10	14	3	0	22	2	1	4	2	2	7	10	15	30	9	9	19	8	3	3	10	14	5	8	7	12	4	6	19	0	4	0	8	18	9	0	35	1	5	11	16	20	12	10	13	0	24	21	28	39	25	34	12	40	56	64	11	43	39	35	33	80	41	41	11	12	690	690	1	689
ENSBTAT00000135515	28	16	38	9	16	14	2	6	13	10	15	11	12	13	12	11	12	10	23	10	14	9	2	14	3	2	3	3	10	20	25	22	31	9	19	19	9	12	1	18	10	20	8	6	5	8	15	14	0	6	0	10	9	6	1	11	1	8	8	13	11	14	16	22	0	40	21	28	50	36	44	20	36	66	104	12	25	39	35	39	48	38	42	8	16	748	748	1	747
ENSBTAT00000045756	7	5	12	7	4	7	1	4	2	9	7	3	2	4	5	4	1	1	11	2	4	7	1	4	3	2	5	2	3	6	8	3	15	8	17	11	7	6	0	6	3	9	8	3	1	3	4	0	0	2	1	1	6	2	2	3	0	4	6	6	1	9	6	9	0	19	10	19	32	18	23	3	10	19	27	5	12	16	12	21	25	16	8	6	3	305	305	1	304
ENSBTAT00000076292	26	7	10	6	13	5	2	9	19	7	8	4	8	10	20	18	8	4	12	6	6	3	0	5	5	3	1	1	4	12	15	7	24	13	8	9	10	4	1	5	15	9	6	2	0	3	6	9	1	5	0	8	5	7	0	2	0	5	9	5	6	5	10	7	0	20	10	22	32	12	32	10	36	36	54	20	13	14	20	37	25	29	18	9	13	463	463	1	462
ENSBTAT00000024703	0	2	2	0	1	4	0	0	1	3	3	1	3	5	5	3	3	5	4	6	2	4	2	3	1	0	1	0	0	10	13	2	2	3	4	1	4	3	0	4	4	5	3	5	2	8	9	4	0	5	0	1	3	8	0	6	1	0	2	4	1	5	4	5	0	11	4	4	6	10	17	11	11	2	30	5	2	11	7	6	21	5	23	2	6	195	195	1	194
ENSBTAT00000028853	11	9	12	14	9	5	2	4	6	4	6	9	4	2	6	13	6	4	13	9	9	0	1	9	2	1	2	2	4	7	7	12	12	7	9	10	17	14	1	30	15	4	5	12	5	8	8	14	1	7	0	8	8	7	1	12	0	1	1	1	8	7	8	9	0	62	2	17	21	16	36	13	19	23	46	6	23	19	19	19	41	20	35	1	15	454	454	1	453
ENSBTAT00000023487	8	24	28	5	7	10	4	6	7	16	11	2	1	16	20	4	1	23	24	7	8	12	6	7	2	11	14	3	5	17	35	2	16	39	51	18	14	23	4	12	9	23	14	8	0	8	21	3	1	18	0	4	9	19	4	5	0	10	11	3	2	21	2	6	0	53	13	57	67	27	54	30	21	36	63	20	29	33	25	48	55	27	32	11	22	724	724	1	723
ENSBTAT00000045908	14	11	33	8	5	10	8	1	2	16	9	8	1	14	22	6	5	15	43	4	6	22	4	8	2	10	13	4	2	14	41	6	12	28	48	11	8	27	9	9	5	18	14	4	6	11	34	4	0	12	0	7	2	16	5	9	1	8	8	2	2	11	5	9	0	53	10	39	60	20	41	19	21	47	70	22	19	40	48	40	56	24	55	8	19	712	712	1	711
ENSBTAT00000024028	9	6	23	4	9	10	5	3	2	19	7	4	1	8	10	3	9	8	33	5	4	8	4	2	3	4	6	1	0	9	34	6	14	13	44	8	2	14	9	6	0	4	5	0	0	4	18	2	1	9	0	3	2	7	3	7	0	4	2	0	4	3	4	6	0	31	4	21	58	9	9	13	12	32	57	10	10	18	42	23	42	27	24	2	12	457	457	1	456
ENSBTAT00000025118	10	6	7	7	5	5	1	4	12	8	3	3	3	9	8	4	3	2	13	3	7	4	4	4	0	2	2	0	2	4	20	7	12	6	7	10	0	2	6	7	5	12	3	5	2	7	8	6	1	6	0	7	5	4	4	5	0	6	10	3	6	6	6	11	0	15	9	16	19	17	25	5	16	17	45	8	13	19	16	19	29	15	23	10	13	350	350	1	349
ENSBTAT00000003035	14	13	26	9	12	9	7	5	4	14	6	7	3	16	10	5	7	7	28	2	22	13	8	15	1	2	8	1	2	11	33	7	16	20	23	9	7	16	13	17	12	7	5	8	2	9	29	5	0	3	0	7	5	11	2	13	1	3	10	5	5	10	9	8	0	53	8	29	39	18	32	9	24	40	67	10	22	58	35	22	52	33	45	10	10	617	617	1	616
ENSBTAT00000008398	56	20	41	32	28	17	2	26	29	22	14	28	14	6	19	22	23	19	33	13	15	12	4	36	0	5	2	6	12	21	25	29	68	19	29	30	21	14	3	30	25	14	9	18	15	12	19	25	1	11	0	5	26	10	5	41	0	13	12	15	23	14	16	22	0	68	28	49	97	36	66	32	42	97	126	19	52	67	56	56	132	73	71	12	16	1196	1196	1	1195
ENSBTAT00000045011	6	5	6	4	2	4	1	1	1	2	1	4	1	3	3	9	0	2	6	2	6	2	1	1	1	2	2	1	0	4	4	1	4	5	6	2	4	0	0	1	4	7	3	0	3	6	6	7	1	4	0	1	2	1	0	3	0	3	0	7	2	5	4	4	0	5	10	7	10	9	14	4	13	12	15	3	9	10	6	8	12	8	22	0	5	183	183	1	182
ENSBTAT00000019217	9	14	32	7	1	15	4	5	1	15	4	8	4	21	11	7	2	16	10	1	8	16	5	10	1	18	18	2	5	26	31	1	6	25	36	4	5	23	7	6	3	16	13	2	3	9	19	2	0	15	1	8	3	13	7	2	0	11	4	2	1	15	6	8	0	41	13	29	42	23	34	17	32	41	70	11	21	39	12	44	48	25	33	4	23	603	603	1	602
ENSBTAT00000090719	147	28	83	46	34	18	6	48	56	26	18	45	16	14	24	30	20	17	36	25	67	24	6	59	20	5	10	14	9	9	15	18	104	36	48	63	33	16	1	31	38	14	13	23	18	16	21	22	0	12	1	37	68	24	3	75	0	6	5	10	15	8	17	27	0	81	16	99	152	35	88	42	60	230	83	24	74	156	56	123	241	106	77	5	49	1798	1798	1	1797
ENSBTAT00000064228	55	77	43	86	42	15	5	54	14	62	16	58	15	11	43	23	48	13	90	17	54	28	17	57	9	8	12	11	11	15	31	22	58	39	40	38	28	32	8	31	60	48	31	57	23	13	27	20	1	8	0	10	53	48	10	66	0	4	61	10	15	8	18	22	0	99	14	77	98	30	196	30	49	98	112	43	163	156	138	70	297	116	83	61	18	1949	1949	1	1948
ENSBTAT00000026703	22	20	31	13	11	19	8	8	7	25	11	5	2	12	19	9	6	22	44	7	19	41	23	23	3	8	8	1	4	17	27	9	25	22	31	13	19	34	14	21	10	28	15	5	7	9	16	6	0	6	0	3	8	15	8	14	1	4	7	4	13	12	8	10	0	88	8	35	56	22	58	29	23	53	78	19	33	106	50	38	75	46	38	7	9	872	872	1	871
ENSBTAT00000026023	4	5	19	3	4	6	8	0	1	7	7	2	0	12	8	3	2	9	21	3	8	12	6	3	0	2	6	0	2	17	22	4	9	17	26	2	0	17	4	3	3	11	10	2	1	8	16	1	0	12	1	1	0	7	2	0	0	10	11	3	0	7	2	4	0	24	13	19	35	11	26	12	15	23	47	8	8	29	23	16	18	18	26	11	13	396	396	1	395
ENSBTAT00000013621	18	28	29	17	15	23	7	22	9	25	13	11	5	44	27	10	6	18	64	9	11	18	5	14	7	10	14	6	6	42	61	16	22	29	48	24	8	34	8	14	6	13	9	6	3	18	46	10	0	22	1	9	9	25	4	11	0	16	11	7	10	40	27	26	0	64	23	53	70	66	34	27	59	47	162	27	45	48	70	59	85	67	77	11	31	1126	1126	1	1125
ENSBTAT00000019510	1	5	3	3	3	15	5	3	2	9	3	5	1	21	8	9	0	4	13	1	8	16	6	5	3	12	11	3	2	23	34	5	3	21	11	7	5	18	8	16	10	16	15	11	4	7	29	3	0	10	0	2	2	21	5	8	1	6	9	2	0	24	8	5	0	47	8	28	14	29	52	5	31	4	72	8	8	35	13	34	50	26	43	9	12	529	529	1	528
ENSBTAT00000019507	6	3	18	1	0	8	4	1	3	12	9	7	0	5	7	1	6	8	6	3	11	15	5	10	6	3	12	4	3	17	18	8	6	15	25	13	8	11	7	8	7	12	6	4	1	10	16	3	0	2	1	0	2	14	6	3	0	2	3	4	3	2	8	3	0	34	6	28	31	5	29	11	6	24	57	7	4	41	12	37	44	13	30	3	2	425	425	1	424
ENSBTAT00000008595	3	5	17	1	4	6	8	1	2	18	8	2	1	15	10	1	7	7	55	1	5	13	4	4	1	14	29	0	1	7	58	4	8	18	80	4	8	25	16	9	1	14	11	2	2	9	15	2	0	2	0	1	3	16	6	4	1	4	2	2	1	3	5	0	0	58	6	22	88	3	28	8	17	20	76	10	6	26	62	54	49	19	28	2	3	586	586	1	585
ENSBTAT00000108858	1	9	13	2	11	14	1	7	6	14	8	13	1	13	12	3	7	14	23	5	16	42	15	23	5	16	15	6	3	19	46	8	12	16	38	8	7	35	8	14	20	18	30	11	2	13	19	6	1	7	0	5	10	28	11	21	0	8	8	3	4	17	7	10	0	64	11	24	50	27	79	19	17	14	87	12	11	96	30	56	97	33	40	8	12	788	788	1	787
ENSBTAT00000025586	5	6	24	4	8	14	5	8	2	4	2	1	0	18	12	7	1	8	11	6	5	10	6	6	4	4	8	6	4	7	27	4	6	17	29	5	6	20	7	6	3	24	5	9	2	7	25	1	0	6	0	4	1	3	1	3	1	3	2	3	3	6	7	4	0	39	6	22	35	10	41	14	25	29	52	12	10	27	12	26	13	35	35	2	10	456	456	1	455
ENSBTAT00000077477	10	13	34	14	8	19	9	14	4	27	7	15	2	18	22	5	13	21	67	12	32	56	29	53	5	14	14	7	2	13	31	12	15	19	37	15	20	59	9	20	22	33	25	17	9	8	26	12	0	14	1	13	18	32	11	21	0	4	2	5	1	13	9	9	0	108	9	34	52	22	97	33	25	44	68	22	27	170	80	51	124	50	55	2	27	1101	1101	1	1100
ENSBTAT00000023981	2	3	4	0	0	3	1	0	2	4	2	0	0	1	1	0	0	1	2	2	3	2	2	1	1	2	3	0	1	1	2	1	2	2	4	2	2	5	0	1	2	2	2	2	0	1	2	0	0	3	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	8	0	4	6	1	8	3	1	6	5	1	3	8	2	10	6	4	3	0	3	83	83	1	82
ENSBTAT00000154135	6	6	18	2	4	11	1	2	1	3	3	2	0	12	6	6	2	5	15	4	9	12	2	7	1	4	9	2	1	8	18	6	9	13	15	7	5	18	3	6	1	6	8	2	2	2	12	0	0	7	0	7	1	4	2	5	1	5	5	2	3	2	1	3	0	32	7	20	24	5	17	9	18	24	37	6	8	30	17	20	17	18	16	5	14	345	345	1	344
ENSBTAT00000011388	6	3	18	1	4	10	0	4	1	7	2	1	3	11	8	2	0	9	9	0	4	6	1	10	0	7	2	0	0	8	16	3	3	8	20	7	3	14	1	1	0	5	5	3	1	5	9	3	0	10	0	4	0	5	1	2	1	2	8	1	0	11	3	4	0	19	3	15	23	15	13	9	16	24	30	8	4	21	9	12	16	18	18	8	14	296	296	1	295
ENSBTAT00000051969	5	7	19	3	3	10	11	3	3	11	3	6	2	12	9	5	0	9	13	1	2	16	5	6	3	7	10	7	0	9	32	0	4	19	27	11	3	20	0	7	4	17	10	5	3	13	25	0	0	7	1	2	1	10	2	4	0	5	8	7	0	11	1	3	0	30	12	30	31	14	36	10	19	24	42	9	10	29	13	33	34	27	41	8	9	462	462	1	461
ENSBTAT00000017178	4	7	8	1	5	3	2	4	2	6	1	2	0	19	5	2	4	3	9	4	1	8	0	3	1	6	5	4	1	9	15	1	5	20	17	4	4	10	1	2	1	10	6	4	1	5	17	1	0	11	0	3	0	5	3	0	1	5	5	5	0	11	2	4	0	17	10	24	22	15	21	7	21	12	28	5	8	12	13	19	16	14	24	5	14	308	308	1	307
ENSBTAT00000152198	6	11	26	5	5	17	3	3	0	5	2	3	1	16	8	6	8	11	14	1	7	13	3	5	3	8	2	3	1	6	29	5	5	8	21	7	10	26	2	10	6	16	10	5	3	7	11	2	1	10	0	5	0	10	2	5	0	6	3	4	1	7	5	2	0	48	10	15	26	9	37	12	23	32	47	8	16	28	22	18	25	28	23	3	15	446	446	1	445
ENSBTAT00000083806	12	4	13	3	5	3	1	1	5	7	13	3	0	2	4	2	0	4	10	2	6	20	4	15	4	2	6	1	2	8	15	4	6	13	14	5	6	10	3	5	6	3	10	7	2	1	12	1	0	9	1	4	4	12	1	7	0	5	3	6	4	6	8	7	0	24	11	18	20	13	26	6	4	25	41	4	7	45	10	31	34	10	16	3	13	362	362	1	361
ENSBTAT00000099062	11	16	40	9	9	22	3	5	5	23	15	13	2	21	23	8	6	25	75	8	29	32	9	23	10	23	45	8	13	27	85	22	20	21	109	16	22	47	13	30	11	41	30	10	2	15	28	7	0	17	0	6	15	22	1	9	1	9	21	5	3	10	15	15	0	112	14	37	129	25	92	33	31	51	165	23	25	93	81	106	83	39	52	21	23	1236	1236	1	1235
ENSBTAT00000126782	4	3	4	1	4	13	1	5	6	5	5	2	1	6	5	3	2	9	8	3	5	6	4	5	1	2	4	1	0	9	22	6	3	5	9	1	5	5	0	4	7	8	5	7	0	7	4	2	0	4	0	1	7	7	1	7	1	7	3	6	1	10	7	5	0	14	13	6	12	15	27	12	10	8	45	5	4	20	10	19	29	23	13	3	5	294	294	1	293
ENSBTAT00000021258	3	11	14	0	3	11	6	2	1	7	3	1	0	10	2	4	3	8	8	2	4	5	3	4	3	9	6	2	1	10	26	2	4	12	23	4	2	16	4	2	6	11	6	5	1	5	11	1	0	9	0	1	1	7	3	3	1	6	2	0	0	6	1	3	0	24	6	16	27	9	28	10	14	17	40	2	11	16	11	24	22	22	18	2	10	330	330	1	329
ENSBTAT00000076481	5	17	40	5	7	28	7	7	5	11	10	4	0	25	10	5	7	13	42	4	11	30	7	7	7	17	17	3	8	17	50	10	18	26	67	15	8	41	5	19	9	11	28	7	5	18	57	6	0	11	1	4	2	14	6	3	0	3	7	3	2	16	8	10	0	73	6	41	85	26	55	17	30	45	95	10	22	55	49	59	40	49	86	7	15	866	866	1	865
ENSBTAT00000077277	4	9	24	0	4	11	6	1	1	9	1	2	0	6	10	1	2	21	20	5	7	25	15	8	3	9	7	1	1	10	16	0	1	9	15	4	6	57	14	13	7	18	8	3	1	10	22	2	0	7	0	1	2	8	8	2	1	14	0	6	0	12	4	2	0	90	20	13	16	14	36	26	7	28	31	10	9	55	22	22	31	22	35	0	8	496	496	1	495
ENSBTAT00000108373	8	8	10	0	6	9	2	0	1	9	5	3	0	5	10	2	3	2	15	0	9	15	3	4	3	2	12	3	0	4	16	2	15	17	25	13	3	9	3	5	8	11	14	5	4	2	11	2	0	5	0	5	4	6	0	2	1	2	5	2	0	8	9	4	0	20	4	30	40	12	38	2	7	18	31	10	8	31	18	26	24	17	19	5	10	371	371	1	370
ENSBTAT00000127351	6	7	34	1	10	21	10	6	3	19	8	4	2	13	15	4	5	10	44	7	13	36	17	28	8	12	30	5	4	18	47	3	11	17	52	12	15	45	12	19	14	29	26	7	2	12	36	0	0	11	0	4	17	21	6	9	1	7	13	3	1	15	6	3	0	91	10	29	63	18	76	17	19	40	79	15	8	94	49	66	76	47	50	13	15	876	876	1	875
