transcript_id	gene_id	strand	n_exons	n_internal_exons	first_exon_length	last_exon_length	internal_exon_mean	internal_exon_median	internal_exon_sd	intron_mean	intron_median	intron_sd
ENSBTAT00000132987	ENSBTAG00000003695	+	11	9	194	3914	121.33333333333333	102	53.4181617055473	2181.8	919.0	2614.184504242618
ENSBTAT00000091346	ENSBTAG00000003687	-	10	8	612	1198	182.125	185.0	60.00342252143385	5243.222222222223	2522	7941.688733792356
ENSBTAT00000066610	ENSBTAG00000018172	+	9	7	209	2068	105.28571428571429	76	63.402718884167435	1682.0	1796.5	892.3711591676895
ENSBTAT00000081256	ENSBTAG00000019986	+	9	7	399	188	160.14285714285714	149	36.67164468372702	3579.875	1219.0	5466.450021658088
ENSBTAT00000023209	ENSBTAG00000017461	-	6	4	300	1052	337.75	221.0	287.9205619611076	2376.4	879	3864.7684665449237
ENSBTAT00000146519	ENSBTAG00000015980	+	42	40	268	961	179.225	173.5	74.69578902077343	248.3170731707317	115	326.81603686358403
ENSBTAT00000063588	ENSBTAG00000047760	+	14	12	216	406	128.83333333333334	100.5	119.73290983255062	355.15384615384613	396	183.7030421422239
ENSBTAT00000108098	ENSBTAG00000019317	-	15	13	571	461	129.69230769230768	106	64.02914000071193	214.78571428571428	137.5	171.96250869187853
ENSBTAT00000015378	ENSBTAG00000011575	+	8	6	481	894	107.83333333333333	96.0	44.34147794860549	317.85714285714283	293	228.62737410571856
ENSBTAT00000031159	ENSBTAG00000022927	-	7	5	114	40	113.4	118	44.98666469077253	297.0	255.0	179.6385259347226
ENSBTAT00000000044	ENSBTAG00000000040	+	3	1	307	1440	64.0	64	NA	1913.0	1913.0	2569.6260428319138
ENSBTAT00000109849	ENSBTAG00000000039	+	10	8	352	688	113.875	102.0	54.351862893556834	499.55555555555554	132	615.7187083220533
ENSBTAT00000070509	ENSBTAG00000001868	+	14	12	170	745	85.25	80.5	33.75883722685204	405.3076923076923	257	446.9001351188325
ENSBTAT00000042645	ENSBTAG00000030209	+	6	4	338	1358	147.0	80.5	144.23822886692233	403.6	118	552.4728952627449
ENSBTAT00000007943	ENSBTAG00000006045	+	11	9	368	918	144.55555555555554	134	42.45324225283362	756.6	178.0	1100.5575556659148
ENSBTAT00000079582	ENSBTAG00000019812	+	4	2	5224	900	110.5	110.5	12.020815280171307	297.6666666666667	184	289.734936335495
ENSBTAT00000106521	ENSBTAG00000055145	-	11	9	292	1220	74.33333333333333	71	29.62262648719725	578.3	401.0	560.6619203128467
ENSBTAT00000000527	ENSBTAG00000000411	-	22	20	113	683	111.85	109.5	45.451275241214425	482.14285714285717	399	457.59581354228817
ENSBTAT00000056667	ENSBTAG00000040573	-	3	1	242	1283	593.0	593	NA	1515.0	1515.0	524.6732316404183
ENSBTAT00000042613	ENSBTAG00000019105	+	17	15	148	1945	110.26666666666667	103	38.712247354527165	2874.125	2323.5	2369.4382984158924
ENSBTAT00000025435	ENSBTAG00000019104	+	10	8	364	659	310.125	137.5	345.91511654905	709.4444444444445	487	584.2480447359476
ENSBTAT00000114661	ENSBTAG00000006189	+	7	5	220	368	262.8	294	155.06031084710233	179.33333333333334	128.0	143.86197088413138
ENSBTAT00000072100	ENSBTAG00000016776	-	26	24	392	1208	323.3333333333333	178.5	400.25922759552003	1856.16	298	4310.282750586091
ENSBTAT00000085620	ENSBTAG00000019044	-	14	12	160	1155	123.66666666666667	112.5	64.73208187786351	4172.615384615385	854	6652.586408538932
ENSBTAT00000133541	ENSBTAG00000038745	-	8	6	87	1153	81.16666666666667	84.0	19.11456687101925	876.4285714285714	847	763.9299394453344
ENSBTAT00000003739	ENSBTAG00000002883	-	35	33	919	376	114.45454545454545	111	36.729663513544224	9362.029411764706	3112.5	15775.195309716923
ENSBTAT00000011769	ENSBTAG00000008940	+	5	3	583	3831	211.0	208	32.60368077380221	1091.5	1006.0	759.5549135294082
ENSBTAT00000020308	ENSBTAG00000015267	+	8	6	149	1345	146.0	154.0	41.1242021199196	686.4285714285714	489	473.1711660498264
ENSBTAT00000021327	ENSBTAG00000016023	+	12	10	264	235	105.0	112.0	31.226769143014316	931.8181818181819	790	831.3082242083038
ENSBTAT00000021325	ENSBTAG00000016021	-	20	18	373	1061	153.83333333333334	138.0	94.5722568447316	603.5263157894736	427	528.9319813886021
ENSBTAT00000071987	ENSBTAG00000003192	+	12	10	53	5440	212.0	165.0	139.2264342716569	7388.181818181818	1058	15086.982473763146
ENSBTAT00000076497	ENSBTAG00000049156	+	5	3	508	2284	59.0	66	13.0	903.25	696.5	899.2535330298496
ENSBTAT00000012004	ENSBTAG00000009107	+	5	3	148	1144	59.0	66	13.0	283.75	278.0	152.30971735250512
ENSBTAT00000061326	ENSBTAG00000038306	-	5	3	168	2306	72.0	66	31.432467291003423	1170.5	1114.0	948.7386362955817
ENSBTAT00000008236	ENSBTAG00000006277	-	15	13	293	781	160.3846153846154	149	85.38592630086302	710.3571428571429	405.0	861.3642673682842
ENSBTAT00000008228	ENSBTAG00000006276	-	3	1	156	2214	140.0	140	NA	2023.0	2023.0	2050.609665440988
ENSBTAT00000079464	ENSBTAG00000009991	+	4	2	198	2308	428.0	428.0	316.7838379715733	1439.3333333333333	1770	598.0220174319114
ENSBTAT00000146494	ENSBTAG00000077804	+	6	4	203	2946	131.5	117.0	40.90232267243512	10142.8	2244	15599.145063111631
ENSBTAT00000087341	ENSBTAG00000021505	+	20	18	162	253	185.94444444444446	123.5	164.37635160606365	1415.5263157894738	1123	946.1261583966163
ENSBTAT00000086695	ENSBTAG00000006663	+	13	11	392	1869	99.36363636363636	83	32.20643639793986	3248.3333333333335	1469.0	5259.176954849898
ENSBTAT00000011106	ENSBTAG00000008441	+	2	0	528	1782	NA	NA	NA	119.0	119	NA
ENSBTAT00000018046	ENSBTAG00000013573	-	4	2	181	1242	114.0	114.0	5.656854249492381	1876.0	1490	1766.9102976665226
ENSBTAT00000025388	ENSBTAG00000019069	-	4	2	113	1001	189.0	189.0	69.29646455628166	760.6666666666666	346	948.6017780572274
ENSBTAT00000136926	ENSBTAG00000018661	+	21	19	87	1101	129.05263157894737	134	48.14615905323027	877.15	308.5	1262.6267221446267
ENSBTAT00000102537	ENSBTAG00000018658	-	22	20	162	1362	268.2	145.5	554.7894432266979	5091.428571428572	2071	9172.710627570394
ENSBTAT00000073669	ENSBTAG00000002633	-	13	11	218	1025	155.9090909090909	112	165.86105904970856	14664.416666666666	934.0	27795.506211218366
ENSBTAT00000081360	ENSBTAG00000013677	-	17	15	85	988	144.93333333333334	135	52.43971595578879	2908.75	1004.5	7237.84671938646
ENSBTAT00000152858	ENSBTAG00000077155	+	4	2	607	443	628.5	628.5	92.63098833543772	308.0	230	182.0
ENSBTAT00000061186	ENSBTAG00000044138	-	5	3	529	520	142.66666666666666	105	83.16449562964554	1146.25	874.5	1278.580560621817
ENSBTAT00000083866	ENSBTAG00000019153	+	7	5	299	407	200.4	139	132.03711599395072	685.8333333333334	705.5	136.20780692260877
ENSBTAT00000004463	ENSBTAG00000003436	+	19	17	92	1361	135.11764705882354	129	46.92931167317125	1171.111111111111	298.0	2503.998705339096
ENSBTAT00000131795	ENSBTAG00000008507	-	6	4	332	1806	139.75	134.5	43.94978194864377	661.2	231	1073.0296827208463
ENSBTAT00000042563	ENSBTAG00000030172	+	10	8	428	1276	103.625	93.5	47.6293351982638	2657.777777777778	1585	2821.6906181302807
ENSBTAT00000018321	ENSBTAG00000013792	-	3	1	573	1322	63.0	63	NA	2161.0	2161.0	2510.2290732122437
ENSBTAT00000103852	ENSBTAG00000016240	+	19	17	124	2987	108.88235294117646	111	52.63302474794364	3877.1111111111113	1010.5	7705.486631110472
ENSBTAT00000112299	ENSBTAG00000030174	+	14	12	986	3821	152.16666666666666	160.5	33.514809028881906	1391.1538461538462	405	2765.465447447435
ENSBTAT00000082116	ENSBTAG00000018920	+	7	5	109	942	270.2	199	276.2529637850063	407.1666666666667	282.0	301.4368369437728
ENSBTAT00000011385	ENSBTAG00000008634	+	8	6	117	1091	112.16666666666667	116.0	23.75219288121976	802.0	691	714.5735324886679
ENSBTAT00000021663	ENSBTAG00000016287	-	16	14	130	1452	155.21428571428572	159.0	53.05900716898349	1897.5333333333333	601	4434.380386200964
ENSBTAT00000042566	ENSBTAG00000018169	-	40	38	192	437	139.8684210526316	143.5	53.76433614100325	677.1538461538462	279	802.4754640768427
ENSBTAT00000113693	ENSBTAG00000011717	-	12	10	152	619	77.7	73.0	30.623338957221645	2958.2727272727275	1130	4941.685260939007
ENSBTAT00000015555	ENSBTAG00000011715	+	20	18	159	665	159.66666666666666	107.5	142.9808707896434	1380.421052631579	248	3879.608676082185
ENSBTAT00000111446	ENSBTAG00000020067	-	27	25	264	345	126.88	117	65.80040526724234	987.6153846153846	270.0	2291.3549891175408
ENSBTAT00000009497	ENSBTAG00000007220	+	20	18	91	907	219.27777777777777	110.0	326.7569353070288	480.10526315789474	186	985.1941091726736
ENSBTAT00000068306	ENSBTAG00000007217	-	32	30	255	1074	132.66666666666666	118.0	59.239044285134206	450.64516129032256	228	968.6452583681705
ENSBTAT00000006216	ENSBTAG00000004736	+	7	5	175	1184	140.0	123	51.92783453986888	10534.0	4433.5	17209.98796048388
ENSBTAT00000000237	ENSBTAG00000000202	+	8	6	86	1505	144.16666666666666	163.0	48.163956094435044	1283.0	999	960.1269013347489
ENSBTAT00000114479	ENSBTAG00000030168	+	9	7	82	321	114.85714285714286	93	116.82811957662216	241.875	138.5	262.85924397452175
ENSBTAT00000088431	ENSBTAG00000016133	-	5	3	381	607	141.33333333333334	168	68.03920438492305	736.0	724.5	601.6815325956636
ENSBTAT00000138406	ENSBTAG00000030169	+	4	2	342	649	102.0	102.0	42.42640687119285	2386.3333333333335	2087	1679.1311245204568
ENSBTAT00000132131	ENSBTAG00000061800	+	5	3	172	1028	86.66666666666667	98	62.77207447052657	3219.5	3185.5	2687.5211006923587
ENSBTAT00000015317	ENSBTAG00000011527	+	5	3	482	328	124.33333333333333	115	29.143323992525858	203.0	178.0	135.75222527335112
ENSBTAT00000120990	ENSBTAG00000001110	-	6	4	154	1137	334.25	195.5	321.1690883838813	2532.6	3027	1974.5686364368294
ENSBTAT00000095633	ENSBTAG00000021231	-	7	5	541	1031	94.8	96	27.85139134765084	1758.8333333333333	1519.5	1306.8011963059519
ENSBTAT00000101225	ENSBTAG00000039466	-	5	3	227	1890	142.33333333333334	149	26.63331247391757	1391.0	1282.0	989.267405709902
ENSBTAT00000014318	ENSBTAG00000010809	+	19	17	213	970	131.58823529411765	117	48.511672337089934	964.5555555555555	532.0	1372.6422875874116
ENSBTAT00000074761	ENSBTAG00000011389	-	9	7	132	1762	96.57142857142857	100	12.985339719046538	8548.25	7895.5	8039.721916832696
ENSBTAT00000034682	ENSBTAG00000011382	-	6	4	698	855	111.75	122.0	57.12194557844355	3032.4	1151	4058.719293077559
ENSBTAT00000084608	ENSBTAG00000018663	-	4	2	357	613	590.5	590.5	700.7428201558686	3669.3333333333335	2854	2077.665115781014
ENSBTAT00000082212	ENSBTAG00000053044	+	2	0	1108	1013	NA	NA	NA	364.0	364	NA
ENSBTAT00000067675	ENSBTAG00000018837	+	11	9	111	1623	111.33333333333333	119	46.76537180435969	33911.2	38134.0	26841.43396484042
ENSBTAT00000084141	ENSBTAG00000045824	-	3	1	763	1891	229.0	229	NA	785.5	785.5	229.80970388562795
ENSBTAT00000077597	ENSBTAG00000002747	+	39	37	45	3733	130.78378378378378	127	41.88816800265462	1518.9736842105262	1030.5	2193.592887489727
ENSBTAT00000011371	ENSBTAG00000008621	-	11	9	124	357	108.44444444444444	92	51.14467496991038	1262.2	831.0	1347.1189669480239
ENSBTAT00000054838	ENSBTAG00000039556	+	13	11	157	479	110.27272727272727	101	31.058302944916065	2362.0833333333335	1922.5	2189.9704629943935
ENSBTAT00000092414	ENSBTAG00000010637	-	13	11	93	931	166.9090909090909	112	171.72912073696443	8401.916666666666	2881.0	13360.162971640275
ENSBTAT00000003997	ENSBTAG00000003074	+	6	4	87	2144	301.75	143.0	326.9009788911621	1621.4	1432	1139.8196348545678
ENSBTAT00000062941	ENSBTAG00000046174	-	5	3	434	1127	262.6666666666667	227	231.56928408865744	7426.0	2545.5	10561.135576568775
ENSBTAT00000146774	ENSBTAG00000071891	+	17	15	423	6190	112.06666666666666	112	37.9632654524018	18899.1875	2339.0	37964.483541364025
ENSBTAT00000079943	ENSBTAG00000016895	+	6	4	118	2078	135.0	126.0	77.27008908152408	2943.4	1733	2025.355845277565
ENSBTAT00000022470	ENSBTAG00000016894	-	31	29	73	801	124.24137931034483	120	39.07196215447831	3471.9666666666667	1372.0	5838.697218194066
ENSBTAT00000004184	ENSBTAG00000003225	+	11	9	372	2558	99.22222222222223	95	33.15033098544333	24095.3	132.5	74955.54010219066
ENSBTAT00000015484	ENSBTAG00000011658	+	15	13	162	728	92.61538461538461	78	42.93122108197883	1223.642857142857	259.5	2922.2520190150203
ENSBTAT00000076949	ENSBTAG00000034978	-	7	5	188	126	109.2	84	49.31227027829889	5889.5	4671.0	6329.90956491481
ENSBTAT00000115318	ENSBTAG00000000941	+	9	7	107	2793	90.42857142857143	93	38.798011731088934	5713.75	3910.0	5491.188363447128
ENSBTAT00000150941	ENSBTAG00000071685	+	2	0	536	3280	NA	NA	NA	35934.0	35934	NA
ENSBTAT00000123363	ENSBTAG00000005444	-	41	39	257	1027	118.46153846153847	115	38.479554484951144	2550.675	1511.5	2649.8005284142832
ENSBTAT00000118344	ENSBTAG00000006003	+	21	19	72	930	159.0	125	74.42445834535849	3641.7	1442.0	3903.2527474564486
ENSBTAT00000066945	ENSBTAG00000008089	+	8	6	299	3561	161.5	110.5	139.18872080739877	2160.4285714285716	1509	2462.785878982232
ENSBTAT00000007859	ENSBTAG00000005987	+	22	20	178	650	190.25	119.0	226.74304376261875	4947.809523809524	668	12335.401807882254
ENSBTAT00000091459	ENSBTAG00000006262	+	10	8	351	825	108.375	107.0	42.92164788475458	2125.8888888888887	730	3406.1818596650282
ENSBTAT00000005525	ENSBTAG00000004216	+	18	16	4	1227	114.5	116.5	42.55192905928786	4764.941176470588	1816	8344.80522893276
ENSBTAT00000061093	ENSBTAG00000019177	+	19	17	230	647	92.47058823529412	95	28.253578638507953	3020.0555555555557	835.5	6755.7020749988515
ENSBTAT00000000331	ENSBTAG00000000266	-	7	5	824	2432	111.2	117	42.399292446926516	5475.666666666667	2502.0	5611.7699762790235
ENSBTAT00000020811	ENSBTAG00000015678	+	9	7	305	587	148.0	116	64.69415223444337	2869.25	1586.5	2838.2853853288657
ENSBTAT00000084200	ENSBTAG00000007719	-	8	6	128	1205	388.8333333333333	130.5	602.2289985268616	10878.285714285714	7990	11924.222807857483
ENSBTAT00000009977	ENSBTAG00000007584	-	6	4	125	730	175.25	188.0	84.83857220234988	5014.6	2523	6228.767518538479
ENSBTAT00000016673	ENSBTAG00000012561	+	3	1	181	1525	152.0	152	NA	4451.0	4451.0	1964.342638136229
ENSBTAT00000114088	ENSBTAG00000010498	+	10	8	154	1622	202.0	143.5	191.58884548502743	2275.6666666666665	1190	2378.042682543776
ENSBTAT00000038684	ENSBTAG00000027020	+	54	52	236	1957	81.84615384615384	54.0	54.22262917204226	2910.9245283018868	1106	10796.15326231641
ENSBTAT00000028617	ENSBTAG00000021466	-	51	49	154	1076	85.20408163265306	54	53.51829110680943	684.38	420.5	1447.8571201635068
ENSBTAT00000112924	ENSBTAG00000007141	-	9	7	74	1073	129.42857142857142	117	46.35319889305427	8192.5	6874.0	5483.642897615729
ENSBTAT00000081025	ENSBTAG00000050392	-	8	6	416	4577	149.66666666666666	141.5	50.182334209028845	10624.42857142857	4030	18958.748990524513
ENSBTAT00000123017	ENSBTAG00000019929	-	31	29	185	172	103.20689655172414	108	43.82544866557462	3382.633333333333	1454.0	6680.115926535558
ENSBTAT00000029007	ENSBTAG00000021762	-	10	8	173	821	126.875	118.0	31.44354351168819	2112.777777777778	1153	2598.3902121206593
ENSBTAT00000108585	ENSBTAG00000020961	-	5	3	425	1809	115.66666666666667	147	59.54270176380421	3485.0	3962.0	2077.7407602168914
ENSBTAT00000083392	ENSBTAG00000000937	-	19	17	306	117	223.76470588235293	96	307.6882613563127	5065.388888888889	1155.0	13787.863922513583
ENSBTAT00000070217	ENSBTAG00000043956	-	7	5	817	785	116.6	133	76.15970062966372	15127.833333333334	1807.0	32606.94194441832
ENSBTAT00000102368	ENSBTAG00000021726	+	21	19	244	1482	126.47368421052632	128	55.1506708139445	2948.4	2119.5	3684.0705519274393
ENSBTAT00000038616	ENSBTAG00000001861	+	18	16	263	1308	124.875	114.5	43.49846740595198	8383.588235294117	3877	12460.84251294241
ENSBTAT00000124626	ENSBTAG00000001096	+	9	7	211	702	111.28571428571429	95	45.364135194057894	1918.125	1975.5	1170.6045370418044
ENSBTAT00000074893	ENSBTAG00000014405	-	25	23	46	1110	127.34782608695652	123	51.1136067061779	5773.291666666667	2505.0	11256.171707997686
ENSBTAT00000008111	ENSBTAG00000006168	-	10	8	796	247	141.625	128.5	37.31693411078369	1710.4444444444443	1832	1282.1771631790116
ENSBTAT00000081070	ENSBTAG00000009897	-	21	19	449	2002	88.52631578947368	87	22.620954938710728	6150.4	3419.5	7419.0451392984105
ENSBTAT00000135424	ENSBTAG00000019255	+	6	4	124	1727	155.75	139.5	89.45529609810701	2023.8	846	2933.3882627432736
ENSBTAT00000028757	ENSBTAG00000021580	-	10	8	120	70	127.25	123.0	41.97533289240922	385.22222222222223	95	468.22184319448877
ENSBTAT00000008804	ENSBTAG00000006693	-	10	8	367	459	72.5	75.0	28.52567765565414	8251.444444444445	1854	12240.883966355444
ENSBTAT00000024045	ENSBTAG00000018061	+	15	13	63	53	105.84615384615384	84	70.59372747613175	6325.5	2582.5	8217.34849384099
ENSBTAT00000003832	ENSBTAG00000002944	+	5	3	52	456	128.0	112	59.632206063502295	604.5	538.5	402.6466606509153
ENSBTAT00000068149	ENSBTAG00000002295	+	15	13	127	2541	119.38461538461539	115	39.575957477443424	5651.928571428572	4163.0	4262.84530231025
ENSBTAT00000108562	ENSBTAG00000008028	+	14	12	165	901	115.41666666666667	95.5	74.29114511450366	15369.0	6958	17274.149631747434
ENSBTAT00000002076	ENSBTAG00000001585	+	9	7	150	2751	251.57142857142858	174	237.28313407043012	15547.0	3620.0	34474.644852620106
ENSBTAT00000078829	ENSBTAG00000021636	+	17	15	182	1945	169.66666666666666	137	122.12444862672237	2242.6875	1699.0	1701.3103467131837
ENSBTAT00000120713	ENSBTAG00000012966	-	9	7	265	569	186.71428571428572	182	17.754945655734776	3750.125	2366.0	3984.8003153949167
ENSBTAT00000053554	ENSBTAG00000038620	+	12	10	159	39	124.2	90.5	149.35773610139293	3639.7272727272725	817	7046.055096164223
ENSBTAT00000009160	ENSBTAG00000006970	+	11	9	132	3151	121.0	123	29.816103031751148	16323.6	4225.0	22716.95822361201
ENSBTAT00000082926	ENSBTAG00000000176	+	7	5	200	1748	404.4	193	535.0353259365216	8969.0	3797.0	14266.008313470169
ENSBTAT00000106782	ENSBTAG00000003458	-	11	9	310	1283	174.22222222222223	150	62.09222531399921	3120.9	901.0	4727.832189398341
ENSBTAT00000079654	ENSBTAG00000001083	-	20	18	147	895	96.44444444444444	90.5	43.83689316790572	7890.578947368421	3986	14030.330657843422
ENSBTAT00000022960	ENSBTAG00000017266	-	26	24	400	1163	127.04166666666667	116.5	48.29481848763512	3286.68	1089	8168.925407298074
ENSBTAT00000013355	ENSBTAG00000010118	-	12	10	93	383	134.1	119.0	51.31698873992251	3555.6363636363635	2450	3302.133742679944
ENSBTAT00000124745	ENSBTAG00000016762	+	18	16	80	634	113.5625	127.5	37.05485798110688	5588.235294117647	2141	6336.823272837619
ENSBTAT00000003429	ENSBTAG00000002646	-	18	16	100	633	113.25	117.5	35.65482669522692	3018.8823529411766	1446	3942.8127155996285
ENSBTAT00000010105	ENSBTAG00000007683	-	15	13	293	696	99.6923076923077	104	37.9942640745166	1676.0714285714287	998.5	1525.1839971868067
ENSBTAT00000104767	ENSBTAG00000016430	+	11	9	221	1314	126.11111111111111	92	98.16751555943091	8139.9	4353.5	13749.889780972388
ENSBTAT00000009090	ENSBTAG00000006918	+	21	19	637	2205	104.47368421052632	96	34.729699779635666	8840.2	2740.0	15890.061188978276
ENSBTAT00000079147	ENSBTAG00000013218	-	10	8	349	1059	119.75	117.5	39.89539894703219	3345.1111111111113	1672	3909.8913809863197
ENSBTAT00000061386	ENSBTAG00000020296	-	39	37	545	1471	135.32432432432432	131	69.11385696967885	5190.710526315789	3109.5	6542.158673032124
ENSBTAT00000122539	ENSBTAG00000008716	-	11	9	251	376	114.88888888888889	108	48.25309431643851	771.4	481.5	698.1709755576431
ENSBTAT00000133076	ENSBTAG00000001093	-	7	5	291	2087	341.6	153	491.12198077463404	7428.166666666667	2296.5	10691.201268644541
ENSBTAT00000128996	ENSBTAG00000001092	-	1	0	8282	8282	NA	NA	NA	NA	NA	NA
ENSBTAT00000040072	ENSBTAG00000027789	-	14	12	131	1316	100.75	88.0	55.44223037622954	2981.5384615384614	731	5193.169000642168
ENSBTAT00000147094	ENSBTAG00000010048	+	7	5	146	4501	114.0	105	36.124783736376884	1894.0	1586.0	1744.8877327782438
ENSBTAT00000080491	ENSBTAG00000044179	-	11	9	369	1154	95.11111111111111	106	43.17245778399825	35137.7	15494.5	39992.89527195216
ENSBTAT00000077171	ENSBTAG00000016512	+	29	27	141	528	142.66666666666666	130	48.863231418065105	3343.964285714286	2034.5	3958.108306886968
ENSBTAT00000072640	ENSBTAG00000005501	+	16	14	68	1281	279.64285714285717	165.5	487.5058354116795	10842.466666666667	3429	24967.52127369437
ENSBTAT00000025686	ENSBTAG00000019291	+	14	12	367	996	107.08333333333333	103.5	26.94255955085773	9713.23076923077	2227	21147.039135356696
ENSBTAT00000130600	ENSBTAG00000008704	+	2	0	695	10053	NA	NA	NA	122495.0	122495	NA
ENSBTAT00000024550	ENSBTAG00000018446	-	8	6	137	1503	92.0	92.0	40.303845970328936	2358.5714285714284	2519	2051.8070780934268
ENSBTAT00000113085	ENSBTAG00000008142	+	16	14	783	493	173.57142857142858	165.5	56.07922182840201	3464.3333333333335	1991	3682.3900559024873
ENSBTAT00000020379	ENSBTAG00000048246	+	25	23	33	1120	93.26086956521739	81	38.9267580221957	2512.375	1505.0	2966.7498511583053
ENSBTAT00000046166	ENSBTAG00000021691	-	12	10	150	412	97.5	91.5	34.91338488952975	9853.0	6307	15202.960724806204
ENSBTAT00000091288	ENSBTAG00000006654	-	8	6	234	869	190.16666666666666	117.5	188.4329235209884	10636.857142857143	5614	10156.583061058993
ENSBTAT00000120653	ENSBTAG00000005180	+	15	13	419	287	92.38461538461539	85	39.93231452833336	15538.42857142857	2170.5	34024.576083301195
ENSBTAT00000098199	ENSBTAG00000008755	-	11	9	111	1060	235.44444444444446	153	330.8111663438491	4415.4	2200.5	4846.142777738005
ENSBTAT00000027534	ENSBTAG00000020654	+	38	36	199	201	181.30555555555554	147.0	140.27805437659356	8742.0	1726	20309.885919314158
ENSBTAT00000096714	ENSBTAG00000004184	+	11	9	184	1240	146.66666666666666	107	124.65452258141299	5922.1	2797.0	6277.424869234907
ENSBTAT00000005473	ENSBTAG00000004177	-	27	25	49	2397	171.44	134	106.712651546103	7107.923076923077	1780.5	10707.384427293444
ENSBTAT00000018330	ENSBTAG00000013773	-	19	17	179	1013	179.58823529411765	174	105.60543240260502	3452.4444444444443	2269.5	4422.939071041313
ENSBTAT00000015797	ENSBTAG00000011909	+	11	9	835	1215	175.33333333333334	176	69.43162103825605	12801.0	5580.5	16981.289435401803
ENSBTAT00000012886	ENSBTAG00000009770	-	17	15	77	1251	137.73333333333332	135	33.65256659001269	8996.25	2100.0	12311.065058177
ENSBTAT00000093078	ENSBTAG00000003650	+	7	5	237	1563	308.4	179	312.8295062809773	818.5	599.0	779.517222388319
ENSBTAT00000028688	ENSBTAG00000021526	+	1	0	1447	1447	NA	NA	NA	NA	NA	NA
ENSBTAT00000066414	ENSBTAG00000026851	-	27	25	323	126	123.04	102	63.10472776794673	12438.692307692309	2267.5	36755.92506333555
ENSBTAT00000064047	ENSBTAG00000001887	+	14	12	153	3190	109.08333333333333	91.5	43.47299754044475	3478.153846153846	1882	5858.513503812975
ENSBTAT00000125332	ENSBTAG00000002293	+	7	5	110	703	106.8	89	40.84972460127485	3602.5	2442.5	3780.0089814708112
ENSBTAT00000045923	ENSBTAG00000032369	+	8	6	246	401	125.0	107.0	40.004999687539055	2656.0	2478	2832.2363366545997
ENSBTAT00000045869	ENSBTAG00000039731	+	5	3	389	2511	111.0	110	23.515952032609693	4699.75	2832.0	5470.8120893215355
ENSBTAT00000087246	ENSBTAG00000015962	+	6	4	215	506	135.5	118.5	57.876304880898076	3017.8	2327	2696.968056911316
ENSBTAT00000024127	ENSBTAG00000018125	-	26	24	525	430	115.66666666666667	107.0	46.83427457922583	6095.76	2935	10606.242443642957
ENSBTAT00000132732	ENSBTAG00000018581	-	14	12	223	1266	183.16666666666666	154.5	78.39043695541316	5511.7692307692305	2101	8756.665548348928
ENSBTAT00000073551	ENSBTAG00000015291	+	13	11	86	4712	96.0909090909091	87	37.03634578479509	3448.8333333333335	2271.0	3590.6929397929293
ENSBTAT00000083408	ENSBTAG00000018114	-	12	10	355	2502	142.8	141.5	26.794692675146614	8222.636363636364	1906	16362.622554301784
ENSBTAT00000061551	ENSBTAG00000012615	+	10	8	257	2855	392.0	185.0	640.3222403044981	13901.444444444445	2592	27901.07828611249
ENSBTAT00000103673	ENSBTAG00000001132	+	12	10	122	122	152.1	152.5	78.87183696774576	40018.818181818184	22572	48712.822352678726
ENSBTAT00000070707	ENSBTAG00000013455	-	12	10	116	1146	125.3	132.5	40.898383559473075	3300.181818181818	1908	5188.581902951553
ENSBTAT00000001406	ENSBTAG00000001060	+	2	0	24	1569	NA	NA	NA	614.0	614	NA
ENSBTAT00000107586	ENSBTAG00000009949	+	17	15	105	245	92.6	93	34.71475602268127	4301.75	1834.0	6002.744078058523
ENSBTAT00000055538	ENSBTAG00000015172	+	17	15	171	2576	149.66666666666666	146	32.515197911716534	1991.5625	1438.5	1865.9478366681815
ENSBTAT00000020184	ENSBTAG00000015169	-	13	11	281	616	118.72727272727273	119	50.88239559826347	2321.6666666666665	1860.0	1750.9396611447514
ENSBTAT00000074294	ENSBTAG00000013302	-	26	24	209	1363	128.20833333333334	112.0	65.96440355397662	3664.56	2156	4431.751121923101
ENSBTAT00000038374	ENSBTAG00000026842	+	22	20	48	264	157.7	137.5	98.9918125269379	14497.714285714286	3635	21609.294190562672
ENSBTAT00000018816	ENSBTAG00000014158	-	9	7	609	4213	88.0	71	42.62237284181474	3381.125	1865.5	4409.165727290627
ENSBTAT00000084741	ENSBTAG00000018744	-	17	15	123	1200	144.0	135	73.44677373056335	16531.1875	10593.0	17311.704688711816
ENSBTAT00000114415	ENSBTAG00000021103	-	16	14	105	2581	110.42857142857143	91.0	40.02444308114785	3393.8	2646	3437.799985871363
ENSBTAT00000085001	ENSBTAG00000003401	+	12	10	239	3441	111.7	109.5	32.97490628408888	2064.7272727272725	1542	1564.3220314825903
ENSBTAT00000045489	ENSBTAG00000015077	+	14	12	147	1685	171.25	140.5	127.36142201695857	979.4615384615385	613	791.0688566094838
ENSBTAT00000121637	ENSBTAG00000010221	-	24	22	229	708	81.81818181818181	84.0	24.96976526700196	4020.1304347826085	2207	4661.7212613558395
ENSBTAT00000134058	ENSBTAG00000002112	+	7	5	93	1097	170.2	125	127.99882811963553	6860.833333333333	5152.0	8205.353969614393
ENSBTAT00000077862	ENSBTAG00000007111	+	5	3	334	2818	397.6666666666667	500	201.9810222108338	8776.75	8081.0	6457.928221702891
