transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENSBTAT00000005380	ENSBTAG00000004118	39	0	0	0	0	NA	NA	NA
ENSBTAT00000076786	ENSBTAG00000001471	188	0	2	1	0	NA	74	NA
ENSBTAT00000029212	ENSBTAG00000021912	177	0	0	0	0	NA	NA	NA
ENSBTAT00000024787	ENSBTAG00000032304	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000055077	ENSBTAG00000053854	222	0	0	0	0	NA	NA	NA
ENSBTAT00000024782	ENSBTAG00000037377	1074	9	1	1	298	89	107	149
ENSBTAT00000146443	ENSBTAG00000018622	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000147705	ENSBTAG00000000671	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000073688	ENSBTAG00000000670	2914	50	1	1	1386	156	16	105
ENSBTAT00000049255	ENSBTAG00000034796	403	3	0	1	8	3	174	118
ENSBTAT00000045730	ENSBTAG00000032253	268	4	1	1	102	50	26	25
ENSBTAT00000094366	ENSBTAG00000006500	786	8	1	1	340	94	0	40
ENSBTAT00000117261	ENSBTAG00000060215	199	5	1	1	14	8	30	55
ENSBTAT00000021983	ENSBTAG00000016532	160	0	0	0	0	NA	NA	NA
ENSBTAT00000030652	ENSBTAG00000022622	129	0	0	0	0	NA	NA	NA
ENSBTAT00000003411	ENSBTAG00000058435	482	1	0	1	6	6	154	307
ENSBTAT00000025505	ENSBTAG00000019163	505	4	0	1	63	23	222	2
ENSBTAT00000073228	ENSBTAG00000020963	53	0	0	0	0	NA	NA	NA
ENSBTAT00000000612	ENSBTAG00000058889	163	2	0	1	12	7	95	1
ENSBTAT00000127623	ENSBTAG00000052388	199	1	0	1	31	31	4	99
ENSBTAT00000000607	ENSBTAG00000000480	156	1	0	1	34	34	21	30
ENSBTAT00000013382	ENSBTAG00000010138	78	0	0	0	0	NA	NA	NA
ENSBTAT00000027511	ENSBTAG00000020645	199	0	0	0	0	NA	NA	NA
ENSBTAT00000102667	ENSBTAG00000008509	280	0	3	1	0	NA	200	NA
ENSBTAT00000024362	ENSBTAG00000018307	199	1	0	1	6	6	51	127
ENSBTAT00000117476	ENSBTAG00000006330	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000008300	ENSBTAG00000006328	62	0	0	0	0	NA	NA	NA
ENSBTAT00000026711	ENSBTAG00000020047	294	2	0	1	37	33	66	59
ENSBTAT00000006411	ENSBTAG00000004877	262	2	0	1	68	65	16	48
ENSBTAT00000016365	ENSBTAG00000012335	160	0	1	1	0	NA	19	NA
ENSBTAT00000147800	ENSBTAG00000070606	213	0	0	0	0	NA	NA	NA
ENSBTAT00000135353	ENSBTAG00000032026	108	0	0	0	0	NA	NA	NA
ENSBTAT00000045376	ENSBTAG00000011588	199	1	1	1	2	2	126	64
ENSBTAT00000078428	ENSBTAG00000011580	199	1	1	1	6	6	125	36
ENSBTAT00000103166	ENSBTAG00000000387	146	0	0	0	0	NA	NA	NA
ENSBTAT00000030664	ENSBTAG00000022632	199	0	0	0	0	NA	NA	NA
ENSBTAT00000005600	ENSBTAG00000004279	502	3	0	1	15	9	18	393
ENSBTAT00000015787	ENSBTAG00000011899	13	0	0	0	0	NA	NA	NA
ENSBTAT00000001298	ENSBTAG00000000981	190	3	0	1	25	11	114	5
ENSBTAT00000018512	ENSBTAG00000013932	52	0	1	1	0	NA	47	NA
ENSBTAT00000057452	ENSBTAG00000022635	86	0	0	0	0	NA	NA	NA
ENSBTAT00000025198	ENSBTAG00000018921	333	0	0	0	0	NA	NA	NA
ENSBTAT00000025191	ENSBTAG00000018928	27	0	0	0	0	NA	NA	NA
ENSBTAT00000025183	ENSBTAG00000018924	439	3	3	1	40	21	330	24
ENSBTAT00000025179	ENSBTAG00000031837	81	0	0	0	0	NA	NA	NA
ENSBTAT00000025167	ENSBTAG00000018910	199	3	0	1	41	28	13	38
ENSBTAT00000007216	ENSBTAG00000005488	301	4	1	1	40	27	148	58
ENSBTAT00000142391	ENSBTAG00000000191	57	0	0	0	0	NA	NA	NA
ENSBTAT00000018886	ENSBTAG00000014205	31	0	0	0	0	NA	NA	NA
ENSBTAT00000092528	ENSBTAG00000021853	333	0	0	0	0	NA	NA	NA
ENSBTAT00000126183	ENSBTAG00000021850	135	0	0	0	0	NA	NA	NA
ENSBTAT00000025422	ENSBTAG00000019096	42	0	1	1	0	NA	4	NA
ENSBTAT00000123799	ENSBTAG00000006752	196	1	0	1	27	27	97	15
ENSBTAT00000131626	ENSBTAG00000009183	18	0	1	1	0	NA	5	NA
ENSBTAT00000080248	ENSBTAG00000053755	15	0	0	0	0	NA	NA	NA
ENSBTAT00000017840	ENSBTAG00000013407	320	3	0	1	73	37	143	2
ENSBTAT00000120386	ENSBTAG00000003025	518	7	0	1	124	32	49	10
ENSBTAT00000099007	ENSBTAG00000009586	73	0	0	0	0	NA	NA	NA
ENSBTAT00000143717	ENSBTAG00000015839	109	0	0	0	0	NA	NA	NA
ENSBTAT00000145390	ENSBTAG00000015833	286	4	0	1	92	42	40	83
ENSBTAT00000044741	ENSBTAG00000031567	199	1	1	1	9	9	68	85
ENSBTAT00000015255	ENSBTAG00000011478	403	3	3	1	35	17	13	296
ENSBTAT00000003600	ENSBTAG00000002774	69	0	0	0	0	NA	NA	NA
ENSBTAT00000008633	ENSBTAG00000006573	20	0	0	0	0	NA	NA	NA
ENSBTAT00000074270	ENSBTAG00000019841	46	0	0	0	0	NA	NA	NA
ENSBTAT00000003838	ENSBTAG00000002948	127	0	0	0	0	NA	NA	NA
ENSBTAT00000120459	ENSBTAG00000015698	264	2	0	1	69	63	13	59
ENSBTAT00000001942	ENSBTAG00000001484	148	0	0	0	0	NA	NA	NA
ENSBTAT00000004549	ENSBTAG00000003501	105	0	0	0	0	NA	NA	NA
ENSBTAT00000037007	ENSBTAG00000026097	199	2	0	1	31	17	73	72
ENSBTAT00000054819	ENSBTAG00000007315	124	3	0	1	25	13	14	68
ENSBTAT00000044329	ENSBTAG00000031287	336	1	0	1	9	9	290	16
ENSBTAT00000106320	ENSBTAG00000018329	199	2	1	1	42	21	105	21
ENSBTAT00000094063	ENSBTAG00000017825	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000104794	ENSBTAG00000035827	565	5	0	1	45	15	384	64
ENSBTAT00000043987	ENSBTAG00000018600	144	0	0	0	0	NA	NA	NA
ENSBTAT00000083132	ENSBTAG00000006614	535	7	0	1	113	36	6	59
ENSBTAT00000002375	ENSBTAG00000001814	199	0	1	1	0	NA	162	NA
ENSBTAT00000098662	ENSBTAG00000019121	72	0	0	0	0	NA	NA	NA
ENSBTAT00000028844	ENSBTAG00000021645	199	0	0	0	0	NA	NA	NA
ENSBTAT00000044086	ENSBTAG00000015273	53	0	0	0	0	NA	NA	NA
ENSBTAT00000005930	ENSBTAG00000045748	362	3	0	1	27	17	62	119
ENSBTAT00000122208	ENSBTAG00000004512	65	0	0	0	0	NA	NA	NA
ENSBTAT00000101228	ENSBTAG00000037980	162	0	0	0	0	NA	NA	NA
ENSBTAT00000084682	ENSBTAG00000013725	301	6	0	1	56	13	25	12
ENSBTAT00000018234	ENSBTAG00000013723	139	0	0	0	0	NA	NA	NA
ENSBTAT00000069938	ENSBTAG00000013716	47	0	1	1	0	NA	43	NA
ENSBTAT00000130237	ENSBTAG00000038298	8	0	0	0	0	NA	NA	NA
ENSBTAT00000066934	ENSBTAG00000011088	199	0	0	0	0	NA	NA	NA
ENSBTAT00000097824	ENSBTAG00000007363	12	0	0	0	0	NA	NA	NA
ENSBTAT00000130766	ENSBTAG00000007360	189	0	0	0	0	NA	NA	NA
ENSBTAT00000096360	ENSBTAG00000015529	230	2	0	1	2	1	6	165
ENSBTAT00000150975	ENSBTAG00000007208	106	0	1	1	0	NA	0	NA
ENSBTAT00000043850	ENSBTAG00000003665	68	0	0	0	0	NA	NA	NA
ENSBTAT00000123917	ENSBTAG00000003237	199	1	0	1	12	12	141	19
ENSBTAT00000085097	ENSBTAG00000003242	72	0	0	0	0	NA	NA	NA
ENSBTAT00000016130	ENSBTAG00000012159	199	0	0	0	0	NA	NA	NA
ENSBTAT00000017588	ENSBTAG00000013212	202	0	1	1	0	NA	60	NA
ENSBTAT00000150892	ENSBTAG00000010193	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000026265	ENSBTAG00000019707	229	1	0	1	22	22	30	130
ENSBTAT00000133718	ENSBTAG00000030962	26	0	0	0	0	NA	NA	NA
ENSBTAT00000087802	ENSBTAG00000020998	44	0	0	0	0	NA	NA	NA
ENSBTAT00000083552	ENSBTAG00000004937	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000143220	ENSBTAG00000018248	600	2	0	1	13	10	313	105
ENSBTAT00000024279	ENSBTAG00000018238	28	0	0	0	0	NA	NA	NA
ENSBTAT00000133015	ENSBTAG00000014380	153	0	0	0	0	NA	NA	NA
ENSBTAT00000071229	ENSBTAG00000030855	55	0	0	0	0	NA	NA	NA
ENSBTAT00000114407	ENSBTAG00000011795	546	2	1	1	97	74	178	56
ENSBTAT00000082091	ENSBTAG00000009874	199	0	0	0	0	NA	NA	NA
ENSBTAT00000116805	ENSBTAG00000005617	199	1	0	1	12	12	17	143
ENSBTAT00000130811	ENSBTAG00000008313	245	1	0	1	20	20	1	181
ENSBTAT00000109851	ENSBTAG00000005362	321	0	0	0	0	NA	NA	NA
ENSBTAT00000152931	ENSBTAG00000073991	231	0	0	0	0	NA	NA	NA
ENSBTAT00000025130	ENSBTAG00000018879	1	0	0	0	0	NA	NA	NA
ENSBTAT00000073406	ENSBTAG00000017533	199	0	0	0	0	NA	NA	NA
ENSBTAT00000081594	ENSBTAG00000015571	34	0	0	0	0	NA	NA	NA
ENSBTAT00000003955	ENSBTAG00000003039	23	0	0	0	0	NA	NA	NA
ENSBTAT00000048986	ENSBTAG00000008953	301	1	0	1	23	23	13	216
ENSBTAT00000091796	ENSBTAG00000011074	1723	14	0	1	837	220	65	27
ENSBTAT00000000860	ENSBTAG00000000602	179	1	0	1	17	17	5	120
ENSBTAT00000117334	ENSBTAG00000008191	199	0	2	1	0	NA	45	NA
ENSBTAT00000086883	ENSBTAG00000018884	199	2	0	1	15	9	16	26
ENSBTAT00000022382	ENSBTAG00000010723	151	0	0	0	0	NA	NA	NA
ENSBTAT00000022385	ENSBTAG00000016827	252	1	0	1	5	5	219	15
ENSBTAT00000092628	ENSBTAG00000016829	222	2	1	1	19	17	93	16
ENSBTAT00000129677	ENSBTAG00000001631	189	0	0	0	0	NA	NA	NA
ENSBTAT00000002140	ENSBTAG00000001634	555	1	1	1	11	11	30	489
ENSBTAT00000027936	ENSBTAG00000020975	113	0	0	0	0	NA	NA	NA
ENSBTAT00000000549	ENSBTAG00000000428	92	0	0	0	0	NA	NA	NA
ENSBTAT00000053490	ENSBTAG00000013245	13	0	0	0	0	NA	NA	NA
ENSBTAT00000089428	ENSBTAG00000034519	1	0	0	0	0	NA	NA	NA
ENSBTAT00000026239	ENSBTAG00000019684	305	2	0	1	50	38	20	133
ENSBTAT00000088190	ENSBTAG00000034493	189	1	0	1	3	3	42	135
ENSBTAT00000034155	ENSBTAG00000024549	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000012210	ENSBTAG00000009267	127	1	0	1	15	15	4	75
ENSBTAT00000086941	ENSBTAG00000016890	119	0	0	0	0	NA	NA	NA
ENSBTAT00000114752	ENSBTAG00000006170	414	2	1	1	46	31	231	87
ENSBTAT00000036152	ENSBTAG00000025622	40	0	0	0	0	NA	NA	NA
ENSBTAT00000070171	ENSBTAG00000017542	324	7	1	1	103	49	54	37
ENSBTAT00000064387	ENSBTAG00000047502	133	1	0	1	6	6	106	6
ENSBTAT00000133045	ENSBTAG00000016838	199	0	0	0	0	NA	NA	NA
ENSBTAT00000023988	ENSBTAG00000020783	199	0	0	0	0	NA	NA	NA
ENSBTAT00000013198	ENSBTAG00000010007	165	0	1	1	0	NA	73	NA
ENSBTAT00000017711	ENSBTAG00000013316	199	1	0	1	17	17	67	78
ENSBTAT00000027439	ENSBTAG00000020595	435	6	0	1	100	39	126	157
ENSBTAT00000133094	ENSBTAG00000011126	199	4	0	1	89	50	5	27
ENSBTAT00000153496	ENSBTAG00000073981	123	0	0	0	0	NA	NA	NA
ENSBTAT00000090218	ENSBTAG00000008353	197	0	0	0	0	NA	NA	NA
ENSBTAT00000099061	ENSBTAG00000002376	199	0	3	1	0	NA	84	NA
ENSBTAT00000054161	ENSBTAG00000033453	59	0	0	0	0	NA	NA	NA
ENSBTAT00000000511	ENSBTAG00000000396	1	0	0	0	0	NA	NA	NA
ENSBTAT00000131763	ENSBTAG00000014253	199	1	0	1	8	8	93	79
ENSBTAT00000116313	ENSBTAG00000017091	199	0	1	1	0	NA	33	NA
ENSBTAT00000016009	ENSBTAG00000012069	26	0	1	1	0	NA	0	NA
ENSBTAT00000135332	ENSBTAG00000000527	199	0	0	0	0	NA	NA	NA
ENSBTAT00000078052	ENSBTAG00000000529	99	0	0	0	0	NA	NA	NA
ENSBTAT00000016884	ENSBTAG00000012703	44	0	0	0	0	NA	NA	NA
ENSBTAT00000001425	ENSBTAG00000001074	111	0	0	0	0	NA	NA	NA
ENSBTAT00000014756	ENSBTAG00000011112	316	0	1	1	0	NA	206	NA
ENSBTAT00000070242	ENSBTAG00000021381	216	2	0	1	6	3	112	40
ENSBTAT00000110032	ENSBTAG00000010449	260	3	1	1	85	34	0	13
ENSBTAT00000117421	ENSBTAG00000009905	400	2	1	1	111	74	80	95
ENSBTAT00000018905	ENSBTAG00000014211	199	1	0	1	5	5	128	53
ENSBTAT00000036062	ENSBTAG00000012384	142	0	1	1	0	NA	80	NA
ENSBTAT00000013323	ENSBTAG00000010100	71	1	1	1	4	4	12	15
ENSBTAT00000013326	ENSBTAG00000010101	11	0	0	0	0	NA	NA	NA
ENSBTAT00000036029	ENSBTAG00000010106	88	0	0	0	0	NA	NA	NA
ENSBTAT00000020376	ENSBTAG00000015321	199	3	2	1	28	22	0	107
ENSBTAT00000100052	ENSBTAG00000005967	344	1	0	1	13	13	63	239
ENSBTAT00000074388	ENSBTAG00000015900	57	0	0	0	0	NA	NA	NA
ENSBTAT00000135374	ENSBTAG00000005532	63	0	0	0	0	NA	NA	NA
ENSBTAT00000007277	ENSBTAG00000005533	106	0	0	0	0	NA	NA	NA
ENSBTAT00000073321	ENSBTAG00000005536	1	0	0	0	0	NA	NA	NA
ENSBTAT00000016944	ENSBTAG00000050696	59	1	0	1	3	3	32	15
ENSBTAT00000047039	ENSBTAG00000053873	1793	18	0	1	370	61	3	97
ENSBTAT00000061262	ENSBTAG00000012749	199	0	0	0	0	NA	NA	NA
ENSBTAT00000016955	ENSBTAG00000012755	155	0	0	0	0	NA	NA	NA
ENSBTAT00000120597	ENSBTAG00000012761	85	0	1	1	0	NA	11	NA
ENSBTAT00000016981	ENSBTAG00000012777	199	1	0	1	11	11	133	30
ENSBTAT00000026522	ENSBTAG00000019908	88	0	0	0	0	NA	NA	NA
ENSBTAT00000013481	ENSBTAG00000010217	199	0	0	0	0	NA	NA	NA
ENSBTAT00000007685	ENSBTAG00000005842	117	0	1	1	0	NA	4	NA
ENSBTAT00000071156	ENSBTAG00000011189	326	2	0	1	77	71	41	69
ENSBTAT00000025246	ENSBTAG00000018969	192	1	0	1	27	27	62	46
ENSBTAT00000025243	ENSBTAG00000018967	114	0	0	0	0	NA	NA	NA
ENSBTAT00000085290	ENSBTAG00000018970	35	0	0	0	0	NA	NA	NA
ENSBTAT00000007900	ENSBTAG00000006015	305	0	0	0	0	NA	NA	NA
ENSBTAT00000007903	ENSBTAG00000006016	4	0	0	0	0	NA	NA	NA
ENSBTAT00000067084	ENSBTAG00000050249	22	0	0	0	0	NA	NA	NA
ENSBTAT00000109935	ENSBTAG00000032680	293	1	0	1	3	3	276	5
ENSBTAT00000035955	ENSBTAG00000015131	82	0	1	1	0	NA	72	NA
ENSBTAT00000081693	ENSBTAG00000000778	109	0	0	0	0	NA	NA	NA
ENSBTAT00000010620	ENSBTAG00000008076	90	0	0	0	0	NA	NA	NA
ENSBTAT00000035966	ENSBTAG00000013705	221	0	0	0	0	NA	NA	NA
ENSBTAT00000101859	ENSBTAG00000020012	117	0	0	0	0	NA	NA	NA
ENSBTAT00000004547	ENSBTAG00000003499	283	0	0	0	0	NA	NA	NA
ENSBTAT00000057413	ENSBTAG00000015829	57	0	0	0	0	NA	NA	NA
ENSBTAT00000094302	ENSBTAG00000009302	32	0	1	1	0	NA	12	NA
ENSBTAT00000090463	ENSBTAG00000020054	139	1	1	1	12	12	10	90
ENSBTAT00000075454	ENSBTAG00000000322	199	0	0	0	0	NA	NA	NA
ENSBTAT00000076678	ENSBTAG00000014272	199	2	0	1	56	40	46	30
ENSBTAT00000027600	ENSBTAG00000020710	137	3	0	1	50	30	6	6
ENSBTAT00000014194	ENSBTAG00000010721	40	0	0	0	0	NA	NA	NA
ENSBTAT00000118160	ENSBTAG00000025494	744	11	5	1	175	42	188	23
ENSBTAT00000012010	ENSBTAG00000009112	206	0	0	0	0	NA	NA	NA
ENSBTAT00000006857	ENSBTAG00000005206	268	2	1	1	26	15	50	93
ENSBTAT00000020074	ENSBTAG00000015083	335	2	1	1	35	23	1	115
ENSBTAT00000098402	ENSBTAG00000003359	199	1	0	1	32	32	47	53
ENSBTAT00000112831	ENSBTAG00000014421	378	1	1	1	57	57	51	153
ENSBTAT00000073381	ENSBTAG00000025413	23	0	0	0	0	NA	NA	NA
ENSBTAT00000096299	ENSBTAG00000004442	199	2	0	1	17	12	33	76
ENSBTAT00000074549	ENSBTAG00000004436	199	1	0	1	8	8	152	20
ENSBTAT00000072596	ENSBTAG00000075229	308	0	1	1	0	NA	127	NA
ENSBTAT00000045345	ENSBTAG00000008794	9	0	0	0	0	NA	NA	NA
ENSBTAT00000099222	ENSBTAG00000005589	48	0	1	1	0	NA	40	NA
ENSBTAT00000128926	ENSBTAG00000007453	97	0	0	0	0	NA	NA	NA
ENSBTAT00000124097	ENSBTAG00000032031	936	2	0	1	9	6	170	734
ENSBTAT00000007454	ENSBTAG00000005674	149	0	0	0	0	NA	NA	NA
ENSBTAT00000117584	ENSBTAG00000013533	199	2	0	1	34	24	102	0
ENSBTAT00000017991	ENSBTAG00000013530	283	1	1	1	16	16	19	213
ENSBTAT00000123146	ENSBTAG00000023628	199	1	0	1	14	14	15	139
ENSBTAT00000127600	ENSBTAG00000019685	256	0	0	0	0	NA	NA	NA
ENSBTAT00000026236	ENSBTAG00000019682	66	0	1	1	0	NA	50	NA
ENSBTAT00000019199	ENSBTAG00000014435	433	1	0	1	3	3	389	32
ENSBTAT00000014160	ENSBTAG00000010698	199	0	0	0	0	NA	NA	NA
ENSBTAT00000046062	ENSBTAG00000010682	96	2	0	1	15	9	47	19
ENSBTAT00000015092	ENSBTAG00000011358	185	3	1	1	40	19	3	1
ENSBTAT00000013135	ENSBTAG00000009960	442	0	0	0	0	NA	NA	NA
ENSBTAT00000035900	ENSBTAG00000025526	45	0	0	0	0	NA	NA	NA
ENSBTAT00000035896	ENSBTAG00000006966	196	0	0	0	0	NA	NA	NA
ENSBTAT00000009151	ENSBTAG00000039695	110	0	0	0	0	NA	NA	NA
ENSBTAT00000009148	ENSBTAG00000006960	184	0	0	0	0	NA	NA	NA
ENSBTAT00000009104	ENSBTAG00000006933	706	4	0	1	99	59	65	113
ENSBTAT00000009107	ENSBTAG00000006936	199	0	1	1	0	NA	192	NA
ENSBTAT00000070886	ENSBTAG00000006927	432	5	0	1	74	21	17	230
ENSBTAT00000117025	ENSBTAG00000006914	230	1	0	1	18	18	14	159
ENSBTAT00000085777	ENSBTAG00000025516	17	0	0	0	0	NA	NA	NA
ENSBTAT00000001158	ENSBTAG00000000871	385	0	1	1	0	NA	356	NA
ENSBTAT00000011774	ENSBTAG00000008943	184	0	0	0	0	NA	NA	NA
ENSBTAT00000057234	ENSBTAG00000037988	315	4	1	1	35	18	45	79
ENSBTAT00000082167	ENSBTAG00000031869	199	1	0	1	18	18	80	62
ENSBTAT00000004651	ENSBTAG00000003575	199	0	0	0	0	NA	NA	NA
ENSBTAT00000056475	ENSBTAG00000040168	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000009298	ENSBTAG00000007074	278	2	0	1	97	56	20	83
ENSBTAT00000009301	ENSBTAG00000031873	134	0	0	0	0	NA	NA	NA
ENSBTAT00000003993	ENSBTAG00000031874	107	0	0	0	0	NA	NA	NA
ENSBTAT00000017371	ENSBTAG00000013065	63	0	0	0	0	NA	NA	NA
ENSBTAT00000122599	ENSBTAG00000016549	199	0	0	0	0	NA	NA	NA
ENSBTAT00000027310	ENSBTAG00000020496	2305	21	0	1	503	74	262	68
ENSBTAT00000021731	ENSBTAG00000016337	199	0	1	1	0	NA	173	NA
ENSBTAT00000109415	ENSBTAG00000021902	199	0	0	0	0	NA	NA	NA
ENSBTAT00000006554	ENSBTAG00000004979	65	0	1	1	0	NA	19	NA
ENSBTAT00000065672	ENSBTAG00000038430	213	0	0	0	0	NA	NA	NA
ENSBTAT00000104419	ENSBTAG00000051245	1087	5	0	1	298	158	125	462
ENSBTAT00000028030	ENSBTAG00000021045	68	0	0	0	0	NA	NA	NA
ENSBTAT00000021975	ENSBTAG00000016519	150	0	0	0	0	NA	NA	NA
ENSBTAT00000082930	ENSBTAG00000052562	199	0	0	0	0	NA	NA	NA
ENSBTAT00000074828	ENSBTAG00000009055	152	2	0	1	2	1	20	71
ENSBTAT00000103712	ENSBTAG00000012865	462	0	0	0	0	NA	NA	NA
ENSBTAT00000076721	ENSBTAG00000014608	199	0	0	0	0	NA	NA	NA
ENSBTAT00000025698	ENSBTAG00000019300	319	1	0	1	5	5	144	157
ENSBTAT00000072502	ENSBTAG00000019217	128	0	1	1	0	NA	16	NA
ENSBTAT00000078372	ENSBTAG00000017128	411	0	0	0	0	NA	NA	NA
ENSBTAT00000022755	ENSBTAG00000017118	57	0	0	0	0	NA	NA	NA
ENSBTAT00000076932	ENSBTAG00000016924	31	0	1	1	0	NA	2	NA
ENSBTAT00000069187	ENSBTAG00000019675	289	5	0	1	76	29	79	31
ENSBTAT00000105984	ENSBTAG00000015743	69	0	0	0	0	NA	NA	NA
ENSBTAT00000005377	ENSBTAG00000004115	199	0	0	0	0	NA	NA	NA
ENSBTAT00000097278	ENSBTAG00000012939	199	5	0	1	90	50	13	8
ENSBTAT00000017189	ENSBTAG00000012938	199	2	1	1	46	28	40	3
ENSBTAT00000117298	ENSBTAG00000057202	94	0	3	1	0	NA	11	NA
ENSBTAT00000099332	ENSBTAG00000001475	38	1	0	1	7	7	3	11
ENSBTAT00000083888	ENSBTAG00000021556	199	0	0	0	0	NA	NA	NA
ENSBTAT00000072328	ENSBTAG00000014904	20	0	0	0	0	NA	NA	NA
ENSBTAT00000151211	ENSBTAG00000076622	199	0	0	0	0	NA	NA	NA
ENSBTAT00000010649	ENSBTAG00000008096	287	0	0	0	0	NA	NA	NA
ENSBTAT00000085644	ENSBTAG00000001252	381	8	0	1	115	30	197	10
ENSBTAT00000070697	ENSBTAG00000006287	178	2	0	1	34	27	39	23
ENSBTAT00000074314	ENSBTAG00000002497	76	0	0	0	0	NA	NA	NA
ENSBTAT00000007635	ENSBTAG00000005808	226	0	1	1	0	NA	174	NA
ENSBTAT00000094140	ENSBTAG00000001250	199	0	0	0	0	NA	NA	NA
ENSBTAT00000111467	ENSBTAG00000009157	42	0	0	0	0	NA	NA	NA
ENSBTAT00000003285	ENSBTAG00000002534	36	0	1	1	0	NA	1	NA
ENSBTAT00000069287	ENSBTAG00000019234	199	0	1	1	0	NA	188	NA
ENSBTAT00000020103	ENSBTAG00000015106	199	0	0	0	0	NA	NA	NA
ENSBTAT00000018366	ENSBTAG00000013821	199	1	0	1	4	4	94	90
ENSBTAT00000070086	ENSBTAG00000022731	100	0	1	1	0	NA	23	NA
ENSBTAT00000044565	ENSBTAG00000005980	281	2	0	1	15	11	198	12
ENSBTAT00000013021	ENSBTAG00000009873	259	2	0	1	6	4	110	11
ENSBTAT00000077148	ENSBTAG00000016397	267	1	1	1	18	18	81	129
ENSBTAT00000090685	ENSBTAG00000015178	55	0	1	1	0	NA	0	NA
ENSBTAT00000074448	ENSBTAG00000002086	199	1	0	1	23	23	38	89
ENSBTAT00000053185	ENSBTAG00000026919	596	1	1	1	5	5	106	472
ENSBTAT00000044250	ENSBTAG00000031249	120	0	0	0	0	NA	NA	NA
ENSBTAT00000136695	ENSBTAG00000054330	110	0	0	0	0	NA	NA	NA
ENSBTAT00000030903	ENSBTAG00000048485	119	0	0	0	0	NA	NA	NA
ENSBTAT00000008368	ENSBTAG00000006379	199	0	1	1	0	NA	173	NA
ENSBTAT00000008367	ENSBTAG00000006378	36	0	0	0	0	NA	NA	NA
ENSBTAT00000072063	ENSBTAG00000000786	200	0	0	0	0	NA	NA	NA
ENSBTAT00000068456	ENSBTAG00000011975	385	1	1	1	16	16	162	172
ENSBTAT00000044289	ENSBTAG00000006166	95	0	0	0	0	NA	NA	NA
ENSBTAT00000117511	ENSBTAG00000012058	114	0	0	0	0	NA	NA	NA
ENSBTAT00000131043	ENSBTAG00000064862	570	3	0	1	16	12	125	369
ENSBTAT00000135834	ENSBTAG00000027375	199	1	0	1	2	2	148	42
ENSBTAT00000007772	ENSBTAG00000005917	160	0	0	0	0	NA	NA	NA
ENSBTAT00000114127	ENSBTAG00000005916	261	2	0	1	71	70	40	8
ENSBTAT00000068780	ENSBTAG00000013587	199	0	1	1	0	NA	2	NA
ENSBTAT00000077112	ENSBTAG00000050688	235	1	1	1	14	14	1	189
ENSBTAT00000122819	ENSBTAG00000053484	199	0	0	0	0	NA	NA	NA
ENSBTAT00000084413	ENSBTAG00000004650	277	3	0	1	17	10	12	59
ENSBTAT00000000543	ENSBTAG00000000422	438	2	2	1	63	32	106	9
ENSBTAT00000123456	ENSBTAG00000001724	55	1	0	1	6	6	27	7
ENSBTAT00000110329	ENSBTAG00000012012	116	1	0	1	23	23	27	17
ENSBTAT00000012777	ENSBTAG00000009687	298	1	0	1	13	13	33	223
ENSBTAT00000130245	ENSBTAG00000060966	2999	55	0	1	891	80	23	27
ENSBTAT00000017595	ENSBTAG00000013221	8	0	0	0	0	NA	NA	NA
ENSBTAT00000009957	ENSBTAG00000007567	189	0	0	0	0	NA	NA	NA
ENSBTAT00000094623	ENSBTAG00000037907	1314	23	2	1	400	43	416	23
ENSBTAT00000124353	ENSBTAG00000001207	164	2	0	1	56	38	44	3
ENSBTAT00000108971	ENSBTAG00000026290	58	0	0	0	0	NA	NA	NA
ENSBTAT00000028761	ENSBTAG00000021583	315	1	0	1	4	4	199	101
ENSBTAT00000088800	ENSBTAG00000021581	143	0	1	1	0	NA	136	NA
ENSBTAT00000115799	ENSBTAG00000012252	22	0	0	0	0	NA	NA	NA
ENSBTAT00000112010	ENSBTAG00000000998	318	2	0	1	29	20	13	108
ENSBTAT00000007226	ENSBTAG00000005497	203	1	0	1	6	6	75	107
ENSBTAT00000014882	ENSBTAG00000011206	18	0	0	0	0	NA	NA	NA
ENSBTAT00000126137	ENSBTAG00000012426	136	0	0	0	0	NA	NA	NA
ENSBTAT00000153200	ENSBTAG00000071835	171	0	0	0	0	NA	NA	NA
ENSBTAT00000013547	ENSBTAG00000054149	199	1	0	1	28	28	47	65
ENSBTAT00000129196	ENSBTAG00000010252	81	0	0	0	0	NA	NA	NA
ENSBTAT00000009897	ENSBTAG00000007520	199	1	0	1	5	5	87	94
ENSBTAT00000079620	ENSBTAG00000012307	334	8	0	1	78	25	124	1
