transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENST00000222553.8	ENSG00000105835	-	11	0	10	0	110	NA	NA	NA	57
ENST00000523505.3	ENSG00000253276	-	1	0	0	0	NA	NA	NA	NA	NA
ENST00000265717.5	ENSG00000005249	+	11	0	10	0	133	NA	NA	NA	307
ENST00000222574.9	ENSG00000105856	+	11	1	9	0	17	NA	NA	15	169
ENST00000297135.9	ENSG00000164597	-	22	0	21	0	114	NA	NA	NA	94
ENST00000265720.8	ENSG00000105865	+	8	2	5	0	247	NA	NA	21	116
ENST00000440859.8	ENSG00000105879	+	6	0	5	0	1035	NA	NA	NA	13
ENST00000205402.10	ENSG00000091140	+	14	0	13	0	65	NA	NA	NA	39
ENST00000222399.11	ENSG00000091136	-	34	1	32	0	136	NA	NA	86	37
ENST00000415914.4	ENSG00000177683	-	3	0	2	0	914	NA	NA	NA	80
ENST00000249356.4	ENSG00000128590	+	3	1	1	0	454	NA	NA	10	217
ENST00000405709.7	ENSG00000184903	-	6	1	4	0	119	NA	NA	2	135
ENST00000428084.6	ENSG00000128512	-	53	0	52	0	446	NA	NA	NA	37
ENST00000403825.8	ENSG00000006652	+	12	0	11	0	89	NA	NA	NA	94
ENST00000312814.11	ENSG00000146802	-	5	1	3	0	547	NA	NA	128	1128
ENST00000297145.9	ENSG00000164603	-	5	0	4	0	629	NA	NA	NA	160
ENST00000393486.6	ENSG00000135272	+	5	1	3	0	247	NA	NA	107	94
ENST00000358204.9	ENSG00000135269	+	7	0	6	0	188	NA	NA	NA	27
ENST00000222693.5	ENSG00000105971	+	3	0	2	0	150	NA	NA	NA	150
ENST00000341049.7	ENSG00000105974	+	3	0	2	0	341	NA	NA	NA	30
ENST00000397752.8	ENSG00000105976	+	21	1	19	0	237	NA	NA	14	1200
ENST00000361183.8	ENSG00000198898	+	10	0	9	0	140	NA	NA	NA	39
ENST00000323984.8	ENSG00000004866	+	16	0	15	0	95	NA	NA	NA	151
ENST00000222747.8	ENSG00000106025	-	8	1	6	0	305	NA	NA	70	66
ENST00000315870.10	ENSG00000071243	+	12	0	11	0	116	NA	NA	NA	28
ENST00000359943.8	ENSG00000196937	-	10	1	8	0	89	NA	NA	41	13
ENST00000417368.7	ENSG00000008311	-	24	1	22	0	118	NA	NA	15	210
ENST00000449022.7	ENSG00000081803	-	30	0	29	0	173	NA	NA	NA	339
ENST00000223023.5	ENSG00000106299	-	11	0	10	0	61	NA	NA	NA	117
ENST00000265827.8	ENSG00000048405	-	6	1	4	0	0	NA	NA	58	61
ENST00000321407.3	ENSG00000179562	-	2	0	1	0	1295	NA	NA	NA	1032
ENST00000354725.8	ENSG00000197157	+	24	0	23	0	65	NA	NA	NA	78
ENST00000338791.11	ENSG00000106348	-	17	0	16	0	21	NA	NA	NA	146
ENST00000249364.9	ENSG00000128595	+	7	1	5	0	104	NA	NA	11	221
ENST00000297788.9	ENSG00000128596	+	18	0	16	1	101	6	6	NA	16
ENST00000325888.13	ENSG00000128591	+	48	0	47	0	187	NA	NA	NA	352
ENST00000249289.5	ENSG00000128524	+	2	0	1	0	201	NA	NA	NA	158
ENST00000357234.10	ENSG00000128604	+	9	1	7	0	245	NA	NA	11	195
ENST00000265388.10	ENSG00000064419	-	23	0	21	1	60	32	32	NA	120
ENST00000486685.3	ENSG00000158457	+	8	0	7	0	101	NA	NA	NA	102
ENST00000249373.8	ENSG00000128602	+	12	0	11	0	427	NA	NA	NA	331
ENST00000325006.8	ENSG00000158467	+	17	0	16	0	6	NA	NA	NA	363
ENST00000393232.6	ENSG00000106459	+	11	1	9	0	163	NA	NA	6	223
ENST00000355621.8	ENSG00000186591	-	7	0	6	0	124	NA	NA	NA	53
ENST00000335420.10	ENSG00000128607	+	10	0	9	0	209	NA	NA	NA	166
ENST00000223208.10	ENSG00000106477	-	11	0	10	0	148	NA	NA	NA	33
ENST00000223215.10	ENSG00000106484	+	12	0	11	0	117	NA	NA	NA	26
ENST00000425248.5	ENSG00000158623	-	24	0	23	0	130	NA	NA	NA	37
ENST00000352689.11	ENSG00000128585	+	18	0	17	0	121	NA	NA	NA	98
ENST00000378555.8	ENSG00000128567	-	9	0	8	0	197	NA	NA	NA	100
ENST00000262570.10	ENSG00000106554	-	8	0	7	0	23	NA	NA	NA	81
ENST00000253861.5	ENSG00000131558	+	18	0	17	0	237	NA	NA	NA	86
ENST00000378509.9	ENSG00000205060	-	10	0	9	0	246	NA	NA	NA	77
ENST00000285930.9	ENSG00000085662	-	10	0	9	0	42	NA	NA	NA	66
ENST00000344924.8	ENSG00000172331	+	3	1	1	0	178	NA	NA	61	601
ENST00000361675.7	ENSG00000122786	+	15	2	12	0	5	NA	NA	41	71
ENST00000541284.6	ENSG00000080802	-	12	1	10	0	301	NA	NA	92	174
ENST00000393085.4	ENSG00000105887	-	4	0	3	0	86	NA	NA	NA	72
ENST00000330387.11	ENSG00000182158	-	12	0	11	0	75	NA	NA	NA	102
ENST00000343526.9	ENSG00000122779	+	19	0	18	0	209	NA	NA	NA	364
ENST00000242351.10	ENSG00000105939	-	13	0	12	0	259	NA	NA	NA	308
ENST00000464848.5	ENSG00000105948	+	18	0	17	0	111	NA	NA	NA	3
ENST00000354926.9	ENSG00000146963	+	10	0	9	0	177	NA	NA	NA	61
ENST00000263549.8	ENSG00000059378	-	12	0	11	0	325	NA	NA	NA	326
ENST00000397560.7	ENSG00000006459	-	20	0	19	0	94	NA	NA	NA	194
ENST00000326232.14	ENSG00000157800	-	15	1	13	0	92	NA	NA	70	89
ENST00000255977.7	ENSG00000133606	-	8	0	7	0	212	NA	NA	NA	185
ENST00000072869.9	ENSG00000133597	+	8	0	7	0	140	NA	NA	NA	933
ENST00000247866.9	ENSG00000090266	+	4	0	2	1	74	30	30	NA	98
ENST00000646891.2	ENSG00000157764	-	18	0	17	0	173	NA	NA	NA	138
ENST00000324787.10	ENSG00000090263	-	3	1	1	0	105	NA	NA	27	215
ENST00000649286.2	ENSG00000006530	+	16	1	14	0	137	NA	NA	14	101
ENST00000358406.10	ENSG00000197448	+	8	0	7	0	49	NA	NA	NA	72
ENST00000310447.10	ENSG00000106144	+	11	0	10	0	131	NA	NA	NA	74
ENST00000322764.10	ENSG00000159840	+	10	1	8	0	104	NA	NA	15	208
ENST00000479870.6	ENSG00000198420	-	9	1	7	0	9	NA	NA	14	620
ENST00000056217.10	ENSG00000050327	+	15	1	13	0	157	NA	NA	12	3154
ENST00000360057.7	ENSG00000196511	-	9	1	7	0	118	NA	NA	16	43
ENST00000325222.9	ENSG00000055130	+	22	1	20	0	80	NA	NA	161	140
ENST00000320356.7	ENSG00000106462	-	20	1	18	0	60	NA	NA	7	117
ENST00000652332.1	ENSG00000155660	-	10	0	9	0	415	NA	NA	NA	88
ENST00000475153.6	ENSG00000197024	+	6	0	5	0	1153	NA	NA	NA	24
ENST00000610704.5	ENSG00000170265	+	8	0	7	0	835	NA	NA	NA	165
ENST00000335870.7	ENSG00000170260	+	5	0	4	0	856	NA	NA	NA	24
ENST00000458143.7	ENSG00000181220	-	7	0	6	0	1099	NA	NA	NA	24
ENST00000496259.6	ENSG00000133619	+	17	0	16	0	841	NA	NA	NA	12
ENST00000425642.3	ENSG00000171130	+	4	0	2	1	93	20	20	NA	104
ENST00000489432.7	ENSG00000214022	+	3	1	1	0	1717	NA	NA	41	157
ENST00000329630.10	ENSG00000196456	+	3	1	1	0	1582	NA	NA	49	31
ENST00000358849.9	ENSG00000197150	+	16	0	15	0	140	NA	NA	NA	95
ENST00000485972.6	ENSG00000164885	-	12	0	11	0	86	NA	NA	NA	37
ENST00000413384.7	ENSG00000164889	+	23	1	21	0	80	NA	NA	63	51
ENST00000297532.11	ENSG00000164896	-	10	0	9	0	107	NA	NA	NA	82
ENST00000297533.9	ENSG00000164897	-	3	1	1	0	351	NA	NA	30	389
ENST00000035307.7	ENSG00000033100	+	4	0	3	0	1307	NA	NA	NA	263
ENST00000262188.13	ENSG00000082014	-	13	0	12	0	53	NA	NA	NA	78
ENST00000568733.6	ENSG00000013374	+	15	1	13	0	178	NA	NA	2	117
ENST00000262187.10	ENSG00000106615	-	8	0	7	0	92	NA	NA	NA	52
ENST00000287878.9	ENSG00000106617	-	16	0	15	0	31	NA	NA	NA	114
ENST00000430044.7	ENSG00000178234	+	12	1	10	0	131	NA	NA	38	295
ENST00000359321.2	ENSG00000196584	-	3	0	2	0	721	NA	NA	NA	39
ENST00000256001.13	ENSG00000133627	+	12	0	11	0	95	NA	NA	NA	44
ENST00000404141.6	ENSG00000157212	-	21	0	20	0	15	NA	NA	NA	81
ENST00000340368.9	ENSG00000186480	+	6	1	4	0	29	NA	NA	27	412
ENST00000401878.8	ENSG00000184863	+	18	0	17	0	48	NA	NA	NA	43
ENST00000353442.10	ENSG00000105983	-	17	0	16	0	85	NA	NA	NA	66
ENST00000348165.10	ENSG00000009335	+	23	0	22	0	170	NA	NA	NA	66
ENST00000262177.9	ENSG00000105993	+	10	1	8	0	82	NA	NA	26	65
ENST00000356309.8	ENSG00000146918	-	28	1	26	0	51	NA	NA	39	78
ENST00000275418.13	ENSG00000117868	-	23	0	22	0	45	NA	NA	NA	330
ENST00000350302.8	ENSG00000147364	+	10	1	8	0	89	NA	NA	7	134
ENST00000331222.6	ENSG00000182372	+	3	1	1	0	317	NA	NA	123	543
ENST00000320248.4	ENSG00000176595	+	2	1	0	0	2779	NA	NA	908	NA
ENST00000285518.11	ENSG00000155189	+	8	0	7	0	225	NA	NA	NA	219
ENST00000276282.7	ENSG00000147324	-	3	0	2	0	33	NA	NA	NA	2998
ENST00000250263.8	ENSG00000104626	+	7	0	6	0	242	NA	NA	NA	108
ENST00000310455.4	ENSG00000173281	-	2	1	0	0	874	NA	NA	17	NA
ENST00000310430.11	ENSG00000173273	+	27	0	26	0	86	NA	NA	NA	673
ENST00000221086.8	ENSG00000104643	+	10	0	9	0	163	NA	NA	NA	182
ENST00000353047.11	ENSG00000164733	-	10	1	8	0	97	NA	NA	25	126
ENST00000398246.8	ENSG00000154359	-	12	0	11	0	158	NA	NA	NA	721
ENST00000276297.9	ENSG00000164741	-	18	1	16	0	120	NA	NA	125	1023
ENST00000503731.6	ENSG00000104723	+	11	0	9	1	18	47	47	NA	138
ENST00000262096.13	ENSG00000104219	+	13	0	11	1	40	35	35	NA	130
ENST00000361272.9	ENSG00000198791	-	7	1	5	0	128	NA	NA	95	117
ENST00000324849.9	ENSG00000155975	+	12	0	10	0	80	1	1	NA	125
ENST00000494857.6	ENSG00000003989	+	13	2	10	0	196	NA	NA	22	376
ENST00000251630.11	ENSG00000104213	+	6	0	5	0	188	NA	NA	NA	55
ENST00000693296.1	ENSG00000129422	-	15	1	13	0	213	NA	NA	154	2091
ENST00000325083.13	ENSG00000078674	+	39	2	36	0	25	NA	NA	22	96
ENST00000637790.2	ENSG00000104763	-	14	0	13	0	89	NA	NA	NA	78
ENST00000327040.13	ENSG00000156011	-	16	0	15	0	215	NA	NA	NA	21
ENST00000265807.8	ENSG00000104611	+	10	1	8	0	92	NA	NA	204	181
ENST00000397977.8	ENSG00000104613	+	17	0	16	0	156	NA	NA	NA	129
ENST00000650287.1	ENSG00000175445	+	10	0	9	0	0	NA	NA	NA	88
ENST00000276390.7	ENSG00000147416	+	14	0	13	0	139	NA	NA	NA	136
ENST00000381569.5	ENSG00000061337	-	4	1	2	0	641	NA	NA	134	345
ENST00000252512.14	ENSG00000130227	+	28	0	27	0	93	NA	NA	NA	18
ENST00000358242.6	ENSG00000158856	+	16	1	14	0	113	NA	NA	171	18
ENST00000289921.8	ENSG00000158863	+	17	0	16	0	138	NA	NA	NA	45
ENST00000306306.8	ENSG00000168476	-	8	0	7	0	65	NA	NA	NA	32
ENST00000306385.10	ENSG00000168487	+	20	0	19	0	134	NA	NA	NA	148
ENST00000306433.9	ENSG00000168495	+	9	1	7	0	122	NA	NA	5	165
ENST00000381237.6	ENSG00000104635	+	9	1	7	0	146	NA	NA	15	270
ENST00000240139.10	ENSG00000120910	+	14	0	13	0	187	NA	NA	NA	49
ENST00000409417.6	ENSG00000120913	+	9	0	8	0	177	NA	NA	NA	93
ENST00000308511.9	ENSG00000158941	+	21	1	19	0	44	NA	NA	38	58
ENST00000276416.11	ENSG00000147439	-	9	0	8	0	146	NA	NA	NA	8
ENST00000251822.7	ENSG00000008853	+	10	1	8	0	217	NA	NA	10	192
ENST00000221132.8	ENSG00000104689	-	10	0	9	0	319	NA	NA	NA	306
ENST00000397677.6	ENSG00000147457	+	11	1	9	0	61	NA	NA	440	299
ENST00000389131.8	ENSG00000134013	-	14	1	12	0	79	NA	NA	83	355
ENST00000519973.6	ENSG00000147454	+	4	0	3	0	520	NA	NA	NA	210
ENST00000290271.7	ENSG00000159167	-	4	0	3	0	270	NA	NA	NA	118
ENST00000610854.2	ENSG00000277586	-	4	0	3	0	142	NA	NA	NA	1044
ENST00000276440.12	ENSG00000147459	+	52	0	51	0	104	NA	NA	NA	43
ENST00000221200.9	ENSG00000104756	-	12	0	11	0	116	NA	NA	NA	48
ENST00000330560.8	ENSG00000184661	+	15	0	13	0	1228	NA	NA	0	61
ENST00000380737.8	ENSG00000221914	+	10	0	9	0	279	NA	NA	NA	7
ENST00000380629.7	ENSG00000104765	+	6	0	5	0	48	NA	NA	NA	100
ENST00000522362.7	ENSG00000240694	-	3	2	0	0	1582	NA	NA	488	NA
ENST00000521913.7	ENSG00000092964	+	14	0	13	0	91	NA	NA	NA	354
ENST00000305364.9	ENSG00000104228	-	6	0	5	0	577	NA	NA	NA	435
ENST00000346049.10	ENSG00000120899	+	31	1	29	0	215	NA	NA	37	204
ENST00000521400.6	ENSG00000120915	+	19	0	18	0	78	NA	NA	NA	101
ENST00000316403.15	ENSG00000120885	-	9	1	7	0	9	NA	NA	29	97
ENST00000301904.4	ENSG00000168077	+	6	0	5	0	451	NA	NA	NA	7
ENST00000356537.9	ENSG00000147419	-	9	0	8	0	29	NA	NA	NA	28
ENST00000305188.13	ENSG00000171320	+	11	1	9	0	132	NA	NA	16	53
ENST00000301905.9	ENSG00000168078	-	8	1	6	0	196	NA	NA	20	58
ENST00000344423.10	ENSG00000186918	-	10	1	8	0	111	NA	NA	58	240
ENST00000380254.7	ENSG00000214050	-	9	1	7	0	9	NA	NA	16	99
ENST00000220562.9	ENSG00000012232	+	7	2	4	0	209	NA	NA	475	2148
ENST00000287701.15	ENSG00000147421	+	10	1	8	0	137	NA	NA	57	23
ENST00000240100.7	ENSG00000120875	-	4	0	3	0	385	NA	NA	NA	433
ENST00000256255.11	ENSG00000133872	-	6	0	5	0	25	NA	NA	NA	103
ENST00000321250.13	ENSG00000104660	+	4	0	3	0	116	NA	NA	NA	16
ENST00000397323.9	ENSG00000157110	+	9	0	6	2	62	8	112	NA	66
ENST00000355904.9	ENSG00000197265	-	8	1	6	0	116	NA	NA	4	166
ENST00000265616.10	ENSG00000104691	+	8	0	7	0	167	NA	NA	NA	88
ENST00000221138.9	ENSG00000104695	-	7	0	6	0	72	NA	NA	NA	102
ENST00000298139.7	ENSG00000165392	+	35	1	33	0	107	NA	NA	76	96
ENST00000327671.10	ENSG00000172728	-	5	1	3	0	227	NA	NA	273	81
ENST00000360128.11	ENSG00000198042	+	10	0	9	0	197	NA	NA	NA	15
ENST00000431156.7	ENSG00000129696	-	8	1	6	0	104	NA	NA	99	647
ENST00000256257.2	ENSG00000133874	-	6	0	5	0	114	NA	NA	NA	25
ENST00000519638.3	ENSG00000147475	+	12	1	10	0	200	NA	NA	15	107
ENST00000220659.11	ENSG00000104221	-	4	0	3	0	723	NA	NA	NA	154
ENST00000330843.9	ENSG00000156675	-	6	0	5	0	218	NA	NA	NA	371
ENST00000338825.5	ENSG00000187840	+	3	0	2	0	31	NA	NA	NA	145
ENST00000343823.11	ENSG00000129691	+	16	0	15	0	107	NA	NA	NA	188
ENST00000311351.9	ENSG00000175324	-	4	0	3	0	170	NA	NA	NA	46
ENST00000397166.7	ENSG00000085788	+	18	1	15	1	81	27	27	8	220
ENST00000424479.7	ENSG00000147535	-	7	0	6	0	160	NA	NA	NA	74
ENST00000317025.13	ENSG00000147548	-	24	1	22	0	241	NA	NA	44	675
ENST00000379957.9	ENSG00000165046	+	11	1	9	0	62	NA	NA	34	47
ENST00000447712.7	ENSG00000077782	-	18	1	16	0	176	NA	NA	88	91
ENST00000317827.9	ENSG00000147526	+	13	0	12	0	68	NA	NA	NA	161
ENST00000617275.5	ENSG00000169499	+	12	1	10	0	362	NA	NA	23	141
ENST00000456397.7	ENSG00000169490	-	4	0	3	0	213	NA	NA	NA	227
ENST00000487273.7	ENSG00000168615	+	22	0	21	0	93	NA	NA	NA	97
ENST00000220772.8	ENSG00000104332	-	3	0	2	0	322	NA	NA	NA	544
ENST00000357743.9	ENSG00000147533	+	5	0	3	1	47	16	16	NA	111
ENST00000396987.7	ENSG00000158669	+	13	1	11	0	108	NA	NA	848	165
ENST00000265713.8	ENSG00000083168	-	17	1	15	0	2662	NA	NA	325	600
ENST00000396926.8	ENSG00000070718	+	9	1	7	0	100	NA	NA	72	273
ENST00000220809.9	ENSG00000104368	-	14	1	12	0	158	NA	NA	26	72
ENST00000520810.6	ENSG00000104365	+	22	1	20	0	65	NA	NA	18	105
ENST00000265421.9	ENSG00000070501	+	14	0	13	0	94	NA	NA	NA	61
ENST00000022615.9	ENSG00000078668	+	10	2	7	0	91	NA	NA	2	67
ENST00000520262.6	ENSG00000168575	-	11	1	9	0	164	NA	NA	264	289
ENST00000254250.7	ENSG00000131931	-	3	0	2	0	374	NA	NA	NA	71
ENST00000527424.6	ENSG00000120925	-	7	1	5	0	269	NA	NA	7	137
ENST00000302279.8	ENSG00000168522	+	9	0	8	0	122	NA	NA	NA	200
ENST00000331373.10	ENSG00000185900	+	5	3	1	0	770	NA	NA	21	282
ENST00000379644.9	ENSG00000165102	+	18	0	17	0	181	NA	NA	NA	118
ENST00000297423.9	ENSG00000164808	+	20	0	19	0	143	NA	NA	NA	33
ENST00000408965.4	ENSG00000221869	-	1	0	0	0	NA	NA	NA	NA	NA
ENST00000649973.1	ENSG00000104738	+	17	1	15	0	92	NA	NA	14	70
ENST00000523111.7	ENSG00000169139	+	4	0	3	0	146	NA	NA	NA	16
ENST00000020945.4	ENSG00000019549	-	3	0	2	0	181	NA	NA	NA	79
ENST00000522514.6	ENSG00000168300	-	6	1	4	0	367	NA	NA	95	307
ENST00000025008.10	ENSG00000023287	-	24	2	21	0	77	NA	NA	51	71
ENST00000359530.7	ENSG00000047249	-	14	1	12	0	60	NA	NA	35	113
ENST00000276500.5	ENSG00000147509	+	5	0	4	0	188	NA	NA	NA	69
ENST00000521604.7	ENSG00000187735	-	10	0	9	0	8	NA	NA	NA	63
ENST00000316963.8	ENSG00000120992	-	9	0	8	0	53	NA	NA	NA	69
ENST00000260102.9	ENSG00000137547	+	5	0	4	0	337	NA	NA	NA	108
ENST00000434581.7	ENSG00000167904	-	8	2	5	0	86	NA	NA	69	325
ENST00000260129.6	ENSG00000137574	+	13	0	12	0	122	NA	NA	NA	101
ENST00000519728.6	ENSG00000254087	+	13	1	11	0	202	NA	NA	5	132
ENST00000262644.9	ENSG00000104331	-	5	0	4	0	271	NA	NA	NA	387
ENST00000519262.6	ENSG00000169122	+	4	3	0	0	1436	NA	NA	324	NA
ENST00000399598.7	ENSG00000215114	+	8	0	7	0	162	NA	NA	NA	84
ENST00000260130.9	ENSG00000137575	+	9	1	7	0	54	NA	NA	15	51
ENST00000038176.8	ENSG00000035681	-	31	0	30	0	94	NA	NA	NA	59
ENST00000361421.2	ENSG00000198846	-	9	0	8	0	36	NA	NA	NA	102
ENST00000317995.5	ENSG00000178538	-	9	0	7	1	134	36	36	NA	100
ENST00000262646.12	ENSG00000104388	+	8	0	7	0	95	NA	NA	NA	46
ENST00000423902.7	ENSG00000171316	+	38	1	36	0	917	NA	NA	174	1665
ENST00000379454.9	ENSG00000198363	-	25	0	24	0	150	NA	NA	NA	103
ENST00000539294.6	ENSG00000185728	+	5	0	4	0	23	NA	NA	NA	24
ENST00000310193.4	ENSG00000172817	-	6	0	5	0	287	NA	NA	NA	122
ENST00000276569.8	ENSG00000104442	-	7	1	5	0	191	NA	NA	35	183
ENST00000262146.9	ENSG00000066855	+	8	1	6	0	68	NA	NA	80	66
ENST00000401827.8	ENSG00000205268	-	13	0	12	0	205	NA	NA	NA	138
ENST00000522677.8	ENSG00000185697	-	16	0	15	0	128	NA	NA	NA	20
ENST00000310421.5	ENSG00000175073	-	3	0	2	0	871	NA	NA	NA	2710
ENST00000678616.1	ENSG00000104218	+	31	1	29	0	211	NA	NA	10	99
ENST00000262215.8	ENSG00000066777	-	39	0	38	0	164	NA	NA	NA	124
ENST00000402687.9	ENSG00000137573	+	23	4	18	0	30	NA	NA	60	172
ENST00000452400.7	ENSG00000140396	-	23	2	20	0	11	NA	NA	19	86
ENST00000262213.7	ENSG00000067167	-	11	0	10	0	73	NA	NA	NA	123
ENST00000276590.5	ENSG00000147592	-	7	0	6	0	43	NA	NA	NA	122
ENST00000340726.8	ENSG00000104313	-	18	2	15	0	80	NA	NA	4	124
ENST00000240285.10	ENSG00000121039	+	6	0	5	0	123	NA	NA	NA	289
ENST00000524300.6	ENSG00000040341	-	15	3	11	0	93	NA	NA	17	114
ENST00000520242.6	ENSG00000154582	-	4	1	2	0	190	NA	NA	50	4
ENST00000396418.7	ENSG00000171033	+	4	2	1	0	79	NA	NA	27	151
ENST00000263849.9	ENSG00000104427	+	9	0	8	0	165	NA	NA	NA	16
ENST00000354724.8	ENSG00000164683	-	5	0	4	0	583	NA	NA	NA	89
ENST00000518937.6	ENSG00000076554	-	8	0	7	0	119	NA	NA	NA	19
ENST00000455036.8	ENSG00000205189	+	6	0	5	0	305	NA	NA	NA	972
ENST00000220597.4	ENSG00000076641	-	9	3	5	0	362	NA	NA	80	125
ENST00000297258.11	ENSG00000164687	+	4	0	3	0	53	NA	NA	NA	79
ENST00000256108.10	ENSG00000133731	-	9	1	7	0	115	NA	NA	24	63
ENST00000297265.5	ENSG00000164695	+	5	0	4	0	64	NA	NA	NA	190
ENST00000345957.9	ENSG00000104497	-	8	1	6	0	96	NA	NA	96	375
ENST00000360375.8	ENSG00000133739	+	19	0	18	0	122	NA	NA	NA	104
ENST00000416274.7	ENSG00000133740	+	8	0	7	0	109	NA	NA	NA	234
ENST00000321764.4	ENSG00000185015	+	7	0	6	0	119	NA	NA	NA	37
ENST00000285379.10	ENSG00000104267	+	7	0	6	0	119	NA	NA	NA	34
ENST00000517970.6	ENSG00000123124	+	25	2	22	0	99	NA	NA	21	70
ENST00000406452.8	ENSG00000176623	-	10	0	9	0	50	NA	NA	NA	129
ENST00000517490.6	ENSG00000085719	+	17	2	14	0	122	NA	NA	10	132
ENST00000286614.11	ENSG00000156103	-	10	0	9	0	334	NA	NA	NA	132
ENST00000220751.5	ENSG00000104312	+	11	0	10	0	337	NA	NA	NA	173
ENST00000451899.7	ENSG00000164823	+	6	0	5	0	1029	NA	NA	NA	44
ENST00000458549.7	ENSG00000180694	-	3	0	2	0	191	NA	NA	NA	795
ENST00000285419.8	ENSG00000155099	-	7	0	6	0	143	NA	NA	NA	106
ENST00000404789.8	ENSG00000155100	+	7	0	6	0	84	NA	NA	NA	82
ENST00000523629.7	ENSG00000079102	-	12	1	10	0	275	NA	NA	85	88
ENST00000520560.6	ENSG00000183808	-	4	3	0	0	3033	NA	NA	28	NA
ENST00000297598.5	ENSG00000164951	+	2	1	0	0	1657	NA	NA	44	NA
ENST00000297596.3	ENSG00000164949	-	5	1	3	0	277	NA	NA	9	331
ENST00000336148.10	ENSG00000197275	-	15	1	13	0	217	NA	NA	16	135
ENST00000297591.10	ENSG00000164944	-	24	0	23	0	154	NA	NA	NA	63
ENST00000414645.6	ENSG00000156162	+	19	0	18	0	164	NA	NA	NA	16
ENST00000523731.6	ENSG00000164941	+	27	0	26	0	116	NA	NA	NA	130
ENST00000308108.9	ENSG00000175305	-	12	1	10	0	113	NA	NA	26	14
ENST00000342697.5	ENSG00000164938	-	4	1	2	0	249	NA	NA	150	112
ENST00000396124.9	ENSG00000156170	+	9	0	8	0	128	NA	NA	NA	197
ENST00000315367.4	ENSG00000175895	+	2	1	0	0	763	NA	NA	14	NA
ENST00000517309.6	ENSG00000156471	+	13	0	12	0	109	NA	NA	NA	179
ENST00000302190.9	ENSG00000169439	+	5	0	4	0	163	NA	NA	NA	60
ENST00000322128.5	ENSG00000180543	-	1	0	0	0	NA	NA	NA	NA	NA
ENST00000336273.8	ENSG00000147649	+	12	0	11	0	70	NA	NA	NA	381
ENST00000521545.7	ENSG00000104341	+	7	0	6	0	77	NA	NA	NA	99
ENST00000254898.7	ENSG00000132561	+	19	1	17	0	55	NA	NA	26	142
ENST00000254878.8	ENSG00000132541	-	6	0	5	0	62	NA	NA	NA	65
ENST00000419617.7	ENSG00000104375	-	11	0	10	0	158	NA	NA	NA	26
ENST00000297565.9	ENSG00000164920	+	4	1	2	0	182	NA	NA	114	656
ENST00000520468.7	ENSG00000164919	-	4	1	1	1	113	16	16	31	114
ENST00000388798.7	ENSG00000104450	+	19	1	17	0	131	NA	NA	2	140
ENST00000341084.7	ENSG00000034677	-	10	1	8	0	690	NA	NA	93	674
ENST00000335659.7	ENSG00000186106	-	5	2	2	0	216	NA	NA	27	311
ENST00000318607.10	ENSG00000070756	-	15	0	13	1	92	2	2	NA	193
ENST00000395958.6	ENSG00000164924	-	6	1	4	0	59	NA	NA	11	294
ENST00000311212.9	ENSG00000120963	-	4	1	1	1	95	13	13	2	135
ENST00000220931.11	ENSG00000104490	-	4	1	2	0	97	NA	NA	19	378
ENST00000251810.8	ENSG00000048392	-	9	0	8	0	152	NA	NA	NA	48
ENST00000285407.11	ENSG00000155090	-	4	0	3	0	259	NA	NA	NA	36
ENST00000337198.10	ENSG00000155096	-	12	2	9	0	111	NA	NA	95	102
ENST00000518738.2	ENSG00000155097	+	13	1	11	0	95	NA	NA	39	132
ENST00000358755.5	ENSG00000164930	+	7	1	5	0	168	NA	NA	152	177
ENST00000297578.9	ENSG00000164933	-	7	0	6	0	135	NA	NA	NA	154
ENST00000612750.5	ENSG00000164934	+	11	0	10	0	87	NA	NA	NA	70
ENST00000276654.10	ENSG00000147650	-	7	0	6	0	866	NA	NA	NA	79
ENST00000517566.7	ENSG00000164830	+	17	1	15	0	135	NA	NA	138	23
ENST00000517746.6	ENSG00000154188	-	9	0	8	0	160	NA	NA	NA	297
ENST00000220853.8	ENSG00000104412	+	11	0	10	0	86	NA	NA	NA	40
ENST00000239690.9	ENSG00000120526	-	10	0	9	0	292	NA	NA	NA	118
ENST00000521688.6	ENSG00000120533	+	5	0	4	0	76	NA	NA	NA	6
ENST00000337573.10	ENSG00000147654	+	7	1	5	0	120	NA	NA	15	83
ENST00000395715.8	ENSG00000104447	-	7	1	5	0	1061	NA	NA	121	37
ENST00000521861.6	ENSG00000147677	-	8	0	7	0	97	NA	NA	NA	132
ENST00000309822.7	ENSG00000147679	+	3	0	2	0	386	NA	NA	NA	188
ENST00000297338.7	ENSG00000164754	-	14	1	12	0	191	NA	NA	32	144
ENST00000378204.7	ENSG00000182197	-	11	0	10	0	185	NA	NA	NA	962
ENST00000297350.9	ENSG00000164761	-	5	0	4	0	388	NA	NA	NA	30
ENST00000614891.5	ENSG00000147676	+	4	0	3	0	71	NA	NA	NA	132
ENST00000313655.5	ENSG00000136982	-	9	0	8	0	108	NA	NA	NA	182
ENST00000286234.6	ENSG00000155792	+	9	0	8	0	128	NA	NA	NA	122
