transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENST00000227155.9	ENSG00000085117	176	0	0	0	0	NA	NA	NA
ENST00000520358.7	ENSG00000157570	565	0	0	0	0	NA	NA	NA
ENST00000525680.6	ENSG00000175274	238	1	0	1	1	1	132	100
ENST00000314134.4	ENSG00000181830	653	5	1	1	167	80	5	66
ENST00000616080.2	ENSG00000121671	16	0	0	0	0	NA	NA	NA
ENST00000241014.6	ENSG00000121653	170	0	1	1	0	NA	148	NA
ENST00000378750.10	ENSG00000121680	66	0	0	0	0	NA	NA	NA
ENST00000401752.6	ENSG00000165905	135	1	0	1	11	11	81	18
ENST00000676320.1	ENSG00000135365	756	8	0	1	146	51	25	74
ENST00000621158.5	ENSG00000157613	450	2	0	1	30	16	156	198
ENST00000395566.9	ENSG00000110492	91	0	0	0	0	NA	NA	NA
ENST00000683756.1	ENSG00000110497	316	3	0	1	47	31	11	18
ENST00000326737.3	ENSG00000180423	248	1	0	1	8	8	118	103
ENST00000683050.1	ENSG00000175224	407	3	0	1	66	27	17	25
ENST00000311956.9	ENSG00000175220	118	1	0	1	5	5	18	82
ENST00000529230.6	ENSG00000175216	98	0	0	0	0	NA	NA	NA
ENST00000378623.6	ENSG00000134569	171	0	0	0	0	NA	NA	NA
ENST00000524782.6	ENSG00000149182	26	0	0	0	0	NA	NA	NA
ENST00000298838.11	ENSG00000165912	189	0	0	0	0	NA	NA	NA
ENST00000256996.9	ENSG00000134574	163	2	0	1	11	7	20	30
ENST00000672073.1	ENSG00000134575	25	0	0	0	0	NA	NA	NA
ENST00000441012.7	ENSG00000025434	171	0	1	1	0	NA	149	NA
ENST00000706887.1	ENSG00000110514	202	2	1	1	11	8	142	22
ENST00000362021.9	ENSG00000165915	81	0	1	1	0	NA	32	NA
ENST00000298852.8	ENSG00000165916	160	0	0	0	0	NA	NA	NA
ENST00000687097.1	ENSG00000149187	294	0	0	0	0	NA	NA	NA
ENST00000302503.8	ENSG00000109919	94	0	0	0	0	NA	NA	NA
ENST00000263773.10	ENSG00000109920	53	0	0	0	0	NA	NA	NA
ENST00000378460.7	ENSG00000030066	32	0	0	0	0	NA	NA	NA
ENST00000418331.7	ENSG00000149177	354	0	2	1	0	NA	12	NA
ENST00000358252.8	ENSG00000149115	178	0	1	1	0	NA	173	NA
ENST00000278412.7	ENSG00000149136	282	0	0	0	0	NA	NA	NA
ENST00000395124.6	ENSG00000134802	305	1	1	1	6	6	4	138
ENST00000278426.8	ENSG00000149150	272	0	0	0	0	NA	NA	NA
ENST00000287156.9	ENSG00000156587	61	0	0	0	0	NA	NA	NA
ENST00000533682.2	ENSG00000172409	121	0	0	0	0	NA	NA	NA
ENST00000287169.8	ENSG00000156599	1144	7	1	1	179	50	257	164
ENST00000431606.5	ENSG00000156603	36	0	0	0	0	NA	NA	NA
ENST00000278422.9	ENSG00000213593	26	0	0	0	0	NA	NA	NA
ENST00000395074.7	ENSG00000110031	84	2	0	1	17	16	29	4
ENST00000316059.7	ENSG00000186660	219	0	0	0	0	NA	NA	NA
ENST00000343597.4	ENSG00000189057	191	0	0	0	0	NA	NA	NA
ENST00000227451.4	ENSG00000110042	464	1	2	1	4	4	186	136
ENST00000300146.10	ENSG00000166889	142	0	0	0	0	NA	NA	NA
ENST00000337979.9	ENSG00000166900	230	0	0	0	0	NA	NA	NA
ENST00000300151.5	ENSG00000166902	120	0	0	0	0	NA	NA	NA
ENST00000227524.9	ENSG00000110107	203	0	0	0	0	NA	NA	NA
ENST00000227525.8	ENSG00000110108	119	1	0	1	4	4	14	90
ENST00000453848.7	ENSG00000006118	174	1	0	1	8	8	113	34
ENST00000301765.10	ENSG00000167987	42	0	0	0	0	NA	NA	NA
ENST00000294072.9	ENSG00000162144	261	1	0	1	20	20	163	35
ENST00000515837.7	ENSG00000187049	45	0	0	0	0	NA	NA	NA
ENST00000439958.8	ENSG00000149532	117	0	0	0	0	NA	NA	NA
ENST00000301761.7	ENSG00000167985	23	0	0	0	0	NA	NA	NA
ENST00000257215.10	ENSG00000134780	158	1	0	1	23	23	65	21
ENST00000537328.6	ENSG00000134825	41	0	0	0	0	NA	NA	NA
ENST00000305885.3	ENSG00000168496	139	0	0	0	0	NA	NA	NA
ENST00000350997.12	ENSG00000149485	74	0	0	0	0	NA	NA	NA
ENST00000278840.9	ENSG00000134824	91	0	0	0	0	NA	NA	NA
ENST00000278829.7	ENSG00000221968	164	0	0	0	0	NA	NA	NA
ENST00000394836.7	ENSG00000167994	199	0	0	0	0	NA	NA	NA
ENST00000273550.12	ENSG00000167996	209	0	0	0	0	NA	NA	NA
ENST00000415229.6	ENSG00000162174	215	0	0	0	0	NA	NA	NA
ENST00000378024.9	ENSG00000124942	246	1	0	1	6	6	118	107
ENST00000476907.6	ENSG00000149016	38	0	0	0	0	NA	NA	NA
ENST00000278823.7	ENSG00000149480	415	1	0	1	5	5	251	146
ENST00000394773.7	ENSG00000149499	318	0	0	0	0	NA	NA	NA
ENST00000265471.10	ENSG00000149541	39	0	0	0	0	NA	NA	NA
ENST00000301935.10	ENSG00000162191	150	0	0	0	0	NA	NA	NA
ENST00000301785.7	ENSG00000214753	301	0	0	0	0	NA	NA	NA
ENST00000316461.9	ENSG00000162222	363	1	0	1	18	18	107	199
ENST00000394807.5	ENSG00000185670	248	1	1	1	6	6	85	142
ENST00000294172.7	ENSG00000162231	84	0	0	0	0	NA	NA	NA
ENST00000294179.8	ENSG00000162236	117	0	1	1	0	NA	107	NA
ENST00000415826.3	ENSG00000176485	103	0	0	0	0	NA	NA	NA
ENST00000398868.8	ENSG00000184743	41	0	0	0	0	NA	NA	NA
ENST00000377819.10	ENSG00000133318	137	0	0	0	0	NA	NA	NA
ENST00000294244.9	ENSG00000168005	231	0	0	0	0	NA	NA	NA
ENST00000402010.8	ENSG00000072518	397	2	0	1	27	20	16	85
ENST00000301459.5	ENSG00000167771	708	0	0	0	0	NA	NA	NA
ENST00000377793.9	ENSG00000110583	95	0	0	0	0	NA	NA	NA
ENST00000314133.4	ENSG00000176340	61	0	0	0	0	NA	NA	NA
ENST00000538426.6	ENSG00000167770	19	0	0	0	0	NA	NA	NA
ENST00000255681.7	ENSG00000133315	119	0	0	0	0	NA	NA	NA
ENST00000305218.9	ENSG00000168439	91	0	0	0	0	NA	NA	NA
ENST00000309318.8	ENSG00000173457	270	1	0	1	24	24	116	79
ENST00000309032.8	ENSG00000002330	43	0	0	0	0	NA	NA	NA
ENST00000438980.7	ENSG00000173264	677	2	0	1	44	22	322	153
ENST00000000442.11	ENSG00000173153	225	2	0	1	25	14	35	8
ENST00000265462.9	ENSG00000126432	95	0	0	0	0	NA	NA	NA
ENST00000334205.9	ENSG00000162302	74	1	0	1	1	1	18	50
ENST00000377390.8	ENSG00000168066	150	0	0	0	0	NA	NA	NA
ENST00000294066.7	ENSG00000168067	65	0	0	0	0	NA	NA	NA
ENST00000320631.8	ENSG00000110047	157	0	0	0	0	NA	NA	NA
ENST00000377264.8	ENSG00000110046	74	0	0	0	0	NA	NA	NA
ENST00000164133.7	ENSG00000068971	604	3	0	1	9	4	1	81
ENST00000246747.9	ENSG00000213465	48	0	0	0	0	NA	NA	NA
ENST00000652489.1	ENSG00000168061	83	0	1	1	0	NA	48	NA
ENST00000294258.8	ENSG00000162300	165	0	0	0	0	NA	NA	NA
ENST00000279263.14	ENSG00000149809	144	1	0	1	7	7	77	43
ENST00000529639.6	ENSG00000149806	53	0	0	0	0	NA	NA	NA
ENST00000279242.7	ENSG00000149792	26	0	0	0	0	NA	NA	NA
ENST00000377190.8	ENSG00000162298	81	0	0	0	0	NA	NA	NA
ENST00000279247.11	ENSG00000014216	87	0	0	0	0	NA	NA	NA
ENST00000528416.6	ENSG00000133884	35	0	0	0	0	NA	NA	NA
ENST00000398802.6	ENSG00000162241	179	1	0	1	11	11	11	132
ENST00000317568.10	ENSG00000126391	125	0	0	0	0	NA	NA	NA
ENST00000270176.10	ENSG00000142186	71	0	0	0	0	NA	NA	NA
ENST00000301873.11	ENSG00000168056	400	0	0	0	0	NA	NA	NA
ENST00000309295.9	ENSG00000173442	250	1	0	1	17	17	169	27
ENST00000309100.8	ENSG00000173327	465	3	0	1	39	19	209	79
ENST00000355703.4	ENSG00000197136	536	5	1	1	71	33	2	40
ENST00000534313.6	ENSG00000213445	173	0	1	1	0	NA	136	NA
ENST00000406246.8	ENSG00000173039	84	1	0	1	4	4	17	52
ENST00000532090.3	ENSG00000254470	385	0	0	0	0	NA	NA	NA
ENST00000308162.10	ENSG00000172757	81	0	0	0	0	NA	NA	NA
ENST00000307998.11	ENSG00000172638	125	0	0	0	0	NA	NA	NA
ENST00000312579.4	ENSG00000175602	111	0	1	1	0	NA	88	NA
ENST00000438576.3	ENSG00000175573	31	0	0	0	0	NA	NA	NA
ENST00000312515.7	ENSG00000175550	76	0	0	0	0	NA	NA	NA
ENST00000533544.6	ENSG00000175376	364	0	0	0	0	NA	NA	NA
ENST00000312175.7	ENSG00000175334	84	0	0	0	0	NA	NA	NA
ENST00000320580.9	ENSG00000175115	215	0	0	0	0	NA	NA	NA
ENST00000394067.7	ENSG00000174996	180	1	0	1	13	13	80	58
ENST00000311481.11	ENSG00000174903	41	0	0	0	0	NA	NA	NA
ENST00000376901.9	ENSG00000174851	158	1	0	1	29	29	12	56
ENST00000311320.9	ENSG00000174791	32	0	0	0	0	NA	NA	NA
ENST00000357440.7	ENSG00000174669	169	0	0	0	0	NA	NA	NA
ENST00000531863.6	ENSG00000254986	40	0	0	0	0	NA	NA	NA
ENST00000310442.5	ENSG00000174165	45	0	0	0	0	NA	NA	NA
ENST00000310325.10	ENSG00000174080	120	0	0	0	0	NA	NA	NA
ENST00000533244.6	ENSG00000173992	77	0	0	0	0	NA	NA	NA
ENST00000310137.5	ENSG00000239306	91	0	0	0	0	NA	NA	NA
ENST00000310046.9	ENSG00000173914	136	0	0	0	0	NA	NA	NA
ENST00000393960.7	ENSG00000173599	289	4	0	1	78	29	121	13
ENST00000309602.5	ENSG00000173621	681	4	0	1	103	51	99	196
ENST00000308831.7	ENSG00000173156	56	0	0	0	0	NA	NA	NA
ENST00000529006.7	ENSG00000173120	870	2	0	1	12	11	0	810
ENST00000308595.10	ENSG00000173020	227	1	0	1	6	6	50	156
ENST00000511455.7	ENSG00000172932	158	1	0	1	3	3	138	8
ENST00000308127.9	ENSG00000172830	96	0	0	0	0	NA	NA	NA
ENST00000312419.8	ENSG00000175482	147	0	0	0	0	NA	NA	NA
ENST00000307980.7	ENSG00000172613	59	0	0	0	0	NA	NA	NA
ENST00000376745.9	ENSG00000172531	76	0	0	0	0	NA	NA	NA
ENST00000312629.10	ENSG00000175634	52	0	0	0	0	NA	NA	NA
ENST00000279146.8	ENSG00000110711	133	1	0	1	10	10	27	73
ENST00000356404.8	ENSG00000110697	217	1	0	1	37	37	39	64
ENST00000376693.3	ENSG00000167799	26	0	0	0	0	NA	NA	NA
ENST00000342456.11	ENSG00000006534	67	0	0	0	0	NA	NA	NA
ENST00000265686.8	ENSG00000110719	99	0	0	0	0	NA	NA	NA
ENST00000265689.9	ENSG00000110721	211	0	0	0	0	NA	NA	NA
ENST00000304363.9	ENSG00000110066	235	0	1	1	0	NA	207	NA
ENST00000294304.12	ENSG00000162337	124	1	0	1	4	4	76	33
ENST00000393800.7	ENSG00000110075	233	3	0	1	23	12	13	27
ENST00000265641.10	ENSG00000110090	155	0	0	0	0	NA	NA	NA
ENST00000255078.8	ENSG00000132740	62	0	0	0	0	NA	NA	NA
ENST00000294309.8	ENSG00000162341	66	0	0	0	0	NA	NA	NA
ENST00000227507.3	ENSG00000110092	158	0	0	0	0	NA	NA	NA
ENST00000301838.5	ENSG00000168040	164	0	0	0	0	NA	NA	NA
ENST00000253925.12	ENSG00000131626	225	0	0	0	0	NA	NA	NA
ENST00000301843.13	ENSG00000085733	183	1	0	1	16	16	102	30
ENST00000355527.8	ENSG00000172893	235	0	0	0	0	NA	NA	NA
ENST00000393695.8	ENSG00000137497	187	0	0	0	0	NA	NA	NA
ENST00000278671.10	ENSG00000149357	73	1	0	1	1	1	0	67
ENST00000227618.9	ENSG00000110200	141	1	0	1	10	10	46	62
ENST00000298229.7	ENSG00000165458	218	1	0	1	10	10	171	14
ENST00000538039.6	ENSG00000162129	57	0	0	0	0	NA	NA	NA
ENST00000393609.8	ENSG00000186635	208	1	0	1	6	6	99	88
ENST00000321297.10	ENSG00000168010	35	0	0	0	0	NA	NA	NA
ENST00000409418.9	ENSG00000137478	441	0	1	1	0	NA	425	NA
ENST00000263674.4	ENSG00000110237	363	1	0	1	11	11	168	159
ENST00000064780.7	ENSG00000054967	126	0	0	0	0	NA	NA	NA
ENST00000356467.5	ENSG00000054965	208	0	0	0	0	NA	NA	NA
ENST00000336083.8	ENSG00000175582	439	0	0	0	0	NA	NA	NA
ENST00000310614.12	ENSG00000175581	98	0	0	0	0	NA	NA	NA
ENST00000355693.5	ENSG00000181924	106	1	0	1	15	15	6	52
ENST00000663595.2	ENSG00000175567	379	3	0	1	76	36	133	135
ENST00000328257.13	ENSG00000214517	133	0	0	0	0	NA	NA	NA
ENST00000298198.5	ENSG00000165434	272	1	0	1	12	12	159	74
ENST00000263681.7	ENSG00000077514	77	0	0	0	0	NA	NA	NA
ENST00000263672.11	ENSG00000118363	20	0	0	0	0	NA	NA	NA
ENST00000294064.9	ENSG00000162139	128	0	0	0	0	NA	NA	NA
ENST00000420843.7	ENSG00000137486	54	0	0	0	0	NA	NA	NA
ENST00000336898.8	ENSG00000158555	876	2	0	1	13	10	43	30
ENST00000358171.8	ENSG00000149257	101	0	0	0	0	NA	NA	NA
ENST00000228027.12	ENSG00000062282	214	1	0	1	14	14	152	17
ENST00000356136.8	ENSG00000198382	198	1	1	1	4	4	6	177
ENST00000260045.8	ENSG00000137492	296	0	0	0	0	NA	NA	NA
ENST00000695367.1	ENSG00000158636	150	0	1	1	0	NA	88	NA
ENST00000333090.5	ENSG00000182704	57	0	0	0	0	NA	NA	NA
ENST00000532485.6	ENSG00000078124	59	0	0	0	0	NA	NA	NA
ENST00000648180.1	ENSG00000149260	159	0	0	0	0	NA	NA	NA
ENST00000356341.8	ENSG00000149269	564	0	0	0	0	NA	NA	NA
ENST00000313578.4	ENSG00000178301	40	0	0	0	0	NA	NA	NA
ENST00000525428.6	ENSG00000074201	80	0	0	0	0	NA	NA	NA
ENST00000393427.7	ENSG00000087884	116	0	0	0	0	NA	NA	NA
ENST00000340067.4	ENSG00000188997	83	0	0	0	0	NA	NA	NA
ENST00000529308.6	ENSG00000118369	249	0	0	0	0	NA	NA	NA
ENST00000361507.5	ENSG00000033327	100	0	0	0	0	NA	NA	NA
ENST00000313010.8	ENSG00000137509	28	0	0	0	0	NA	NA	NA
ENST00000527633.6	ENSG00000137502	215	0	1	1	0	NA	174	NA
ENST00000690938.1	ENSG00000165494	309	1	0	1	2	2	188	112
ENST00000529689.6	ENSG00000137500	395	3	1	1	94	43	2	261
ENST00000304511.7	ENSG00000171202	130	1	0	1	5	5	25	87
ENST00000527447.2	ENSG00000137504	254	0	0	0	0	NA	NA	NA
ENST00000393346.8	ENSG00000073921	304	0	0	0	0	NA	NA	NA
ENST00000263360.11	ENSG00000074266	477	0	0	0	0	NA	NA	NA
ENST00000278483.8	ENSG00000149196	209	1	0	1	1	1	82	121
ENST00000280258.6	ENSG00000150687	123	1	0	1	13	13	26	55
ENST00000531380.2	ENSG00000174804	310	1	1	1	14	14	91	174
ENST00000305494.6	ENSG00000166575	112	0	0	0	0	NA	NA	NA
ENST00000243662.11	ENSG00000123892	59	0	0	0	0	NA	NA	NA
ENST00000227266.10	ENSG00000109861	64	0	0	0	0	NA	NA	NA
ENST00000320585.11	ENSG00000110172	95	0	0	0	0	NA	NA	NA
ENST00000326402.9	ENSG00000180773	159	1	0	1	26	26	2	76
ENST00000298966.7	ENSG00000166002	269	0	0	0	0	NA	NA	NA
ENST00000448108.7	ENSG00000166012	201	0	0	0	0	NA	NA	NA
ENST00000251871.9	ENSG00000042429	232	0	0	0	0	NA	NA	NA
ENST00000227638.8	ENSG00000110218	472	2	0	1	118	100	17	69
ENST00000544612.6	ENSG00000168876	142	3	0	1	34	21	22	14
ENST00000433060.3	ENSG00000166025	156	1	1	1	22	22	69	18
ENST00000335080.6	ENSG00000186280	804	4	0	1	110	47	72	165
ENST00000278505.5	ENSG00000149218	82	0	0	0	0	NA	NA	NA
ENST00000536441.7	ENSG00000149212	342	1	0	1	9	9	85	227
ENST00000358780.10	ENSG00000077458	304	0	0	0	0	NA	NA	NA
ENST00000325542.10	ENSG00000166037	201	0	0	0	0	NA	NA	NA
ENST00000346299.10	ENSG00000087053	153	1	0	1	13	13	15	96
ENST00000524717.6	ENSG00000184384	1300	10	0	1	93	22	37	102
ENST00000332349.5	ENSG00000183340	228	1	0	1	3	3	121	95
ENST00000298815.13	ENSG00000165895	391	2	0	1	33	29	125	176
ENST00000282441.10	ENSG00000137693	402	1	0	1	10	10	241	128
ENST00000227758.7	ENSG00000110330	1420	25	0	1	245	26	23	26
ENST00000398136.7	ENSG00000152558	142	0	0	0	0	NA	NA	NA
ENST00000393158.7	ENSG00000170962	220	1	0	1	10	10	62	125
ENST00000444739.7	ENSG00000196954	49	0	0	0	0	NA	NA	NA
ENST00000533400.6	ENSG00000137752	31	0	0	0	0	NA	NA	NA
ENST00000301919.9	ENSG00000170903	1429	17	0	1	277	44	58	95
ENST00000531837.2	ENSG00000182359	249	3	0	1	56	25	67	42
ENST00000278618.9	ENSG00000149313	49	0	0	0	0	NA	NA	NA
ENST00000525815.6	ENSG00000110660	20	0	0	0	0	NA	NA	NA
ENST00000393094.7	ENSG00000166266	451	2	1	1	36	35	143	192
ENST00000265838.9	ENSG00000075239	40	0	0	0	0	NA	NA	NA
ENST00000278612.9	ENSG00000149308	102	0	1	1	0	NA	23	NA
ENST00000322536.8	ENSG00000178105	85	1	0	1	4	4	11	59
ENST00000278590.8	ENSG00000149289	20	0	0	0	0	NA	NA	NA
ENST00000645495.2	ENSG00000137710	212	0	0	0	0	NA	NA	NA
ENST00000260270.3	ENSG00000137714	173	0	0	0	0	NA	NA	NA
ENST00000375614.7	ENSG00000204381	124	0	1	1	0	NA	24	NA
ENST00000304987.4	ENSG00000170145	115	0	0	0	0	NA	NA	NA
ENST00000527614.6	ENSG00000137713	28	0	0	0	0	NA	NA	NA
ENST00000440460.7	ENSG00000150764	157	2	0	1	12	10	34	90
ENST00000280346.11	ENSG00000150768	65	0	0	0	0	NA	NA	NA
ENST00000504148.3	ENSG00000150779	33	0	0	0	0	NA	NA	NA
ENST00000375549.8	ENSG00000204370	35	0	1	1	0	NA	10	NA
ENST00000280357.12	ENSG00000150782	197	0	0	0	0	NA	NA	NA
ENST00000316851.12	ENSG00000149294	193	0	0	0	0	NA	NA	NA
ENST00000529221.6	ENSG00000149292	51	0	0	0	0	NA	NA	NA
ENST00000299964.4	ENSG00000166741	158	2	0	1	11	7	42	92
ENST00000375490.10	ENSG00000076053	6	0	0	0	0	NA	NA	NA
ENST00000331581.11	ENSG00000182985	21	0	0	0	0	NA	NA	NA
ENST00000260210.5	ENSG00000137656	23	0	0	0	0	NA	NA	NA
ENST00000527958.6	ENSG00000168092	139	0	0	0	0	NA	NA	NA
ENST00000324225.9	ENSG00000149577	521	0	1	1	0	NA	417	NA
ENST00000392951.9	ENSG00000149591	75	0	0	0	0	NA	NA	NA
ENST00000320934.8	ENSG00000160613	179	1	2	1	1	1	90	19
ENST00000300650.9	ENSG00000167257	62	0	0	0	0	NA	NA	NA
ENST00000313005.11	ENSG00000186318	461	4	0	1	34	23	55	92
ENST00000278935.8	ENSG00000110274	148	1	1	1	10	10	85	30
ENST00000278937.7	ENSG00000149573	144	0	0	0	0	NA	NA	NA
ENST00000252108.8	ENSG00000110344	116	1	0	1	6	6	94	1
ENST00000313236.10	ENSG00000149582	70	0	0	0	0	NA	NA	NA
ENST00000264028.5	ENSG00000095139	139	0	0	0	0	NA	NA	NA
ENST00000600882.6	ENSG00000019144	106	0	0	0	0	NA	NA	NA
ENST00000534980.7	ENSG00000110367	334	0	0	0	0	NA	NA	NA
ENST00000683865.1	ENSG00000186174	819	3	0	1	67	34	102	151
ENST00000533632.6	ENSG00000196655	30	0	0	0	0	NA	NA	NA
ENST00000617285.5	ENSG00000149428	193	2	0	1	23	22	1	123
ENST00000621676.5	ENSG00000160695	6	0	0	0	0	NA	NA	NA
ENST00000652429.1	ENSG00000256269	153	0	0	0	0	NA	NA	NA
ENST00000354202.9	ENSG00000172269	198	0	0	0	0	NA	NA	NA
ENST00000648610.2	ENSG00000172375	398	1	0	1	7	7	337	37
ENST00000350777.7	ENSG00000172273	70	1	0	1	2	2	12	49
ENST00000264033.6	ENSG00000110395	79	0	0	0	0	NA	NA	NA
ENST00000264036.6	ENSG00000076706	29	0	0	0	0	NA	NA	NA
ENST00000260187.7	ENSG00000036672	259	1	2	1	78	78	7	15
ENST00000284240.10	ENSG00000154096	84	0	0	0	0	NA	NA	NA
ENST00000264025.8	ENSG00000110400	647	2	0	1	25	13	228	198
ENST00000328965.9	ENSG00000184232	248	0	0	0	0	NA	NA	NA
ENST00000397843.7	ENSG00000196914	831	6	0	1	78	36	162	27
ENST00000683345.1	ENSG00000154114	315	4	0	1	51	16	12	9
ENST00000264027.9	ENSG00000109929	56	0	0	0	0	NA	NA	NA
ENST00000284273.6	ENSG00000154127	328	1	0	1	4	4	310	3
ENST00000534624.6	ENSG00000109971	78	0	0	0	0	NA	NA	NA
ENST00000448775.4	ENSG00000166250	308	1	0	1	32	32	179	30
ENST00000635736.2	ENSG00000023171	524	0	0	0	0	NA	NA	NA
ENST00000530393.6	ENSG00000166261	405	5	0	1	38	19	150	20
ENST00000456829.7	ENSG00000110002	163	0	0	0	0	NA	NA	NA
ENST00000263593.8	ENSG00000110013	31	0	0	0	0	NA	NA	NA
ENST00000227135.7	ENSG00000064199	76	0	0	0	0	NA	NA	NA
ENST00000284292.11	ENSG00000154146	143	0	0	0	0	NA	NA	NA
ENST00000344762.6	ENSG00000149548	178	0	0	0	0	NA	NA	NA
ENST00000682305.1	ENSG00000150433	240	0	0	0	0	NA	NA	NA
ENST00000278919.8	ENSG00000149557	190	1	0	1	5	5	89	83
ENST00000278903.11	ENSG00000149547	167	2	0	1	27	14	104	18
ENST00000392708.9	ENSG00000134910	102	1	1	1	9	9	24	48
ENST00000438015.7	ENSG00000149554	870	3	1	1	117	90	35	252
ENST00000531738.6	ENSG00000064309	349	2	0	1	63	39	152	58
ENST00000533050.6	ENSG00000197798	125	0	0	0	0	NA	NA	NA
ENST00000332118.11	ENSG00000182934	91	0	0	0	0	NA	NA	NA
ENST00000392679.6	ENSG00000150455	277	1	3	1	4	4	167	76
ENST00000263579.5	ENSG00000110063	21	0	0	0	0	NA	NA	NA
ENST00000444328.7	ENSG00000110080	217	1	0	1	11	11	176	5
ENST00000392668.8	ENSG00000134954	85	0	0	0	0	NA	NA	NA
ENST00000527786.7	ENSG00000151702	187	0	1	1	0	NA	146	NA
ENST00000682444.1	ENSG00000170322	184	0	0	0	0	NA	NA	NA
ENST00000360871.8	ENSG00000170325	232	3	0	1	43	26	116	35
ENST00000338167.10	ENSG00000084234	84	1	0	1	21	21	2	16
ENST00000357899.9	ENSG00000196323	599	1	0	1	19	19	342	197
ENST00000265909.9	ENSG00000120451	540	3	0	1	43	18	110	38
ENST00000281187.10	ENSG00000151502	452	0	0	0	0	NA	NA	NA
ENST00000281182.9	ENSG00000151498	33	0	0	0	0	NA	NA	NA
ENST00000399788.7	ENSG00000073614	229	1	0	1	9	9	123	76
ENST00000239830.9	ENSG00000120647	111	0	0	0	0	NA	NA	NA
ENST00000315939.11	ENSG00000060237	987	4	0	1	86	51	365	134
ENST00000358495.8	ENSG00000002016	111	0	0	0	0	NA	NA	NA
ENST00000360905.9	ENSG00000082805	256	1	0	1	2	2	102	145
ENST00000339235.4	ENSG00000171823	515	2	0	1	22	21	126	255
ENST00000397196.7	ENSG00000111186	198	2	0	1	4	3	67	62
ENST00000357103.5	ENSG00000006831	208	0	0	0	0	NA	NA	NA
ENST00000280665.11	ENSG00000151065	26	0	1	1	0	NA	6	NA
ENST00000001008.6	ENSG00000004478	170	0	0	0	0	NA	NA	NA
ENST00000359843.8	ENSG00000111206	302	0	1	1	0	NA	276	NA
ENST00000489288.7	ENSG00000171792	144	0	2	1	0	NA	62	NA
ENST00000448120.7	ENSG00000078246	57	0	0	0	0	NA	NA	NA
ENST00000359864.8	ENSG00000197905	207	0	0	0	0	NA	NA	NA
ENST00000011898.10	ENSG00000011105	159	0	0	0	0	NA	NA	NA
ENST00000440314.7	ENSG00000130038	481	3	0	1	127	89	98	9
ENST00000228820.9	ENSG00000111224	170	0	0	0	0	NA	NA	NA
ENST00000261254.8	ENSG00000118971	279	0	0	0	0	NA	NA	NA
ENST00000261250.8	ENSG00000047621	86	0	0	0	0	NA	NA	NA
ENST00000009180.10	ENSG00000010278	100	0	0	0	0	NA	NA	NA
ENST00000162749.7	ENSG00000067182	262	2	0	1	46	43	121	9
ENST00000228916.7	ENSG00000111319	113	0	0	0	0	NA	NA	NA
ENST00000228918.9	ENSG00000111321	197	1	0	1	19	19	23	114
ENST00000315579.10	ENSG00000010292	76	0	0	0	0	NA	NA	NA
ENST00000229239.10	ENSG00000111640	76	0	0	0	0	NA	NA	NA
ENST00000683879.1	ENSG00000126746	343	0	0	0	0	NA	NA	NA
ENST00000543155.6	ENSG00000111652	177	0	0	0	0	NA	NA	NA
ENST00000203630.10	ENSG00000089693	231	1	0	1	3	3	174	45
ENST00000309083.8	ENSG00000159335	343	0	0	0	0	NA	NA	NA
ENST00000290510.10	ENSG00000110811	34	0	0	0	0	NA	NA	NA
ENST00000229268.13	ENSG00000111667	30	0	0	0	0	NA	NA	NA
ENST00000396705.10	ENSG00000111669	36	0	0	0	0	NA	NA	NA
ENST00000524270.6	ENSG00000111671	154	0	0	0	0	NA	NA	NA
ENST00000229277.6	ENSG00000111674	92	0	0	0	0	NA	NA	NA
ENST00000318974.14	ENSG00000111679	157	0	0	0	0	NA	NA	NA
ENST00000535923.6	ENSG00000215021	121	0	0	0	0	NA	NA	NA
ENST00000261407.9	ENSG00000111684	52	0	0	0	0	NA	NA	NA
ENST00000266546.11	ENSG00000139182	278	1	0	1	2	2	123	146
ENST00000675855.1	ENSG00000139197	81	0	0	0	0	NA	NA	NA
ENST00000075120.12	ENSG00000059804	153	2	0	1	18	16	4	90
ENST00000162391.8	ENSG00000065970	1132	1	0	1	7	7	1019	89
ENST00000339754.11	ENSG00000089818	15	0	0	0	0	NA	NA	NA
ENST00000535829.6	ENSG00000166532	363	0	0	0	0	NA	NA	NA
ENST00000544916.6	ENSG00000111752	367	1	0	1	18	18	269	41
ENST00000000412.8	ENSG00000003056	159	0	0	0	0	NA	NA	NA
ENST00000266458.10	ENSG00000139112	253	0	0	0	0	NA	NA	NA
ENST00000320756.7	ENSG00000111196	77	0	1	1	0	NA	10	NA
ENST00000228251.9	ENSG00000060138	212	0	0	0	0	NA	NA	NA
ENST00000622602.2	ENSG00000256537	163	0	0	0	0	NA	NA	NA
ENST00000396373.9	ENSG00000139083	454	2	1	1	32	26	33	18
ENST00000261349.9	ENSG00000070018	309	3	0	1	84	43	34	24
ENST00000535902.6	ENSG00000111261	265	1	0	1	22	22	129	67
ENST00000298573.9	ENSG00000111266	1112	13	0	1	161	48	26	67
ENST00000228865.3	ENSG00000111269	297	1	0	1	25	25	46	173
ENST00000228872.9	ENSG00000111276	472	0	0	0	0	NA	NA	NA
