transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENST00000529006.7	35	16	36	25	19	20	7	19	9	25	14	12	7	22	31	22	8	19	37	10	19	25	5	17	17	20	26	7	7	34	33	19	34	36	56	35	9	24	1	14	21	18	19	10	9	19	28	10	1	15	0	15	11	19	2	17	0	25	21	18	5	13	22	14	0	48	43	71	90	27	68	29	51	71	120	31	41	66	45	93	86	65	66	21	30	1163	1163	1	1162
ENST00000308595.10	7	16	47	2	4	9	6	3	1	16	2	5	0	25	24	6	2	13	30	8	5	15	7	4	4	21	15	1	1	16	51	1	4	34	56	6	1	26	6	6	1	21	17	2	0	12	24	0	0	19	0	3	3	9	7	1	1	12	7	2	1	31	6	5	0	39	14	40	60	36	41	21	31	54	76	24	18	31	32	44	41	22	36	7	22	690	690	1	689
ENST00000511455.7	6	16	10	3	8	16	3	8	1	20	8	4	0	12	12	5	0	13	36	5	7	27	6	7	2	16	18	1	1	14	41	7	13	18	47	5	7	28	6	2	4	16	8	5	2	6	30	4	0	7	0	2	4	10	1	8	1	2	11	3	1	17	1	4	0	43	5	23	60	21	33	18	17	16	65	12	19	47	36	46	47	35	42	11	9	606	606	1	605
ENST00000308127.9	4	10	10	3	7	12	7	1	3	20	10	12	1	13	12	3	3	15	55	3	10	18	7	13	6	14	10	5	1	17	41	4	10	17	53	9	13	27	4	6	8	18	17	6	5	15	20	3	0	9	0	1	6	14	2	8	1	5	10	1	1	15	5	1	0	50	6	26	63	16	49	18	17	14	69	12	13	48	58	48	62	27	43	10	10	660	660	1	659
ENST00000312419.8	0	0	5	0	1	2	0	1	0	1	3	1	0	2	2	0	0	2	7	1	1	9	1	1	0	3	4	0	2	3	7	0	1	3	11	1	1	2	1	1	1	2	6	0	0	0	3	1	0	2	0	1	0	1	0	0	1	2	4	1	0	1	1	1	0	5	3	4	12	2	9	3	2	5	13	2	0	12	7	10	3	4	4	4	3	108	108	1	107
ENST00000307980.7	2	4	13	4	3	4	4	6	0	9	2	2	1	9	8	4	1	10	16	2	6	16	2	7	0	10	6	2	0	11	27	3	9	17	19	3	6	17	2	5	1	16	7	3	1	7	13	2	0	4	0	1	5	15	3	6	1	8	0	2	0	15	4	6	0	30	10	20	28	21	27	12	14	15	45	8	8	31	17	20	40	17	23	0	5	392	392	1	391
ENST00000376745.9	5	12	17	3	3	5	0	1	1	4	1	2	2	15	6	3	0	6	13	0	1	10	1	5	3	5	6	2	1	8	25	3	3	21	18	2	2	10	1	2	3	15	5	4	2	1	10	0	0	9	1	4	1	5	2	4	0	10	3	3	0	12	2	7	0	15	13	23	21	19	27	6	20	22	39	6	15	17	13	18	18	9	13	3	13	331	331	1	330
ENST00000312629.10	8	8	18	3	5	12	6	4	1	14	6	5	1	13	8	6	1	9	11	4	7	24	7	8	2	7	12	5	5	16	24	4	4	14	33	9	5	19	3	6	3	24	9	3	0	5	18	1	0	7	1	4	4	4	2	2	0	5	4	2	0	15	4	9	0	33	7	23	37	24	39	13	20	26	53	8	11	46	12	33	31	27	24	4	11	483	483	1	482
ENST00000279146.8	3	7	21	1	1	4	4	0	1	4	0	2	1	14	8	3	2	8	19	4	3	4	3	5	3	2	11	3	0	9	21	1	7	20	21	3	5	17	4	5	1	10	6	1	0	3	16	1	0	11	0	0	0	4	0	1	1	7	4	1	0	7	1	2	0	31	8	23	28	9	18	12	18	24	32	8	8	15	21	20	11	9	20	4	11	331	331	1	330
ENST00000356404.8	10	20	30	4	6	31	14	10	2	45	6	9	0	32	22	10	5	28	50	3	23	50	11	11	6	31	24	5	3	14	76	7	17	35	68	22	23	75	16	16	10	55	25	11	4	24	47	4	0	28	0	9	11	35	11	12	1	16	19	4	0	35	5	9	0	130	20	57	85	44	101	31	42	40	105	22	24	95	55	74	123	61	79	19	37	1245	1245	1	1244
ENST00000376693.3	1	1	4	2	2	6	4	2	0	3	2	1	0	1	1	0	2	7	8	1	5	9	5	3	0	7	9	1	1	5	28	2	1	4	11	4	4	11	4	5	2	11	4	5	2	5	12	0	0	3	0	2	3	2	3	0	1	6	2	1	0	4	0	2	0	24	7	8	12	6	22	8	1	5	36	1	3	22	10	19	12	14	19	2	5	237	237	1	236
ENST00000342456.11	1	18	15	0	3	10	6	1	0	17	4	1	0	14	12	4	5	7	22	2	3	14	5	7	1	11	12	4	2	10	40	2	1	17	26	3	3	28	3	5	3	18	13	1	0	6	26	2	0	9	0	2	1	5	3	1	1	9	3	2	0	20	2	3	0	39	11	20	27	23	35	9	18	16	56	12	18	29	27	32	28	20	34	3	11	469	469	1	468
ENST00000265686.8	0	19	16	1	6	17	11	1	2	17	11	6	1	25	22	3	1	28	44	1	4	28	8	4	3	21	18	0	4	25	82	4	5	11	48	12	6	61	4	12	6	30	13	4	0	21	43	3	0	16	1	0	3	11	4	3	0	11	14	2	0	41	3	10	0	83	13	23	53	51	53	29	29	16	118	22	20	44	45	55	44	35	67	14	16	831	831	1	830
ENST00000265689.9	18	4	11	11	3	5	1	4	5	9	7	6	1	7	13	12	9	4	14	4	6	11	16	5	3	3	7	0	2	13	23	8	25	9	18	6	7	13	5	3	5	13	7	4	2	1	4	4	0	8	0	9	3	8	1	6	1	4	6	4	2	13	9	13	0	28	8	15	43	26	29	8	20	29	57	13	15	38	23	25	33	13	11	6	17	458	458	1	457
ENST00000304363.9	51	20	34	38	16	5	5	17	22	19	19	16	11	6	14	13	11	9	18	14	11	7	0	21	8	2	5	4	7	7	12	13	40	27	28	29	16	10	5	13	22	12	9	12	9	4	19	8	1	5	0	15	22	11	5	28	0	9	4	13	14	6	15	20	0	44	22	56	68	26	55	23	30	85	68	14	58	39	29	60	101	43	40	4	20	886	886	1	885
ENST00000294304.12	5	50	47	12	17	46	26	9	3	46	17	4	1	73	29	14	3	33	53	6	8	51	37	7	5	33	34	6	3	40	99	4	5	122	65	16	12	80	18	4	11	55	42	10	1	31	62	3	0	43	0	7	12	29	13	6	1	35	35	22	0	39	7	9	0	114	57	138	70	48	118	39	88	52	153	29	62	103	56	98	110	98	97	35	50	1616	1616	1	1615
ENST00000393800.7	20	16	25	25	22	9	10	17	10	20	10	22	19	12	23	20	20	8	20	11	19	14	1	9	7	2	2	0	10	9	19	19	54	22	37	41	16	13	6	11	13	12	4	7	8	9	17	6	0	2	0	4	16	12	2	19	1	4	10	13	15	15	15	20	0	46	17	63	91	35	36	19	51	45	87	23	41	43	40	31	91	58	40	10	6	874	874	1	873
ENST00000265641.10	19	14	25	10	7	14	12	11	8	13	11	4	2	29	27	8	5	14	24	9	8	7	12	7	6	8	10	5	3	18	26	15	15	26	28	12	13	22	5	12	15	17	12	5	1	11	31	5	1	22	0	11	4	19	6	11	0	8	18	4	6	20	7	16	0	52	12	38	43	36	49	23	39	44	75	27	24	34	29	48	57	44	48	18	33	774	774	1	773
ENST00000255078.8	19	19	38	7	12	22	9	9	11	26	28	9	5	19	9	9	6	22	51	8	13	19	4	15	9	14	13	4	1	22	62	12	20	26	54	17	13	47	14	25	12	25	18	10	2	21	35	9	0	11	0	5	4	22	5	13	1	12	3	4	5	12	9	14	0	99	16	43	74	26	65	30	33	57	111	9	26	51	57	79	79	52	67	3	16	994	994	1	993
ENST00000294309.8	5	26	13	1	2	17	2	7	2	15	9	6	2	23	23	10	2	10	26	2	4	15	9	7	3	11	11	5	1	21	80	8	4	14	30	13	4	27	10	13	6	18	17	4	3	17	40	5	0	24	0	6	4	13	8	7	1	9	19	2	0	28	11	18	0	54	11	27	34	46	45	12	35	18	121	23	27	35	28	41	53	28	65	19	30	753	753	1	752
ENST00000227507.3	5	11	13	1	3	8	1	1	1	4	1	0	0	10	12	2	2	4	11	0	1	9	5	0	0	8	6	0	0	10	26	0	7	10	27	3	3	16	6	1	0	1	2	0	0	4	16	1	0	6	0	0	1	8	2	1	1	10	2	3	0	10	0	0	0	26	13	13	34	10	3	4	12	18	36	12	12	15	13	16	16	13	21	2	6	296	296	1	295
ENST00000301838.5	2	8	6	1	3	4	0	0	3	5	3	1	1	3	5	0	1	4	7	0	0	2	2	1	0	7	3	3	2	8	21	0	3	13	14	2	4	6	5	3	0	2	8	0	1	3	9	1	0	1	0	0	4	7	3	1	1	2	3	2	0	4	0	1	0	18	4	15	17	5	10	4	4	8	31	5	9	5	8	19	21	7	14	3	1	209	209	1	208
ENST00000253925.12	42	24	30	20	20	13	9	14	30	24	28	21	6	16	34	16	21	21	47	14	14	13	8	12	14	10	11	9	10	16	43	36	83	35	45	35	34	25	5	24	13	24	12	12	8	13	22	10	1	6	0	4	13	29	5	19	0	7	10	3	20	9	21	10	0	88	10	70	128	19	61	35	38	72	146	34	44	47	68	102	111	56	53	10	10	1203	1203	1	1202
ENST00000301843.13	20	7	31	3	6	8	6	2	8	10	6	4	1	9	7	1	9	10	32	5	3	6	2	6	3	1	6	1	0	2	10	4	10	25	44	20	5	22	7	14	7	25	12	9	3	9	20	3	0	16	1	12	5	14	6	2	0	2	6	1	0	7	1	14	0	48	3	45	54	21	53	15	11	51	17	7	10	17	41	25	41	22	35	6	28	551	551	1	550
ENST00000355527.8	4	12	14	5	2	15	5	3	2	7	3	1	1	24	8	3	3	12	12	5	2	10	1	8	0	9	6	1	3	11	36	3	1	17	7	3	6	25	2	4	3	24	9	1	1	15	16	1	1	25	0	4	1	6	4	2	0	10	20	3	0	26	2	6	0	37	13	20	8	32	37	17	28	18	55	8	17	21	15	21	21	25	33	20	29	476	476	1	475
ENST00000393695.8	32	30	119	14	19	48	4	32	9	64	19	22	5	24	29	11	28	20	220	18	17	23	2	19	16	38	57	18	22	40	146	25	64	40	227	23	47	114	12	74	16	32	20	10	8	16	42	4	1	5	0	10	13	32	5	26	0	13	8	6	7	20	22	9	0	247	19	63	291	29	78	38	40	151	262	29	44	61	248	157	162	103	70	8	15	2116	2116	1	2115
ENST00000278671.10	2	3	4	1	1	4	0	1	0	11	2	2	1	5	3	1	1	2	10	2	2	4	3	3	1	2	1	2	0	2	11	3	0	7	11	3	3	7	0	6	1	1	2	0	1	1	4	1	0	5	0	1	1	3	1	5	1	2	1	0	0	1	2	1	0	16	2	10	11	2	4	4	7	6	18	3	4	12	11	8	23	6	7	1	6	162	162	1	161
ENST00000227618.9	1	3	1	4	1	0	0	3	0	1	0	1	0	2	6	1	1	1	10	1	1	2	1	2	1	0	0	1	0	2	4	0	8	8	15	13	0	2	1	0	1	2	0	0	0	1	3	1	0	1	1	1	4	1	0	0	0	0	3	1	0	2	1	1	0	3	1	21	23	3	3	2	3	2	7	6	7	6	11	2	7	4	5	3	2	122	122	1	121
ENST00000298229.7	11	20	54	12	16	32	11	9	2	34	11	13	2	33	14	11	3	21	50	6	38	44	15	20	5	23	29	10	6	29	79	9	13	47	78	21	9	47	8	20	10	37	35	11	2	20	46	4	0	16	0	12	19	26	10	10	1	11	14	3	2	29	8	18	0	84	14	68	91	47	93	27	46	65	133	14	32	117	53	80	112	68	72	14	28	1259	1259	1	1258
ENST00000538039.6	10	20	34	10	8	10	4	8	4	10	13	6	2	24	11	5	4	13	22	6	10	10	3	5	5	15	11	7	4	17	39	7	19	16	31	20	13	30	5	15	18	15	15	5	4	11	20	4	0	8	1	5	5	8	2	4	0	8	7	1	0	16	11	4	0	63	9	36	50	20	53	19	31	44	78	11	30	28	26	55	35	30	39	7	13	678	678	1	677
ENST00000393609.8	8	23	54	7	18	35	10	11	2	35	11	15	3	33	25	9	3	25	55	12	22	50	18	28	7	38	41	9	10	30	95	11	15	47	115	20	19	53	9	33	10	41	34	8	1	22	66	7	0	30	0	6	14	14	9	14	1	18	23	11	2	32	7	17	0	114	29	67	130	49	93	37	45	62	155	25	30	118	58	108	101	74	96	23	36	1451	1451	1	1450
ENST00000321297.10	4	10	28	6	4	13	4	5	4	17	15	4	0	14	4	2	4	14	34	3	3	10	5	5	4	15	16	4	3	14	39	7	2	22	42	9	11	28	16	13	6	15	14	5	0	13	33	4	0	8	1	3	6	10	2	4	0	4	13	9	2	8	0	3	0	68	13	31	44	11	40	17	16	32	65	4	16	23	38	58	43	26	50	13	11	620	620	1	619
ENST00000409418.9	31	15	21	19	16	10	2	8	8	17	9	12	5	7	15	13	19	8	28	9	11	10	4	15	9	2	10	5	10	6	14	12	43	11	28	32	22	12	1	21	9	9	3	4	9	2	19	13	0	10	0	13	12	10	3	11	1	2	8	7	14	11	10	11	0	56	9	43	71	22	25	17	25	52	66	15	34	40	47	43	65	36	43	8	23	741	741	1	740
ENST00000263674.4	11	21	57	8	18	49	17	13	8	70	25	33	4	38	36	10	11	33	76	12	43	69	30	70	21	45	46	14	9	44	107	19	25	82	123	28	33	85	26	28	25	74	45	36	5	29	58	11	0	18	0	9	20	60	22	31	1	28	22	9	3	32	13	16	0	172	37	110	148	48	180	45	52	68	195	36	29	212	87	159	236	97	103	22	27	2064	2064	1	2063
ENST00000064780.7	3	8	14	2	9	9	3	5	0	10	6	5	0	10	5	2	1	8	15	3	12	16	4	17	3	6	9	4	2	9	24	4	0	5	27	4	8	18	4	5	6	18	14	6	1	7	15	4	0	4	0	1	3	7	2	3	1	14	12	5	1	4	3	1	0	35	19	9	27	5	44	11	12	17	43	5	10	49	16	28	30	26	27	12	5	431	431	1	430
ENST00000356467.5	1	9	2	3	5	11	4	6	2	4	2	4	0	3	9	2	2	5	12	2	12	14	3	9	1	0	0	0	0	1	6	0	1	1	1	0	8	14	4	7	2	5	4	3	0	5	6	2	1	14	0	9	2	4	1	3	0	0	2	1	0	2	0	0	0	33	1	1	2	2	14	7	5	3	7	9	12	38	14	5	18	26	13	2	23	236	236	1	235
ENST00000336083.8	7	2	6	5	9	2	1	4	5	5	4	4	1	4	7	8	6	0	5	0	1	0	2	2	3	0	1	2	1	1	5	1	6	9	8	7	6	1	0	3	8	3	2	1	4	2	3	7	1	3	0	3	3	3	0	1	0	1	2	1	2	6	5	4	0	10	2	16	14	10	14	0	13	13	15	7	7	5	11	15	16	16	16	2	6	209	209	1	208
ENST00000310614.12	6	3	15	3	2	8	1	3	3	4	2	6	2	4	4	8	3	4	4	2	2	4	0	1	3	0	1	0	2	4	8	2	14	3	6	2	5	4	0	2	7	2	2	2	1	2	7	3	0	2	1	7	3	1	0	3	0	2	0	0	3	3	8	4	0	11	2	5	20	7	13	6	14	21	27	4	6	7	7	9	17	14	13	0	9	213	213	1	212
ENST00000355693.5	1	0	2	0	0	3	0	0	0	0	3	1	0	1	3	0	6	4	10	1	1	0	1	1	0	1	3	0	0	0	3	0	2	4	6	2	1	4	2	1	0	2	0	1	0	1	3	0	0	0	0	0	2	2	0	1	1	3	2	1	0	1	0	1	0	8	4	6	8	2	3	5	1	3	3	3	0	3	16	7	6	3	4	2	0	88	88	1	87
ENST00000663595.2	6	4	8	4	5	12	2	7	2	8	0	2	0	6	10	4	4	2	10	1	1	7	0	4	6	6	4	2	1	11	10	2	2	3	7	7	3	23	0	13	2	11	10	5	2	9	12	3	0	8	0	3	0	4	0	6	1	4	2	2	1	10	1	5	0	39	6	10	9	15	28	3	10	14	26	10	8	12	14	20	20	26	26	2	11	310	310	1	309
ENST00000328257.13	10	1	14	8	6	4	1	3	4	7	3	10	3	3	16	13	2	3	11	7	6	5	0	11	5	2	3	2	2	6	13	6	23	7	10	12	9	7	1	8	9	14	3	11	6	8	5	8	0	3	1	2	4	4	1	8	0	1	6	6	2	7	5	6	0	25	7	19	33	13	37	10	19	24	34	16	9	22	13	19	34	14	27	6	5	387	387	1	386
ENST00000298198.5	31	9	19	20	16	10	1	12	8	7	5	8	9	5	13	13	5	4	16	6	11	3	1	15	2	2	5	4	2	7	21	13	30	16	13	18	18	8	1	13	12	2	13	9	6	4	15	17	0	9	1	15	8	4	1	12	0	5	11	12	6	4	10	27	0	40	17	34	43	31	36	10	27	50	59	13	29	30	21	26	40	39	42	11	24	623	623	1	622
ENST00000263681.7	39	12	20	10	9	5	3	10	8	9	5	8	4	5	12	3	6	3	14	6	9	4	1	17	4	1	0	0	4	1	11	6	29	8	14	8	13	9	1	15	6	8	8	1	5	7	14	7	1	5	0	6	7	12	1	11	0	4	1	1	1	4	4	7	0	38	5	16	43	11	23	9	12	59	27	12	22	31	20	18	48	27	33	1	11	467	467	1	466
ENST00000263672.11	10	2	12	1	6	5	0	0	3	4	3	6	6	4	6	7	0	3	4	1	1	2	0	4	0	1	1	1	1	3	5	3	4	4	5	14	2	5	2	7	4	4	6	6	3	2	5	1	0	2	1	6	2	8	0	2	0	1	4	4	0	3	7	8	0	16	5	18	9	11	20	4	17	22	19	6	3	7	4	9	22	11	11	4	8	227	227	1	226
ENST00000294064.9	4	5	5	2	11	11	2	3	6	9	14	12	1	11	7	7	4	9	18	8	10	13	6	8	2	4	8	2	5	7	23	1	12	8	25	7	5	10	4	9	2	10	14	7	4	5	11	2	1	8	0	3	8	6	0	6	0	9	9	12	0	12	8	7	0	28	21	15	37	19	33	17	19	9	44	7	7	37	22	36	41	27	22	9	11	462	462	1	461
ENST00000420843.7	7	13	28	6	5	14	7	1	3	4	3	1	1	12	5	2	0	7	10	2	8	13	3	6	2	5	9	2	3	9	20	4	13	21	22	10	3	14	1	5	4	10	5	4	3	10	20	4	0	6	1	7	1	2	3	6	0	6	0	1	0	10	6	6	0	23	7	31	35	16	23	9	15	35	42	5	19	30	10	24	17	27	37	0	13	419	419	1	418
ENST00000336898.8	1	17	14	2	8	25	4	4	4	13	4	5	2	19	15	5	1	14	26	3	4	17	5	7	1	13	11	3	1	31	43	4	2	17	26	5	9	22	4	11	1	19	8	3	3	13	28	0	0	17	1	3	4	25	1	2	0	5	23	5	0	20	0	3	0	46	10	22	28	23	31	17	26	15	79	15	19	33	27	36	50	41	44	23	20	606	606	1	605
ENST00000358171.8	4	11	30	0	2	10	4	3	0	16	0	0	0	10	14	2	2	12	11	2	1	10	0	4	2	14	4	1	5	10	30	3	2	21	25	3	5	26	8	4	1	15	5	3	0	4	23	1	0	9	1	1	5	8	4	0	0	2	4	0	1	14	5	2	0	43	2	24	27	16	24	14	12	34	54	14	11	15	13	21	33	19	28	4	10	419	419	1	418
ENST00000228027.12	3	8	19	5	5	12	0	5	1	6	5	2	4	18	8	1	1	6	12	3	3	8	1	5	5	5	4	2	1	12	22	2	3	11	15	1	2	11	2	7	9	13	6	7	1	10	17	2	0	14	0	2	3	11	1	5	1	6	12	0	0	15	2	6	0	22	6	12	18	21	35	9	23	22	39	8	13	17	13	22	28	22	30	12	16	389	389	1	388
ENST00000356136.8	26	13	21	21	9	8	2	10	13	9	5	10	7	9	6	19	14	7	27	14	10	10	4	11	5	3	11	3	11	11	20	15	29	11	23	17	15	16	3	11	16	8	12	11	5	12	14	7	0	10	0	11	7	19	1	13	1	6	3	8	6	12	16	13	0	45	14	28	52	25	47	21	35	47	79	6	34	35	41	40	59	29	38	3	21	700	700	1	699
ENST00000260045.8	36	21	12	21	18	10	5	11	14	5	12	13	14	11	15	19	10	11	18	14	6	5	3	14	7	1	5	2	10	12	18	18	46	16	27	24	15	10	1	14	8	4	6	7	7	6	14	16	1	4	0	15	11	6	1	18	0	7	8	13	14	12	15	25	0	40	20	40	73	37	25	25	44	48	87	15	42	28	28	41	54	44	43	8	19	762	762	1	761
ENST00000695367.1	52	11	29	19	59	36	14	42	11	33	6	34	14	27	31	38	40	10	90	13	46	31	5	38	5	4	9	4	9	14	16	21	41	8	27	19	42	11	3	34	19	11	8	14	30	10	40	38	0	5	1	12	30	37	3	37	0	3	3	4	14	6	11	6	0	90	7	27	68	12	52	23	79	81	85	31	30	120	130	39	174	151	118	3	17	1338	1338	1	1337
ENST00000333090.5	0	12	2	2	4	9	5	2	0	17	4	3	0	4	3	3	1	13	9	1	2	17	6	6	1	5	11	1	3	13	39	7	0	10	13	5	3	14	5	4	2	18	5	2	1	4	17	0	0	4	0	0	4	6	4	3	1	5	3	1	0	9	5	1	0	26	6	15	13	10	27	14	7	2	67	3	14	31	10	22	37	20	22	3	4	354	354	1	353
ENST00000532485.6	3	6	8	2	9	5	2	2	4	1	3	4	9	7	10	6	1	2	3	5	6	1	2	3	3	0	1	0	2	4	9	8	4	3	7	2	3	2	1	2	6	3	0	6	6	2	6	6	0	9	0	9	3	4	0	2	1	4	11	3	7	7	5	13	0	8	7	5	11	20	15	7	22	11	35	10	8	12	4	11	14	18	20	11	18	268	268	1	267
ENST00000648180.1	4	23	34	3	7	12	6	7	0	13	4	3	0	27	8	2	1	19	25	4	9	19	3	0	5	21	15	0	3	15	30	1	7	31	35	9	7	22	2	7	3	29	4	7	3	14	28	1	0	14	0	5	5	12	5	3	1	13	17	4	1	21	1	7	0	38	17	40	42	28	43	23	29	38	51	8	26	31	26	45	41	32	46	17	19	641	641	1	640
ENST00000356341.8	17	15	30	16	16	11	1	11	4	8	1	3	2	8	17	20	4	4	17	4	24	5	2	12	4	3	7	1	4	7	15	4	12	10	32	23	7	11	0	17	11	8	4	4	2	6	19	6	1	12	0	2	9	5	3	10	0	2	4	3	2	4	11	9	0	35	5	33	44	13	27	8	30	47	43	17	31	43	21	20	38	39	33	4	14	546	546	1	545
ENST00000313578.4	2	3	3	3	4	8	4	1	0	9	4	2	2	4	11	2	1	9	10	4	2	4	3	2	2	1	2	1	4	7	26	4	4	2	6	1	4	8	3	7	4	4	3	3	3	9	7	1	1	3	0	2	0	4	5	1	0	9	4	1	1	11	9	8	0	22	10	3	10	19	14	13	8	5	51	11	6	11	11	10	21	17	20	4	5	272	272	1	271
ENST00000525428.6	4	1	1	2	6	4	0	4	3	4	2	5	1	2	7	2	2	1	7	5	4	1	2	6	1	1	1	0	2	3	5	2	21	6	11	19	6	3	2	5	8	4	6	1	0	1	6	5	0	4	0	5	5	2	0	4	1	2	1	1	6	4	3	5	0	16	3	25	32	9	19	6	5	5	21	7	3	13	9	8	20	14	12	1	9	238	238	1	237
ENST00000393427.7	4	0	6	2	3	2	0	5	1	0	1	2	0	0	3	3	2	0	4	3	1	0	0	4	1	0	2	0	0	2	0	1	3	1	6	3	2	3	0	1	2	3	4	4	3	3	8	3	0	1	0	2	3	3	0	2	1	2	4	0	1	1	2	0	0	6	2	4	9	1	13	3	3	10	6	3	2	5	6	5	10	10	17	4	3	123	123	1	122
ENST00000340067.4	2	12	12	5	2	8	2	2	0	9	4	0	1	9	8	4	0	5	12	1	2	6	0	2	1	3	2	2	1	13	15	2	2	10	14	3	1	8	1	2	0	7	4	0	1	4	10	0	1	5	0	2	1	10	0	4	0	4	2	0	1	15	1	1	0	12	4	13	16	16	11	6	14	14	33	8	17	10	12	12	24	14	15	2	7	261	261	1	260
ENST00000529308.6	8	14	34	6	13	15	6	6	5	21	12	6	2	23	15	8	2	20	40	2	12	32	13	12	0	33	21	5	3	30	76	2	27	29	79	12	10	38	19	11	7	33	17	12	0	17	39	7	1	16	0	7	4	20	10	21	0	24	10	6	1	33	8	4	0	78	30	41	106	37	69	22	33	42	120	15	20	69	42	76	82	40	63	10	23	1019	1019	1	1018
ENST00000361507.5	7	21	26	13	13	27	3	4	8	30	8	15	2	15	15	2	3	14	27	4	20	20	4	17	8	11	7	1	0	11	21	7	13	23	22	13	10	20	0	8	5	22	5	7	3	9	14	7	0	13	0	6	12	20	2	17	1	5	7	4	0	13	4	8	0	38	9	36	35	21	39	18	19	33	43	15	34	61	30	43	96	47	33	7	19	677	677	1	676
ENST00000313010.8	12	8	11	20	9	5	1	13	5	7	5	4	3	13	13	7	6	10	12	6	5	7	2	10	3	3	2	0	3	9	17	7	11	10	7	15	5	17	2	12	12	7	3	12	11	4	9	6	0	6	0	12	11	6	2	9	1	4	17	5	9	8	10	16	0	36	9	25	18	24	34	16	23	23	55	13	28	24	18	18	39	28	30	17	18	497	497	1	496
ENST00000527633.6	4	6	6	5	4	4	1	3	4	4	1	3	1	5	4	8	3	0	7	0	1	2	0	2	4	0	2	1	1	4	4	4	11	5	8	4	2	6	0	4	3	2	2	5	2	2	6	3	1	2	0	6	3	4	0	1	0	3	2	3	4	8	2	2	0	12	6	9	19	10	12	0	14	10	19	4	11	5	10	12	15	12	13	2	8	204	204	1	203
ENST00000690938.1	77	16	41	52	42	6	4	26	47	14	29	33	17	9	19	31	61	6	64	41	59	21	4	66	17	1	12	10	13	10	20	29	81	17	52	69	23	17	2	32	55	18	16	56	18	9	17	30	1	8	0	16	40	14	8	40	0	1	11	13	32	10	23	61	0	74	14	86	133	71	145	47	57	118	127	19	68	150	125	116	149	78	74	11	24	1687	1687	1	1686
ENST00000529689.6	13	2	5	6	11	6	0	10	6	2	5	5	3	5	9	7	12	0	4	5	1	1	1	1	1	2	3	2	3	2	6	3	13	5	8	11	8	1	1	8	4	1	1	0	3	3	2	3	0	0	1	4	4	2	2	1	0	1	3	0	7	4	4	8	0	18	1	16	21	12	6	5	15	18	25	9	8	4	16	19	16	27	11	3	4	255	255	1	254
ENST00000304511.7	5	4	5	9	6	2	0	4	4	0	2	4	8	2	4	6	2	2	3	1	3	0	0	7	1	2	1	0	4	2	2	9	9	1	0	3	5	2	0	7	3	3	3	6	2	1	1	5	0	4	0	3	2	2	1	3	1	0	1	4	7	1	5	7	0	14	4	4	9	8	15	3	16	10	29	4	13	10	5	10	12	12	9	1	7	196	196	1	195
ENST00000527447.2	2	7	14	2	1	5	2	2	3	14	5	6	0	2	6	0	2	2	9	2	2	8	6	1	2	9	10	0	1	5	28	3	7	18	25	6	6	14	15	7	11	17	9	5	1	3	8	0	0	3	1	0	0	4	11	7	0	3	2	2	2	3	2	2	0	42	5	24	32	5	42	4	2	16	41	6	9	17	11	29	42	10	12	2	3	355	355	1	354
ENST00000393346.8	22	11	18	25	22	9	4	21	10	10	5	13	7	7	21	15	9	6	20	6	18	4	0	19	1	1	1	2	5	7	8	16	18	10	7	24	24	14	0	14	19	8	6	6	15	3	10	15	1	4	0	9	11	7	0	24	0	3	5	0	13	9	13	18	0	52	3	34	25	27	39	12	29	40	62	21	36	41	29	20	65	56	43	5	13	653	653	1	652
ENST00000263360.11	19	8	13	18	7	4	3	8	6	9	8	11	12	5	11	10	6	3	6	12	8	1	1	9	6	2	1	0	1	3	7	10	17	8	4	29	6	4	3	11	12	7	2	4	6	1	7	8	1	4	0	9	4	2	1	12	0	2	13	11	5	3	7	11	0	24	13	37	21	14	25	15	27	32	33	11	26	19	12	23	39	22	22	13	13	442	442	1	441
ENST00000278483.8	5	3	2	7	5	0	1	3	1	2	1	3	0	3	9	5	6	0	8	2	6	0	1	6	2	0	0	0	2	2	3	1	5	4	2	3	4	3	1	7	10	1	2	2	3	4	6	6	1	2	0	3	7	1	0	6	0	1	3	0	3	5	2	12	0	15	1	7	7	17	15	2	8	7	13	9	10	13	14	4	19	9	19	3	5	198	198	1	197
