transcript_id	gene_id	strand	n_exons	n_internal_exons	first_exon_length	last_exon_length	internal_exon_mean	internal_exon_median	internal_exon_sd	intron_mean	intron_median	intron_sd
ENST00000372146.5	ENSG00000125484	+	5	3	492	6073	682.3333333333334	131	991.5328200989281	3969.5	3652.0	2263.893033397706
ENST00000298552.9	ENSG00000165699	-	23	21	74	5406	148.47619047619048	123	103.19526105767602	2030.4545454545455	884.0	2677.9328688778683
ENST00000343730.10	ENSG00000148297	-	5	3	210	3383	150.33333333333334	161	64.66323014923809	1444.0	1254.0	686.4910778735584
ENST00000371964.5	ENSG00000148291	+	6	4	121	103	152.25	162.5	33.76758800980609	755.2	621	803.378615597901
ENST00000371989.8	ENSG00000148248	-	6	4	139	2296	123.75	132.0	74.26697336860667	2333.4	958	3441.2116761396705
ENST00000371942.8	ENSG00000148300	-	8	6	391	1011	154.0	116.5	105.50450227359968	1374.7142857142858	1225	827.1037247096469
ENST00000316948.9	ENSG00000160325	+	5	3	210	2286	102.33333333333333	108	26.950572040929547	2017.0	2119.5	1169.5454957660547
ENST00000371899.9	ENSG00000160326	-	10	8	132	1083	159.5	158.0	41.47632715520643	612.7777777777778	625	295.80516297800557
ENST00000439388.6	ENSG00000123453	-	21	19	99	455	140.05263157894737	130	61.6139176956081	3578.9	2987.5	3409.169059123383
ENST00000303407.12	ENSG00000169925	-	12	10	82	3401	217.8	203.5	87.65817449362926	2914.6363636363635	1490	3935.7911345173607
ENST00000358625.4	ENSG00000196363	+	14	12	119	2076	80.16666666666667	80.0	27.73194198141569	1594.6153846153845	744	1695.489238069725
ENST00000481739.2	ENSG00000186350	+	10	8	205	4119	151.625	142.0	49.95694574902902	12066.0	4348	23726.679840424367
ENST00000371817.8	ENSG00000130635	+	66	64	494	2687	82.203125	54.0	51.61646706835957	2993.8307692307694	1058	6835.103649015753
ENST00000371793.8	ENSG00000130558	+	6	4	472	1677	158.25	153.0	46.59309677051598	6146.2	5519	4440.0794700095175
ENST00000389532.9	ENSG00000130559	-	17	15	547	3125	289.73333333333335	137	591.9760452038901	5690.125	1831.5	8073.242106902695
ENST00000371756.4	ENSG00000130560	-	10	8	349	547	120.5	108.5	45.86937976471886	2949.4444444444443	1541	2318.814358196399
ENST00000277554.4	ENSG00000148411	-	6	4	101	5488	328.5	135.5	412.08453825236717	16370.0	2295	20973.759736871212
ENST00000440944.6	ENSG00000160360	+	14	12	225	1588	146.08333333333334	144.0	42.5600289074862	2192.076923076923	996	2657.1703138720854
ENST00000371738.4	ENSG00000213221	-	3	1	258	2698	140.0	140	NA	583.0	583.0	318.1980515339464
ENST00000357365.8	ENSG00000165689	-	10	8	287	966	142.25	112.5	115.65187911511487	700.2222222222222	702	417.53406381329467
ENST00000371712.4	ENSG00000148384	-	10	8	1238	1189	123.75	122.0	19.366760921006605	867.7777777777778	588	1097.0903310322467
ENST00000684901.1	ENSG00000148396	-	32	30	103	1719	239.86666666666667	116.0	643.1557291620926	1094.1290322580646	1024	1028.278293781584
ENST00000651671.1	ENSG00000148400	-	34	32	323	3126	191.21875	155.0	104.30251732804794	1274.1818181818182	528	3432.978931031924
ENST00000308874.12	ENSG00000172889	+	11	9	193	415	127.88888888888889	117	45.51770107453925	800.4	459.0	998.4855420975197
ENST00000371696.7	ENSG00000169692	-	6	4	282	785	119.75	115.0	45.154364868378636	2553.8	807	3996.400342808513
ENST00000311502.12	ENSG00000196642	+	15	13	379	866	143.0	135	82.03759300873391	2152.5714285714284	869.5	3904.51954523484
ENST00000224073.6	ENSG00000107223	-	5	3	128	227	102.33333333333333	94	54.97575223071835	882.0	465.5	958.1179468103079
ENST00000247668.7	ENSG00000127191	+	11	9	26	925	146.11111111111111	149	71.9938268958604	3782.6	2162.0	3828.006855909337
ENST00000325285.8	ENSG00000159069	-	9	7	145	737	211.42857142857142	175	96.6486025814775	242.75	220.5	181.59983480168697
ENST00000341511.11	ENSG00000107331	-	49	47	163	731	153.38297872340425	142	61.720109185668505	268.7708333333333	112.0	556.617682289728
ENST00000371579.7	ENSG00000176978	-	13	11	87	238	116.0	119	40.47468344533407	215.58333333333334	107.0	215.17876641330463
ENST00000322310.10	ENSG00000176101	+	3	1	103	560	200.0	200	NA	414.0	414.0	179.60512242138307
ENST00000409012.6	ENSG00000176058	-	4	2	1755	556	174.0	174.0	94.75230867899737	2154.6666666666665	85	3585.6338816635102
ENST00000684003.1	ENSG00000188566	+	14	12	213	3090	126.16666666666667	111.5	45.11164601364714	680.3846153846154	135	1682.4099549189123
ENST00000357503.3	ENSG00000198113	+	2	0	182	3989	NA	NA	NA	745.0	745	NA
ENST00000356628.4	ENSG00000198435	-	1	0	2641	2641	NA	NA	NA	NA	NA	NA
ENST00000371475.9	ENSG00000165802	-	16	14	303	1922	101.71428571428571	76.0	116.74194327096546	541.0666666666667	482	509.22805256958253
ENST00000298585.3	ENSG00000165724	-	6	4	300	606	122.25	124.0	51.35091690190806	1407.4	835	1409.493987216689
ENST00000460843.6	ENSG00000181090	+	27	25	45	1355	147.8	132	94.90609393851729	8154.923076923077	2269.0	17755.082431626335
ENST00000381604.9	ENSG00000015171	+	15	13	105	2290	131.15384615384616	119	64.20000798785796	8220.214285714286	1405.0	13348.888067657814
ENST00000280886.12	ENSG00000151240	-	37	35	175	3377	123.8	120	40.54104673769827	11321.75	3140.5	33597.89989812289
ENST00000316157.8	ENSG00000107929	-	18	16	278	3717	123.0	115.5	54.57960547066398	6838.0	2654	11651.305956844495
ENST00000360803.9	ENSG00000107937	+	17	15	94	2858	113.6	101	45.534602227317194	1677.6875	1510.5	1316.7108373392643
ENST00000381344.8	ENSG00000067064	-	5	3	256	2086	132.33333333333334	131	40.01666319589045	1740.5	866.0	1985.2036839243137
ENST00000263150.9	ENSG00000047056	+	14	12	584	3160	116.08333333333333	106.0	53.34528748605351	5450.076923076923	3926	5683.015198254334
ENST00000381125.9	ENSG00000067057	+	22	20	160	353	105.65	98.0	40.245660112547995	3172.809523809524	1391	4641.819779128091
ENST00000497571.6	ENSG00000067082	-	4	2	297	3595	349.0	349.0	318.1980515339464	1541.3333333333333	1411	1097.32052442909
ENST00000380872.9	ENSG00000187134	+	9	7	114	5584	120.71428571428571	117	35.74779380471978	1665.75	1515.5	1159.1214345356573
ENST00000380554.5	ENSG00000196139	+	9	7	115	226	120.71428571428571	117	35.74779380471978	1510.875	1517.0	980.0045827152326
ENST00000355029.9	ENSG00000173848	+	12	10	264	2469	125.6	102.5	66.91985256010855	3864.6363636363635	425	7388.966088333702
ENST00000357700.11	ENSG00000196372	-	6	4	87	1964	166.5	169.5	27.958302285129307	5002.4	2108	5307.593268139524
ENST00000380191.9	ENSG00000057608	-	11	9	221	930	127.33333333333333	132	42.7551166528639	4591.5	2739.0	4699.131462302369
ENST00000362091.9	ENSG00000134452	+	21	19	104	484	155.78947368421052	131	114.17607209304623	2190.15	1048.0	3140.891564257043
ENST00000379977.8	ENSG00000134470	-	7	5	139	823	120.8	99	74.37876040913831	3932.3333333333335	3173.5	3641.99317224328
ENST00000379775.9	ENSG00000170525	+	15	13	405	2638	110.6923076923077	105	46.77496591016861	2008.5	968.5	2883.948515223796
ENST00000397167.6	ENSG00000198879	-	21	19	174	5287	136.57894736842104	127	60.613819280089075	12217.75	6965.5	18289.781682317647
ENST00000356708.12	ENSG00000165629	+	10	8	87	143	108.875	114.5	60.849785772600946	2058.222222222222	891	2506.6103994128093
ENST00000344293.6	ENSG00000165632	+	7	5	371	1995	501.8	243	742.5814433447688	32208.666666666668	8470.0	53640.7977482314
ENST00000379328.9	ENSG00000107485	+	6	4	204	1460	354.75	341.5	254.47380349785843	3485.6	4140	2081.5504557901063
ENST00000633077.2	ENSG00000048740	+	13	11	292	7750	124.0	135	50.52722038663912	25783.166666666668	8630.5	41005.43864556446
ENST00000609104.6	ENSG00000148429	-	15	13	208	3340	89.3076923076923	87	30.48602033551503	10459.42857142857	5000.5	17921.695381315334
ENST00000379215.9	ENSG00000134463	+	5	3	365	847	140.33333333333334	122	53.89186704256342	5014.0	5208.5	2346.390561408451
ENST00000357604.10	ENSG00000151461	-	22	20	55	1286	191.35	146.0	155.0712145401182	5600.952380952381	4652	4679.166138065526
ENST00000263035.9	ENSG00000181192	+	17	15	234	2435	166.93333333333334	165	65.92362102861014	3068.4375	2322.5	2848.671783334589
ENST00000298428.14	ENSG00000065665	+	12	10	118	1140	123.7	121.0	50.94888506031206	3021.4545454545455	2796	2388.326458574554
ENST00000491614.6	ENSG00000165609	-	10	8	122	2482	73.875	82.0	34.97116158861674	3040.777777777778	1856	2967.3997783319396
ENST00000619168.5	ENSG00000183049	+	11	9	364	6777	105.22222222222223	113	25.757415329268667	47791.1	14972.0	67783.01494794499
ENST00000378825.5	ENSG00000151468	-	3	1	517	2055	175.0	175	NA	51171.0	51171.0	68570.97299878426
ENST00000263038.9	ENSG00000107537	-	9	7	97	556	126.85714285714286	135	45.25272946253655	2590.625	2579.5	1057.8421347927379
ENST00000327347.10	ENSG00000086475	-	9	7	294	1929	148.85714285714286	108	68.90435054341289	3450.125	3224.5	1589.5814756901084
ENST00000378572.8	ENSG00000165630	+	10	8	188	600	110.25	109.5	35.1232523713687	4691.666666666667	2708	4489.4983015922835
ENST00000357447.7	ENSG00000151474	-	25	23	328	3330	139.2608695652174	93	171.30786146353438	28348.25	4624.5	94983.83552650466
ENST00000181796.7	ENSG00000065809	-	5	3	645	2750	131.0	151	65.33758489567853	63138.25	57436.5	68993.34117809245
ENST00000378372.8	ENSG00000187522	+	14	12	154	214	116.16666666666667	104.0	48.92635157854997	2436.4615384615386	1407	3382.7554994753564
ENST00000354919.11	ENSG00000152455	+	6	4	54	1910	273.75	146.5	265.61422527166474	4478.2	2021	6018.922719224762
ENST00000378278.7	ENSG00000152457	-	14	12	195	4718	87.25	87.0	30.259859400021853	3348.0	3216	2727.572883230315
ENST00000356189.6	ENSG00000176244	-	4	2	60	3129	90.5	90.5	38.890872965260115	3310.6666666666665	169	5512.692838652752
ENST00000378197.5	ENSG00000152464	+	3	1	412	953	119.0	119	NA	2709.5	2709.5	2462.8529188727452
ENST00000378165.9	ENSG00000152465	-	12	10	191	3446	136.6	137.0	27.629292024548473	5265.545454545455	2504	7730.451543909145
ENST00000378116.9	ENSG00000148468	-	8	6	334	2959	148.16666666666666	138.0	49.8735066610186	22209.285714285714	7930	30038.05268718489
ENST00000277632.8	ENSG00000148481	-	15	13	302	968	84.15384615384616	74	30.721453290944623	5712.142857142857	3740.0	5595.255144483416
ENST00000535784.7	ENSG00000165983	+	5	3	38	2700	295.6666666666667	266	171.4360911049168	18277.75	12143.5	20620.119582178308
ENST00000345264.10	ENSG00000148484	-	9	7	110	2886	104.85714285714286	115	28.239620933649064	27885.5	13461.5	35848.36328600951
ENST00000544301.7	ENSG00000026025	+	10	8	284	364	188.25	111.0	218.37893017151893	799.8888888888889	664	815.5301104871058
ENST00000377524.8	ENSG00000136738	+	14	12	229	2282	112.08333333333333	93.0	43.704500149679475	5293.692307692308	3099	6989.031375240961
ENST00000377304.7	ENSG00000241058	-	11	9	459	585	124.66666666666667	126	29.37260628544903	10386.1	5233.5	11191.927750243327
ENST00000377275.4	ENSG00000165997	+	6	4	253	6472	111.25	116.0	45.74840616531539	3007.8	1894	2454.193187179852
ENST00000377252.5	ENSG00000120594	+	14	12	760	10154	113.41666666666667	109.5	48.884759352682686	35473.07692307692	21154	49431.83050164732
ENST00000377122.9	ENSG00000078114	-	28	26	187	5951	107.1923076923077	105.0	18.66123089352732	4015.3333333333335	2561	4365.6990893168
ENST00000307729.12	ENSG00000078403	+	23	21	289	1692	150.57142857142858	104	123.19398176395283	9284.363636363636	2808.0	12959.713487226316
ENST00000376980.8	ENSG00000136770	-	12	10	518	208	137.4	100.0	116.17438998716064	22280.272727272728	7542	28636.390942613245
ENST00000376573.9	ENSG00000150867	-	10	8	396	2428	124.5	109.0	59.6393925426571	19545.0	8611	32545.50907959499
ENST00000376510.8	ENSG00000148450	+	5	3	148	1256	108.66666666666667	101	36.11555528208494	6176.25	7207.0	3495.7833051644757
ENST00000376454.8	ENSG00000120549	+	21	19	126	2017	277.05263157894734	167	364.5687671275644	16564.95	4451.0	36401.38422393331
ENST00000396432.7	ENSG00000107863	-	26	24	326	2493	190.08333333333334	98.0	374.82713890268275	5315.72	1530	11575.878856196334
ENST00000320152.11	ENSG00000099256	-	9	7	79	1278	83.14285714285714	77	52.63531315073741	12756.75	4407.5	21617.615996153298
ENST00000376356.5	ENSG00000185875	+	3	1	81	3489	167.0	167	NA	3158.0	3158.0	2674.2778464475227
ENST00000376140.4	ENSG00000136754	-	11	9	212	2150	128.11111111111111	141	56.83626580899832	11084.8	3702.0	16328.960066227257
ENST00000376087.5	ENSG00000107890	-	34	32	410	1608	148.65625	114.0	161.19605561791576	2715.2727272727275	2162	2344.869216405353
ENST00000376016.8	ENSG00000136758	-	19	17	207	2010	116.11764705882354	113	32.553575750102276	2226.8333333333335	1509.0	1712.2526356339167
ENST00000375940.9	ENSG00000120539	+	12	10	261	1575	229.6	139.0	320.8922283605856	2588.181818181818	2034	2208.1594515877614
ENST00000396271.8	ENSG00000107897	-	13	11	124	2229	140.9090909090909	121	63.369479318445634	3473.4166666666665	3134.0	2422.98956806869
ENST00000356940.11	ENSG00000099246	+	7	5	134	4364	75.4	67	25.16545250934304	5510.166666666667	4659.0	6014.155116611698
ENST00000683449.1	ENSG00000150054	-	17	15	204	3252	112.13333333333334	94	41.3000634151479	15433.375	4915.0	20054.856192869265
ENST00000354911.9	ENSG00000095787	+	14	12	503	3576	152.75	125.5	72.26230628128963	6467.923076923077	1752	12778.043867389213
ENST00000375533.6	ENSG00000095739	+	3	1	453	950	288.0	288	NA	1860.5	1860.5	2013.1330060381008
ENST00000355867.9	ENSG00000197321	-	38	36	552	996	187.72222222222223	147.0	177.5748713096392	4576.4324324324325	1991	10801.416335988692
ENST00000263063.9	ENSG00000107951	-	9	7	160	4171	175.57142857142858	212	65.82769716681356	4239.75	3502.0	3451.5980460402066
ENST00000263056.6	ENSG00000107968	+	9	7	195	1128	218.14285714285714	231	83.53926935166194	3100.0	1908.5	2798.8514991484835
ENST00000436087.7	ENSG00000183621	-	7	5	33	942	424.6	77	789.6121199677725	30689.333333333332	32213.0	15585.600799028141
ENST00000424869.6	ENSG00000148516	+	9	7	77	3133	389.57142857142856	181	628.9117206579572	25581.5	5963.0	48124.38243017477
ENST00000344936.7	ENSG00000165322	-	20	18	149	2435	137.55555555555554	100.5	162.44681381997444	6230.210526315789	2500	10671.183640372314
ENST00000302418.5	ENSG00000170759	-	26	24	578	2502	116.08333333333333	105.0	49.37867579419689	1661.8	852	2176.0627480229823
ENST00000319778.11	ENSG00000120616	-	14	12	396	1385	184.66666666666666	154.5	86.02571849408898	5800.846153846154	1173	11295.9962290934
ENST00000302278.8	ENSG00000150093	-	16	14	86	1318	166.5	169.0	62.28069215563211	3611.866666666667	1871	5691.784917965625
ENST00000374867.7	ENSG00000099250	-	17	15	358	2873	160.6	156	74.32822959203128	9470.9375	5206.0	14758.888239379687
ENST00000374788.8	ENSG00000148498	-	25	23	421	2002	154.2608695652174	140	73.3467588620869	29156.875	11376.5	47546.755517081154
ENST00000374749.8	ENSG00000108094	-	21	19	163	1892	112.0	106	34.94916943854953	3880.4	2191.0	4353.530647042334
ENST00000685392.1	ENSG00000095794	+	8	6	348	1700	134.83333333333334	133.5	35.560746148902254	11893.0	10488	9964.50142589516
ENST00000374704.8	ENSG00000108100	+	10	8	699	3614	94.375	88.0	52.530093415924114	25676.777777777777	12837	45803.58120763533
ENST00000374694.3	ENSG00000177283	-	1	0	4050	4050	NA	NA	NA	NA	NA	NA
ENST00000395867.8	ENSG00000198105	-	6	4	426	4354	90.75	97.0	35.453020557727754	4741.0	652	7730.312865596062
ENST00000302609.8	ENSG00000175395	-	6	4	142	3623	96.75	98.0	25.811818998280614	4584.6	3261	5667.624661178614
ENST00000374466.4	ENSG00000169826	+	8	6	123	2053	264.8333333333333	140.5	322.446533035582	6156.142857142857	3270	5197.983757463767
ENST00000682386.1	ENSG00000169813	-	4	2	56	2319	97.0	97.0	53.74011537017761	7000.0	6693	5393.057481614673
ENST00000374433.7	ENSG00000169740	-	3	1	80	940	139.0	139	NA	1930.5	1930.5	945.4017664464141
ENST00000343575.11	ENSG00000107562	-	3	1	153	1657	118.0	118	NA	3051.5	3051.5	1431.8912319027588
ENST00000340258.10	ENSG00000107551	+	11	9	65	2623	104.77777777777777	100	32.48760447377499	3245.9	1312.0	3966.4404823468612
ENST00000298299.4	ENSG00000165512	+	2	0	56	2047	NA	NA	NA	2301.0	2301	NA
ENST00000453424.7	ENSG00000165406	-	8	6	161	3959	249.16666666666666	164.0	296.9171040318605	10738.857142857143	1921	17027.620145208897
ENST00000344646.10	ENSG00000172671	-	10	8	523	1072	270.625	134.5	367.76814804205884	5945.888888888889	6322	4331.933155198855
ENST00000580018.4	ENSG00000265354	+	7	5	242	540	81.6	85	22.645087767549057	5010.666666666667	3009.0	5077.439144555715
ENST00000581486.6	ENSG00000266412	-	10	8	98	1510	231.625	141.0	305.0713909422327	2452.777777777778	804	4344.367640341278
ENST00000374189.6	ENSG00000107643	+	12	10	145	4477	118.7	127.5	47.2347565064352	11534.09090909091	3613	27752.36007064821
ENST00000355832.10	ENSG00000225830	-	21	19	160	4765	214.52631578947367	136	196.40869193853374	3782.55	2007.5	4425.909094542939
ENST00000374103.9	ENSG00000197444	-	23	21	85	711	138.57142857142858	147	36.49598803782606	1089.8636363636363	806.5	1089.299219701956
ENST00000616448.2	ENSG00000227345	-	18	16	519	1216	159.9375	99.5	223.3766531369531	7026.764705882353	5372	7398.868608860173
ENST00000282633.10	ENSG00000099290	+	31	29	55	704	133.89655172413794	119	104.13224587293732	2030.4666666666667	1575.5	1874.696310731758
ENST00000361781.7	ENSG00000198964	-	11	9	250	1722	193.88888888888889	118	250.59651057249602	31464.0	21642.5	30161.526114498178
ENST00000373980.11	ENSG00000185532	+	18	16	415	4549	103.1875	96.0	35.308580165921896	71602.88235294117	19683	105422.5507664764
ENST00000331173.6	ENSG00000177613	-	1	0	4110	4110	NA	NA	NA	NA	NA	NA
ENST00000373944.8	ENSG00000122952	-	9	7	64	959	119.14285714285714	124	43.452765816951825	272.0	159.0	259.6057450387854
ENST00000373935.4	ENSG00000151151	-	6	4	473	5182	109.5	91.5	42.8057628519027	14057.0	10725	10064.799550910093
ENST00000333926.6	ENSG00000122873	+	3	1	143	2026	206.0	206	NA	9025.0	9025.0	1715.4410511585643
ENST00000373910.9	ENSG00000072401	+	7	5	220	2029	74.8	78	28.72629457483161	5520.0	1583.0	10142.040208952043
ENST00000487519.6	ENSG00000108064	+	7	5	239	4293	98.6	96	37.27331485124445	1464.3333333333333	1211.0	1210.7099845407515
ENST00000373886.8	ENSG00000122870	+	21	19	462	2675	137.05263157894737	157	57.679645634034856	15641.15	2338.0	32687.7398121826
ENST00000618804.5	ENSG00000148541	-	14	12	151	1605	131.0	110.5	60.26758513647132	8699.153846153846	4386	8960.34037528852
ENST00000395348.8	ENSG00000165449	-	6	4	372	2187	346.75	188.0	382.99640990484494	11028.2	9637	8863.572964668369
ENST00000263102.7	ENSG00000108091	-	9	7	435	4365	132.42857142857142	129	24.466692617087574	14010.375	7689.0	17457.601454769538
ENST00000280772.7	ENSG00000151150	-	44	42	451	3529	310.45238095238096	99.0	1187.3494400550626	8059.511627906977	2774	17408.334356432202
ENST00000395284.8	ENSG00000170312	+	8	6	93	976	136.66666666666666	149.5	40.25750447639131	2069.4285714285716	1587	1553.2780237445
ENST00000337910.10	ENSG00000072422	-	11	9	215	2214	220.22222222222223	119	286.60328756740466	7033.7	2764.0	9675.748665262721
ENST00000373789.8	ENSG00000182010	-	12	10	294	5358	123.4	113.0	50.745990536746405	6261.181818181818	4936	5223.176769326917
ENST00000373783.3	ENSG00000181915	+	1	0	3760	3760	NA	NA	NA	NA	NA	NA
ENST00000277746.11	ENSG00000148572	+	4	2	173	1514	63.0	63.0	31.11269837220809	6628.0	5856	5733.116430005586
ENST00000373758.5	ENSG00000165476	+	8	6	177	4316	113.16666666666667	117.5	32.48025040954374	14079.42857142857	9320	16524.664725364757
ENST00000225171.7	ENSG00000108176	-	5	3	255	542	141.33333333333334	140	63.01058112200945	10074.75	10011.0	3836.3572457041414
ENST00000212015.11	ENSG00000096717	+	9	7	496	2126	212.14285714285714	153	160.86581216594632	3703.5	2271.5	4730.725616345008
ENST00000373700.9	ENSG00000148634	-	25	23	140	1235	132.56521739130434	125	61.08996799576278	6206.458333333333	2648.5	7839.168611525557
ENST00000265866.12	ENSG00000096746	+	10	8	153	1216	123.375	125.5	32.482687696679285	974.8888888888889	452	1571.720509858897
ENST00000602465.6	ENSG00000204130	-	18	16	92	2504	104.5625	102.0	35.47575463139109	3505.9411764705883	2341	3679.058583227988
ENST00000358410.8	ENSG00000138346	-	21	19	183	1044	160.0	163	46.15673780115363	2682.15	1741.5	2600.5005646686764
ENST00000609923.6	ENSG00000122912	-	9	7	278	5591	101.71428571428571	93	38.69416099669426	5368.125	4028.5	4181.926877734029
ENST00000265872.11	ENSG00000060339	+	25	23	44	1171	149.69565217391303	162	56.13978882511105	2770.0416666666665	1336.0	3698.458885620224
ENST00000298596.11	ENSG00000165730	+	4	2	403	472	1256.0	1256.0	1559.877559297524	20714.333333333332	5970	28910.21325298956
ENST00000373585.8	ENSG00000107625	+	15	13	157	496	142.15384615384616	146	63.00244195511546	3073.714285714286	1966.5	3676.268664924164
ENST00000354185.9	ENSG00000165732	+	15	13	143	2526	153.46153846153845	146	97.08382579384288	1731.0714285714287	1531.5	750.3482744479612
ENST00000361983.7	ENSG00000198954	+	7	5	456	1442	112.8	99	42.186490728668105	4286.333333333333	3724.0	3692.5328795647392
ENST00000263559.11	ENSG00000122958	+	9	7	103	3257	123.85714285714286	143	39.63343946479442	5751.0	3026.5	7289.534219883815
ENST00000359426.7	ENSG00000156515	+	18	16	164	892	159.125	152.5	58.87373494748458	4672.588235294118	2772	6346.904836796668
ENST00000373290.7	ENSG00000099282	+	8	6	226	838	106.5	106.5	47.0435968012651	7785.571428571428	2590	11219.21931118119
ENST00000287078.7	ENSG00000156521	-	4	2	1280	2161	158.5	158.5	38.890872965260115	1654.0	1448	789.4225737841552
ENST00000373241.9	ENSG00000079332	-	7	5	102	5304	99.2	104	28.58671019897183	2887.3333333333335	2190.5	3098.4421031651805
ENST00000446961.4	ENSG00000172731	-	5	3	77	2534	154.33333333333334	150	12.096831541082704	20144.25	19438.0	12422.182749017984
ENST00000373218.5	ENSG00000148730	+	3	1	402	6903	186.0	186	NA	8491.5	8491.5	9723.425348096214
ENST00000263563.7	ENSG00000107719	+	20	18	293	1870	135.94444444444446	141.0	38.99694139171041	4477.578947368421	851	10963.945677212447
ENST00000373202.8	ENSG00000166224	+	15	13	179	3990	123.76923076923077	121	47.64303699764504	4247.071428571428	1522.0	7138.78071321907
ENST00000335350.10	ENSG00000107731	+	17	15	495	3753	172.86666666666667	168	78.95194439536954	5215.875	826.0	16446.30088854836
ENST00000373189.6	ENSG00000198246	+	6	4	52	1432	193.0	195.0	92.0	8374.2	5710	7290.436831905205
ENST00000394936.8	ENSG00000197746	-	14	12	70	1179	124.91666666666667	129.0	44.097945392940794	2477.3846153846152	1140	4402.102878898931
ENST00000373115.5	ENSG00000122863	+	3	1	300	6387	247.0	247	NA	21115.0	21115.0	28179.61944384629
ENST00000299381.5	ENSG00000166295	+	4	2	127	2860	122.0	122.0	66.46803743153546	5539.333333333333	6309	2678.7535036530207
ENST00000307365.4	ENSG00000168209	+	3	1	137	1342	265.0	265	NA	184.5	184.5	125.15790027001891
ENST00000444643.8	ENSG00000148719	-	9	7	155	1755	146.42857142857142	152	38.815190938845674	2390.25	1471.5	3027.6345198379354
ENST00000361114.10	ENSG00000107745	-	12	10	70	1016	127.1	126.5	47.26861773124133	23307.545454545456	17389	18910.39108724955
ENST00000373053.8	ENSG00000156026	+	8	6	159	1950	138.0	139.0	49.250380709188434	27516.428571428572	8175	51201.6333588983
ENST00000394890.7	ENSG00000122884	-	15	13	101	1076	120.46153846153847	100	56.86184336415089	6207.642857142857	2800.5	6901.301199574813
ENST00000357321.9	ENSG00000166321	+	9	7	113	1121	123.85714285714286	126	21.59805987759527	2408.5	1960.5	1839.4070473155978
ENST00000242505.11	ENSG00000138286	+	14	12	268	3559	135.66666666666666	125.5	40.91306378015203	5456.2307692307695	2413	6093.573652543666
ENST00000372950.6	ENSG00000213551	-	5	3	246	1566	161.0	141	85.76712656956627	751.75	417.0	837.8072073375035
ENST00000372945.8	ENSG00000182180	-	3	1	175	2143	261.0	261	NA	608.5	608.5	229.80970388562795
ENST00000372921.10	ENSG00000138279	-	13	11	47	1117	116.27272727272727	111	47.47650136455067	3042.9166666666665	1661.5	3904.9325790555845
ENST00000360663.10	ENSG00000107758	-	14	12	220	1988	109.25	105.0	43.229041164476456	4313.307692307692	3008	5133.239285685265
ENST00000687698.1	ENSG00000166348	-	24	22	65	1651	230.72727272727272	148.5	276.21233754352	3783.1739130434785	2049	5933.2170076012335
ENST00000345254.9	ENSG00000176986	+	23	21	66	1207	151.04761904761904	137	59.90114872894859	1061.1363636363637	230.0	1935.7495237283977
ENST00000372841.8	ENSG00000196968	+	3	1	766	679	626.0	626	NA	936.5	936.5	1115.1073939311855
ENST00000604729.6	ENSG00000214655	+	26	24	481	478	212.20833333333334	174.5	186.08249203130237	405.44	176	531.3750307770712
ENST00000423381.6	ENSG00000148660	-	23	21	159	2005	81.61904761904762	73	44.814591586308346	2644.409090909091	1876.0	3145.1614790718186
ENST00000372764.4	ENSG00000122861	+	11	9	87	1106	127.77777777777777	141	55.92355893936333	402.0	320.0	271.11989967540194
ENST00000211998.10	ENSG00000035403	+	22	20	260	2147	154.5	150.5	52.332439371066165	5550.333333333333	1890	10665.617892711763
ENST00000355264.9	ENSG00000185009	-	9	7	74	3656	165.57142857142858	145	61.30214010091639	3210.625	2045.0	3882.7154318852677
ENST00000287239.10	ENSG00000156650	+	18	16	186	4136	249.5	137.5	267.25568282077745	11630.058823529413	2759	28034.984426762636
ENST00000542569.6	ENSG00000156671	+	6	4	67	5736	239.5	134.5	236.74810805298247	12741.4	7407	15375.594664922719
ENST00000332211.11	ENSG00000165637	+	10	8	143	551	102.25	63.5	66.67993915499838	2126.777777777778	1281	2390.82929010928
ENST00000372538.8	ENSG00000165644	-	7	5	123	585	108.4	119	31.659121908227334	177.83333333333334	142.5	122.39839323564124
ENST00000372524.5	ENSG00000165655	-	2	0	660	2545	NA	NA	NA	730.0	730	NA
ENST00000372391.7	ENSG00000151208	-	32	30	539	1753	178.4	144.0	166.25833658123318	4139.387096774193	1253	10259.01628382702
ENST00000372371.8	ENSG00000148606	-	31	29	152	2478	137.24137931034483	138	35.4659345332288	1591.9	1102.0	1566.553131493823
ENST00000334512.10	ENSG00000108175	+	25	23	305	3878	149.2173913043478	142	62.245815136250606	9997.458333333334	1498.5	16873.800193042174
ENST00000225174.8	ENSG00000108179	+	6	4	275	1628	73.25	82.5	29.46608219631514	1134.0	1314	480.35976101251447
ENST00000372336.4	ENSG00000165424	-	4	2	430	4134	183.0	183.0	25.45584412271571	19456.666666666668	12436	16324.515929525547
ENST00000422982.8	ENSG00000122359	-	16	14	195	5024	108.21428571428571	92.5	84.27900420300746	3194.3333333333335	1441	7248.787501237379
ENST00000372134.6	ENSG00000165678	+	9	7	85	1305	141.71428571428572	142	35.443449257064344	1459.75	1228.0	1001.031717779212
ENST00000372088.8	ENSG00000107771	+	10	8	220	5069	295.5	127.0	471.49821996331167	20252.88888888889	12618	16777.82212806868
